bm,norm,zlook,ema,hz,sl,tp,rr,is_pf,is_wr,oos_pf,oos_wr,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
15,400,175,80,1.05,1.5,3.0,2.0,0.9145394572874759,38.58004018754186,0.966550629319205,37.62993762993763,1974,0.9297233841841656,38.34853090172239,-89155.56453713172,-97111.8528243892
15,400,175,80,1.05,2.0,2.0,1.0,0.9272170285678218,49.34980494148245,1.3088731038264811,53.42741935483871,2034,1.0274701766512373,50.34414945919371,35348.443598240956,-92395.41782996333
15,400,175,80,1.05,2.0,2.5,1.25,0.9096322750905381,46.15384615384615,1.241037062841572,48.723404255319146,1926,0.9974237385510968,46.780893042575286,-3372.0382713509753,-111709.36646008553
15,400,175,80,1.05,2.0,3.0,1.5,0.8977287376652474,43.54722422494593,1.1343879425248926,44.19134396355353,1826,0.961622462845132,43.70208105147864,-49996.6798982058,-118194.19721177136
15,400,175,80,1.1,1.5,2.0,1.333,0.9357958639419222,44.56928838951311,1.1629944774611876,47.148288973384034,2128,1.0002226730486485,45.20676691729323,275.43416646651167,-77933.81757551269
15,400,175,80,1.1,1.5,2.5,1.667,0.9296252854097514,41.149575440888306,1.1169674651557098,43.05555555555556,2035,0.9832727899512453,41.62162162162162,-20902.65479651327,-83086.05618976445
15,400,175,80,1.1,1.5,3.0,2.0,0.9131113374688556,38.67667121418827,0.988353047121536,38.266384778012686,1939,0.9349946523785998,38.57658586900464,-80952.86263699534,-95817.79722178617
15,400,175,80,1.1,2.0,2.0,1.0,0.9258172927814565,49.60212201591512,1.3360179334150513,54.192229038854805,1997,1.0334666800492038,50.72608913370055,42162.15959519926,-93381.14315669762
15,400,175,80,1.1,2.0,2.5,1.25,0.9047203618965571,46.298882681564244,1.2706876849384428,49.56896551724138,1896,1.0013748497765975,47.09915611814346,1766.4715339480972,-113889.838898425
15,400,175,80,1.1,2.0,3.0,1.5,0.8880990145560658,43.71345029239766,1.1580852381959514,44.80369515011547,1801,0.9603829636721546,43.97556912826207,-50917.37095922843,-124991.52731023842
15,400,175,80,1.15,1.5,2.0,1.333,0.9394979915791721,44.740177439797215,1.1498559221205376,47.00193423597679,2095,0.9997186354209531,45.298329355608594,-342.9004406018066,-75933.32774842187
15,400,175,80,1.15,1.5,2.5,1.667,0.9328711579405745,41.235059760956176,1.1160802242767867,43.23232323232323,2001,0.9856793573551708,41.72913543228386,-17594.32652304713,-84064.48230319722
15,400,175,80,1.15,1.5,3.0,2.0,0.9202623441184157,38.90429958391123,0.984574199240399,38.32976445396146,1909,0.9391367962651367,38.763750654793085,-74667.99140370142,-88843.4555109705
15,400,175,80,1.15,2.0,2.0,1.0,0.9223884084178816,49.56287827841291,1.2982577744604542,53.84615384615385,1968,1.0225711276416878,50.609756097560975,28198.812473086116,-97590.30819675048
15,400,175,80,1.15,2.0,2.5,1.25,0.9041880150270064,46.24645892351275,1.2453264864352458,49.45295404814004,1869,0.9955742673744082,47.03049759229535,-5618.502514525717,-118155.84498867847
15,400,175,80,1.15,2.0,3.0,1.5,0.885875385982787,43.69436201780415,1.1371432187757409,44.730679156908664,1775,0.9539397367516371,43.943661971830984,-58499.87770373653,-126994.4638399731
15,400,175,80,1.2,1.5,2.0,1.333,0.9507344886099783,45.012953367875646,1.1291070477305882,46.42857142857143,2048,1.0023865944826655,45.361328125,2857.948149714066,-66856.57768820398
15,400,175,80,1.2,1.5,2.5,1.667,0.9420137464031205,41.51967435549525,1.0839345233440856,42.44306418219462,1957,0.9833812994501886,41.74757281553398,-20140.981396271673,-77831.56280423704
15,400,175,80,1.2,1.5,3.0,2.0,0.9335115957435685,39.23512747875354,0.967033514831049,37.908496732026144,1871,0.9434668682474524,38.90967397113843,-68458.58018923568,-77983.5064515922
15,400,175,80,1.2,2.0,2.0,1.0,0.9338281793310326,49.82841455044612,1.2685604676146043,53.191489361702125,1927,1.0241737382042484,50.648676699532956,29682.733948771463,-88357.94930299588
15,400,175,80,1.2,2.0,2.5,1.25,0.9124900877320177,46.42599277978339,1.2065969889874775,48.54586129753915,1832,0.992189660114816,46.943231441048034,-9804.41295683627,-112721.18592974711
15,400,175,80,1.2,2.0,3.0,1.5,0.8967644091936544,43.957703927492446,1.1123161911872768,44.04761904761905,1744,0.9558584652493054,43.97935779816514,-55504.40368864478,-117606.43365276195
15,400,175,80,1.25,1.5,2.0,1.333,0.9444222161187555,44.93041749502982,1.125673223272844,46.639511201629325,2000,0.9964719570194952,45.35,-4139.042746712985,-70860.75877106181
15,400,175,80,1.25,1.5,2.5,1.667,0.9243221942964112,41.262135922330096,1.080730821069058,42.67515923566879,1913,0.9693953826043938,41.61003659174072,-36387.19242120114,-90033.47669265387
15,400,175,80,1.25,1.5,3.0,2.0,0.9298692245831947,39.30635838150289,0.9637681425467707,38.169642857142854,1832,0.9398432673549837,39.02838427947598,-71352.33423494236,-82313.32709745504
15,400,175,80,1.25,2.0,2.0,1.0,0.9270145667071795,49.754040758959945,1.2340084569334377,52.82608695652174,1883,1.0100980263724266,50.50451407328731,12206.367035312906,-94236.05521840039
15,400,175,80,1.25,2.0,2.5,1.25,0.8976952039751173,46.15952732644018,1.1659483453645063,47.945205479452056,1792,0.9707318356159808,46.595982142857146,-36201.62409910529,-123899.92961670834
15,400,175,80,1.25,2.0,3.0,1.5,0.8933824260626911,43.87990762124711,1.0777648240084614,43.583535108958834,1712,0.9443264400806111,43.808411214953274,-69043.14542143916,-123113.29101785661
15,400,175,80,1.3,1.5,2.0,1.333,0.9498558861885071,45.10465901417961,1.1564528093650228,47.291666666666664,1961,1.0089710516791839,45.639979602243756,10299.525844164455,-60080.853903762036
15,400,175,80,1.3,1.5,2.5,1.667,0.9258277531104783,41.39633286318759,1.103939169843892,43.16702819956616,1879,0.9769466578973819,41.83076104310803,-26910.3034504312,-81465.36662218302
15,400,175,80,1.3,1.5,3.0,2.0,0.9344985362630156,39.47175348495965,0.9944903454845329,38.81278538812786,1801,0.9520298945972081,39.311493614658524,-55787.99883949894,-77520.95757977644
15,400,175,80,1.3,2.0,2.0,1.0,0.9237425270349143,49.64234620886982,1.260705506255045,53.21507760532151,1849,1.0144375448598362,50.5137912385073,17173.37027910081,-88562.74436310324
15,400,175,80,1.3,2.0,2.5,1.25,0.8928951557675606,46.13072877535687,1.187073839857231,48.25174825174825,1760,0.9724733910313632,46.64772727272727,-33558.10573417166,-117964.33356026173
15,400,175,80,1.3,2.0,3.0,1.5,0.8927202566276912,43.96551724137931,1.1096269615801175,44.05940594059406,1680,0.9521143952049079,43.98809523809524,-58343.10981486851,-122341.4838359441
15,400,175,80,1.35,1.5,2.0,1.333,0.964059390695959,45.34722222222222,1.1590846776170505,47.24576271186441,1912,1.0204208154306285,45.81589958158996,22866.974247079488,-53060.39087924735
15,400,175,80,1.35,1.5,2.5,1.667,0.9258922535746537,41.4616497829233,1.114664442524219,43.392070484581495,1836,0.9801631642667783,41.93899782135076,-22688.866287343335,-81127.48651211066
15,400,175,80,1.35,1.5,3.0,2.0,0.9321852124520359,39.42814145974417,0.9973057815317334,38.888888888888886,1761,0.9512793619277268,39.29585462805224,-55657.23022155085,-76674.08040777966
15,400,175,80,1.35,2.0,2.0,1.0,0.941511817820882,49.88994864269993,1.2658073036494946,53.39366515837104,1805,1.029672736462113,50.74792243767313,34389.35702740601,-70757.18167521135
15,400,175,80,1.35,2.0,2.5,1.25,0.897029292231234,46.15384615384615,1.201893189638122,48.69358669833729,1721,0.9795456360397181,46.77513073794306,-24406.328630385105,-110242.81396159026
15,400,175,80,1.35,2.0,3.0,1.5,0.8966171841517758,43.99038461538461,1.1148704850784872,44.33249370277078,1645,0.9566162081200217,44.07294832826748,-51846.653997984286,-115255.63632305921
15,400,175,80,1.4,1.5,2.0,1.333,0.9662439438877957,45.43524416135881,1.1818226791406423,47.70240700218818,1870,1.0276264894464504,45.98930481283423,30166.671843262848,-50860.325972469036
15,400,175,80,1.4,1.5,2.5,1.667,0.9176801169810203,41.3716814159292,1.1254139491144584,43.50797266514807,1795,0.976543809865492,41.8941504178273,-26252.353635822656,-83449.04243375527
15,400,175,80,1.4,1.5,3.0,2.0,0.9174334871234907,39.127105666156204,1.0081273142075107,39.04761904761905,1726,0.9435800176700457,39.10776361529548,-63266.69681087813,-89148.78877225917
15,400,175,80,1.4,2.0,2.0,1.0,0.94138669758164,49.887976101568334,1.2555550424287452,53.225806451612904,1773,1.0270517561256154,50.705019740552736,30828.763132053027,-71384.43335180581
15,400,175,80,1.4,2.0,2.5,1.25,0.8888302421390385,46.00313479623824,1.1792407958732853,48.18401937046005,1689,0.9678738197735994,46.53641207815275,-37769.06109533811,-112356.26630506432
15,400,175,80,1.4,2.0,3.0,1.5,0.8869821847901617,43.76528117359413,1.095690398158371,43.87755102040816,1619,0.9446249058394376,43.792464484249535,-65275.28294688145,-121431.37611885091
15,400,175,80,1.45,1.5,2.0,1.333,0.9589673108565313,45.32269760696157,1.1879066961166715,47.661469933184854,1828,1.0240408722998124,45.89715536105033,25758.280480304747,-53988.662809182024
15,400,175,80,1.45,1.5,2.5,1.667,0.9128643683612854,41.41566265060241,1.1334217473007986,43.619489559164734,1759,0.9751287634215194,41.955656623081296,-27307.189851519724,-86084.75499545794
15,400,175,80,1.45,1.5,3.0,2.0,0.9108969492914096,39.032006245120996,1.0145856104593227,39.320388349514566,1693,0.9407261330890324,39.102185469580625,-65351.09349317223,-89607.93779769755
15,400,175,80,1.45,2.0,2.0,1.0,0.9534028670393638,50.1531393568147,1.272221396420451,53.62997658079625,1733,1.0405679735991618,51.00980957876515,44936.40547370767,-62922.76917005358
15,400,175,80,1.45,2.0,2.5,1.25,0.9058579226725723,46.59182036888532,1.1978817265960104,48.76847290640394,1653,0.9855640848166041,47.12643678160919,-16448.453844648357,-95721.69350790864
15,400,175,80,1.45,2.0,3.0,1.5,0.8899668169116506,44.00998336106489,1.1175434958572714,44.675324675324674,1587,0.9525600403553225,44.17139256458727,-54546.1830655262,-112923.75527634617
15,400,175,80,1.5,1.5,2.0,1.333,0.9646032001383378,45.45454545454545,1.1750236376794516,47.95454545454545,1793,1.0244026019026595,46.06804238706079,25523.85319184683,-45758.86974968118
15,400,175,80,1.5,1.5,2.5,1.667,0.929138472955015,41.839080459770116,1.1672786495041045,44.23529411764706,1730,0.9965885859826408,42.42774566473989,-3650.220414536816,-70897.74439567086
15,400,175,80,1.5,1.5,3.0,2.0,0.9265197616506662,39.53858392999204,1.0478655556463121,39.90147783251231,1663,0.9615658367018524,39.62717979555021,-41291.82411529204,-75817.89409951551
15,400,175,80,1.5,2.0,2.0,1.0,0.9579985264878843,50.389408099688474,1.258886652800097,53.82775119617225,1702,1.0399290131925059,51.233842538190366,43227.45984271005,-55909.92200977773
15,400,175,80,1.5,2.0,2.5,1.25,0.9204143102653328,47.10676446617767,1.23576569954857,49.37655860349127,1628,1.0064008500703938,47.665847665847664,7113.964280099535,-80406.2935915874
15,400,175,80,1.5,2.0,3.0,1.5,0.9037813223085577,44.585448392554994,1.159003314345891,45.40682414698163,1563,0.9739326529417206,44.785668586052466,-29237.680627944428,-99217.28331788584
15,400,175,80,1.55,1.5,2.0,1.333,0.9812481598862032,45.770392749244714,1.1998056884704755,48.275862068965516,1759,1.0435079421002462,46.38999431495168,44621.97238872159,-45814.91149052035
15,400,175,80,1.55,1.5,2.5,1.667,0.9420692521990836,42.072213500784926,1.1925042188060941,44.523809523809526,1694,1.0132659998714435,42.680047225501774,13904.571053412874,-60157.760951128184
15,400,175,80,1.55,1.5,3.0,2.0,0.9414108573952157,39.73941368078176,1.0520462573774836,40.049751243781095,1630,0.9736383651950598,39.8159509202454,-27813.890485638294,-66352.70090475344
15,400,175,80,1.55,2.0,2.0,1.0,0.987606541630455,50.99127676447264,1.300467223933924,54.36893203883495,1673,1.072614489545436,51.823072325164375,76522.45091100241,-48339.0161128492
15,400,175,80,1.55,2.0,2.5,1.25,0.944970982852394,47.59136212624585,1.2765888335727937,49.87341772151899,1599,1.0352293461422803,48.15509693558474,38130.855969935765,-69999.2224133808
15,400,175,80,1.55,2.0,3.0,1.5,0.9298918509093915,45.08620689655172,1.1744855102202483,45.744680851063826,1536,0.9974797211353624,45.247395833333336,-2760.790815367982,-75751.42268580986
15,400,175,80,1.6,1.5,2.0,1.333,0.9729778597350579,45.77191621411947,1.2089692682893345,48.59154929577465,1715,1.0404978579647195,46.47230320699708,40799.97627167031,-39982.7559403353
15,400,175,80,1.6,1.5,2.5,1.667,0.9466021999855805,42.270531400966185,1.2370676544002301,45.38834951456311,1654,1.0290733837027894,43.04715840386941,29747.117631904475,-56302.02433081711
15,400,175,80,1.6,1.5,3.0,2.0,0.9426154838042254,39.81636060100167,1.0739943190843593,40.86294416243655,1592,0.9808231947348584,40.07537688442211,-19800.538942759777,-55944.592490311115
15,400,175,80,1.6,2.0,2.0,1.0,0.9731535944328074,50.9771986970684,1.34496747320698,55.33498759305211,1631,1.0733416184777747,52.05395462906193,75826.5992471173,-60228.042946161295
15,400,175,80,1.6,2.0,2.5,1.25,0.9489529707858134,47.874149659863946,1.309385283330957,50.6426735218509,1565,1.0474409558111093,48.56230031948882,50300.33545359426,-67745.05708313649
15,400,175,80,1.6,2.0,3.0,1.5,0.932699340947426,45.27802294792586,1.190111659927685,46.486486486486484,1503,1.0040834147461575,45.575515635395874,4385.4178530768695,-69540.98426451269
15,400,175,80,1.65,1.5,2.0,1.333,0.9739458446462161,45.72784810126582,1.1943463145538964,48.92601431980907,1683,1.037275175369804,46.524064171122994,37005.779859688955,-41199.535707419236
15,400,175,80,1.65,1.5,2.5,1.667,0.9431630666325491,42.131147540983605,1.2395200522775232,45.54455445544554,1624,1.0274366035753177,42.98029556650246,27748.412969629353,-58092.577098707625
15,400,175,80,1.65,1.5,3.0,2.0,0.9382543165747327,39.625850340136054,1.073740716637595,40.932642487046635,1562,0.9777470195304607,39.94878361075544,-22701.953095783138,-58555.222972747215
15,400,175,80,1.65,2.0,2.0,1.0,0.9662018604222055,50.78969243557772,1.3344374197627893,55.80808080808081,1599,1.0655388141692728,52.03252032520325,66799.73670131214,-59897.96847487192
15,400,175,80,1.65,2.0,2.5,1.25,0.9383483971152465,47.5736568457539,1.3181249357378209,51.05263157894737,1534,1.041926430157853,48.4354628422425,43904.48022065306,-70161.51716468761
15,400,175,80,1.65,2.0,3.0,1.5,0.9218303338139596,44.96402877697842,1.1958959371277895,46.81440443213297,1473,0.9977631616380572,45.41751527494908,-2371.225757215834,-75747.80624211117
15,400,175,80,1.7,1.5,2.0,1.333,0.9864844221605972,46.10441767068273,1.1903741916046264,48.6682808716707,1658,1.0453571616645234,46.743063932448734,44290.494434258326,-39727.21372145672
15,400,175,80,1.7,1.5,2.5,1.667,0.948654233273132,42.26289517470882,1.2547427714335777,45.47738693467337,1600,1.0355798876351807,43.0625,35431.09620734209,-56048.44152016722
15,400,175,80,1.7,1.5,3.0,2.0,0.9445721465873149,39.75799481417459,1.0912745979936986,40.94488188976378,1538,0.9874016985863713,40.0520156046814,-12639.52131263166,-57837.82091832789
15,400,175,80,1.7,2.0,2.0,1.0,0.9865922051273004,51.22156697556866,1.3360487653376758,55.64102564102564,1577,1.0813676136748016,52.3145212428662,81254.7405955136,-55857.751156347695
15,400,175,80,1.7,2.0,2.5,1.25,0.9521957204612608,47.80701754385965,1.341087550523922,51.06951871657754,1514,1.0580200522896908,48.61294583883752,59591.72998125035,-66626.19059710021
15,400,175,80,1.7,2.0,3.0,1.5,0.9350531548362203,45.17304189435337,1.2210974477765482,46.91011235955056,1454,1.014220200819315,45.59834938101788,14793.539769457748,-71231.61530475969
15,400,175,80,1.75,1.5,2.0,1.333,0.9980657152062593,46.285714285714285,1.1843419219338165,48.029556650246306,1631,1.0522299421280543,46.71980380134887,50045.00723217745,-35721.46209400009
15,400,175,80,1.75,1.5,2.5,1.667,0.9641001684530766,42.567567567567565,1.2598722639069018,45.038167938931295,1577,1.0488949339033853,43.18325935320228,47761.24202614497,-45341.55819820844
15,400,175,80,1.75,1.5,3.0,2.0,0.9501090335611645,39.84238178633976,1.0947918504536687,40.58355437665782,1519,0.9925592314567181,40.026333113890715,-7358.173737415746,-52851.22999892734
15,400,175,80,1.75,2.0,2.0,1.0,0.9953814884039274,51.36752136752137,1.3262905089512116,55.208333333333336,1554,1.0858924877469334,52.316602316602314,84346.12131472037,-54429.80450570838
15,400,175,80,1.75,2.0,2.5,1.25,0.9596011407734658,47.95737122557726,1.3458090265432963,50.943396226415096,1497,1.065680130103308,48.69739478957916,66486.50047200642,-57919.48110297231
15,400,175,80,1.75,2.0,3.0,1.5,0.9411235045063013,45.24469067405356,1.2251953160987794,46.89265536723164,1437,1.020461444953967,45.650661099512874,20987.970329669588,-64930.49180104321
15,400,175,80,1.8,1.5,2.0,1.333,0.9979407727841868,46.248969497114594,1.189093862911018,48.0,1613,1.053266939451944,46.68319900805952,50518.27300972509,-37393.877660301696
15,400,175,80,1.8,1.5,2.5,1.667,0.9622639462977419,42.491467576791806,1.2612856214221304,44.96124031007752,1559,1.047585056116261,43.10455420141116,46016.88943293422,-46197.14247021104
15,400,175,80,1.8,1.5,3.0,2.0,0.9463774971871675,39.699381078691424,1.1022915107688476,40.700808625336926,1502,0.991743117135401,39.94673768308922,-8083.458024335705,-56963.736866835825
15,400,175,80,1.8,2.0,2.0,1.0,1.0042518405416456,51.59896283491789,1.3350120743667016,55.145118733509236,1536,1.094553228407855,52.473958333333336,91492.11602389696,-50397.59299332225
15,400,175,80,1.8,2.0,2.5,1.25,0.9670121000346705,48.1581311769991,1.3500684117602626,50.81967213114754,1479,1.0720420873046486,48.81676808654496,71891.24978623848,-53887.269590586184
15,400,175,80,1.8,2.0,3.0,1.5,0.9429312405272435,45.28478057889823,1.238359255014791,46.99140401146132,1420,1.024808419132894,45.70422535211268,25106.501744300112,-61142.9950274717
15,400,175,80,1.85,1.5,2.0,1.333,0.9940603396597149,46.10878661087866,1.2101748261290504,48.73096446700507,1589,1.0561651519737303,46.758967904342356,52475.82826108057,-39307.25938795924
15,400,175,80,1.85,1.5,2.5,1.667,0.9567224564743467,42.38754325259516,1.292290256641421,45.69190600522193,1539,1.0514199314320885,43.20987654320987,48929.48014268277,-43380.84920633817
15,400,175,80,1.85,1.5,3.0,2.0,0.9416427407192922,39.659803043867505,1.1161693581355292,41.416893732970024,1484,0.9919599361736294,40.094339622641506,-7755.037308186402,-58538.02703515001
15,400,175,80,1.85,2.0,2.0,1.0,1.0032382297325784,51.48861646234676,1.3322847445185158,55.46666666666667,1517,1.0934903067209776,52.47198417930125,89609.25984218335,-49016.57926610875
15,400,175,80,1.85,2.0,2.5,1.25,0.9686697139981904,48.13805631244323,1.3930014552023444,51.65745856353591,1463,1.0831658295324915,49.00888585099111,81600.30590153884,-51845.73979998553
15,400,175,80,1.85,2.0,3.0,1.5,0.9487382005175972,45.42884071630537,1.264071326947895,47.82608695652174,1406,1.0349617131942503,46.01706970128023,34808.755764547095,-59089.76593343963
15,400,175,80,1.9,1.5,2.0,1.333,0.9909910518304615,46.01542416452442,1.1979971564081267,48.83720930232558,1554,1.05083496421946,46.71814671814672,46804.74250984931,-44151.581144031115
15,400,175,80,1.9,1.5,2.5,1.667,0.9489957582886094,42.24977856510186,1.2504114437996727,45.23809523809524,1507,1.0357292927211825,42.99933642999336,33723.39755679848,-56790.408182134925
15,400,175,80,1.9,1.5,3.0,2.0,0.9369627694895832,39.54128440366973,1.0870273060208433,41.04683195592286,1453,0.9811036857511077,39.91741225051617,-18061.565234512454,-69775.65727396206
15,400,175,80,1.9,2.0,2.0,1.0,0.9958353659362887,51.39013452914798,1.3264729180044368,55.5858310626703,1482,1.0863678878199516,52.42914979757085,81770.82186466531,-48231.973514996025
15,400,175,80,1.9,2.0,2.5,1.25,0.9569147187341966,48.0,1.3491410440660145,51.12359550561798,1431,1.0644088325058836,48.777078965758214,62912.693179189664,-69136.48530802086
15,400,175,80,1.9,2.0,3.0,1.5,0.9402137378411627,45.31400966183575,1.2327800257960015,47.35294117647059,1375,1.0215366012405989,45.81818181818182,21321.50039120719,-72246.08446500002
15,400,175,80,1.95,1.5,2.0,1.333,1.0057085535094812,46.32867132867133,1.2163026607498224,49.343832020997375,1525,1.06664701659987,47.08196721311475,59991.62306574504,-35965.88219224184
15,400,175,80,1.95,1.5,2.5,1.667,0.9631832321836159,42.53393665158371,1.271647865108402,45.84450402144772,1478,1.0522545812846145,43.369418132611635,48117.25141175215,-54047.15802051913
15,400,175,80,1.95,1.5,3.0,2.0,0.9554865206734006,39.92502343017807,1.1017753190644763,41.62011173184357,1425,0.9987044762537141,40.35087719298246,-1207.9007907331106,-66106.90697995084
15,400,175,80,1.95,2.0,2.0,1.0,1.0156126035725486,51.78408051235132,1.3408806904630857,55.95567867036011,1454,1.1050706239736743,52.81980742778542,97258.41533176237,-50662.57013098162
15,400,175,80,1.95,2.0,2.5,1.25,0.9759553727754033,48.338081671415004,1.36569062417701,51.566951566951566,1404,1.0834207063301844,49.14529914529915,79577.83964618418,-65370.589289372256
15,400,175,80,1.95,2.0,3.0,1.5,0.9641314425354031,45.75936883629191,1.2444564644814908,47.76119402985075,1349,1.0425758883011373,46.25648628613788,41160.240120382696,-67302.03423204573
15,400,175,80,2.0,1.5,2.0,1.333,1.0196799729720023,46.45390070921986,1.2187314707509547,49.19786096256684,1502,1.0772356128376475,47.13715046604527,68265.25646400623,-33642.37202913231
15,400,175,80,2.0,1.5,2.5,1.667,0.97814772861825,42.64705882352941,1.282624469502788,45.92391304347826,1456,1.0661922921408034,43.47527472527472,59802.766997181534,-43172.18891783112
15,400,175,80,2.0,1.5,3.0,2.0,0.9698486263377959,40.05708848715509,1.1064967667024426,41.64305949008499,1404,1.0102642051135629,40.45584045584046,9398.097507034217,-57499.61798755998
15,400,175,80,2.0,2.0,2.0,1.0,1.0257161634125957,51.81058495821727,1.317221122880401,55.49295774647887,1432,1.1067251888510399,52.72346368715084,97344.31026436467,-46475.42928654813
15,400,175,80,2.0,2.0,2.5,1.25,0.9865662154676775,48.359073359073356,1.348800983104202,51.29682997118156,1383,1.0877485065084678,49.09616775126536,82392.37786236856,-58690.7394953477
15,400,175,80,2.0,2.0,3.0,1.5,0.9724192884091036,45.791583166332664,1.2236419323689471,47.43202416918429,1329,1.0435532049960556,46.20015048908954,41495.0418666394,-61824.69944873945
15,400,200,80,1.0,1.5,2.0,1.333,0.962979897870258,44.90772385509228,1.209089114985666,48.65424430641822,1946,1.0323693693829705,45.83761562178828,36314.79470674167,-56861.15364311059
15,400,200,80,1.0,1.5,2.5,1.667,0.9439270901439321,41.65477888730385,1.2497062439268642,45.493562231759654,1868,1.0297604909972753,42.61241970021413,33800.389740826904,-81613.72757398868
15,400,200,80,1.0,1.5,3.0,2.0,0.923525602900874,38.901262063845586,1.0961800223146032,40.63926940639269,1785,0.9727090092879818,39.32773109243698,-31244.222461143836,-83791.03213738173
15,400,200,80,1.0,2.0,2.0,1.0,0.934325665246484,49.42363112391931,1.4137288003289294,55.75221238938053,1840,1.0563011041479304,50.97826086956522,64885.54110688365,-85026.54982251435
15,400,200,80,1.0,2.0,2.5,1.25,0.9158432042792679,46.47993943981832,1.4258413197456625,51.981351981351985,1750,1.0453137341248244,47.82857142857143,52906.392716052826,-98747.38276137487
15,400,200,80,1.0,2.0,3.0,1.5,0.8902613593753276,43.59177215189873,1.2870671987569677,47.13216957605985,1665,0.9923016886817929,44.44444444444444,-9084.349173121991,-116288.01320225923
15,400,200,80,1.05,1.5,2.0,1.333,0.9652645759070668,44.77925718290119,1.2293241479582775,49.14529914529915,1895,1.0392925406903113,45.857519788918204,42785.80125961147,-54881.78532152593
15,400,200,80,1.05,1.5,2.5,1.667,0.9468152644875906,41.605839416058394,1.2595533571996111,45.796460176991154,1822,1.034184670296252,42.64544456641054,37773.65374663888,-79638.69024620052
15,400,200,80,1.05,1.5,3.0,2.0,0.9218066945633878,38.90577507598784,1.0818860459219524,40.470588235294116,1741,0.9674293948818432,39.28776565192418,-36371.09386520282,-80764.27885899016
15,400,200,80,1.05,2.0,2.0,1.0,0.9483805079913769,49.48301329394387,1.4149113790908388,56.00907029478458,1795,1.0686232207886288,51.08635097493036,76613.40639510131,-76332.75218204813
15,400,200,80,1.05,2.0,2.5,1.25,0.9326064294167485,46.702870442203256,1.4215063347105745,52.02863961813843,1708,1.058216205396985,48.00936768149883,65837.21955244915,-93182.52588164083
15,400,200,80,1.05,2.0,3.0,1.5,0.9039496058776567,43.91233766233766,1.2554869279813254,46.683673469387756,1624,0.9961511185255589,44.58128078817734,-4411.019519321453,-100491.38693392632
15,400,200,80,1.1,1.5,2.0,1.333,0.9677576587127859,44.73118279569893,1.2168184423332826,48.90829694323144,1853,1.0381286694709477,45.763626551538046,40698.56123930658,-56436.40787796641
15,400,200,80,1.1,1.5,2.5,1.667,0.952722765070647,41.554559043348284,1.2491012947831417,45.57823129251701,1779,1.0359204621172642,42.551995503091625,38775.74195617628,-76214.55447431887
15,400,200,80,1.1,1.5,3.0,2.0,0.9286173623387707,38.80248833592535,1.081723946452798,40.52757793764988,1703,0.9724760085525985,39.22489724016442,-30064.039050482643,-74433.47814079937
15,400,200,80,1.1,2.0,2.0,1.0,0.9530799752607784,49.35849056603774,1.4085650830422725,55.91647331786543,1756,1.071202522129384,50.96810933940775,77693.73947210661,-73326.44580785139
15,400,200,80,1.1,2.0,2.5,1.25,0.9353502149614898,46.55035685963521,1.4126270395456488,51.83374083129584,1670,1.058722942121029,47.84431137724551,64922.92463334269,-88158.21451404609
15,400,200,80,1.1,2.0,3.0,1.5,0.9110999220286685,43.82767191383596,1.2579878446588675,46.753246753246756,1592,1.0027208083728467,44.53517587939699,3050.482367201912,-94697.63596263793
15,400,200,80,1.15,1.5,2.0,1.333,0.9555597770968972,44.6165191740413,1.2169589400699241,48.769574944071586,1803,1.029690390404409,45.64614531336661,31093.018045513818,-63337.4033277365
15,400,200,80,1.15,1.5,2.5,1.667,0.9481995390711314,41.60919540229885,1.23797595038738,45.116279069767444,1735,1.0300480574713085,42.47838616714697,31848.834809503278,-78041.41567114563
15,400,200,80,1.15,1.5,3.0,2.0,0.9252687805373255,38.91547049441786,1.0732220647395734,40.04914004914005,1661,0.9679648908876191,39.19325707405178,-34329.59722973112,-75100.8211715134
15,400,200,80,1.15,2.0,2.0,1.0,0.9544624389659578,49.57397366382649,1.3889231016012433,55.687203791469194,1713,1.0690252809104783,51.07997664915353,73857.34823896567,-73176.09133210452
15,400,200,80,1.15,2.0,2.5,1.25,0.935967459518902,46.763754045307444,1.3778396530362043,51.25,1636,1.051788741797035,47.86063569682152,56553.37894018226,-89735.83580705138
15,400,200,80,1.15,2.0,3.0,1.5,0.9118936564012806,44.04057480980558,1.2270034438715063,46.01063829787234,1559,0.996224741480213,44.5157152020526,-4183.588866349164,-91409.84070593392
15,400,200,80,1.2,1.5,2.0,1.333,0.948371681397617,44.661654135338345,1.22069544049198,48.51936218678816,1769,1.0257784462245867,45.61899378179763,26611.91803921527,-60321.11483031451
15,400,200,80,1.2,1.5,2.5,1.667,0.9284660402840761,41.34165366614665,1.2291349092351687,44.81132075471698,1706,1.0135556149619644,42.20398593200469,14241.988055855363,-79007.6932720397
15,400,200,80,1.2,1.5,3.0,2.0,0.9201136613844115,39.04220779220779,1.0706894012126917,40.0990099009901,1636,0.963880069749818,39.303178484107576,-38253.11946161797,-79415.06985350068
15,400,200,80,1.2,2.0,2.0,1.0,0.943084383520431,49.644830307813734,1.3560916129266125,55.04807692307692,1683,1.053067869851094,50.98039215686274,56573.10065126406,-71744.25566546267
