entry_ts,exit_ts,direction,pnl_$,strat,cum,peak,dd
2023-11-09 19:00:00-05:00,2023-11-11 17:20:00-05:00,LONG,7325.0,OD,300600.5501685875,315295.2369368011,-14694.686768213636
2023-11-12 19:00:00-05:00,2023-11-13 08:00:00-05:00,LONG,185.0,OD,300785.5501685875,315295.2369368011,-14509.686768213636
2023-11-13 19:00:00-05:00,2023-11-14 05:00:00-05:00,LONG,625.0,OD,301410.5501685875,315295.2369368011,-13884.686768213636
2023-11-14 10:25:00-05:00,2023-11-14 14:00:00-05:00,LONG,-215.0,FB,301195.5501685875,315295.2369368011,-14099.686768213636
2023-11-14 19:00:00-05:00,2023-11-15 08:00:00-05:00,LONG,1945.0,OD,303140.5501685875,315295.2369368011,-12154.686768213636
2023-11-15 12:40:00-05:00,2023-11-15 13:20:00-05:00,LONG,-1433.8297748123296,RV,301706.72039377515,315295.2369368011,-13588.516543025966
2023-11-15 14:30:00-05:00,2023-11-15 16:20:00-05:00,LONG,-1445.0,B2,300261.72039377515,315295.2369368011,-15033.516543025966
2023-11-15 19:00:00-05:00,2023-11-16 07:00:00-05:00,LONG,-850.0,OD,299411.72039377515,315295.2369368011,-15883.516543025966
2023-11-16 10:00:00-05:00,2023-11-16 10:40:00-05:00,LONG,-1135.3256009555116,RV,298276.3947928196,315295.2369368011,-17018.842143981485
2023-11-16 10:50:00-05:00,2023-11-16 13:20:00-05:00,LONG,540.0,B2,298816.3947928196,315295.2369368011,-16478.842143981485
2023-11-16 13:55:00-05:00,2023-11-16 16:20:00-05:00,LONG,705.0,B2,299521.3947928196,315295.2369368011,-15773.842143981485
2023-11-16 19:00:00-05:00,2023-11-17 06:20:00-05:00,LONG,130.0,OD,299651.3947928196,315295.2369368011,-15643.842143981485
2023-11-17 10:00:00-05:00,2023-11-17 10:20:00-05:00,SHORT,961.4817186422806,RV,300612.8765114619,315295.2369368011,-14682.360425339197
2023-11-17 12:00:00-05:00,2023-11-17 14:20:00-05:00,SHORT,-1167.6015126135098,RV,299445.2749988484,315295.2369368011,-15849.961937952728
2023-11-19 19:00:00-05:00,2023-11-20 06:20:00-05:00,LONG,960.0,OD,300405.2749988484,315295.2369368011,-14889.961937952728
2023-11-20 10:45:00-05:00,2023-11-20 11:20:00-05:00,LONG,1041.2921377295424,B2,301446.5671365779,315295.2369368011,-13848.6698002232
2023-11-20 09:55:00-05:00,2023-11-20 14:00:00-05:00,LONG,1750.0,FB,303196.5671365779,315295.2369368011,-12098.6698002232
2023-11-20 19:00:00-05:00,2023-11-21 05:40:00-05:00,LONG,-415.0,OD,302781.5671365779,315295.2369368011,-12513.6698002232
2023-11-21 19:00:00-05:00,2023-11-22 08:00:00-05:00,LONG,3830.0,OD,306611.5671365779,315295.2369368011,-8683.6698002232
2023-11-22 10:25:00-05:00,2023-11-22 16:20:00-05:00,LONG,-390.0,B2,306221.5671365779,315295.2369368011,-9073.6698002232
2023-11-22 19:00:00-05:00,2023-11-23 07:20:00-05:00,LONG,450.0,OD,306671.5671365779,315295.2369368011,-8623.6698002232
2023-11-23 19:00:00-05:00,2023-11-24 05:00:00-05:00,LONG,-470.0,OD,306201.5671365779,315295.2369368011,-9093.6698002232
2023-11-26 19:00:00-05:00,2023-11-27 08:00:00-05:00,LONG,1760.0,OD,307961.5671365779,315295.2369368011,-7333.669800223201
2023-11-27 11:25:00-05:00,2023-11-27 12:20:00-05:00,LONG,1944.3239153719333,B2,309905.8910519498,315295.2369368011,-5389.345884851296
2023-11-27 11:55:00-05:00,2023-11-27 14:00:00-05:00,LONG,-5.0,FB,309900.8910519498,315295.2369368011,-5394.345884851296
2023-11-27 10:40:00-05:00,2023-11-27 15:00:00-05:00,LONG,-230.0,RV,309670.8910519498,315295.2369368011,-5624.345884851296
2023-11-27 19:00:00-05:00,2023-11-28 05:00:00-05:00,LONG,-190.0,OD,309480.8910519498,315295.2369368011,-5814.345884851296
2023-11-28 09:40:00-05:00,2023-11-28 11:00:00-05:00,SHORT,-876.408328923244,RV,308604.4827230266,315295.2369368011,-6690.754213774519
2023-11-28 11:05:00-05:00,2023-11-28 13:15:00-05:00,LONG,-945.0,FB,307659.4827230266,315295.2369368011,-7635.754213774519
2023-11-28 11:35:00-05:00,2023-11-28 13:20:00-05:00,LONG,-1545.0,B2,306114.4827230266,315295.2369368011,-9180.754213774519
2023-11-28 11:40:00-05:00,2023-11-28 13:20:00-05:00,LONG,-1223.2690712577096,RV,304891.21365176886,315295.2369368011,-10404.02328503225
2023-11-28 19:00:00-05:00,2023-11-29 08:00:00-05:00,LONG,3930.0,OD,308821.21365176886,315295.2369368011,-6474.02328503225
2023-11-29 09:50:00-05:00,2023-11-29 10:10:00-05:00,LONG,-1300.0,FB,307521.21365176886,315295.2369368011,-7774.02328503225
2023-11-29 10:55:00-05:00,2023-11-29 14:40:00-05:00,LONG,-1525.0,B2,305996.21365176886,315295.2369368011,-9299.02328503225
2023-11-29 19:00:00-05:00,2023-11-30 05:00:00-05:00,LONG,90.0,OD,306086.21365176886,315295.2369368011,-9209.02328503225
2023-11-30 12:20:00-05:00,2023-11-30 15:00:00-05:00,SHORT,-765.0,RV,305321.21365176886,315295.2369368011,-9974.02328503225
2023-11-30 19:00:00-05:00,2023-12-01 05:20:00-05:00,LONG,330.0,OD,305651.21365176886,315295.2369368011,-9644.02328503225
2023-12-01 11:30:00-05:00,2023-12-01 12:20:00-05:00,LONG,490.0,B2,306141.21365176886,315295.2369368011,-9154.02328503225
2023-12-01 11:45:00-05:00,2023-12-01 14:00:00-05:00,LONG,-120.0,FB,306021.21365176886,315295.2369368011,-9274.02328503225
2023-12-01 12:30:00-05:00,2023-12-01 16:20:00-05:00,LONG,190.0,B2,306211.21365176886,315295.2369368011,-9084.02328503225
2023-12-04 19:00:00-05:00,2023-12-05 05:00:00-05:00,LONG,-1360.0,OD,304851.21365176886,315295.2369368011,-10444.02328503225
2023-12-05 10:20:00-05:00,2023-12-05 12:00:00-05:00,LONG,-1080.0,B2,303771.21365176886,315295.2369368011,-11524.02328503225
2023-12-05 10:05:00-05:00,2023-12-05 14:00:00-05:00,LONG,-1065.0,FB,302706.21365176886,315295.2369368011,-12589.02328503225
2023-12-05 19:00:00-05:00,2023-12-06 00:00:00-05:00,LONG,9210.0,OD,311916.21365176886,315295.2369368011,-3379.02328503225
2023-12-06 19:00:00-05:00,2023-12-07 05:20:00-05:00,LONG,-3740.0,OD,308176.21365176886,315295.2369368011,-7119.02328503225
2023-12-07 09:35:00-05:00,2023-12-07 14:00:00-05:00,LONG,1390.0,FB,309566.21365176886,315295.2369368011,-5729.02328503225
2023-12-07 19:00:00-05:00,2023-12-08 06:20:00-05:00,LONG,-540.0,OD,309026.21365176886,315295.2369368011,-6269.02328503225
2023-12-08 10:20:00-05:00,2023-12-08 10:40:00-05:00,LONG,-1619.551389734952,RV,307406.6622620339,315295.2369368011,-7888.574674767209
2023-12-08 11:00:00-05:00,2023-12-08 11:40:00-05:00,LONG,-1915.735637067373,RV,305490.92662496655,315295.2369368011,-9804.31031183456
2023-12-08 10:20:00-05:00,2023-12-08 14:00:00-05:00,LONG,-260.0,FB,305230.92662496655,315295.2369368011,-10064.31031183456
2023-12-08 12:45:00-05:00,2023-12-08 16:20:00-05:00,LONG,675.0,B2,305905.92662496655,315295.2369368011,-9389.31031183456
2023-12-10 19:00:00-05:00,2023-12-11 00:40:00-05:00,LONG,3410.0,OD,309315.92662496655,315295.2369368011,-5979.310311834561
2023-12-11 12:50:00-05:00,2023-12-11 14:00:00-05:00,LONG,695.0,FB,310010.92662496655,315295.2369368011,-5284.310311834561
2023-12-11 19:00:00-05:00,2023-12-12 08:00:00-05:00,LONG,790.0,OD,310800.92662496655,315295.2369368011,-4494.310311834561
2023-12-12 11:00:00-05:00,2023-12-12 15:20:00-05:00,LONG,1063.619804017435,B2,311864.546428984,315295.2369368011,-3430.6905078171403
2023-12-12 19:00:00-05:00,2023-12-13 08:00:00-05:00,LONG,-5.0,OD,311859.546428984,315295.2369368011,-3435.6905078171403
2023-12-13 14:20:00-05:00,2023-12-13 15:00:00-05:00,LONG,1425.0,RV,313284.546428984,315295.2369368011,-2010.6905078171403
2023-12-13 14:35:00-05:00,2023-12-13 15:00:00-05:00,LONG,1125.5056269853958,B2,314410.05205596937,315295.2369368011,-885.1848808317445
2023-12-13 19:00:00-05:00,2023-12-14 05:40:00-05:00,LONG,-40.0,OD,314370.05205596937,315295.2369368011,-925.1848808317445
2023-12-14 12:15:00-05:00,2023-12-14 13:20:00-05:00,LONG,-2065.0,B2,312305.05205596937,315295.2369368011,-2990.1848808317445
2023-12-14 19:00:00-05:00,2023-12-15 07:40:00-05:00,LONG,580.0,OD,312885.05205596937,315295.2369368011,-2410.1848808317445
2023-12-15 10:10:00-05:00,2023-12-15 14:00:00-05:00,LONG,-1195.0,FB,311690.05205596937,315295.2369368011,-3605.1848808317445
2023-12-15 14:05:00-05:00,2023-12-15 16:00:00-05:00,LONG,1222.3360456675437,B2,312912.3881016369,315295.2369368011,-2382.8488351642154
2023-12-17 19:00:00-05:00,2023-12-18 05:40:00-05:00,LONG,225.0,OD,313137.3881016369,315295.2369368011,-2157.8488351642154
2023-12-18 10:20:00-05:00,2023-12-18 13:40:00-05:00,LONG,814.6377650360228,B2,313952.0258666729,315295.2369368011,-1343.2110701281927
2023-12-18 11:20:00-05:00,2023-12-18 13:40:00-05:00,LONG,1125.340847116895,RV,315077.3667137898,315295.2369368011,-217.87022301129764
2023-12-18 10:20:00-05:00,2023-12-18 14:00:00-05:00,LONG,1005.0,FB,316082.3667137898,316082.3667137898,0.0
2023-12-18 14:55:00-05:00,2023-12-18 16:20:00-05:00,LONG,-1070.0,B2,315012.3667137898,316082.3667137898,-1070.0
2023-12-18 19:00:00-05:00,2023-12-19 07:20:00-05:00,LONG,790.0,OD,315802.3667137898,316082.3667137898,-280.0
2023-12-19 10:25:00-05:00,2023-12-19 14:00:00-05:00,LONG,65.0,FB,315867.3667137898,316082.3667137898,-215.0
2023-12-19 09:40:00-05:00,2023-12-19 15:00:00-05:00,LONG,230.0,RV,316097.3667137898,316097.3667137898,0.0
2023-12-19 19:00:00-05:00,2023-12-20 05:00:00-05:00,LONG,-1180.0,OD,314917.3667137898,316097.3667137898,-1180.0
2023-12-20 09:40:00-05:00,2023-12-20 10:20:00-05:00,LONG,721.2479042813357,RV,315638.6146180711,316097.3667137898,-458.75209571869345
2023-12-20 10:10:00-05:00,2023-12-20 14:00:00-05:00,LONG,30.0,FB,315668.6146180711,316097.3667137898,-428.75209571869345
2023-12-20 12:05:00-05:00,2023-12-20 14:40:00-05:00,LONG,-1445.0,B2,314223.6146180711,316097.3667137898,-1873.7520957186935
2023-12-20 19:00:00-05:00,2023-12-21 05:20:00-05:00,LONG,2060.0,OD,316283.6146180711,316283.6146180711,0.0
2023-12-21 19:00:00-05:00,2023-12-22 08:00:00-05:00,LONG,495.0,OD,316778.6146180711,316778.6146180711,0.0
2023-12-22 10:30:00-05:00,2023-12-22 14:00:00-05:00,LONG,-440.0,FB,316338.6146180711,316778.6146180711,-440.0
2023-12-22 11:10:00-05:00,2023-12-22 14:20:00-05:00,LONG,-1005.0,B2,315333.6146180711,316778.6146180711,-1445.0
2023-12-22 14:40:00-05:00,2023-12-22 16:20:00-05:00,LONG,625.0,B2,315958.6146180711,316778.6146180711,-820.0
2023-12-27 19:00:00-05:00,2023-12-28 08:00:00-05:00,LONG,535.0,OD,316493.6146180711,316778.6146180711,-285.0
2023-12-28 19:00:00-05:00,2024-01-01 22:20:00-05:00,LONG,-1955.0,OD,314538.6146180711,316778.6146180711,-2240.0
2024-01-02 11:20:00-05:00,2024-01-02 15:00:00-05:00,SHORT,1985.0,RV,316523.6146180711,316778.6146180711,-255.0
2024-01-02 19:00:00-05:00,2024-01-03 05:40:00-05:00,LONG,-2650.0,OD,313873.6146180711,316778.6146180711,-2905.0
2024-01-03 10:35:00-05:00,2024-01-03 16:20:00-05:00,SHORT,820.0,B2,314693.6146180711,316778.6146180711,-2085.0
2024-01-03 19:00:00-05:00,2024-01-04 06:20:00-05:00,LONG,190.0,OD,314883.6146180711,316778.6146180711,-1895.0
2024-01-04 10:20:00-05:00,2024-01-04 15:00:00-05:00,SHORT,630.0,RV,315513.6146180711,316778.6146180711,-1265.0
2024-01-04 19:00:00-05:00,2024-01-05 05:00:00-05:00,LONG,-1290.0,OD,314223.6146180711,316778.6146180711,-2555.0
2024-01-05 10:30:00-05:00,2024-01-05 12:40:00-05:00,LONG,-1390.0,B2,312833.6146180711,316778.6146180711,-3945.0
2024-01-05 09:35:00-05:00,2024-01-05 14:00:00-05:00,LONG,25.0,FB,312858.6146180711,316778.6146180711,-3920.0
2024-01-08 09:40:00-05:00,2024-01-08 10:20:00-05:00,LONG,1514.5474705419474,RV,314373.1620886131,316778.6146180711,-2405.452529458038
2024-01-08 09:50:00-05:00,2024-01-08 10:20:00-05:00,LONG,1180.4405012551433,B2,315553.60258986824,316778.6146180711,-1225.0120282028802
2024-01-08 10:45:00-05:00,2024-01-08 13:00:00-05:00,LONG,1182.9875296128012,B2,316736.590119481,316778.6146180711,-42.02449859009357
2024-01-08 09:35:00-05:00,2024-01-08 14:00:00-05:00,LONG,3905.0,FB,320641.590119481,320641.590119481,0.0
2024-01-08 19:00:00-05:00,2024-01-09 05:00:00-05:00,LONG,-1970.0,OD,318671.590119481,320641.590119481,-1970.0
2024-01-09 11:20:00-05:00,2024-01-09 13:00:00-05:00,LONG,1282.6619724729971,RV,319954.252091954,320641.590119481,-687.338027527032
2024-01-09 10:40:00-05:00,2024-01-09 14:00:00-05:00,LONG,1890.0,FB,321844.252091954,321844.252091954,0.0
2024-01-09 19:00:00-05:00,2024-01-10 05:20:00-05:00,LONG,600.0,OD,322444.252091954,322444.252091954,0.0
2024-01-10 10:30:00-05:00,2024-01-10 14:00:00-05:00,LONG,1330.0,FB,323774.252091954,323774.252091954,0.0
2024-01-10 14:20:00-05:00,2024-01-10 15:00:00-05:00,LONG,420.0,RV,324194.252091954,324194.252091954,0.0
2024-01-10 14:15:00-05:00,2024-01-10 16:20:00-05:00,LONG,135.0,B2,324329.252091954,324329.252091954,0.0
2024-01-10 19:00:00-05:00,2024-01-11 05:00:00-05:00,LONG,680.0,OD,325009.252091954,325009.252091954,0.0
2024-01-11 19:00:00-05:00,2024-01-12 05:40:00-05:00,LONG,-595.0,OD,324414.252091954,325009.252091954,-595.0
2024-01-12 09:40:00-05:00,2024-01-12 14:00:00-05:00,LONG,-460.0,FB,323954.252091954,325009.252091954,-1055.0
2024-01-12 11:20:00-05:00,2024-01-12 15:00:00-05:00,LONG,-715.0,RV,323239.252091954,325009.252091954,-1770.0
2024-01-16 10:45:00-05:00,2024-01-16 13:00:00-05:00,LONG,-2175.0,B2,321064.252091954,325009.252091954,-3945.0
2024-01-16 10:45:00-05:00,2024-01-16 14:00:00-05:00,LONG,-2175.0,FB,318889.252091954,325009.252091954,-6120.0
2024-01-16 13:30:00-05:00,2024-01-16 16:20:00-05:00,LONG,575.0,B2,319464.252091954,325009.252091954,-5545.0
2024-01-16 19:00:00-05:00,2024-01-17 05:20:00-05:00,LONG,-3820.0,OD,315644.252091954,325009.252091954,-9365.0
2024-01-17 10:20:00-05:00,2024-01-17 11:20:00-05:00,SHORT,-1638.9005851143884,RV,314005.3515068396,325009.252091954,-11003.900585114374
2024-01-17 12:50:00-05:00,2024-01-17 16:00:00-05:00,LONG,1498.9547065579245,B2,315504.30621339753,325009.252091954,-9504.945878556464
2024-01-17 19:00:00-05:00,2024-01-18 06:40:00-05:00,LONG,2745.0,OD,318249.30621339753,325009.252091954,-6759.945878556464
2024-01-18 11:25:00-05:00,2024-01-18 13:05:00-05:00,LONG,-2000.0,FB,316249.30621339753,325009.252091954,-8759.945878556464
2024-01-18 10:40:00-05:00,2024-01-18 13:20:00-05:00,LONG,-1537.7692476650554,RV,314711.53696573246,325009.252091954,-10297.715126221534
2024-01-18 12:20:00-05:00,2024-01-18 14:40:00-05:00,LONG,1531.9715625745448,B2,316243.508528307,325009.252091954,-8765.743563646975
2024-01-18 14:20:00-05:00,2024-01-18 15:00:00-05:00,LONG,835.0,RV,317078.508528307,325009.252091954,-7930.7435636469745
2024-01-18 19:00:00-05:00,2024-01-19 07:20:00-05:00,LONG,1565.0,OD,318643.508528307,325009.252091954,-6365.7435636469745
2024-01-19 11:55:00-05:00,2024-01-19 12:40:00-05:00,LONG,1248.4018752618433,B2,319891.9104035689,325009.252091954,-5117.341688385117
2024-01-19 11:20:00-05:00,2024-01-19 13:20:00-05:00,LONG,1399.6590961838228,RV,321291.5694997527,325009.252091954,-3717.6825922012795
2024-01-19 12:25:00-05:00,2024-01-19 14:00:00-05:00,LONG,2400.0,FB,323691.5694997527,325009.252091954,-1317.6825922012795
2024-01-19 13:10:00-05:00,2024-01-19 14:20:00-05:00,LONG,1390.4231559598702,B2,325081.9926557126,325081.9926557126,0.0
2024-01-22 19:00:00-05:00,2024-01-23 05:00:00-05:00,LONG,-325.0,OD,324756.9926557126,325081.9926557126,-325.0
2024-01-23 10:00:00-05:00,2024-01-23 15:00:00-05:00,LONG,320.0,RV,325076.9926557126,325081.9926557126,-5.0
2024-01-23 19:00:00-05:00,2024-01-24 08:00:00-05:00,LONG,4320.0,OD,329396.9926557126,329396.9926557126,0.0
2024-01-24 10:00:00-05:00,2024-01-24 10:40:00-05:00,LONG,1066.904516396753,RV,330463.89717210934,330463.89717210934,0.0
2024-01-24 10:40:00-05:00,2024-01-24 14:00:00-05:00,LONG,-560.0,FB,329903.89717210934,330463.89717210934,-560.0
2024-01-24 19:00:00-05:00,2024-01-25 05:00:00-05:00,LONG,245.0,OD,330148.89717210934,330463.89717210934,-315.0
2024-01-25 10:20:00-05:00,2024-01-25 13:00:00-05:00,LONG,-1451.7983577991254,RV,328697.0988143102,330463.89717210934,-1766.7983577991254
2024-01-25 19:00:00-05:00,2024-01-26 08:00:00-05:00,LONG,760.0,OD,329457.0988143102,330463.89717210934,-1006.7983577991254
2024-01-28 19:00:00-05:00,2024-01-29 05:20:00-05:00,LONG,1335.0,OD,330792.0988143102,330792.0988143102,0.0
2024-01-29 09:40:00-05:00,2024-01-29 11:20:00-05:00,LONG,-1107.7151926400984,RV,329684.38362167013,330792.0988143102,-1107.7151926400838
2024-01-29 12:05:00-05:00,2024-01-29 14:00:00-05:00,LONG,155.0,FB,329839.38362167013,330792.0988143102,-952.7151926400838
2024-01-29 13:00:00-05:00,2024-01-29 15:20:00-05:00,LONG,995.8272567298992,B2,330835.2108784,330835.2108784,0.0
2024-01-29 19:00:00-05:00,2024-01-30 05:20:00-05:00,LONG,-295.0,OD,330540.2108784,330835.2108784,-295.0
2024-01-30 12:15:00-05:00,2024-01-30 12:40:00-05:00,SHORT,985.9890554487356,B2,331526.19993384875,331526.19993384875,0.0
2024-01-30 14:05:00-05:00,2024-01-30 16:20:00-05:00,SHORT,670.0,B2,332196.19993384875,332196.19993384875,0.0
2024-01-30 19:00:00-05:00,2024-01-31 05:00:00-05:00,LONG,-3580.0,OD,328616.19993384875,332196.19993384875,-3580.0
2024-01-31 11:20:00-05:00,2024-01-31 14:40:00-05:00,SHORT,-1584.8471599415643,RV,327031.3527739072,332196.19993384875,-5164.847159941564
2024-01-31 19:00:00-05:00,2024-02-01 08:00:00-05:00,LONG,470.0,OD,327501.3527739072,332196.19993384875,-4694.847159941564
2024-02-01 13:35:00-05:00,2024-02-01 14:00:00-05:00,LONG,-345.0,FB,327156.3527739072,332196.19993384875,-5039.847159941564
2024-02-01 12:50:00-05:00,2024-02-01 16:20:00-05:00,LONG,1654.2073778373015,B2,328810.5601517445,332196.19993384875,-3385.6397821042337
2024-02-01 19:00:00-05:00,2024-02-02 08:00:00-05:00,LONG,735.0,OD,329545.5601517445,332196.19993384875,-2650.6397821042337
2024-02-02 11:30:00-05:00,2024-02-02 13:00:00-05:00,LONG,480.0,B2,330025.5601517445,332196.19993384875,-2170.6397821042337
2024-02-02 11:00:00-05:00,2024-02-02 14:00:00-05:00,LONG,1760.0,FB,331785.5601517445,332196.19993384875,-410.63978210423375
2024-02-04 19:00:00-05:00,2024-02-05 08:00:00-05:00,LONG,230.0,OD,332015.5601517445,332196.19993384875,-180.63978210423375
2024-02-05 10:35:00-05:00,2024-02-05 11:00:00-05:00,SHORT,1114.9786744291487,B2,333130.53882617364,333130.53882617364,0.0
2024-02-05 11:20:00-05:00,2024-02-05 12:40:00-05:00,SHORT,-1625.2101808501902,RV,331505.32864532346,333130.53882617364,-1625.2101808501757
2024-02-05 19:00:00-05:00,2024-02-06 05:00:00-05:00,LONG,525.0,OD,332030.32864532346,333130.53882617364,-1100.2101808501757
2024-02-06 10:50:00-05:00,2024-02-06 12:40:00-05:00,SHORT,1252.2712296807003,B2,333282.59987500415,333282.59987500415,0.0
2024-02-06 12:40:00-05:00,2024-02-06 15:00:00-05:00,SHORT,-565.0,RV,332717.59987500415,333282.59987500415,-565.0
2024-02-06 19:00:00-05:00,2024-02-07 05:20:00-05:00,LONG,220.0,OD,332937.59987500415,333282.59987500415,-345.0
2024-02-07 09:25:00-05:00,2024-02-07 09:40:00-05:00,LONG,-880.0,FB,332057.59987500415,333282.59987500415,-1225.0
2024-02-07 12:20:00-05:00,2024-02-07 16:20:00-05:00,LONG,-20.0,B2,332037.59987500415,333282.59987500415,-1245.0
2024-02-07 19:00:00-05:00,2024-02-08 05:40:00-05:00,LONG,-5.0,OD,332032.59987500415,333282.59987500415,-1250.0
2024-02-08 10:20:00-05:00,2024-02-08 14:00:00-05:00,LONG,210.0,FB,332242.59987500415,333282.59987500415,-1040.0
2024-02-08 11:00:00-05:00,2024-02-08 14:40:00-05:00,LONG,-1130.8950413230195,RV,331111.7048336811,333282.59987500415,-2170.895041323034
2024-02-08 12:15:00-05:00,2024-02-08 16:20:00-05:00,LONG,-830.0,B2,330281.7048336811,333282.59987500415,-3000.895041323034
2024-02-08 19:00:00-05:00,2024-02-09 08:00:00-05:00,LONG,1590.0,OD,331871.7048336811,333282.59987500415,-1410.895041323034
2024-02-09 10:00:00-05:00,2024-02-09 11:00:00-05:00,LONG,1169.4459283020117,RV,333041.1507619831,333282.59987500415,-241.44911302102264
2024-02-09 11:05:00-05:00,2024-02-09 14:00:00-05:00,LONG,810.0,FB,333851.1507619831,333851.1507619831,0.0
2024-02-09 11:15:00-05:00,2024-02-09 14:40:00-05:00,LONG,1026.0930801279756,B2,334877.2438421111,334877.2438421111,0.0
2024-02-09 14:45:00-05:00,2024-02-09 16:20:00-05:00,LONG,-650.0,B2,334227.2438421111,334877.2438421111,-650.0
2024-02-11 19:00:00-05:00,2024-02-12 07:20:00-05:00,LONG,85.0,OD,334312.2438421111,334877.2438421111,-565.0
2024-02-12 10:55:00-05:00,2024-02-12 13:40:00-05:00,LONG,-1105.0,FB,333207.2438421111,334877.2438421111,-1670.0
2024-02-12 11:00:00-05:00,2024-02-12 13:40:00-05:00,LONG,-1030.6160402164096,RV,332176.6278018947,334877.2438421111,-2700.6160402164096
2024-02-12 14:40:00-05:00,2024-02-12 15:00:00-05:00,SHORT,525.0,RV,332701.6278018947,334877.2438421111,-2175.6160402164096
2024-02-12 19:00:00-05:00,2024-02-13 05:00:00-05:00,LONG,-1285.0,OD,331416.6278018947,334877.2438421111,-3460.6160402164096
2024-02-13 10:40:00-05:00,2024-02-13 13:00:00-05:00,SHORT,2001.673979723564,RV,333418.3017816182,334877.2438421111,-1458.9420604928746
2024-02-13 19:00:00-05:00,2024-02-14 06:00:00-05:00,LONG,3370.0,OD,336788.3017816182,336788.3017816182,0.0
2024-02-14 11:25:00-05:00,2024-02-14 14:20:00-05:00,LONG,-90.0,B2,336698.3017816182,336788.3017816182,-90.0
2024-02-14 19:00:00-05:00,2024-02-15 05:20:00-05:00,LONG,460.0,OD,337158.3017816182,337158.3017816182,0.0
2024-02-15 10:20:00-05:00,2024-02-15 11:20:00-05:00,SHORT,1310.9013916042022,RV,338469.2031732224,338469.2031732224,0.0
2024-02-15 11:55:00-05:00,2024-02-15 13:40:00-05:00,SHORT,-1785.0,B2,336684.2031732224,338469.2031732224,-1785.0
2024-02-15 14:20:00-05:00,2024-02-15 16:20:00-05:00,LONG,950.0,B2,337634.2031732224,338469.2031732224,-835.0
2024-02-15 19:00:00-05:00,2024-02-16 07:00:00-05:00,LONG,1030.0,OD,338664.2031732224,338664.2031732224,0.0
2024-02-16 09:55:00-05:00,2024-02-16 10:20:00-05:00,SHORT,-285.0,B2,338379.2031732224,338664.2031732224,-285.0
2024-02-16 11:20:00-05:00,2024-02-16 15:00:00-05:00,SHORT,1400.0,RV,339779.2031732224,339779.2031732224,0.0
2024-02-16 14:20:00-05:00,2024-02-16 15:00:00-05:00,SHORT,1506.8966942959378,B2,341286.09986751835,341286.09986751835,0.0
2024-02-19 19:00:00-05:00,2024-02-20 05:00:00-05:00,LONG,-2180.0,OD,339106.09986751835,341286.09986751835,-2180.0
2024-02-20 10:05:00-05:00,2024-02-20 12:20:00-05:00,SHORT,1436.6286922530708,B2,340542.72855977144,341286.09986751835,-743.3713077469147
2024-02-20 11:00:00-05:00,2024-02-20 12:20:00-05:00,SHORT,1740.6748287841765,RV,342283.4033885556,342283.4033885556,0.0
2024-02-20 19:00:00-05:00,2024-02-21 05:20:00-05:00,LONG,-1450.0,OD,340833.4033885556,342283.4033885556,-1450.0
2024-02-21 10:50:00-05:00,2024-02-21 14:40:00-05:00,LONG,-1835.0,B2,338998.4033885556,342283.4033885556,-3285.0
2024-02-21 19:00:00-05:00,2024-02-22 03:40:00-05:00,LONG,2980.0,OD,341978.4033885556,342283.4033885556,-305.0
2024-02-22 10:30:00-05:00,2024-02-22 13:20:00-05:00,LONG,1314.4201701099519,B2,343292.8235586656,343292.8235586656,0.0
2024-02-22 10:15:00-05:00,2024-02-22 14:00:00-05:00,LONG,2340.0,FB,345632.8235586656,345632.8235586656,0.0
2024-02-22 13:45:00-05:00,2024-02-22 16:20:00-05:00,LONG,-565.0,B2,345067.8235586656,345632.8235586656,-565.0
2024-02-22 19:00:00-05:00,2024-02-23 05:00:00-05:00,LONG,-385.0,OD,344682.8235586656,345632.8235586656,-950.0
2024-02-23 09:20:00-05:00,2024-02-23 10:05:00-05:00,LONG,-870.0,FB,343812.8235586656,345632.8235586656,-1820.0
2024-02-23 10:40:00-05:00,2024-02-23 11:20:00-05:00,LONG,-3550.0,B2,340262.8235586656,345632.8235586656,-5370.0
2024-02-23 11:40:00-05:00,2024-02-23 15:00:00-05:00,LONG,-90.0,RV,340172.8235586656,345632.8235586656,-5460.0
2024-02-23 12:25:00-05:00,2024-02-23 16:20:00-05:00,LONG,-1615.0,B2,338557.8235586656,345632.8235586656,-7075.0
2024-02-25 19:00:00-05:00,2024-02-26 08:00:00-05:00,LONG,1520.0,OD,340077.8235586656,345632.8235586656,-5555.0
2024-02-26 09:40:00-05:00,2024-02-26 10:00:00-05:00,LONG,-1227.4545260816376,RV,338850.36903258396,345632.8235586656,-6782.454526081623
2024-02-26 11:55:00-05:00,2024-02-26 13:05:00-05:00,LONG,-1010.0,FB,337840.36903258396,345632.8235586656,-7792.454526081623
2024-02-26 10:20:00-05:00,2024-02-26 15:00:00-05:00,LONG,-95.0,RV,337745.36903258396,345632.8235586656,-7887.454526081623
2024-02-26 19:00:00-05:00,2024-02-27 08:00:00-05:00,LONG,770.0,OD,338515.36903258396,345632.8235586656,-7117.454526081623
2024-02-27 10:20:00-05:00,2024-02-27 11:40:00-05:00,LONG,-1250.3921307476412,RV,337264.97690183634,345632.8235586656,-8367.846656829235
2024-02-27 14:20:00-05:00,2024-02-27 15:00:00-05:00,LONG,450.0,RV,337714.97690183634,345632.8235586656,-7917.846656829235
