bm,norm,zlook,ema,hz,sl,tp,variant,of_p1,of_p2,gamma,is_t,is_pf,is_wr,is_pnl,is_mdd,oos_t,oos_pf,oos_wr,oos_pnl,oos_mdd,tot_t,tot_pf,tot_wr,tot_pnl,tot_mdd
15,200,175,80,2.0,1.5,2.0,window_N8_D100,8,100,none,900,1.05945207230695,48.111111111111114,29765.56748571369,-30881.320235392195,246,1.2035550132061128,49.59349593495935,36754.23590454913,-14245.310527891997,1146,1.0976471005030692,48.42931937172775,66519.80339026282,-30881.320235392195
15,200,175,80,2.0,1.5,2.0,window_N8_D100,8,100,drop_pos,775,1.0693461312994683,48.516129032258064,30579.351919584406,-26484.47358249923,201,1.176038649987233,49.25373134328358,27427.05811244632,-16344.74708762289,976,1.097200891586281,48.66803278688525,58006.410032030726,-26484.47358249923
15,200,175,80,2.0,1.5,2.0,window_N10_D100,10,100,none,931,1.0647258888152322,48.22771213748657,33397.27113817789,-29498.533129583957,258,1.1700456571135704,49.224806201550386,32246.542702465304,-18064.027389361,1189,1.0930306747535643,48.44407064760303,65643.8138406432,-29498.533129583957
15,200,175,80,2.0,1.5,2.0,window_N10_D100,10,100,drop_pos,803,1.0716334425476652,48.567870485678704,32642.333979885007,-27462.674218686334,206,1.1271813578882768,48.54368932038835,20640.58312048255,-20163.463949091893,1009,1.0862213538650538,48.56293359762141,53282.91710036756,-27462.674218686334
15,200,175,80,2.0,1.5,2.0,multi_pd25_K2,25,2,none,987,1.0875426836309459,49.03748733535968,46817.857431850316,-29824.62860070733,286,1.2722863373563478,50.34965034965035,54058.32651951845,-21946.185738656277,1273,1.1375580838302897,49.332285938727416,100876.18395136876,-29824.62860070733
15,200,175,80,2.0,1.5,2.0,multi_pd25_K2,25,2,drop_pos,850,1.0914864331034368,49.1764705882353,43271.75479733705,-32427.76271798237,228,1.2369608228202,49.56140350877193,40039.30825227857,-24393.815430062532,1078,1.1297769773217647,49.257884972170686,83311.06304961562,-32427.76271798237
15,200,175,80,2.0,1.5,2.0,multi_pd25_K3,25,3,none,938,1.0862220046696214,49.04051172707889,44024.393938372705,-29873.539362930387,264,1.3210008854650779,50.378787878787875,58450.234060556686,-15601.744517099505,1202,1.1479391477816303,49.33444259567388,102474.62799892938,-29873.539362930387
15,200,175,80,2.0,1.5,2.0,multi_pd25_K3,25,3,drop_pos,811,1.0908947931671262,49.32182490752158,41092.79798330412,-30934.285502819766,214,1.280895001307387,49.532710280373834,44153.840171343836,-17701.1810768304,1025,1.1399133362073073,49.36585365853659,85246.63815464795,-30934.285502819766
15,200,175,80,2.0,1.5,2.0,multi_pd25_K4,25,4,none,891,1.0731703043651892,48.821548821548824,35853.79105045613,-30551.89630977482,239,1.3640427828898571,51.46443514644351,60700.669877413675,-11044.458892163966,1130,1.1470196771161463,49.38053097345133,96554.4609278698,-30551.89630977482
15,200,175,80,2.0,1.5,2.0,multi_pd25_K4,25,4,drop_pos,768,1.0840786143550833,49.088541666666664,36443.992721066534,-28732.59093497134,194,1.32993105885045,51.03092783505155,47177.48585065914,-13143.89545189486,962,1.145064522059844,49.48024948024948,83621.47857172567,-28732.59093497134
15,200,175,80,2.0,1.5,2.0,multi_pd25_K5,25,5,none,847,1.0626904737498792,48.28807556080283,29674.840639566646,-31455.964669690293,216,1.3163977075820035,50.0,49584.68496069676,-12436.663188815583,1063,1.1257945569621355,48.63593603010348,79259.52560026341,-31455.964669690293
15,200,175,80,2.0,1.5,2.0,multi_pd25_K5,25,5,drop_pos,733,1.0632223816712327,48.158253751705324,26678.148910081363,-30449.005438927343,176,1.287433260970666,49.43181818181818,38964.60257923878,-14937.0230413619,909,1.117737730244531,48.40484048404841,65642.75148932014,-30449.005438927343
15,200,175,80,2.0,1.5,2.0,multi_pd50_K2,50,2,none,579,1.0306993550527817,47.66839378238342,10018.215937293135,-27409.345476065355,132,1.5481496607674603,54.54545454545455,51224.78733865006,-8022.048093964113,711,1.1458918868315842,48.9451476793249,61243.00327594319,-28017.269116372336
15,200,175,80,2.0,1.5,2.0,multi_pd50_K2,50,2,drop_pos,508,1.0121374751543686,46.8503937007874,3610.63707582849,-29370.761988509075,107,1.6179396982614247,56.074766355140184,48110.47742750743,-7814.607130554505,615,1.1377999817680318,48.45528455284553,51721.11450333592,-32816.95159873929
15,200,175,80,2.0,1.5,2.0,multi_pd50_K3,50,3,none,449,1.0585166560543038,47.88418708240535,14567.514418123465,-16956.90191110807,73,1.4019840155004373,52.054794520547944,23311.376195576668,-11116.654407001843,522,1.123409227177745,48.46743295019157,37878.89061370013,-19048.85706991685
15,200,100,80,1.1,2.0,2.0,baseline,0,0,none,1687,1.057247439480043,51.80794309425015,54249.87486198588,-28621.575288206877,566,1.3153425455161731,54.59363957597173,118451.23657038937,-23617.873294608507,2253,1.1305112935371704,52.50776742121616,172701.11143237527,-28621.575288206877
15,200,100,80,1.1,2.0,2.0,gamma_only,0,0,drop_neg,407,1.0185934246269694,49.877149877149876,3654.5682298894462,-18021.386772983315,141,1.7354998414980194,58.156028368794324,47002.034088757646,-7382.842467799201,548,1.1944915784094006,52.00729927007299,50656.60231864709,-18021.386772983315
15,200,100,80,1.1,2.0,2.0,gamma_only,0,0,drop_pos,1418,1.065062562893062,52.32722143864598,53149.124535907395,-26567.059768635918,447,1.2626629839130237,53.4675615212528,84198.07936985322,-27984.95027017605,1865,1.1207503005425288,52.60053619302949,137347.2039057606,-27984.950270175992
15,200,100,80,1.1,2.0,2.0,window_N3_D100,3,100,none,957,1.0928308162388751,52.87356321839081,50650.800547587605,-33330.44084378096,209,1.4392663698411041,55.98086124401914,60544.84659749942,-16339.63364207324,1166,1.162695990771655,53.43053173241852,111195.64714508702,-33330.44084378096
15,200,100,80,1.1,2.0,2.0,window_N3_D100,3,100,drop_pos,808,1.0885402284223575,52.84653465346535,41898.12638455616,-24048.3411040367,163,1.3746391903938677,55.828220858895705,44784.54504718626,-22681.804176837322,971,1.1462380338442995,53.347064881565395,86682.67143174242,-24048.3411040367
15,200,100,80,1.1,2.0,2.0,window_N5_D100,5,100,none,1167,1.0608162054889345,52.35646958011996,41600.259843948224,-40649.547224804046,316,1.3817895830342484,56.0126582278481,81613.61887400999,-16254.25319432783,1483,1.1372400223776222,53.13553607552259,123213.87871795823,-40649.547224804046
15,200,100,80,1.1,2.0,2.0,window_N5_D100,5,100,drop_pos,990,1.0426623866624332,52.42424242424242,25613.50077331921,-34602.405355455776,251,1.3927044169593523,56.57370517928287,69882.41904043454,-18353.689754058723,1241,1.1226936160162373,53.26349717969379,95495.91981375375,-34898.206756632426
15,200,100,80,1.1,2.0,2.0,window_N8_D100,8,100,none,1298,1.0462759364496552,52.31124807395994,35425.86288644026,-43769.86159002081,358,1.4480386642212402,57.262569832402235,109992.34281355086,-15307.009662757628,1656,1.1438313525332502,53.38164251207729,145418.20569999111,-43769.86159002081
15,200,100,80,1.1,2.0,2.0,window_N8_D100,8,100,drop_pos,1096,1.0420245472229885,52.64598540145985,27953.657033955278,-36218.96783369055,287,1.4647337626991677,57.8397212543554,96250.79023632068,-13221.077292275004,1383,1.1423899140667064,53.7237888647867,124204.44727027597,-36218.96783369055
15,200,100,80,1.1,2.0,2.0,window_N10_D100,10,100,none,1338,1.0534588119854844,52.167414050822124,41915.15745954286,-39002.82932348957,375,1.3761310258560926,57.06666666666667,99435.62902543214,-15799.072483031996,1713,1.13482153451475,53.239929947460595,141350.78648497502,-39002.82932348957
15,200,100,80,1.1,2.0,2.0,window_N10_D100,10,100,drop_pos,1131,1.0481837124517885,52.43147656940761,32881.34113631626,-32894.201248006866,297,1.3912061321539775,57.23905723905724,86221.40813123056,-17877.485470021566,1428,1.1319237572772003,53.431372549019606,119102.74926754684,-32894.201248006866
15,200,100,80,1.1,2.0,2.0,window_N10_D250,10,250,none,547,1.194690765302971,55.02742230347349,56973.55649387122,-11602.174885545537,76,1.149183268215878,52.63157894736842,7913.48993662119,-15558.603554694273,623,1.1877075625554536,54.73515248796148,64887.04643049241,-15558.603554694273
15,200,100,80,1.1,2.0,2.0,window_N10_D250,10,250,drop_pos,470,1.1601408475301098,54.255319148936174,41626.85680485556,-13450.966674395568,60,0.9581893898323203,50.0,-2051.270429229844,-19368.715013873807,530,1.1280763174404818,53.77358490566038,39575.58637562572,-19368.715013873807
15,200,100,80,1.1,2.0,2.0,multi_pd25_K2,25,2,none,1430,1.0640584386047038,52.30769230769231,52687.28063414459,-37154.33783149689,423,1.4113095118968202,56.973995271867615,118542.67059843041,-26350.404100632295,1853,1.1541645947140018,53.37290879654614,171229.951232575,-37154.33783149689
15,200,100,80,1.1,2.0,2.0,multi_pd25_K2,25,2,drop_pos,1198,1.0656845690196213,52.67111853088481,46542.59605584735,-30327.647102611263,331,1.4253032729106019,57.09969788519638,101684.21589645855,-26350.404100632295,1529,1.1564128846733308,53.62982341399608,148226.8119523059,-30327.647102611263
15,200,100,80,1.1,2.0,2.0,multi_pd25_K3,25,3,none,1345,1.0751828634233638,52.639405204460964,58306.81321183358,-45682.921345005816,380,1.443713369347533,56.578947368421055,115647.72208348164,-19005.557729848224,1725,1.1678823341551985,53.507246376811594,173954.5352953152,-45682.921345005816
15,200,100,80,1.1,2.0,2.0,multi_pd25_K3,25,3,drop_pos,1125,1.0792156067685952,53.15555555555556,52714.17117445839,-41537.557848969576,301,1.471023446098232,56.81063122923588,102036.53896429307,-21104.994289579117,1426,1.1754385777434273,53.92706872370267,154750.71013875146,-41537.557848969576
15,200,100,80,1.1,2.0,2.0,multi_pd25_K4,25,4,none,1272,1.0576540603464075,52.437106918238996,42895.280547477596,-45677.349739689525,351,1.4345498618893593,56.12535612535613,106378.63414247731,-18229.998507458222,1623,1.15096268185443,53.23475046210721,149273.9146899549,-45677.349739689525
15,200,100,80,1.1,2.0,2.0,multi_pd25_K4,25,4,drop_pos,1068,1.053169392726071,52.71535580524345,34346.174794764775,-38130.76765096157,278,1.4775545418729945,56.83453237410072,96740.71532693488,-15389.331511087003,1346,1.1544831002356204,53.56612184249629,131086.89012169966,-38130.76765096157
15,200,100,80,1.1,2.0,2.0,multi_pd25_K5,25,5,none,1200,1.0375764784228507,52.333333333333336,26794.66600483487,-41569.093737885414,317,1.470088790735592,56.46687697160883,103143.75566337512,-15163.128840492645,1517,1.139346614222417,53.19709953856295,129938.42166821,-44832.741024493735
15,200,100,80,1.1,2.0,2.0,multi_pd25_K5,25,5,drop_pos,1011,1.0230820512293837,52.12660731948566,14387.84986040304,-40010.45601074522,253,1.5011780852786105,56.91699604743083,92509.4142532078,-15389.331511087003,1264,1.132311875527733,53.085443037974684,106897.26411361084,-42167.32002941146
15,200,100,80,1.1,2.0,2.0,multi_pd50_K2,50,2,none,842,1.0588128118343618,52.73159144893112,29334.49803258536,-37988.00844855876,185,1.8041787070953366,58.37837837837838,94901.25692936781,-11635.29039420253,1027,1.2014239175724108,53.74878286270691,124235.75496195318,-39595.19250367084
15,200,100,80,1.1,2.0,2.0,multi_pd50_K2,50,2,drop_pos,717,1.0221443634116265,52.02231520223152,9852.70155859329,-41787.130981228074,148,1.9049091159667284,60.13513513513514,88157.16774294408,-11635.29039420253,865,1.1807128313405622,53.410404624277454,98009.86930153737,-45064.99218216162
15,200,100,80,1.1,2.0,2.0,multi_pd50_K3,50,3,none,637,1.0109031141054434,50.86342229199372,4224.340705222203,-36234.12997448591,105,1.5786395308263095,55.23809523809524,42549.12771933807,-12093.587028412876,742,1.1014660476839584,51.482479784366575,46773.46842456027,-36234.12997448591
15,200,100,80,1.1,2.0,2.0,multi_pd50_K3,50,3,drop_pos,542,0.975176877102587,50.0,-8591.280270443676,-39125.11236097769,78,1.6115320698679718,56.41025641025641,36222.437388905746,-12509.391805235136,620,1.068169168063824,50.806451612903224,27631.15711846207,-39125.11236097769
15,200,100,80,1.1,2.0,2.0,multi_pd50_K4,50,4,none,479,1.0958666900759788,52.40083507306889,26563.782709915067,-25620.269508059027,62,1.6414217745424213,56.45161290322581,27888.33311830611,-11122.198464007306,541,1.169860413927101,52.865064695009245,54452.115828221176,-25620.269508059027
15,175,75,80,1.4,1.5,2.0,baseline,0,0,none,2171,1.0570874385736884,45.92353754030401,62834.67162095778,-43914.63461315035,704,1.1842378406277443,48.4375,82507.40703099254,-35806.531856893125,2875,1.0938596021821476,46.53913043478261,145342.07865195035,-43914.63461315035
15,175,75,80,1.4,1.5,2.0,gamma_only,0,0,drop_neg,515,0.9585498097589934,44.66019417475728,-9807.308326953462,-21216.231245559975,168,1.2926460475006787,50.595238095238095,22742.5171430732,-10722.914174635953,683,1.0411532476665566,46.120058565153734,12935.208816119739,-21216.231245559975
15,175,75,80,1.4,1.5,2.0,gamma_only,0,0,drop_pos,1831,1.075837640035056,46.53194975423266,71258.03974924354,-37379.996707539154,558,1.170765966189576,48.028673835125446,65087.31744300581,-31707.084693853176,2389,1.103232318145939,46.88154039347007,136345.35719224936,-37379.996707539154
15,175,75,80,1.4,1.5,2.0,window_N3_D100,3,100,none,1170,1.1147001016817355,47.0940170940171,71004.13415551663,-25873.090655506312,263,1.2656279851687415,50.950570342205324,46421.52632004807,-16539.554969628152,1433,1.1479279576387058,47.801814375436145,117425.66047556468,-25873.090655506312
15,175,75,80,1.4,1.5,2.0,window_N3_D100,3,100,drop_pos,991,1.1378024787758911,47.72956609485368,73194.01481106665,-24076.96721667271,205,1.2997272135308269,52.68292682926829,43584.80417810861,-20001.588916746623,1196,1.1726050706166369,48.57859531772575,116778.81898917526,-24076.96721667271
15,175,75,80,1.4,1.5,2.0,window_N5_D100,5,100,none,1442,1.071650343538955,46.94868238557559,55540.31425943068,-29789.184852835533,377,1.220929780461936,49.60212201591512,55988.05409691675,-22674.287862196143,1819,1.1084296849317135,47.498625618471685,111528.3683563474,-29789.184852835533
15,175,75,80,1.4,1.5,2.0,window_N5_D100,5,100,drop_pos,1214,1.0662150005685787,47.1169686985173,44204.93224574708,-26355.599901781206,294,1.2661893165048828,51.02040816326531,55289.61105262475,-24991.988703151073,1508,1.11366845403011,47.87798408488064,99494.54329837183,-26355.599901781206
15,175,75,80,1.4,1.5,2.0,window_N8_D100,8,100,none,1606,1.098749978269389,47.820672478206724,84071.00495237729,-33798.3370021305,437,1.176075709654223,47.82608695652174,54496.10268044613,-21741.09651473962,2043,1.1193663247280528,47.8218306412139,138567.1076328234,-33798.3370021305
15,175,75,80,1.4,1.5,2.0,window_N8_D100,8,100,drop_pos,1355,1.1110518720771672,48.33948339483395,81155.06011696253,-26970.11577932193,347,1.1939011041028167,48.70317002881844,50734.78895166991,-20532.353702504843,1702,1.13289478959384,48.413631022326676,131889.8490686324,-26970.11577932193
15,175,75,80,1.4,1.5,2.0,window_N8_D250,8,250,none,521,1.1146546748886794,46.64107485604607,30747.15090136411,-22041.337983956582,73,1.5132731551115737,53.42465753424658,20980.414967656252,-6949.400040845867,594,1.1673773782490862,47.474747474747474,51727.56586902036,-23598.241068523675
15,175,75,80,1.4,1.5,2.0,window_N10_D100,10,100,none,1666,1.0812377019485266,47.298919567827134,71809.43099489047,-39090.56064711306,458,1.1293809933502807,48.03493449781659,42519.65381541886,-28377.814826292815,2124,1.0942857082475135,47.45762711864407,114329.08481030932,-39090.56064711306
15,175,75,80,1.4,1.5,2.0,window_N10_D100,10,100,drop_pos,1406,1.0950997147352515,47.93741109530583,72136.11866081963,-26983.84051372939,361,1.142310009531998,48.75346260387812,39427.50185924022,-26910.355758729274,1767,1.107730046979291,48.10413129598189,111563.62052005985,-26983.84051372939
15,175,75,80,1.4,1.5,2.0,window_N10_D250,10,250,none,682,1.208282836875852,48.38709677419355,70955.4655872712,-14568.298290850435,91,1.1031011377811848,48.35164835164835,6166.164985406358,-9811.715946466502,773,1.1925750272328137,48.38292367399741,77121.63057267756,-14568.298290850435
15,175,75,80,1.4,1.5,2.0,window_N10_D250,10,250,drop_pos,582,1.2221595530186695,48.6254295532646,65385.95814628388,-16634.189661956843,70,1.0491698224102595,48.57142857142857,2489.6369680425414,-11887.50561325156,652,1.1967675203036954,48.61963190184049,67875.59511432642,-16634.189661956843
15,175,75,80,1.4,1.5,2.0,multi_pd25_K2,25,2,none,1770,1.10973772079106,47.96610169491525,100858.19600941481,-35396.749680721274,503,1.2396024597377981,49.70178926441352,82072.4727311384,-32699.95667735755,2273,1.144996630740099,48.35019797624285,182930.66874055323,-35396.749680721274
15,175,75,80,1.4,1.5,2.0,multi_pd25_K2,25,2,drop_neg,397,1.05447207308241,47.858942065491185,10022.595767685489,-13230.498910868882,113,1.19864876319783,48.67256637168141,11218.99775324142,-9416.710635598356,510,1.088333036762052,48.03921568627451,21241.59352092691,-13230.498910868882
15,175,75,80,1.4,1.5,2.0,multi_pd25_K2,25,2,drop_pos,1487,1.1265969042659585,48.486886348352385,99182.71160835776,-31914.80518280495,397,1.2571766627577212,50.377833753148614,74028.10270197027,-32524.762644445582,1884,1.1616825083345494,48.88535031847134,173210.81431032802,-32524.762644445407
15,175,75,80,1.4,1.5,2.0,multi_pd25_K3,25,3,none,1655,1.097402624447536,47.55287009063444,85224.46784214233,-41239.77450705743,463,1.239418217359645,49.46004319654428,76955.26351213484,-28482.360720713696,2118,1.1355567787235892,47.96978281397545,162179.73135427717,-41239.77450705743
15,175,75,80,1.4,1.5,2.0,multi_pd25_K3,25,3,drop_pos,1386,1.1150762044273976,48.268398268398265,85586.35275349348,-30214.86771155025,366,1.2552573023306683,50.0,69127.14947331675,-27190.346896585907,1752,1.1524947160693217,48.63013698630137,154713.50222681023,-30214.86771155025
15,175,75,80,1.4,1.5,2.0,multi_pd25_K4,25,4,none,1545,1.1041867704441182,47.96116504854369,85732.57351562764,-37221.05699764822,421,1.2186141254823324,48.93111638954869,65845.46120854087,-30291.526148405246,1966,1.1348476486119654,48.16887080366226,151578.0347241685,-37681.95931916514
15,175,75,80,1.4,1.5,2.0,multi_pd25_K4,25,4,drop_pos,1297,1.1174784731881038,48.49653045489591,82759.16796299687,-29424.98503367191,334,1.2395128013450472,50.0,61014.88131034392,-26683.545067404266,1631,1.1498882594626525,48.804414469650524,143774.0492733408,-29506.6160089583
15,175,75,80,1.4,1.5,2.0,multi_pd25_K5,25,5,none,1455,1.0959132236230749,47.766323024054984,75158.95076768841,-34907.62153751304,385,1.2144602277440912,49.09090909090909,59478.85446938271,-29944.959849284132,1840,1.1269023239283766,48.04347826086956,134637.80523707112,-37114.52168460091
15,175,75,80,1.4,1.5,2.0,multi_pd25_K5,25,5,drop_pos,1230,1.0987939518284866,47.886178861788615,66965.37491257407,-28161.838704036127,306,1.232250242334041,50.0,54853.666062239936,-29973.29778686013,1536,1.1332794546369291,48.307291666666664,121819.04097481401,-31260.374575314418
15,175,75,80,1.4,1.5,2.0,multi_pd50_K2,50,2,none,1019,1.0961050073713832,47.10500490677134,52855.1766557898,-34687.14014399906,227,1.4397435429912917,52.863436123348016,68258.65736890388,-13920.781738794976,1246,1.1717446893743384,48.154093097913325,121113.83402469369,-35234.804124524235
15,175,75,80,1.4,1.5,2.0,multi_pd50_K2,50,2,drop_pos,865,1.0968193648040947,47.39884393063584,46409.845839875816,-28158.241989572634,182,1.5419628402740395,55.494505494505496,69617.71330854135,-13298.802306364814,1047,1.1908977736664212,48.80611270296084,116027.55914841717,-31733.88129591476
15,175,75,80,1.4,1.5,2.0,multi_pd50_K3,50,3,none,779,1.1105093116843008,46.85494223363286,46604.49986222393,-18265.549651365072,130,1.306274156621723,50.0,28832.360526292323,-17083.720313549056,909,1.1462340933876776,47.30473047304731,75436.86038851624,-18665.042824751436
15,175,75,80,1.4,1.5,2.0,multi_pd50_K3,50,3,drop_pos,663,1.117670372602081,47.209653092006036,43025.2228166159,-17241.630464442278,96,1.3627292697844913,52.083333333333336,27057.112762527686,-14090.338874750742,759,1.15919298691414,47.82608695652174,70082.33557914358,-17450.550833339294
15,175,75,80,1.4,1.5,2.0,multi_pd50_K4,50,4,none,582,1.2227309588225335,48.797250859106526,65614.86376897566,-19135.387736908997,72,1.3881637770795536,51.388888888888886,20412.794085251808,-9852.282498130371,654,1.2477893801989306,49.08256880733945,86027.65785422747,-19135.387736908997
15,175,75,80,1.4,1.5,2.0,multi_pd50_K4,50,4,drop_pos,489,1.2822693390272406,50.306748466257666,69832.60238243183,-19569.536581920875,57,1.3147177959639613,50.87719298245614,14447.642328021539,-7787.24563613694,546,1.287348034497684,50.366300366300365,84280.24471045338,-19569.536581920875
15,325,75,80,1.85,2.0,2.0,baseline,0,0,none,1761,1.057149094503343,52.356615559341286,57317.95275449109,-34728.93060972339,572,1.2250455189433576,53.84615384615385,88813.3443740764,-28093.667987683148,2333,1.104558679229261,52.72181740248607,146131.29712856747,-34728.93060972339
15,325,75,80,1.85,2.0,2.0,gamma_only,0,0,drop_neg,415,0.9658605692012393,50.36144578313253,-7294.642413485199,-17981.895713098056,133,1.537607034034003,57.89473684210526,31825.06548435551,-7642.058337072231,548,1.0898979391213477,52.18978102189781,24530.42307087031,-17981.895713098056
15,325,75,80,1.85,2.0,2.0,gamma_only,0,0,drop_pos,1489,1.0716025669216773,53.12290127602418,61777.515854114936,-29125.516891811596,458,1.1965667591538258,53.056768558951966,66834.16930524996,-30119.464596498074,1947,1.1069277064802092,53.10734463276836,128611.68515936489,-30119.46459649806
15,325,75,80,1.85,2.0,2.0,window_N3_D100,3,100,none,992,1.1334752944743924,53.32661290322581,75456.044271611,-26126.71832140266,225,1.1357567064355913,52.888888888888886,23700.71795713484,-16874.02073387275,1217,1.1340136020184435,53.24568611339359,99156.76222874582,-26126.71832140266
15,325,75,80,1.85,2.0,2.0,window_N3_D100,3,100,drop_pos,838,1.1212070284112396,53.22195704057279,59957.285034959925,-29302.351893078638,176,1.1502638997747685,54.54545454545455,21902.29369771383,-22068.609583629805,1014,1.1278202640625326,53.451676528599606,81859.57873267376,-29302.351893078638
15,325,75,80,1.85,2.0,2.0,window_N5_D100,5,100,none,1216,1.0961583397451182,53.04276315789474,68544.05773502258,-41811.91133772321,324,1.178332528840889,53.7037037037037,43535.765615841374,-22367.277144223845,1540,1.117121704541895,53.18181818181818,112079.82335086394,-41811.91133772321
15,325,75,80,1.85,2.0,2.0,window_N5_D100,5,100,drop_pos,1028,1.0941171895740622,53.50194552529183,58207.61446415119,-34734.21547326466,258,1.2074857088358122,55.03875968992248,42036.992722186114,-26006.267973070426,1286,1.1220915790607702,53.810264385692065,100244.6071863373,-34734.21547326466
15,325,75,80,1.85,2.0,2.0,window_N8_D100,8,100,none,1348,1.0849674963775773,53.11572700296736,67532.0159900692,-46446.69423825515,370,1.207701111124445,53.513513513513516,58719.3713671976,-15584.134422665302,1718,1.1171696662366966,53.20139697322468,126251.3873572668,-46446.69423825515
15,325,75,80,1.85,2.0,2.0,window_N8_D100,8,100,drop_pos,1141,1.103459899956324,53.987730061349694,70735.280488313,-35826.71766062587,296,1.2389759382527474,54.729729729729726,56748.243490427776,-15584.134422665302,1437,1.1383942783946825,54.14057063326374,127483.52397874079,-35826.71766062587
15,325,75,80,1.85,2.0,2.0,window_N8_D250,8,250,none,444,1.0468247124355206,52.027027027027025,12171.028671479144,-28853.994862128166,60,1.8794699732441993,60.0,27911.633274751657,-8726.258474015922,504,1.1374273646275594,52.976190476190474,40082.6619462308,-28853.994862128166
15,325,75,80,1.85,2.0,2.0,window_N10_D100,10,100,none,1379,1.066674346138907,52.79187817258883,54661.33371628261,-45727.394221319846,388,1.1895505924766665,53.608247422680414,56013.320693784626,-20724.159599826235,1767,1.0992302793969995,52.97113752122241,110674.65441006725,-45727.394221319846
15,325,75,80,1.85,2.0,2.0,window_N10_D100,10,100,drop_pos,1170,1.0823928440422148,53.675213675213676,58308.87337408218,-35107.41764369057,309,1.222985887167345,55.016181229773466,55024.24553827397,-20724.159599826235,1479,1.1187412447451113,53.9553752535497,113333.11891235615,-35107.41764369057
15,325,75,80,1.85,2.0,2.0,window_N10_D250,10,250,none,582,1.1560753597452846,53.78006872852234,50896.66817895406,-18616.664816203956,78,0.956178287133453,47.43589743589744,-2661.142779199945,-15558.603554694273,660,1.1246944590883674,53.03030303030303,48235.525399754115,-18616.664816203956
15,325,75,80,1.85,2.0,2.0,window_N10_D250,10,250,drop_pos,498,1.1325386559314923,53.4136546184739,38231.11393818643,-21566.04166827732,60,0.9318223657160927,48.333333333333336,-3420.5898962202627,-17188.571860146476,558,1.102799844929968,52.867383512544805,34810.524041966164,-21566.04166827732
15,325,75,80,1.85,2.0,2.0,multi_pd25_K2,25,2,none,1476,1.1094432303457007,53.72628726287263,92819.88293109807,-45924.019074484386,430,1.2884797390779272,54.41860465116279,89668.03951954702,-25565.20020184522,1906,1.1574611356456683,53.88247639034628,182487.92245064507,-45924.019074484386
15,325,75,80,1.85,2.0,2.0,multi_pd25_K2,25,2,drop_pos,1244,1.1296396566515607,54.58199356913183,94301.19838393014,-36387.996061722806,345,1.3180596863452707,55.36231884057971,83075.06009300138,-25565.20020184522,1589,1.179421043930401,54.75141598489616,177376.2584769315,-36387.996061722806
15,325,75,80,1.85,2.0,2.0,multi_pd25_K3,25,3,none,1392,1.1035354187757371,53.5919540229885,83589.35732424194,-47870.89636066805,393,1.2635386263251673,53.68956743002545,76883.83429360758,-22434.813792005007,1785,1.1460059246240515,53.61344537815126,160473.19161784952,-47870.89636066805
15,325,75,80,1.85,2.0,2.0,multi_pd25_K3,25,3,drop_pos,1169,1.120042843541646,54.49101796407186,83057.90559091969,-41281.36482717768,318,1.3109165198334396,55.0314465408805,76278.35844194917,-24534.2503517359,1487,1.1700065425887083,54.60659045057162,159336.26403286884,-41281.36482717768
15,325,75,80,1.85,2.0,2.0,multi_pd25_K4,25,4,none,1311,1.1014194271321915,53.6231884057971,77818.44934576562,-48780.32475535176,357,1.2586150632508422,54.061624649859944,70116.07334764434,-16719.151013512892,1668,1.1424618910593982,53.71702637889688,147934.52269340993,-48780.32475535176
15,325,75,80,1.85,2.0,2.0,multi_pd25_K4,25,4,drop_pos,1104,1.113842143325633,54.257246376811594,75437.20397367753,-39678.64129838541,291,1.3097459581826552,55.670103092783506,70944.34056906022,-18818.587573243785,1395,1.1641623199816535,54.551971326164875,146381.54454273777,-39678.64129838541
15,325,75,80,1.85,2.0,2.0,multi_pd25_K5,25,5,none,1242,1.107204950651436,53.7037037037037,77485.42687499306,-44616.29096947028,329,1.2309412569947318,53.191489361702125,58655.93436900708,-20666.040380898557,1571,1.1393798776322788,53.5964353914704,136141.36124400015,-45931.01731792318
15,325,75,80,1.85,2.0,2.0,multi_pd25_K5,25,5,drop_pos,1047,1.1209329370415066,54.34574976122254,75583.25222600056,-35514.607512503935,267,1.3055066749277935,55.056179775280896,64795.03533851399,-22765.47694062945,1314,1.1676976049778462,54.49010654490107,140378.28756451453,-37375.39031657434
15,325,75,80,1.85,2.0,2.0,multi_pd50_K2,50,2,none,881,1.0827605237468174,52.5539160045403,43654.728711749056,-33992.37059147708,198,1.4538001201124733,56.06060606060606,66240.60658315582,-10261.776851135219,1079,1.1631823305794973,53.19740500463392,109895.33529490487,-33992.37059147708
15,325,75,80,1.85,2.0,2.0,multi_pd50_K2,50,2,drop_pos,744,1.051019895549468,52.284946236559136,23843.17469417194,-39971.94913742493,158,1.5920972728423433,58.860759493670884,70006.12064821995,-10261.776851135219,902,1.160271333571884,53.43680709534368,93849.29534239188,-41908.44417265547
15,325,75,80,1.85,2.0,2.0,multi_pd50_K3,50,3,none,683,1.0886216593564744,52.56222547584187,36171.60109491524,-25309.60173272455,114,1.3312537116610923,53.50877192982456,30708.560954306304,-20610.58504726112,797,1.133530219349397,52.69761606022585,66880.16204922154,-25309.60173272455
