entry_ts,exit_ts,side,entry_price,exit_price,pnl_pts,pnl_dollars,reason,gsign,year,hour,regime,in_is
2022-09-21 14:40:00-04:00,2022-09-21 15:00:00-04:00,LONG,11948.75,12075.75,127.0,2540.0,force_close,-1,2022,14,NEG,True
2022-09-23 13:00:00-04:00,2022-09-23 14:20:00-04:00,SHORT,11357.25,11260.076457607936,97.17354239206361,1943.4708478412722,target,-1,2022,13,NEG,True
2022-09-26 14:20:00-04:00,2022-09-26 15:00:00-04:00,SHORT,11356.0,11380.25,-24.25,-485.0,force_close,-1,2022,14,NEG,True
2022-09-27 09:40:00-04:00,2022-09-27 10:00:00-04:00,LONG,11550.75,11469.467534212536,-81.28246578746439,-1625.6493157492878,stop,-1,2022,9,NEG,True
2022-09-28 06:20:00-04:00,2022-09-28 10:40:00-04:00,SHORT,11278.5,11386.395988412642,-107.8959884126416,-2157.919768252832,stop,-1,2022,6,NEG,True
2022-09-29 14:40:00-04:00,2022-09-29 15:00:00-04:00,SHORT,11145.25,11107.25,38.0,760.0,force_close,-1,2022,14,NEG,True
2022-09-30 10:00:00-04:00,2022-09-30 11:20:00-04:00,SHORT,11228.25,11347.280307490833,-119.03030749083337,-2380.6061498166673,stop,-1,2022,10,NEG,True
2022-10-03 10:20:00-04:00,2022-10-03 13:40:00-04:00,LONG,11160.0,11262.97374539576,102.97374539576049,2059.4749079152098,target,-1,2022,10,NEG,True
2022-10-04 09:40:00-04:00,2022-10-04 10:20:00-04:00,LONG,11571.25,11639.018715989312,67.76871598931211,1355.3743197862423,target,-1,2022,9,NEG,True
2022-10-04 13:40:00-04:00,2022-10-04 15:00:00-04:00,LONG,11569.75,11638.25,68.5,1370.0,force_close,-1,2022,13,NEG,True
2022-10-05 11:20:00-04:00,2022-10-05 12:20:00-04:00,SHORT,11424.75,11511.943622339018,-87.19362233901848,-1743.8724467803695,stop,-1,2022,11,NEG,True
2022-10-06 09:40:00-04:00,2022-10-06 10:20:00-04:00,LONG,11688.75,11600.392287496034,-88.35771250396647,-1767.1542500793294,stop,-1,2022,9,NEG,True
2022-10-06 11:00:00-04:00,2022-10-06 15:00:00-04:00,LONG,11640.0,11554.5,-85.5,-1710.0,force_close,-1,2022,11,NEG,True
2022-10-10 13:40:00-04:00,2022-10-10 14:00:00-04:00,SHORT,10968.75,11068.323668205014,-99.57366820501375,-1991.473364100275,stop,-1,2022,13,NEG,True
2022-10-10 14:40:00-04:00,2022-10-10 15:00:00-04:00,SHORT,11037.25,11003.5,33.75,675.0,force_close,-1,2022,14,NEG,True
2022-10-11 11:20:00-04:00,2022-10-11 12:00:00-04:00,SHORT,10895.75,10996.81523008497,-101.06523008497061,-2021.3046016994122,stop,-1,2022,11,NEG,True
2022-10-12 11:20:00-04:00,2022-10-12 15:00:00-04:00,SHORT,10885.5,10857.5,28.0,560.0,force_close,-1,2022,11,NEG,True
2022-10-13 10:00:00-04:00,2022-10-13 11:20:00-04:00,SHORT,10614.5,10755.604041340832,-141.10404134083183,-2822.0808268166365,stop,-1,2022,10,NEG,True
2022-10-20 10:00:00-04:00,2022-10-20 10:20:00-04:00,LONG,11202.75,11317.06469876215,114.31469876214942,2286.2939752429884,target,-1,2022,10,NEG,True
2022-10-21 10:00:00-04:00,2022-10-21 13:20:00-04:00,LONG,11153.75,11261.667578836952,107.91757883695209,2158.351576739042,target,-1,2022,10,NEG,True
2022-10-25 09:20:00-04:00,2022-10-25 10:00:00-04:00,LONG,11516.25,11578.873936547208,62.62393654720836,1252.4787309441672,target,-1,2022,9,NEG,True
2022-10-26 10:20:00-04:00,2022-10-26 11:00:00-04:00,LONG,11569.5,11653.70818708938,84.20818708937986,1684.1637417875972,target,-1,2022,10,NEG,True
2022-10-28 10:00:00-04:00,2022-10-28 11:00:00-04:00,LONG,11320.75,11427.603308828104,106.85330882810376,2137.0661765620753,target,-1,2022,10,NEG,True
2022-11-01 12:00:00-04:00,2022-11-01 15:00:00-04:00,SHORT,11365.75,11370.25,-4.5,-90.0,force_close,1,2022,12,POS,True
2022-11-02 08:40:00-04:00,2022-11-02 09:40:00-04:00,SHORT,11347.5,11292.751671457612,54.74832854238775,1094.966570847755,target,-1,2022,8,NEG,True
2022-11-04 12:20:00-04:00,2022-11-04 15:00:00-04:00,SHORT,10776.0,10806.5,-30.5,-610.0,force_close,-1,2022,12,NEG,True
2022-11-09 10:20:00-05:00,2022-11-09 11:00:00-05:00,SHORT,11032.25,10935.447914133441,96.80208586655863,1936.0417173311725,target,-1,2022,10,NEG,True
2022-11-11 10:20:00-05:00,2022-11-11 13:40:00-05:00,LONG,11733.0,11838.351721457386,105.35172145738579,2107.034429147716,target,1,2022,10,POS,True
2022-11-17 10:20:00-05:00,2022-11-17 13:00:00-05:00,SHORT,11662.0,11752.548114035426,-90.5481140354259,-1810.962280708518,stop,-1,2022,10,NEG,True
2022-11-18 11:20:00-05:00,2022-11-18 12:20:00-05:00,SHORT,11713.0,11622.30313701123,90.69686298877059,1813.9372597754118,target,-1,2022,11,NEG,True
2022-11-21 13:20:00-05:00,2022-11-21 15:00:00-05:00,SHORT,11602.75,11591.5,11.25,225.0,force_close,1,2022,13,POS,True
2022-11-22 10:20:00-05:00,2022-11-22 13:20:00-05:00,SHORT,11603.75,11675.13888457623,-71.38888457623034,-1427.7776915246068,stop,-1,2022,10,NEG,True
2022-11-23 12:20:00-05:00,2022-11-23 14:20:00-05:00,LONG,11809.25,11884.695648122957,75.44564812295721,1508.9129624591442,target,1,2022,12,POS,True
2022-11-25 13:20:00-05:00,2022-11-25 15:00:00-05:00,SHORT,11812.0,11812.0,-0.0,-0.0,force_close,0,2022,13,ZERO,True
2022-11-29 11:40:00-05:00,2022-11-29 15:00:00-05:00,SHORT,11502.75,11512.25,-9.5,-190.0,force_close,-1,2022,11,NEG,True
2022-11-30 14:20:00-05:00,2022-11-30 15:00:00-05:00,LONG,11911.0,11895.75,-15.25,-305.0,force_close,-1,2022,14,NEG,True
2022-12-02 09:40:00-05:00,2022-12-02 15:00:00-05:00,SHORT,11903.5,11988.0,-84.5,-1690.0,force_close,1,2022,9,POS,True
2022-12-06 12:40:00-05:00,2022-12-06 14:40:00-05:00,SHORT,11599.75,11517.418975449318,82.33102455068183,1646.6204910136366,target,-1,2022,12,NEG,True
2022-12-07 11:00:00-05:00,2022-12-07 15:00:00-05:00,SHORT,11550.75,11502.0,48.75,975.0,force_close,-1,2022,11,NEG,True
2022-12-08 10:00:00-05:00,2022-12-08 10:40:00-05:00,LONG,11598.5,11672.262087057856,73.76208705785575,1475.241741157115,target,-1,2022,10,NEG,True
2022-12-14 09:40:00-05:00,2022-12-14 11:20:00-05:00,LONG,11990.25,12051.363481307664,61.11348130766419,1222.2696261532838,target,-1,2022,9,NEG,True
2022-12-16 09:40:00-05:00,2022-12-16 10:40:00-05:00,SHORT,11416.75,11339.160586613547,77.58941338645309,1551.7882677290618,target,-1,2022,9,NEG,True
2022-12-20 12:00:00-05:00,2022-12-20 15:00:00-05:00,SHORT,11177.5,11175.25,2.25,45.0,force_close,-1,2022,12,NEG,True
2022-12-27 10:20:00-05:00,2022-12-27 15:00:00-05:00,SHORT,10970.25,10924.25,46.0,920.0,force_close,-1,2022,10,NEG,True
2022-12-28 13:00:00-05:00,2022-12-28 15:00:00-05:00,SHORT,10854.5,10803.0,51.5,1030.0,force_close,-1,2022,13,NEG,True
2022-12-29 10:00:00-05:00,2022-12-29 10:40:00-05:00,LONG,10961.5,11018.580790578448,57.080790578447704,1141.615811568954,target,-1,2022,10,NEG,True
2022-12-30 10:20:00-05:00,2022-12-30 13:40:00-05:00,SHORT,10941.75,10873.957307195353,67.79269280464723,1355.8538560929446,target,-1,2022,10,NEG,True
2023-01-03 11:00:00-05:00,2023-01-03 12:00:00-05:00,SHORT,10972.0,10866.363757431298,105.63624256870207,2112.7248513740415,target,-1,2023,11,NEG,True
2023-01-04 11:00:00-05:00,2023-01-04 12:00:00-05:00,SHORT,10967.75,11065.458988327573,-97.70898832757302,-1954.1797665514605,stop,-1,2023,11,NEG,True
2023-01-05 13:40:00-05:00,2023-01-05 15:00:00-05:00,SHORT,10896.0,10879.25,16.75,335.0,force_close,-1,2023,13,NEG,True
2023-01-06 10:20:00-05:00,2023-01-06 13:40:00-05:00,LONG,10933.5,11058.82608889,125.32608889000039,2506.521777800008,target,-1,2023,10,NEG,True
2023-01-10 11:00:00-05:00,2023-01-10 15:00:00-05:00,LONG,11209.5,11246.5,37.0,740.0,force_close,-1,2023,11,NEG,True
2023-01-12 09:00:00-05:00,2023-01-12 09:20:00-05:00,LONG,11544.75,11453.829377919199,-90.92062208080097,-1818.4124416160194,stop,-1,2023,9,NEG,True
2023-01-12 10:20:00-05:00,2023-01-12 15:00:00-05:00,LONG,11498.25,11534.75,36.5,730.0,force_close,-1,2023,10,NEG,True
2023-01-19 09:40:00-05:00,2023-01-19 10:00:00-05:00,SHORT,11442.5,11383.8157240146,58.684275985400745,1173.685519708015,target,-1,2023,9,NEG,True
2023-01-20 10:00:00-05:00,2023-01-20 11:20:00-05:00,LONG,11450.25,11510.583556013644,60.33355601364383,1206.6711202728766,target,-1,2023,10,NEG,True
2023-01-23 09:40:00-05:00,2023-01-23 10:00:00-05:00,LONG,11723.75,11778.226578956179,54.476578956178855,1089.531579123577,target,-1,2023,9,NEG,True
2023-01-23 11:20:00-05:00,2023-01-23 15:00:00-05:00,LONG,11950.25,11893.75,-56.5,-1130.0,force_close,-1,2023,11,NEG,True
2023-01-25 11:20:00-05:00,2023-01-25 13:40:00-05:00,SHORT,11730.25,11818.29955657311,-88.04955657311075,-1760.991131462215,stop,-1,2023,11,NEG,True
2023-01-27 09:40:00-05:00,2023-01-27 10:00:00-05:00,LONG,12087.5,12145.401148779853,57.90114877985252,1158.0229755970504,target,-1,2023,9,NEG,True
2023-01-31 10:20:00-05:00,2023-01-31 15:00:00-05:00,LONG,12037.5,12110.0,72.5,1450.0,force_close,-1,2023,10,NEG,True
2023-02-01 14:40:00-05:00,2023-02-01 15:00:00-05:00,LONG,12240.25,12340.75,100.5,2010.0,force_close,-1,2023,14,NEG,True
2023-02-03 09:40:00-05:00,2023-02-03 10:20:00-05:00,LONG,12666.5,12771.096604143944,104.5966041439442,2091.932082878884,target,1,2023,9,POS,True
2023-02-06 11:00:00-05:00,2023-02-06 15:00:00-05:00,SHORT,12558.25,12529.25,29.0,580.0,force_close,-1,2023,11,NEG,True
2023-02-07 13:00:00-05:00,2023-02-07 13:20:00-05:00,LONG,12740.5,12642.794747558386,-97.705252441614,-1954.1050488322799,stop,-1,2023,13,NEG,True
2023-02-10 09:40:00-05:00,2023-02-10 10:20:00-05:00,SHORT,12359.0,12290.220734894863,68.7792651051368,1375.585302102736,target,-1,2023,9,NEG,True
2023-02-10 13:20:00-05:00,2023-02-10 15:00:00-05:00,SHORT,12351.5,12325.25,26.25,525.0,force_close,-1,2023,13,NEG,True
2023-02-13 10:00:00-05:00,2023-02-13 11:20:00-05:00,LONG,12462.0,12529.229760116226,67.22976011622632,1344.5952023245263,target,-1,2023,10,NEG,True
2023-02-14 10:00:00-05:00,2023-02-14 11:00:00-05:00,LONG,12586.25,12467.968627879689,-118.28137212031106,-2365.6274424062212,stop,-1,2023,10,NEG,True
2023-02-16 09:40:00-05:00,2023-02-16 10:40:00-05:00,SHORT,12549.0,12618.713503328436,-69.71350332843576,-1394.2700665687153,stop,-1,2023,9,NEG,True
2023-02-17 10:20:00-05:00,2023-02-17 11:20:00-05:00,SHORT,12386.0,12311.140637192319,74.85936280768146,1497.1872561536293,target,-1,2023,10,NEG,True
2023-02-17 14:40:00-05:00,2023-02-17 15:00:00-05:00,SHORT,12369.5,12391.5,-22.0,-440.0,force_close,-1,2023,14,NEG,True
2023-02-22 07:20:00-05:00,2023-02-22 10:00:00-05:00,SHORT,12115.25,12171.363303126502,-56.113303126501705,-1122.266062530034,stop,-1,2023,7,NEG,True
2023-02-22 11:00:00-05:00,2023-02-22 14:20:00-05:00,SHORT,12097.5,12177.294503688337,-79.7945036883375,-1595.89007376675,stop,-1,2023,11,NEG,True
2023-02-24 09:40:00-05:00,2023-02-24 10:00:00-05:00,SHORT,12036.75,11969.448561537938,67.30143846206192,1346.0287692412385,target,-1,2023,9,NEG,True
2023-02-28 11:20:00-05:00,2023-02-28 15:00:00-05:00,LONG,12106.5,12123.25,16.75,335.0,force_close,-1,2023,11,NEG,True
2023-03-01 10:40:00-05:00,2023-03-01 11:20:00-05:00,SHORT,12004.0,11925.33557787585,78.6644221241495,1573.28844248299,target,-1,2023,10,NEG,True
2023-03-01 12:00:00-05:00,2023-03-01 15:00:00-05:00,SHORT,12011.0,11953.25,57.75,1155.0,force_close,-1,2023,12,NEG,True
2023-03-02 13:40:00-05:00,2023-03-02 14:20:00-05:00,LONG,11957.25,12029.430535543128,72.18053554312792,1443.6107108625583,target,-1,2023,13,NEG,True
2023-03-07 10:40:00-05:00,2023-03-07 14:00:00-05:00,SHORT,12285.0,12205.45427591691,79.54572408308923,1590.9144816617845,target,-1,2023,10,NEG,True
2023-03-10 06:40:00-05:00,2023-03-10 08:40:00-05:00,SHORT,12042.25,12110.340241951822,-68.09024195182246,-1361.8048390364493,stop,-1,2023,6,NEG,True
2023-03-10 11:00:00-05:00,2023-03-10 13:00:00-05:00,SHORT,12015.75,11891.906176024073,123.84382397592708,2476.8764795185416,target,-1,2023,11,NEG,True
2023-03-15 09:40:00-04:00,2023-03-15 14:40:00-04:00,SHORT,12223.25,12326.649912347117,-103.3999123471167,-2067.998246942334,stop,-1,2023,9,NEG,True
2023-03-22 11:40:00-04:00,2023-03-22 12:40:00-04:00,LONG,12942.0,12885.691110673486,-56.30888932651396,-1126.1777865302793,stop,-1,2023,11,NEG,True
2023-03-22 14:20:00-04:00,2023-03-22 14:40:00-04:00,LONG,12982.75,12909.425104933813,-73.32489506618731,-1466.4979013237462,stop,-1,2023,14,NEG,True
2023-03-23 10:20:00-04:00,2023-03-23 11:00:00-04:00,LONG,12931.75,13000.62125560742,68.87125560742061,1377.4251121484122,target,-1,2023,10,NEG,True
2023-03-24 10:00:00-04:00,2023-03-24 11:20:00-04:00,SHORT,12824.0,12736.087794395226,87.9122056047745,1758.24411209549,target,-1,2023,10,NEG,True
2023-03-24 12:00:00-04:00,2023-03-24 15:00:00-04:00,SHORT,12829.75,12851.5,-21.75,-435.0,force_close,-1,2023,12,NEG,True
2023-03-28 10:20:00-04:00,2023-03-28 10:40:00-04:00,SHORT,12727.25,12668.548678418852,58.70132158114757,1174.0264316229513,target,-1,2023,10,NEG,True
2023-03-28 11:20:00-04:00,2023-03-28 14:00:00-04:00,SHORT,12703.5,12634.453971022675,69.04602897732548,1380.9205795465095,target,-1,2023,11,NEG,True
2023-03-30 10:00:00-04:00,2023-03-30 10:20:00-04:00,LONG,13079.5,13028.399797698601,-51.100202301398895,-1022.0040460279779,stop,-1,2023,10,NEG,True
2023-03-30 10:40:00-04:00,2023-03-30 13:40:00-04:00,LONG,13089.5,13026.643192913589,-62.85680708641121,-1257.1361417282242,stop,-1,2023,10,NEG,True
2023-04-03 09:40:00-04:00,2023-04-03 11:00:00-04:00,LONG,13245.25,13196.953239425535,-48.296760574465225,-965.9352114893045,stop,1,2023,9,POS,True
2023-04-05 11:20:00-04:00,2023-04-05 15:00:00-04:00,SHORT,13036.0,13075.25,-39.25,-785.0,force_close,-1,2023,11,NEG,True
2023-04-06 10:00:00-04:00,2023-04-06 10:20:00-04:00,SHORT,12988.0,13043.885113054668,-55.88511305466818,-1117.7022610933636,stop,-1,2023,10,NEG,True
2023-04-06 11:20:00-04:00,2023-04-06 12:20:00-04:00,LONG,13073.75,13141.855911962577,68.10591196257701,1362.1182392515402,target,-1,2023,11,NEG,True
2023-04-10 10:20:00-04:00,2023-04-10 11:20:00-04:00,SHORT,13009.25,13066.752678394812,-57.50267839481239,-1150.0535678962478,stop,1,2023,10,POS,True
2023-04-13 10:20:00-04:00,2023-04-13 14:20:00-04:00,LONG,13133.5,13205.558336834936,72.0583368349362,1441.166736698724,target,-1,2023,10,NEG,True
2023-04-14 09:40:00-04:00,2023-04-14 10:40:00-04:00,LONG,13197.5,13137.163834129373,-60.336165870627156,-1206.723317412543,stop,-1,2023,9,NEG,True
2023-04-17 14:40:00-04:00,2023-04-17 15:00:00-04:00,SHORT,13118.0,13140.5,-22.5,-450.0,force_close,-1,2023,14,NEG,True
2023-04-18 12:20:00-04:00,2023-04-18 15:00:00-04:00,SHORT,13190.0,13159.5,30.5,610.0,force_close,-1,2023,12,NEG,True
2023-04-19 09:40:00-04:00,2023-04-19 11:20:00-04:00,SHORT,13112.75,13162.27430457721,-49.52430457720948,-990.4860915441895,stop,-1,2023,9,NEG,True
2023-04-20 09:40:00-04:00,2023-04-20 10:20:00-04:00,SHORT,13088.25,13138.012084977176,-49.76208497717562,-995.2416995435124,stop,-1,2023,9,NEG,True
2023-04-20 13:00:00-04:00,2023-04-20 14:40:00-04:00,LONG,13175.25,13110.07603449073,-65.17396550926969,-1303.4793101853938,stop,-1,2023,13,NEG,True
2023-04-21 10:20:00-04:00,2023-04-21 14:20:00-04:00,SHORT,13056.25,13124.235779131155,-67.98577913115514,-1359.7155826231028,stop,-1,2023,10,NEG,True
2023-04-24 12:40:00-04:00,2023-04-24 15:00:00-04:00,SHORT,13014.25,13054.75,-40.5,-810.0,force_close,-1,2023,12,NEG,True
2023-04-25 11:20:00-04:00,2023-04-25 12:00:00-04:00,SHORT,12972.0,12917.030440632743,54.96955936725681,1099.3911873451361,target,-1,2023,11,NEG,True
2023-04-25 13:00:00-04:00,2023-04-25 14:20:00-04:00,SHORT,12905.25,12846.918987240906,58.33101275909394,1166.6202551818787,target,-1,2023,13,NEG,True
2023-04-25 14:40:00-04:00,2023-04-25 15:00:00-04:00,SHORT,12862.75,12841.5,21.25,425.0,force_close,-1,2023,14,NEG,True
2023-04-27 10:20:00-04:00,2023-04-27 11:40:00-04:00,LONG,13081.5,13146.231114501958,64.73111450195756,1294.6222900391513,target,-1,2023,10,NEG,True
2023-04-28 10:20:00-04:00,2023-04-28 11:00:00-04:00,LONG,13274.5,13209.283342971949,-65.21665702805149,-1304.3331405610297,stop,-1,2023,10,NEG,True
2023-05-01 11:00:00-04:00,2023-05-01 11:20:00-04:00,LONG,13322.75,13272.307347746819,-50.44265225318122,-1008.8530450636244,stop,1,2023,11,POS,True
2023-05-01 12:40:00-04:00,2023-05-01 15:00:00-04:00,LONG,13341.25,13314.5,-26.75,-535.0,force_close,1,2023,12,POS,True
2023-05-02 12:20:00-04:00,2023-05-02 14:00:00-04:00,SHORT,13144.5,13212.037475225994,-67.53747522599406,-1350.7495045198812,stop,-1,2023,12,NEG,True
2023-05-03 10:00:00-04:00,2023-05-03 11:20:00-04:00,LONG,13235.25,13189.31739209973,-45.93260790026943,-918.6521580053886,stop,-1,2023,10,NEG,True
2023-05-03 12:00:00-04:00,2023-05-03 14:20:00-04:00,LONG,13215.5,13271.418436834154,55.91843683415391,1118.3687366830782,target,-1,2023,12,NEG,True
2023-05-04 11:00:00-04:00,2023-05-04 13:20:00-04:00,SHORT,13046.5,13117.132352968078,-70.63235296807761,-1412.6470593615522,stop,-1,2023,11,NEG,True
2023-05-05 09:40:00-04:00,2023-05-05 10:20:00-04:00,LONG,13159.25,13211.717311511044,52.46731151104359,1049.3462302208718,target,-1,2023,9,NEG,True
2023-05-09 10:00:00-04:00,2023-05-09 11:20:00-04:00,LONG,13310.5,13271.211212791168,-39.28878720883222,-785.7757441766444,stop,-1,2023,10,NEG,True
2023-05-09 13:00:00-04:00,2023-05-09 15:00:00-04:00,SHORT,13283.25,13274.25,9.0,180.0,force_close,-1,2023,13,NEG,True
2023-05-10 08:40:00-04:00,2023-05-10 09:00:00-04:00,LONG,13320.75,13366.628478786963,45.87847878696266,917.5695757392532,target,-1,2023,8,NEG,True
2023-05-11 11:00:00-04:00,2023-05-11 15:00:00-04:00,LONG,13419.0,13464.75,45.75,915.0,force_close,1,2023,11,POS,True
2023-05-12 12:00:00-04:00,2023-05-12 12:40:00-04:00,SHORT,13406.25,13350.762405678073,55.487594321926736,1109.7518864385347,target,-1,2023,12,NEG,True
2023-05-15 10:40:00-04:00,2023-05-15 12:00:00-04:00,SHORT,13391.25,13441.837975266904,-50.58797526690432,-1011.7595053380865,stop,-1,2023,10,NEG,True
2023-05-16 09:40:00-04:00,2023-05-16 10:00:00-04:00,LONG,13463.0,13505.611254612586,42.61125461258598,852.2250922517196,target,1,2023,9,POS,True
2023-05-16 11:00:00-04:00,2023-05-16 15:00:00-04:00,LONG,13518.0,13536.25,18.25,365.0,force_close,1,2023,11,POS,True
2023-05-17 10:20:00-04:00,2023-05-17 11:20:00-04:00,LONG,13511.75,13559.655235039887,47.905235039886975,958.1047007977395,target,-1,2023,10,NEG,True
2023-05-18 09:40:00-04:00,2023-05-18 10:20:00-04:00,LONG,13702.75,13745.619823175986,42.86982317598631,857.3964635197262,target,1,2023,9,POS,True
2023-05-18 10:40:00-04:00,2023-05-18 12:00:00-04:00,LONG,13786.0,13838.67547431401,52.67547431400999,1053.5094862801998,target,1,2023,10,POS,True
2023-05-22 09:40:00-04:00,2023-05-22 10:00:00-04:00,LONG,13896.75,13940.517156012707,43.767156012707346,875.3431202541469,target,-1,2023,9,NEG,True
2023-05-23 13:20:00-04:00,2023-05-23 14:20:00-04:00,SHORT,13817.5,13755.52677968033,61.97322031967087,1239.4644063934174,target,-1,2023,13,NEG,True
2023-05-24 09:40:00-04:00,2023-05-24 10:20:00-04:00,SHORT,13658.0,13609.341383998988,48.65861600101198,973.1723200202396,target,-1,2023,9,NEG,True
2023-05-24 11:40:00-04:00,2023-05-24 15:00:00-04:00,SHORT,13609.25,13610.75,-1.5,-30.0,force_close,-1,2023,11,NEG,True
2023-05-26 10:00:00-04:00,2023-05-26 10:40:00-04:00,LONG,14119.0,14182.54853418833,63.54853418833045,1270.970683766609,target,1,2023,10,POS,True
2023-05-31 09:40:00-04:00,2023-05-31 10:20:00-04:00,LONG,14377.25,14324.75462933671,-52.49537066328958,-1049.9074132657915,stop,-1,2023,9,NEG,True
2023-05-31 12:00:00-04:00,2023-05-31 15:00:00-04:00,SHORT,14292.0,14325.5,-33.5,-670.0,force_close,-1,2023,12,NEG,True
2023-06-02 10:20:00-04:00,2023-06-02 15:00:00-04:00,LONG,14529.5,14585.75,56.25,1125.0,force_close,1,2023,10,POS,True
2023-06-05 09:40:00-04:00,2023-06-05 11:00:00-04:00,LONG,14613.5,14658.462462425805,44.962462425804915,899.2492485160983,target,1,2023,9,POS,True
2023-06-06 13:20:00-04:00,2023-06-06 15:00:00-04:00,SHORT,14571.25,14585.5,-14.25,-285.0,force_close,1,2023,13,POS,True
2023-06-07 14:00:00-04:00,2023-06-07 15:00:00-04:00,SHORT,14375.0,14373.75,1.25,25.0,force_close,1,2023,14,POS,True
2023-06-09 09:40:00-04:00,2023-06-09 10:00:00-04:00,LONG,14601.75,14652.947888583782,51.197888583781605,1023.9577716756321,target,-1,2023,9,NEG,True
2023-06-13 10:40:00-04:00,2023-06-13 15:00:00-04:00,LONG,15036.75,15064.75,28.0,560.0,force_close,1,2023,10,POS,True
2023-06-15 09:00:00-04:00,2023-06-15 10:00:00-04:00,SHORT,15121.25,15183.24544049708,-61.99544049707947,-1239.9088099415894,stop,1,2023,9,POS,True
2023-06-20 12:20:00-04:00,2023-06-20 13:40:00-04:00,SHORT,15201.25,15280.364464553024,-79.11446455302394,-1582.2892910604787,stop,1,2023,12,POS,True
2023-06-21 11:40:00-04:00,2023-06-21 15:00:00-04:00,SHORT,15075.25,15126.5,-51.25,-1025.0,force_close,-1,2023,11,NEG,True
2023-06-23 10:20:00-04:00,2023-06-23 13:20:00-04:00,SHORT,15067.5,15146.185035483273,-78.68503548327317,-1573.7007096654634,stop,-1,2023,10,NEG,True
2023-06-26 10:00:00-04:00,2023-06-26 10:40:00-04:00,LONG,15136.25,15076.076275428057,-60.17372457194324,-1203.4744914388648,stop,-1,2023,10,NEG,True
2023-06-28 09:40:00-04:00,2023-06-28 10:40:00-04:00,LONG,15079.5,15130.18253770376,50.68253770376032,1013.6507540752064,target,-1,2023,9,NEG,True
2023-06-29 11:20:00-04:00,2023-06-29 15:00:00-04:00,SHORT,15117.75,15079.0,38.75,775.0,force_close,-1,2023,11,NEG,True
2023-06-30 10:20:00-04:00,2023-06-30 12:00:00-04:00,LONG,15362.25,15299.336083533637,-62.913916466362934,-1258.2783293272587,stop,-1,2023,10,NEG,True
2023-07-03 12:20:00-04:00,2023-07-03 15:00:00-04:00,LONG,15337.0,15378.0,41.0,820.0,force_close,0,2023,12,ZERO,True
2023-07-05 09:00:00-04:00,2023-07-05 09:40:00-04:00,SHORT,15283.5,15320.228549630487,-36.72854963048667,-734.5709926097334,stop,-1,2023,9,NEG,True
2023-07-06 10:40:00-04:00,2023-07-06 14:00:00-04:00,SHORT,15164.25,15237.22841497482,-72.97841497481932,-1459.5682994963863,stop,-1,2023,10,NEG,True
2023-07-11 12:00:00-04:00,2023-07-11 14:40:00-04:00,LONG,15233.25,15157.98191093879,-75.26808906121005,-1505.361781224201,stop,-1,2023,12,NEG,True
2023-07-12 08:40:00-04:00,2023-07-12 10:00:00-04:00,LONG,15408.25,15456.58058174272,48.330581742720824,966.6116348544165,target,-1,2023,8,NEG,True
2023-07-19 14:40:00-04:00,2023-07-19 15:00:00-04:00,SHORT,15945.25,15951.25,-6.0,-120.0,force_close,1,2023,14,POS,True
2023-07-20 09:40:00-04:00,2023-07-20 10:20:00-04:00,SHORT,15867.75,15813.69640331216,54.05359668783967,1081.0719337567934,target,-1,2023,9,NEG,True
2023-07-21 13:20:00-04:00,2023-07-21 15:00:00-04:00,SHORT,15613.0,15578.0,35.0,700.0,force_close,-1,2023,13,NEG,True
2023-07-24 10:20:00-04:00,2023-07-24 15:00:00-04:00,SHORT,15568.5,15567.25,1.25,25.0,force_close,1,2023,10,POS,True
2023-07-25 10:00:00-04:00,2023-07-25 10:40:00-04:00,LONG,15659.75,15611.806493398746,-47.94350660125383,-958.8701320250766,stop,-1,2023,10,NEG,True
2023-07-26 10:00:00-04:00,2023-07-26 11:00:00-04:00,SHORT,15628.5,15571.499159801348,57.00084019865244,1140.0168039730488,target,-1,2023,10,NEG,True
2023-07-26 14:40:00-04:00,2023-07-26 15:00:00-04:00,LONG,15658.75,15629.5,-29.25,-585.0,force_close,-1,2023,14,NEG,True
2023-08-01 10:40:00-04:00,2023-08-01 15:00:00-04:00,SHORT,15811.5,15832.0,-20.5,-410.0,force_close,1,2023,10,POS,True
2023-08-02 14:20:00-04:00,2023-08-02 15:00:00-04:00,SHORT,15510.0,15492.25,17.75,355.0,force_close,-1,2023,14,NEG,True
2023-08-03 09:40:00-04:00,2023-08-03 11:20:00-04:00,SHORT,15402.5,15474.052017815158,-71.55201781515825,-1431.040356303165,stop,-1,2023,9,NEG,True
2023-08-04 09:40:00-04:00,2023-08-04 10:00:00-04:00,LONG,15571.75,15485.237638447692,-86.512361552308,-1730.2472310461599,stop,-1,2023,9,NEG,True
2023-08-07 10:20:00-04:00,2023-08-07 11:20:00-04:00,SHORT,15426.0,15357.281324853915,68.71867514608493,1374.3735029216987,target,-1,2023,10,NEG,True
2023-08-08 12:20:00-04:00,2023-08-08 15:00:00-04:00,SHORT,15275.0,15334.0,-59.0,-1180.0,force_close,-1,2023,12,NEG,True
2023-08-09 11:40:00-04:00,2023-08-09 13:40:00-04:00,SHORT,15185.75,15261.462790692702,-75.71279069270167,-1514.2558138540335,stop,-1,2023,11,NEG,True
2023-08-09 14:20:00-04:00,2023-08-09 15:00:00-04:00,SHORT,15288.0,15271.0,17.0,340.0,force_close,-1,2023,14,NEG,True
