entry_ts,exit_ts,entry_close,exit_close,drift,prev_drift,prev2_drift,sign,prev_sign,year
2021-11-22 19:00:00-05:00,2021-11-23 08:00:00-05:00,16400.25,16348.25,-52.0,27.75,45.5,-1.0,1.0,2021
2021-11-23 19:00:00-05:00,2021-11-24 08:00:00-05:00,16301.25,16244.5,-56.75,-52.0,27.75,-1.0,-1.0,2021
2021-11-24 19:00:00-05:00,2021-11-25 08:00:00-05:00,16362.25,16395.25,33.0,-56.75,-52.0,1.0,-1.0,2021
2021-11-25 19:00:00-05:00,2021-11-26 08:00:00-05:00,16365.0,16191.0,-174.0,33.0,-56.75,-1.0,1.0,2021
2021-11-28 19:00:00-05:00,2021-11-29 08:00:00-05:00,16209.0,16199.0,-10.0,-174.0,33.0,-1.0,-1.0,2021
2021-11-29 19:00:00-05:00,2021-11-30 08:00:00-05:00,16423.0,16309.75,-113.25,-10.0,-174.0,-1.0,-1.0,2021
2021-11-30 19:00:00-05:00,2021-12-01 08:00:00-05:00,16201.75,16366.5,164.75,-113.25,-10.0,1.0,-1.0,2021
2021-12-01 19:00:00-05:00,2021-12-02 08:00:00-05:00,15943.25,15861.25,-82.0,164.75,-113.25,-1.0,1.0,2021
2021-12-02 19:00:00-05:00,2021-12-03 08:00:00-05:00,15940.0,16034.25,94.25,-82.0,164.75,1.0,-1.0,2021
2021-12-05 19:00:00-05:00,2021-12-06 08:00:00-05:00,15684.0,15681.25,-2.75,94.25,-82.0,-1.0,1.0,2021
2021-12-06 19:00:00-05:00,2021-12-07 08:00:00-05:00,15829.5,16125.25,295.75,-2.75,94.25,1.0,-1.0,2021
2021-12-07 19:00:00-05:00,2021-12-08 08:00:00-05:00,16334.75,16356.0,21.25,295.75,-2.75,1.0,1.0,2021
2021-12-08 19:00:00-05:00,2021-12-09 08:00:00-05:00,16373.5,16332.75,-40.75,21.25,295.75,-1.0,1.0,2021
2021-12-09 19:00:00-05:00,2021-12-10 08:00:00-05:00,16180.5,16197.0,16.5,-40.75,21.25,1.0,-1.0,2021
2021-12-12 19:00:00-05:00,2021-12-13 08:00:00-05:00,16365.25,16389.0,23.75,16.5,-40.75,1.0,1.0,2021
2021-12-13 19:00:00-05:00,2021-12-14 08:00:00-05:00,16103.75,16014.25,-89.5,23.75,16.5,-1.0,1.0,2021
2021-12-14 19:00:00-05:00,2021-12-15 08:00:00-05:00,15931.5,15914.25,-17.25,-89.5,23.75,-1.0,-1.0,2021
2021-12-15 19:00:00-05:00,2021-12-16 08:00:00-05:00,16302.75,16363.75,61.0,-17.25,-89.5,1.0,-1.0,2021
2021-12-16 19:00:00-05:00,2021-12-17 08:00:00-05:00,15845.75,15678.0,-167.75,61.0,-17.25,-1.0,1.0,2021
2021-12-19 19:00:00-05:00,2021-12-20 08:00:00-05:00,15688.75,15547.75,-141.0,-167.75,61.0,-1.0,-1.0,2021
2021-12-20 19:00:00-05:00,2021-12-21 08:00:00-05:00,15709.0,15792.25,83.25,-141.0,-167.75,1.0,-1.0,2021
2021-12-21 19:00:00-05:00,2021-12-22 08:00:00-05:00,15950.25,15945.75,-4.5,83.25,-141.0,-1.0,1.0,2021
2021-12-22 19:00:00-05:00,2021-12-23 08:00:00-05:00,16170.25,16203.25,33.0,-4.5,83.25,1.0,-1.0,2021
2021-12-26 19:00:00-05:00,2021-12-27 08:00:00-05:00,16344.0,16370.75,26.75,33.0,-4.5,1.0,1.0,2021
2021-12-27 19:00:00-05:00,2021-12-28 08:00:00-05:00,16543.5,16633.0,89.5,26.75,33.0,1.0,1.0,2021
2021-12-28 19:00:00-05:00,2021-12-29 08:00:00-05:00,16537.0,16506.75,-30.25,89.5,26.75,-1.0,1.0,2021
2021-12-29 19:00:00-05:00,2021-12-30 08:00:00-05:00,16445.25,16514.0,68.75,-30.25,89.5,1.0,-1.0,2021
2021-12-30 19:00:00-05:00,2021-12-31 08:00:00-05:00,16414.75,16415.75,1.0,68.75,-30.25,1.0,1.0,2021
2022-01-02 19:00:00-05:00,2022-01-03 08:00:00-05:00,16390.0,16438.0,48.0,1.0,68.75,1.0,1.0,2022
2022-01-03 19:00:00-05:00,2022-01-04 08:00:00-05:00,16484.75,16521.0,36.25,48.0,1.0,1.0,1.0,2022
2022-01-04 19:00:00-05:00,2022-01-05 08:00:00-05:00,16228.0,16206.75,-21.25,36.25,48.0,-1.0,1.0,2022
2022-01-05 19:00:00-05:00,2022-01-06 08:00:00-05:00,15795.75,15711.5,-84.25,-21.25,36.25,-1.0,-1.0,2022
2022-01-06 19:00:00-05:00,2022-01-07 08:00:00-05:00,15832.25,15765.5,-66.75,-84.25,-21.25,-1.0,-1.0,2022
2022-01-09 19:00:00-05:00,2022-01-10 08:00:00-05:00,15542.75,15395.75,-147.0,-66.75,-84.25,-1.0,-1.0,2022
2022-01-10 19:00:00-05:00,2022-01-11 08:00:00-05:00,15615.0,15665.0,50.0,-147.0,-66.75,1.0,-1.0,2022
2022-01-11 19:00:00-05:00,2022-01-12 08:00:00-05:00,15830.0,15876.25,46.25,50.0,-147.0,1.0,1.0,2022
2022-01-12 19:00:00-05:00,2022-01-13 08:00:00-05:00,15879.5,15906.0,26.5,46.25,50.0,1.0,1.0,2022
2022-01-13 19:00:00-05:00,2022-01-14 08:00:00-05:00,15502.0,15368.5,-133.5,26.5,46.25,-1.0,1.0,2022
2022-01-16 19:00:00-05:00,2022-01-17 08:00:00-05:00,15576.0,15617.5,41.5,-133.5,26.5,1.0,-1.0,2022
2022-01-17 19:00:00-05:00,2022-01-18 08:00:00-05:00,15586.5,15332.75,-253.75,41.5,-133.5,-1.0,1.0,2022
2022-01-18 19:00:00-05:00,2022-01-19 08:00:00-05:00,15190.75,15310.0,119.25,-253.75,41.5,1.0,-1.0,2022
2022-01-19 19:00:00-05:00,2022-01-20 08:00:00-05:00,15058.0,15151.25,93.25,119.25,-253.75,1.0,1.0,2022
2022-01-20 19:00:00-05:00,2022-01-21 08:00:00-05:00,14740.0,14711.75,-28.25,93.25,119.25,-1.0,1.0,2022
2022-01-23 19:00:00-05:00,2022-01-24 08:00:00-05:00,14547.25,14242.75,-304.5,-28.25,93.25,-1.0,-1.0,2022
2022-01-24 19:00:00-05:00,2022-01-25 08:00:00-05:00,14449.0,14171.5,-277.5,-304.5,-28.25,-1.0,-1.0,2022
2022-01-25 19:00:00-05:00,2022-01-26 08:00:00-05:00,14152.25,14469.0,316.75,-277.5,-304.5,1.0,-1.0,2022
2022-01-30 19:00:00-05:00,2022-01-31 08:00:00-05:00,14411.5,14444.0,32.5,316.75,-277.5,1.0,1.0,2022
2022-01-31 19:00:00-05:00,2022-02-01 08:00:00-05:00,14868.0,14951.25,83.25,32.5,316.75,1.0,1.0,2022
2022-02-01 19:00:00-05:00,2022-02-02 08:00:00-05:00,15134.25,15226.75,92.5,83.25,32.5,1.0,1.0,2022
2022-02-02 19:00:00-05:00,2022-02-03 08:00:00-05:00,14793.75,14803.75,10.0,92.5,83.25,1.0,1.0,2022
2022-02-03 19:00:00-05:00,2022-02-04 08:00:00-05:00,14769.0,14596.0,-173.0,10.0,92.5,-1.0,1.0,2022
2022-02-06 19:00:00-05:00,2022-02-07 08:00:00-05:00,14645.25,14741.75,96.5,-173.0,10.0,1.0,-1.0,2022
2022-02-07 19:00:00-05:00,2022-02-08 08:00:00-05:00,14614.0,14537.75,-76.25,96.5,-173.0,-1.0,1.0,2022
2022-02-08 19:00:00-05:00,2022-02-09 08:00:00-05:00,14769.5,14937.75,168.25,-76.25,96.5,1.0,-1.0,2022
2022-02-09 19:00:00-05:00,2022-02-10 08:00:00-05:00,15022.25,15035.25,13.0,168.25,-76.25,1.0,1.0,2022
2022-02-10 19:00:00-05:00,2022-02-11 08:00:00-05:00,14646.25,14695.75,49.5,13.0,168.25,1.0,1.0,2022
2022-02-13 19:00:00-05:00,2022-02-14 08:00:00-05:00,14268.0,14220.25,-47.75,49.5,13.0,-1.0,1.0,2022
2022-02-14 19:00:00-05:00,2022-02-15 08:00:00-05:00,14278.5,14528.25,249.75,-47.75,49.5,1.0,-1.0,2022
2022-02-15 19:00:00-05:00,2022-02-16 08:00:00-05:00,14562.25,14582.25,20.0,249.75,-47.75,1.0,1.0,2022
2022-02-21 19:00:00-05:00,2022-02-22 08:00:00-05:00,13674.0,13910.5,236.5,20.0,249.75,1.0,1.0,2022
2022-02-22 19:00:00-05:00,2022-02-23 08:00:00-05:00,13970.75,14020.5,49.75,236.5,20.0,1.0,1.0,2022
2022-02-23 19:00:00-05:00,2022-02-24 08:00:00-05:00,13475.25,13061.0,-414.25,49.75,236.5,-1.0,1.0,2022
2022-02-24 19:00:00-05:00,2022-02-25 08:00:00-05:00,13890.25,14017.0,126.75,-414.25,49.75,1.0,-1.0,2022
2022-02-27 19:00:00-05:00,2022-02-28 08:00:00-05:00,13821.5,14009.75,188.25,126.75,-414.25,1.0,1.0,2022
2022-02-28 19:00:00-05:00,2022-03-01 08:00:00-05:00,14255.75,14145.75,-110.0,188.25,126.75,-1.0,1.0,2022
2022-03-01 19:00:00-05:00,2022-03-02 08:00:00-05:00,14060.75,14035.25,-25.5,-110.0,188.25,-1.0,-1.0,2022
2022-03-02 19:00:00-05:00,2022-03-03 08:00:00-05:00,14206.0,14239.25,33.25,-25.5,-110.0,1.0,-1.0,2022
2022-03-03 19:00:00-05:00,2022-03-04 08:00:00-05:00,13996.25,13913.25,-83.0,33.25,-25.5,-1.0,1.0,2022
2022-03-06 19:00:00-05:00,2022-03-07 08:00:00-05:00,13604.75,13749.0,144.25,-83.0,33.25,1.0,-1.0,2022
2022-03-07 19:00:00-05:00,2022-03-08 08:00:00-05:00,13294.5,13251.75,-42.75,144.25,-83.0,-1.0,1.0,2022
2022-03-08 19:00:00-05:00,2022-03-09 08:00:00-05:00,13261.25,13574.25,313.0,-42.75,144.25,1.0,-1.0,2022
2022-03-09 19:00:00-05:00,2022-03-10 08:00:00-05:00,13735.25,13526.25,-209.0,313.0,-42.75,-1.0,1.0,2022
2022-03-10 19:00:00-05:00,2022-03-11 08:00:00-05:00,13594.25,13739.75,145.5,-209.0,313.0,1.0,-1.0,2022
2022-03-13 19:00:00-04:00,2022-03-14 08:00:00-04:00,13344.25,13251.75,-92.5,145.5,-209.0,-1.0,1.0,2022
2022-03-14 19:00:00-04:00,2022-03-15 08:00:00-04:00,13099.75,13104.0,4.25,-92.5,145.5,1.0,-1.0,2022
2022-03-15 19:00:00-04:00,2022-03-16 08:00:00-04:00,13439.5,13698.25,258.75,4.25,-92.5,1.0,1.0,2022
2022-03-16 19:00:00-04:00,2022-03-17 08:00:00-04:00,13955.25,13898.0,-57.25,258.75,4.25,-1.0,1.0,2022
2022-03-17 19:00:00-04:00,2022-03-18 08:00:00-04:00,14026.0,13995.0,-31.0,-57.25,258.75,-1.0,-1.0,2022
2022-03-20 19:00:00-04:00,2022-03-21 08:00:00-04:00,14415.25,14391.0,-24.25,-31.0,-57.25,-1.0,-1.0,2022
2022-03-21 19:00:00-04:00,2022-03-22 08:00:00-04:00,14360.75,14369.0,8.25,-24.25,-31.0,1.0,-1.0,2022
2022-03-22 19:00:00-04:00,2022-03-23 08:00:00-04:00,14656.0,14557.75,-98.25,8.25,-24.25,-1.0,1.0,2022
2022-03-23 19:00:00-04:00,2022-03-24 08:00:00-04:00,14480.75,14515.5,34.75,-98.25,8.25,1.0,-1.0,2022
2022-03-24 19:00:00-04:00,2022-03-25 08:00:00-04:00,14748.5,14826.0,77.5,34.75,-98.25,1.0,1.0,2022
2022-03-27 19:00:00-04:00,2022-03-28 08:00:00-04:00,14738.75,14785.25,46.5,77.5,34.75,1.0,1.0,2022
2022-03-28 19:00:00-04:00,2022-03-29 08:00:00-04:00,14972.75,15101.5,128.75,46.5,77.5,1.0,1.0,2022
2022-03-29 19:00:00-04:00,2022-03-30 08:00:00-04:00,15217.75,15151.0,-66.75,128.75,46.5,-1.0,1.0,2022
2022-04-03 19:00:00-04:00,2022-04-04 08:00:00-04:00,14836.25,14911.0,74.75,-66.75,128.75,1.0,-1.0,2022
2022-04-04 19:00:00-04:00,2022-04-05 08:00:00-04:00,15156.0,15125.25,-30.75,74.75,-66.75,-1.0,1.0,2022
2022-04-05 19:00:00-04:00,2022-04-06 08:00:00-04:00,14838.0,14592.5,-245.5,-30.75,74.75,-1.0,-1.0,2022
2022-04-06 19:00:00-04:00,2022-04-07 08:00:00-04:00,14506.75,14515.75,9.0,-245.5,-30.75,1.0,-1.0,2022
2022-04-07 19:00:00-04:00,2022-04-08 08:00:00-04:00,14549.25,14558.5,9.25,9.0,-245.5,1.0,1.0,2022
2022-04-10 19:00:00-04:00,2022-04-11 08:00:00-04:00,14357.25,14149.0,-208.25,9.25,9.0,-1.0,1.0,2022
2022-04-11 19:00:00-04:00,2022-04-12 08:00:00-04:00,13999.0,14052.25,53.25,-208.25,9.25,1.0,-1.0,2022
2022-04-12 19:00:00-04:00,2022-04-13 08:00:00-04:00,13974.0,13988.0,14.0,53.25,-208.25,1.0,1.0,2022
2022-04-13 19:00:00-04:00,2022-04-14 08:00:00-04:00,14230.25,14218.25,-12.0,14.0,53.25,-1.0,1.0,2022
2022-04-17 19:00:00-04:00,2022-04-18 08:00:00-04:00,13790.25,13814.25,24.0,-12.0,14.0,1.0,-1.0,2022
2022-04-18 19:00:00-04:00,2022-04-19 08:00:00-04:00,13975.25,13929.5,-45.75,24.0,-12.0,-1.0,1.0,2022
2022-04-19 19:00:00-04:00,2022-04-20 08:00:00-04:00,14087.25,14268.5,181.25,-45.75,24.0,1.0,-1.0,2022
2022-04-20 19:00:00-04:00,2022-04-21 08:00:00-04:00,14074.75,14175.0,100.25,181.25,-45.75,1.0,1.0,2022
2022-04-21 19:00:00-04:00,2022-04-22 08:00:00-04:00,13710.5,13766.25,55.75,100.25,181.25,1.0,1.0,2022
2022-04-24 19:00:00-04:00,2022-04-25 08:00:00-04:00,13323.0,13243.25,-79.75,55.75,100.25,-1.0,1.0,2022
2022-04-25 19:00:00-04:00,2022-04-26 08:00:00-04:00,13533.0,13480.0,-53.0,-79.75,55.75,-1.0,-1.0,2022
2022-04-26 19:00:00-04:00,2022-04-27 08:00:00-04:00,12976.5,13052.25,75.75,-53.0,-79.75,1.0,-1.0,2022
2022-04-27 19:00:00-04:00,2022-04-28 08:00:00-04:00,13165.5,13240.5,75.0,75.75,-53.0,1.0,1.0,2022
2022-04-28 19:00:00-04:00,2022-04-29 08:00:00-04:00,13256.25,13297.0,40.75,75.0,75.75,1.0,1.0,2022
2022-05-01 19:00:00-04:00,2022-05-02 08:00:00-04:00,12908.25,12796.5,-111.75,40.75,75.0,-1.0,1.0,2022
2022-05-02 19:00:00-04:00,2022-05-03 08:00:00-04:00,13052.25,13088.75,36.5,-111.75,40.75,1.0,-1.0,2022
2022-05-03 19:00:00-04:00,2022-05-04 08:00:00-04:00,13115.0,13130.0,15.0,36.5,-111.75,1.0,1.0,2022
2022-05-04 19:00:00-04:00,2022-05-05 08:00:00-04:00,13513.5,13442.5,-71.0,15.0,36.5,-1.0,1.0,2022
2022-05-05 19:00:00-04:00,2022-05-06 08:00:00-04:00,12857.5,12794.25,-63.25,-71.0,15.0,-1.0,-1.0,2022
2022-05-08 19:00:00-04:00,2022-05-09 08:00:00-04:00,12615.5,12406.75,-208.75,-63.25,-71.0,-1.0,-1.0,2022
2022-05-09 19:00:00-04:00,2022-05-10 08:00:00-04:00,12223.75,12386.0,162.25,-208.75,-63.25,1.0,-1.0,2022
2022-05-10 19:00:00-04:00,2022-05-11 08:00:00-04:00,12352.25,12510.0,157.75,162.25,-208.75,1.0,1.0,2022
2022-05-11 19:00:00-04:00,2022-05-12 08:00:00-04:00,11998.0,11807.75,-190.25,157.75,162.25,-1.0,1.0,2022
2022-05-12 19:00:00-04:00,2022-05-13 08:00:00-04:00,11961.25,12193.25,232.0,-190.25,157.75,1.0,-1.0,2022
2022-05-15 19:00:00-04:00,2022-05-16 08:00:00-04:00,12449.75,12337.25,-112.5,232.0,-190.25,-1.0,1.0,2022
2022-05-16 19:00:00-04:00,2022-05-17 08:00:00-04:00,12265.5,12472.75,207.25,-112.5,232.0,1.0,-1.0,2022
2022-05-17 19:00:00-04:00,2022-05-18 08:00:00-04:00,12568.5,12435.75,-132.75,207.25,-112.5,-1.0,1.0,2022
2022-05-18 19:00:00-04:00,2022-05-19 08:00:00-04:00,11877.25,11810.75,-66.5,-132.75,207.25,-1.0,-1.0,2022
2022-05-19 19:00:00-04:00,2022-05-20 08:00:00-04:00,11897.25,12046.25,149.0,-66.5,-132.75,1.0,-1.0,2022
2022-05-22 19:00:00-04:00,2022-05-23 08:00:00-04:00,11960.25,11949.0,-11.25,149.0,-66.5,-1.0,1.0,2022
2022-05-23 19:00:00-04:00,2022-05-24 08:00:00-04:00,11869.25,11819.25,-50.0,-11.25,149.0,-1.0,-1.0,2022
2022-05-24 19:00:00-04:00,2022-05-25 08:00:00-04:00,11865.0,11701.0,-164.0,-50.0,-11.25,-1.0,-1.0,2022
2022-05-25 19:00:00-04:00,2022-05-26 08:00:00-04:00,11923.5,11970.25,46.75,-164.0,-50.0,1.0,-1.0,2022
2022-05-26 19:00:00-04:00,2022-05-27 08:00:00-04:00,12280.0,12325.75,45.75,46.75,-164.0,1.0,1.0,2022
2022-05-30 19:00:00-04:00,2022-05-31 08:00:00-04:00,12791.25,12646.25,-145.0,45.75,46.75,-1.0,1.0,2022
2022-05-31 19:00:00-04:00,2022-06-01 08:00:00-04:00,12686.5,12682.0,-4.5,-145.0,45.75,-1.0,-1.0,2022
2022-06-01 19:00:00-04:00,2022-06-02 08:00:00-04:00,12527.75,12609.75,82.0,-4.5,-145.0,1.0,-1.0,2022
2022-06-02 19:00:00-04:00,2022-06-03 08:00:00-04:00,12927.0,12759.0,-168.0,82.0,-4.5,-1.0,1.0,2022
2022-06-05 19:00:00-04:00,2022-06-06 08:00:00-04:00,12548.0,12743.75,195.75,-168.0,82.0,1.0,-1.0,2022
2022-06-06 19:00:00-04:00,2022-06-07 08:00:00-04:00,12591.75,12452.0,-139.75,195.75,-168.0,-1.0,1.0,2022
2022-06-07 19:00:00-04:00,2022-06-08 08:00:00-04:00,12695.75,12680.25,-15.5,-139.75,195.75,-1.0,-1.0,2022
2022-06-08 19:00:00-04:00,2022-06-09 08:00:00-04:00,12631.5,12653.0,21.5,-15.5,-139.75,1.0,-1.0,2022
2022-06-09 19:00:00-04:00,2022-06-10 08:00:00-04:00,12313.25,12338.0,24.75,21.5,-15.5,1.0,1.0,2022
2022-06-12 19:00:00-04:00,2022-06-13 08:00:00-04:00,11692.25,11531.75,-160.5,24.75,21.5,-1.0,1.0,2022
2022-06-13 19:00:00-04:00,2022-06-14 08:00:00-04:00,11360.0,11385.5,25.5,-160.5,24.75,1.0,-1.0,2022
2022-06-14 19:00:00-04:00,2022-06-15 08:00:00-04:00,11366.75,11453.75,87.0,25.5,-160.5,1.0,1.0,2022
2022-06-15 19:00:00-04:00,2022-06-16 08:00:00-04:00,11678.25,11362.5,-315.75,87.0,25.5,-1.0,1.0,2022
2022-06-16 19:00:00-04:00,2022-06-17 08:00:00-04:00,11183.5,11259.0,75.5,-315.75,87.0,1.0,-1.0,2022
2022-06-19 19:00:00-04:00,2022-06-20 08:00:00-04:00,11405.5,11381.0,-24.5,75.5,-315.75,-1.0,1.0,2022
2022-06-20 19:00:00-04:00,2022-06-21 08:00:00-04:00,11408.5,11469.75,61.25,-24.5,75.5,1.0,-1.0,2022
2022-06-21 19:00:00-04:00,2022-06-22 08:00:00-04:00,11561.0,11379.5,-181.5,61.25,-24.5,-1.0,1.0,2022
2022-06-22 19:00:00-04:00,2022-06-23 08:00:00-04:00,11507.5,11653.75,146.25,-181.5,61.25,1.0,-1.0,2022
2022-06-23 19:00:00-04:00,2022-06-24 08:00:00-04:00,11713.0,11835.25,122.25,146.25,-181.5,1.0,1.0,2022
2022-06-26 19:00:00-04:00,2022-06-27 08:00:00-04:00,12110.5,12199.0,88.5,122.25,146.25,1.0,1.0,2022
2022-06-27 19:00:00-04:00,2022-06-28 08:00:00-04:00,12062.75,12083.5,20.75,88.5,122.25,1.0,1.0,2022
2022-06-28 19:00:00-04:00,2022-06-29 08:00:00-04:00,11674.25,11701.0,26.75,20.75,88.5,1.0,1.0,2022
2022-07-03 19:00:00-04:00,2022-07-04 08:00:00-04:00,11603.75,11558.75,-45.0,26.75,20.75,-1.0,1.0,2022
2022-07-04 19:00:00-04:00,2022-07-05 08:00:00-04:00,11727.75,11460.0,-267.75,-45.0,26.75,-1.0,-1.0,2022
2022-07-05 19:00:00-04:00,2022-07-06 08:00:00-04:00,11809.0,11752.0,-57.0,-267.75,-45.0,-1.0,-1.0,2022
2022-07-06 19:00:00-04:00,2022-07-07 08:00:00-04:00,11885.25,11929.0,43.75,-57.0,-267.75,1.0,-1.0,2022
2022-07-10 19:00:00-04:00,2022-07-11 08:00:00-04:00,12108.0,12052.25,-55.75,43.75,-57.0,-1.0,1.0,2022
2022-07-11 19:00:00-04:00,2022-07-12 08:00:00-04:00,11887.75,11866.25,-21.5,-55.75,43.75,-1.0,-1.0,2022
2022-07-12 19:00:00-04:00,2022-07-13 08:00:00-04:00,11772.75,11834.5,61.75,-21.5,-55.75,1.0,-1.0,2022
2022-07-13 19:00:00-04:00,2022-07-14 08:00:00-04:00,11688.75,11642.75,-46.0,61.75,-21.5,-1.0,1.0,2022
2022-07-14 19:00:00-04:00,2022-07-15 08:00:00-04:00,11832.0,11787.25,-44.75,-46.0,61.75,-1.0,-1.0,2022
2022-07-17 19:00:00-04:00,2022-07-18 08:00:00-04:00,12063.0,12124.0,61.0,-44.75,-46.0,1.0,-1.0,2022
2022-07-18 19:00:00-04:00,2022-07-19 08:00:00-04:00,11919.25,11997.25,78.0,61.0,-44.75,1.0,1.0,2022
2022-07-19 19:00:00-04:00,2022-07-20 08:00:00-04:00,12322.5,12273.75,-48.75,78.0,61.0,-1.0,1.0,2022
2022-07-20 19:00:00-04:00,2022-07-21 08:00:00-04:00,12432.5,12473.75,41.25,-48.75,78.0,1.0,-1.0,2022
2022-07-21 19:00:00-04:00,2022-07-22 08:00:00-04:00,12547.25,12610.0,62.75,41.25,-48.75,1.0,1.0,2022
2022-07-24 19:00:00-04:00,2022-07-25 08:00:00-04:00,12413.75,12476.25,62.5,62.75,41.25,1.0,1.0,2022
2022-07-25 19:00:00-04:00,2022-07-26 08:00:00-04:00,12301.75,12288.0,-13.75,62.5,62.75,-1.0,1.0,2022
2022-07-26 19:00:00-04:00,2022-07-27 08:00:00-04:00,12258.75,12283.5,24.75,-13.75,62.5,1.0,-1.0,2022
2022-07-31 19:00:00-04:00,2022-08-01 08:00:00-04:00,12931.75,12946.0,14.25,24.75,-13.75,1.0,1.0,2022
2022-08-01 19:00:00-04:00,2022-08-02 08:00:00-04:00,12963.25,12851.25,-112.0,14.25,24.75,-1.0,1.0,2022
2022-08-02 19:00:00-04:00,2022-08-03 08:00:00-04:00,12927.5,13004.75,77.25,-112.0,14.25,1.0,-1.0,2022
2022-08-03 19:00:00-04:00,2022-08-04 08:00:00-04:00,13236.5,13286.5,50.0,77.25,-112.0,1.0,1.0,2022
2022-08-04 19:00:00-04:00,2022-08-05 08:00:00-04:00,13339.25,13330.5,-8.75,50.0,77.25,-1.0,1.0,2022
2022-08-07 19:00:00-04:00,2022-08-08 08:00:00-04:00,13178.0,13317.5,139.5,-8.75,50.0,1.0,-1.0,2022
2022-08-08 19:00:00-04:00,2022-08-09 08:00:00-04:00,13218.0,13094.25,-123.75,139.5,-8.75,-1.0,1.0,2022
2022-08-09 19:00:00-04:00,2022-08-10 08:00:00-04:00,13051.25,13091.0,39.75,-123.75,139.5,1.0,-1.0,2022
2022-08-10 19:00:00-04:00,2022-08-11 08:00:00-04:00,13387.5,13470.25,82.75,39.75,-123.75,1.0,1.0,2022
2022-08-11 19:00:00-04:00,2022-08-12 08:00:00-04:00,13327.5,13381.75,54.25,82.75,39.75,1.0,1.0,2022
2022-08-14 19:00:00-04:00,2022-08-15 08:00:00-04:00,13559.25,13532.5,-26.75,54.25,82.75,-1.0,1.0,2022
2022-08-15 19:00:00-04:00,2022-08-16 08:00:00-04:00,13674.25,13680.0,5.75,-26.75,54.25,1.0,-1.0,2022
2022-08-16 19:00:00-04:00,2022-08-17 08:00:00-04:00,13645.25,13542.5,-102.75,5.75,-26.75,-1.0,1.0,2022
2022-08-17 19:00:00-04:00,2022-08-18 08:00:00-04:00,13457.25,13530.0,72.75,-102.75,5.75,1.0,-1.0,2022
2022-08-18 19:00:00-04:00,2022-08-19 08:00:00-04:00,13523.0,13383.25,-139.75,72.75,-102.75,-1.0,1.0,2022
2022-08-21 19:00:00-04:00,2022-08-22 08:00:00-04:00,13208.25,13058.25,-150.0,-139.75,72.75,-1.0,-1.0,2022
2022-08-22 19:00:00-04:00,2022-08-23 08:00:00-04:00,12948.0,12934.0,-14.0,-150.0,-139.75,-1.0,-1.0,2022
2022-08-23 19:00:00-04:00,2022-08-24 08:00:00-04:00,12904.75,12927.25,22.5,-14.0,-150.0,1.0,-1.0,2022
2022-08-24 19:00:00-04:00,2022-08-25 08:00:00-04:00,12942.25,13018.75,76.5,22.5,-14.0,1.0,1.0,2022
2022-08-25 19:00:00-04:00,2022-08-26 08:00:00-04:00,13152.25,13110.25,-42.0,76.5,22.5,-1.0,1.0,2022
2022-08-28 19:00:00-04:00,2022-08-29 08:00:00-04:00,12476.5,12475.25,-1.25,-42.0,76.5,-1.0,-1.0,2022
2022-08-29 19:00:00-04:00,2022-08-30 08:00:00-04:00,12501.5,12610.75,109.25,-1.25,-42.0,1.0,-1.0,2022
2022-08-30 19:00:00-04:00,2022-08-31 08:00:00-04:00,12362.5,12464.0,101.5,109.25,-1.25,1.0,1.0,2022
2022-08-31 19:00:00-04:00,2022-09-01 08:00:00-04:00,12198.75,12199.25,0.5,101.5,109.25,1.0,1.0,2022
2022-09-01 19:00:00-04:00,2022-09-02 08:00:00-04:00,12286.5,12271.25,-15.25,0.5,101.5,-1.0,1.0,2022
2022-09-04 19:00:00-04:00,2022-09-05 08:00:00-04:00,12084.0,12064.0,-20.0,-15.25,0.5,-1.0,-1.0,2022
2022-09-05 19:00:00-04:00,2022-09-06 08:00:00-04:00,12156.0,12184.5,28.5,-20.0,-15.25,1.0,-1.0,2022
2022-09-06 19:00:00-04:00,2022-09-07 08:00:00-04:00,12009.0,11992.25,-16.75,28.5,-20.0,-1.0,1.0,2022
2022-09-07 19:00:00-04:00,2022-09-08 08:00:00-04:00,12274.75,12316.25,41.5,-16.75,28.5,1.0,-1.0,2022
2022-09-08 19:00:00-04:00,2022-09-09 08:00:00-04:00,12423.75,12516.5,92.75,41.5,-16.75,1.0,1.0,2022
2022-09-11 19:00:00-04:00,2022-09-12 08:00:00-04:00,12704.75,12725.25,20.5,92.75,41.5,1.0,1.0,2022
2022-09-12 19:00:00-04:00,2022-09-13 08:00:00-04:00,12848.5,12906.5,58.0,20.5,92.75,1.0,1.0,2022
2022-09-13 19:00:00-04:00,2022-09-14 08:00:00-04:00,12123.25,12125.0,1.75,58.0,20.5,1.0,1.0,2022
2022-09-14 19:00:00-04:00,2022-09-15 08:00:00-04:00,12250.0,12167.5,-82.5,1.75,58.0,-1.0,1.0,2022
2022-09-15 19:00:00-04:00,2022-09-16 08:00:00-04:00,11910.5,11873.25,-37.25,-82.5,1.75,-1.0,-1.0,2022
2022-09-18 19:00:00-04:00,2022-09-19 08:00:00-04:00,11931.5,11815.25,-116.25,-37.25,-82.5,-1.0,-1.0,2022
2022-09-19 19:00:00-04:00,2022-09-20 08:00:00-04:00,12054.5,11941.25,-113.25,-116.25,-37.25,-1.0,-1.0,2022
