date,fill_idx,dir,kind,bos,sl,tp,pnl_pts,reason
2023-05-22,574,1,CONT,False,25.0,38.0,38.0,TP
2023-05-23,572,1,CONT,False,25.0,38.0,-25.0,SL
2023-05-26,574,1,CONT,False,25.0,38.0,38.0,TP
2023-05-30,572,-1,CONT,False,50.0,76.0,-50.0,SL
2023-05-31,572,1,CONT,False,25.0,38.0,38.0,TP
2023-06-01,572,-1,CONT,False,50.0,76.0,-50.0,SL
2023-06-02,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-06-05,574,1,CONT,False,25.0,38.0,38.0,TP
2023-06-07,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-06-08,575,-1,CONT,False,50.0,76.0,-50.0,SL
2023-06-12,576,1,CONT,False,25.0,38.0,-25.0,SL
2023-06-14,576,-1,CONT,False,25.0,38.0,-25.0,SL
2023-06-15,574,-1,CONT,False,25.0,38.0,-25.0,SL
2023-06-19,576,-1,CONT,False,25.0,38.0,3.75,FC
2023-06-20,580,1,CONT,False,25.0,38.0,-25.0,SL
2023-06-21,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-06-22,606,-1,REV,False,50.0,76.0,-50.0,SL
2023-06-23,575,1,CONT,False,50.0,76.0,-50.0,SL
2023-06-26,574,1,CONT,False,50.0,76.0,76.0,TP
2023-06-27,575,1,CONT,False,50.0,76.0,76.0,TP
2023-07-03,577,-1,CONT,False,25.0,38.0,-25.0,SL
2023-07-05,571,1,CONT,False,50.0,76.0,76.0,TP
2023-07-10,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-07-13,571,-1,CONT,False,50.0,76.0,-50.0,SL
2023-07-13,576,1,CONT,False,25.0,38.0,-25.0,SL
2023-07-14,579,1,CONT,False,25.0,38.0,-25.0,SL
2023-07-17,571,1,CONT,False,50.0,76.0,76.0,TP
2023-07-18,571,-1,CONT,False,50.0,76.0,-50.0,SL
2023-07-19,574,-1,CONT,False,25.0,38.0,-25.0,SL
2023-07-21,571,-1,CONT,False,50.0,76.0,-50.0,SL
2023-07-21,578,-1,CONT,False,25.0,38.0,38.0,TP
2023-07-21,605,1,REV,False,50.0,76.0,-50.0,SL
2023-07-24,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-07-25,572,1,CONT,False,25.0,38.0,38.0,TP
2023-07-27,573,1,CONT,False,25.0,38.0,38.0,TP
2023-08-01,576,-1,CONT,False,25.0,38.0,-25.0,SL
2023-08-02,572,-1,CONT,False,50.0,76.0,76.0,TP
2023-08-03,574,-1,CONT,False,50.0,76.0,-50.0,SL
2023-08-04,574,1,CONT,False,25.0,38.0,-25.0,SL
2023-08-07,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-08-08,572,-1,CONT,False,25.0,38.0,38.0,TP
2023-08-09,576,-1,CONT,False,25.0,38.0,38.0,TP
2023-08-10,575,1,CONT,False,25.0,38.0,38.0,TP
2023-08-14,576,-1,CONT,False,25.0,38.0,-25.0,SL
2023-08-15,580,1,CONT,False,25.0,38.0,-25.0,SL
2023-08-21,575,1,CONT,False,25.0,38.0,38.0,TP
2023-08-22,576,-1,CONT,False,25.0,38.0,38.0,TP
2023-08-28,570,-1,CONT,False,50.0,76.0,-50.0,SL
2023-08-28,575,1,CONT,False,25.0,38.0,-25.0,SL
2023-08-28,576,-1,CONT,False,50.0,76.0,76.0,TP
2023-08-29,575,1,CONT,False,25.0,38.0,38.0,TP
2023-08-29,638,-1,REV,True,50.0,76.0,-50.0,SL
2023-08-30,577,-1,CONT,False,50.0,76.0,-50.0,SL
2023-08-31,571,1,CONT,False,50.0,76.0,76.0,TP
2023-09-01,576,-1,CONT,False,25.0,38.0,38.0,TP
2023-09-05,573,-1,CONT,False,25.0,38.0,-25.0,SL
2023-09-07,572,-1,CONT,False,50.0,76.0,-50.0,SL
2023-09-08,572,1,CONT,False,25.0,38.0,38.0,TP
2023-09-08,633,-1,REV,True,50.0,76.0,76.0,TP
2023-09-11,571,1,CONT,False,25.0,38.0,-25.0,SL
2023-09-12,571,-1,CONT,False,25.0,38.0,-25.0,SL
2023-09-13,576,1,CONT,False,25.0,38.0,-25.0,SL
2023-09-15,573,-1,CONT,False,50.0,76.0,76.0,TP
2023-09-18,573,1,CONT,False,50.0,76.0,20.25,FC
2023-09-20,571,-1,CONT,False,50.0,76.0,76.0,TP
2023-09-21,576,1,CONT,False,25.0,38.0,-25.0,SL
2023-09-22,571,-1,CONT,False,50.0,76.0,-50.0,SL
2023-09-25,572,-1,CONT,False,50.0,76.0,-50.0,SL
2023-09-26,572,-1,CONT,False,25.0,38.0,-25.0,SL
2023-09-28,578,-1,CONT,False,25.0,38.0,-25.0,SL
2023-10-02,572,1,CONT,False,50.0,76.0,76.0,TP
2023-10-04,579,1,CONT,False,25.0,38.0,-25.0,SL
2023-10-05,580,-1,CONT,False,25.0,38.0,38.0,TP
2023-10-06,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-10-10,578,1,CONT,False,50.0,76.0,76.0,TP
2023-10-11,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-10-16,574,1,CONT,False,50.0,76.0,76.0,TP
2023-10-18,573,1,CONT,False,25.0,38.0,38.0,TP
2023-10-19,577,-1,CONT,False,25.0,38.0,-25.0,SL
2023-10-20,571,-1,CONT,False,50.0,76.0,-50.0,SL
2023-10-23,572,-1,CONT,False,50.0,76.0,76.0,TP
2023-10-24,571,1,CONT,False,25.0,38.0,-25.0,SL
2023-10-24,575,1,CONT,False,50.0,76.0,-50.0,SL
2023-10-25,572,-1,CONT,False,50.0,76.0,76.0,TP
2023-10-26,579,-1,CONT,False,50.0,76.0,76.0,TP
2023-10-26,629,1,REV,True,50.0,76.0,-50.0,SL
2023-10-27,579,1,CONT,False,25.0,38.0,-25.0,SL
2023-10-30,575,1,CONT,False,25.0,38.0,38.0,TP
2023-10-31,576,-1,CONT,False,50.0,76.0,-50.0,SL
2023-11-01,573,1,CONT,False,50.0,76.0,76.0,TP
2023-11-02,575,-1,CONT,False,25.0,38.0,-25.0,SL
2023-11-03,572,1,CONT,False,50.0,76.0,76.0,TP
2023-11-07,574,-1,CONT,False,25.0,38.0,-25.0,SL
2023-11-08,575,1,CONT,False,25.0,38.0,-25.0,SL
2023-11-13,575,-1,CONT,False,25.0,38.0,38.0,TP
2023-11-14,608,-1,REV,False,50.0,76.0,-50.0,SL
2023-11-15,577,-1,CONT,False,25.0,38.0,38.0,TP
2023-11-16,573,-1,CONT,False,25.0,38.0,-25.0,SL
2023-11-20,571,1,CONT,False,50.0,76.0,76.0,TP
2023-11-21,571,-1,CONT,False,25.0,38.0,-25.0,SL
2023-11-22,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-11-23,571,-1,CONT,False,25.0,38.0,-2.5,FC
2023-11-24,571,-1,CONT,False,25.0,38.0,-25.0,SL
2023-11-27,571,1,CONT,False,50.0,76.0,-50.0,SL
2023-11-27,580,1,CONT,False,25.0,38.0,38.0,TP
2023-11-29,571,1,CONT,False,25.0,38.0,38.0,TP
2023-11-30,572,1,CONT,False,25.0,38.0,-25.0,SL
2023-11-30,576,-1,CONT,False,25.0,38.0,38.0,TP
2023-12-04,572,-1,CONT,False,25.0,38.0,-25.0,SL
2023-12-04,576,-1,CONT,False,50.0,76.0,76.0,TP
2023-12-05,575,-1,CONT,False,25.0,38.0,-25.0,SL
2023-12-05,626,-1,REV,True,50.0,76.0,-50.0,SL
2023-12-05,648,-1,REV,False,50.0,76.0,76.0,TP
2023-12-06,292,-1,CONT,False,25.0,38.0,38.0,TP
2023-12-07,572,1,CONT,False,25.0,38.0,38.0,TP
2023-12-11,572,1,CONT,False,50.0,76.0,76.0,TP
2023-12-13,575,1,CONT,False,25.0,38.0,-25.0,SL
2023-12-14,572,1,CONT,False,50.0,76.0,-50.0,SL
2023-12-18,572,1,CONT,False,25.0,38.0,-25.0,SL
2023-12-21,579,1,CONT,False,25.0,38.0,-25.0,SL
2023-12-22,575,-1,CONT,False,25.0,38.0,-25.0,SL
2023-12-27,571,1,CONT,False,50.0,76.0,-50.0,SL
2024-01-02,575,-1,CONT,False,25.0,38.0,38.0,TP
2024-01-03,576,1,CONT,False,25.0,38.0,-25.0,SL
2024-01-05,575,1,CONT,False,25.0,38.0,-25.0,SL
2024-01-08,576,1,CONT,False,25.0,38.0,38.0,TP
2024-01-09,571,1,CONT,False,25.0,38.0,-25.0,SL
2024-01-10,571,1,CONT,False,25.0,38.0,-25.0,SL
2024-01-16,579,-1,CONT,False,25.0,38.0,38.0,TP
2024-01-17,575,-1,CONT,False,25.0,38.0,38.0,TP
2024-01-18,571,1,CONT,False,50.0,76.0,-50.0,SL
2024-01-19,577,1,CONT,False,25.0,38.0,38.0,TP
2024-01-23,572,-1,CONT,False,50.0,76.0,-50.0,SL
2024-01-25,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-02-02,578,1,CONT,False,25.0,38.0,38.0,TP
2024-02-02,590,-1,REV,False,50.0,76.0,-50.0,SL
2024-02-05,579,-1,CONT,False,25.0,38.0,38.0,TP
2024-02-06,571,1,CONT,False,50.0,76.0,-50.0,SL
2024-02-08,576,1,CONT,False,25.0,38.0,-25.0,SL
2024-02-12,571,1,CONT,False,25.0,38.0,38.0,TP
2024-02-13,594,1,REV,False,50.0,76.0,76.0,TP
2024-02-16,573,-1,CONT,False,25.0,38.0,-25.0,SL
2024-02-19,571,1,CONT,False,25.0,38.0,-7.5,FC
2024-02-20,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-02-20,577,-1,CONT,False,50.0,76.0,76.0,TP
2024-02-26,580,1,CONT,False,25.0,38.0,-25.0,SL
2024-02-28,575,1,CONT,False,50.0,76.0,-50.0,SL
2024-03-05,573,-1,CONT,False,50.0,76.0,76.0,TP
2024-03-05,651,1,REV,True,50.0,76.0,-50.0,SL
2024-03-06,575,-1,CONT,False,25.0,38.0,38.0,TP
2024-03-06,609,1,REV,False,50.0,76.0,76.0,TP
2024-03-11,572,-1,CONT,False,50.0,76.0,-50.0,SL
2024-03-12,575,-1,CONT,False,50.0,76.0,76.0,TP
2024-03-13,572,-1,CONT,False,25.0,38.0,38.0,TP
2024-03-13,612,1,REV,False,50.0,76.0,-50.0,SL
2024-03-15,578,-1,CONT,False,50.0,76.0,76.0,TP
2024-03-18,576,1,CONT,False,25.0,38.0,-25.0,SL
2024-03-19,580,-1,CONT,False,25.0,38.0,-25.0,SL
2024-03-20,575,-1,CONT,False,50.0,76.0,-50.0,SL
2024-03-27,614,1,REV,False,50.0,76.0,76.0,TP
2024-04-01,573,1,CONT,False,50.0,76.0,76.0,TP
2024-04-05,574,-1,CONT,False,25.0,38.0,-25.0,SL
2024-04-08,573,-1,CONT,False,25.0,38.0,38.0,TP
2024-04-09,574,-1,CONT,False,50.0,76.0,76.0,TP
2024-04-09,646,1,REV,True,50.0,76.0,-50.0,SL
2024-04-10,583,1,REV,False,50.0,76.0,-50.0,SL
2024-04-10,591,1,REV,True,50.0,76.0,-50.0,SL
2024-04-15,613,1,REV,True,50.0,76.0,-50.0,SL
2024-04-16,575,1,CONT,False,25.0,38.0,-25.0,SL
2024-04-16,578,-1,CONT,False,25.0,38.0,-25.0,SL
2024-04-17,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-04-18,572,-1,CONT,False,50.0,76.0,76.0,TP
2024-04-19,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-04-19,630,1,REV,False,50.0,76.0,-50.0,SL
2024-04-22,574,1,CONT,False,25.0,38.0,-25.0,SL
2024-04-22,575,-1,CONT,False,50.0,76.0,-50.0,SL
2024-04-24,575,1,CONT,False,25.0,38.0,38.0,TP
2024-04-26,574,1,CONT,False,50.0,76.0,76.0,TP
2024-04-30,580,1,CONT,False,25.0,38.0,38.0,TP
2024-05-01,572,-1,CONT,False,50.0,76.0,76.0,TP
2024-05-02,603,1,REV,False,50.0,76.0,-50.0,SL
2024-05-06,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-05-09,579,-1,CONT,False,25.0,38.0,38.0,TP
2024-05-10,571,-1,CONT,False,25.0,38.0,-25.0,SL
2024-05-10,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-05-13,575,-1,CONT,False,25.0,38.0,38.0,TP
2024-05-14,574,-1,CONT,False,25.0,38.0,-25.0,SL
2024-05-17,578,1,CONT,False,25.0,38.0,-25.0,SL
2024-05-20,572,1,CONT,False,25.0,38.0,38.0,TP
2024-05-23,571,-1,CONT,False,25.0,38.0,38.0,TP
2024-05-23,611,1,REV,True,50.0,76.0,-50.0,SL
2024-05-27,571,1,CONT,False,25.0,38.0,38.0,TP
2024-05-28,577,-1,CONT,False,25.0,38.0,38.0,TP
2024-05-29,571,1,CONT,False,50.0,76.0,76.0,TP
2024-05-30,571,-1,CONT,False,25.0,38.0,38.0,TP
2024-05-31,580,1,CONT,False,25.0,38.0,-25.0,SL
2024-06-05,580,-1,CONT,False,25.0,38.0,-25.0,SL
2024-06-06,577,1,CONT,False,25.0,38.0,-25.0,SL
2024-06-07,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-06-11,580,-1,CONT,False,25.0,38.0,38.0,TP
2024-06-12,572,1,CONT,False,50.0,76.0,76.0,TP
2024-06-14,573,-1,CONT,False,25.0,38.0,-25.0,SL
2024-06-19,571,1,CONT,False,25.0,38.0,-25.0,SL
2024-06-20,572,-1,CONT,False,50.0,76.0,76.0,TP
2024-06-21,573,1,CONT,False,50.0,76.0,-50.0,SL
2024-06-24,574,1,CONT,False,25.0,38.0,-25.0,SL
2024-06-25,578,-1,CONT,False,25.0,38.0,-25.0,SL
2024-06-26,578,-1,CONT,False,25.0,38.0,-25.0,SL
2024-06-27,571,1,CONT,False,50.0,76.0,76.0,TP
2024-06-28,577,1,CONT,False,25.0,38.0,38.0,TP
2024-06-28,630,-1,REV,False,50.0,76.0,76.0,TP
2024-07-01,573,-1,CONT,False,50.0,76.0,76.0,TP
2024-07-01,618,1,REV,False,50.0,76.0,76.0,TP
2024-07-02,578,1,CONT,False,50.0,76.0,76.0,TP
2024-07-03,571,1,CONT,False,50.0,76.0,76.0,TP
2024-07-04,572,-1,CONT,False,25.0,38.0,15.5,FC
2024-07-09,573,1,CONT,False,25.0,38.0,-25.0,SL
2024-07-11,626,1,REV,False,50.0,76.0,-50.0,SL
2024-07-16,579,1,CONT,False,50.0,76.0,-50.0,SL
2024-07-16,629,1,REV,True,50.0,76.0,76.0,TP
2024-07-17,575,-1,CONT,False,25.0,38.0,-25.0,SL
2024-07-17,576,1,CONT,False,50.0,76.0,-50.0,SL
2024-07-18,577,-1,CONT,False,50.0,76.0,76.0,TP
2024-07-18,638,1,REV,True,50.0,76.0,-50.0,SL
2024-07-18,650,1,REV,True,50.0,76.0,-50.0,SL
2024-07-22,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-07-22,579,1,CONT,False,50.0,76.0,-50.0,SL
2024-07-24,575,-1,CONT,False,50.0,76.0,76.0,TP
2024-07-25,574,-1,CONT,False,50.0,76.0,-50.0,SL
2024-07-25,615,1,REV,False,50.0,76.0,76.0,TP
2024-07-25,624,1,REV,False,50.0,76.0,76.0,TP
2024-07-26,574,-1,CONT,False,50.0,76.0,-50.0,SL
2024-07-30,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-07-30,640,1,REV,False,50.0,76.0,-50.0,SL
2024-07-31,575,-1,CONT,False,50.0,76.0,-50.0,SL
2024-07-31,641,-1,REV,False,50.0,76.0,-50.0,SL
2024-08-01,578,1,CONT,False,50.0,76.0,76.0,TP
2024-08-01,591,-1,REV,False,50.0,76.0,-50.0,SL
2024-08-01,604,-1,REV,False,50.0,76.0,76.0,TP
2024-08-01,639,1,REV,False,50.0,76.0,-50.0,SL
2024-08-01,645,1,REV,False,50.0,76.0,-50.0,SL
2024-08-02,574,-1,CONT,False,50.0,76.0,-50.0,SL
2024-08-02,580,1,CONT,False,50.0,76.0,-50.0,SL
2024-08-02,626,1,REV,True,50.0,76.0,-50.0,SL
2024-08-02,643,1,REV,False,50.0,76.0,76.0,TP
2024-08-05,572,1,CONT,False,50.0,76.0,76.0,TP
2024-08-05,577,1,CONT,False,50.0,76.0,76.0,TP
2024-08-05,581,-1,REV,False,50.0,76.0,-50.0,SL
2024-08-05,613,-1,REV,False,50.0,76.0,-50.0,SL
2024-08-05,658,-1,REV,True,50.0,76.0,-50.0,SL
2024-08-06,577,-1,CONT,False,50.0,76.0,76.0,TP
2024-08-09,577,1,CONT,False,50.0,76.0,-50.0,SL
2024-08-14,627,1,REV,True,50.0,76.0,76.0,TP
2024-08-16,571,-1,CONT,False,50.0,76.0,-50.0,SL
2024-08-20,575,1,CONT,False,25.0,38.0,38.0,TP
2024-08-21,580,1,CONT,False,25.0,38.0,38.0,TP
2024-08-22,577,1,CONT,False,25.0,38.0,-25.0,SL
2024-08-23,633,-1,REV,False,50.0,76.0,76.0,TP
2024-08-26,577,1,CONT,False,25.0,38.0,-25.0,SL
2024-08-28,580,-1,CONT,False,50.0,76.0,76.0,TP
2024-08-29,572,1,CONT,False,50.0,76.0,76.0,TP
2024-08-29,591,-1,REV,False,50.0,76.0,-50.0,SL
2024-08-30,572,-1,CONT,False,25.0,38.0,-25.0,SL
2024-09-03,575,-1,CONT,False,50.0,76.0,76.0,TP
2024-09-05,579,1,CONT,False,25.0,38.0,38.0,TP
2024-09-05,646,-1,REV,True,50.0,76.0,76.0,TP
2024-09-06,573,-1,CONT,False,50.0,76.0,-50.0,SL
2024-09-06,578,-1,CONT,False,50.0,76.0,76.0,TP
2024-09-06,620,1,REV,True,50.0,76.0,-50.0,SL
2024-09-10,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-09-10,577,-1,CONT,False,50.0,76.0,-50.0,SL
2024-09-11,575,-1,CONT,False,50.0,76.0,76.0,TP
2024-09-11,623,1,REV,False,50.0,76.0,-50.0,SL
2024-09-11,660,1,REV,False,50.0,76.0,76.0,TP
2024-09-12,467,1,CONT,False,50.0,76.0,-50.0,SL
2024-09-13,623,-1,REV,True,50.0,76.0,76.0,TP
2024-09-16,566,-1,CONT,False,50.0,76.0,76.0,TP
2024-09-16,645,1,REV,True,50.0,76.0,76.0,TP
2024-09-17,575,-1,CONT,False,25.0,38.0,-25.0,SL
2024-09-18,572,-1,CONT,False,25.0,38.0,38.0,TP
2024-09-23,573,-1,CONT,False,50.0,76.0,-50.0,SL
2024-09-24,572,-1,CONT,False,25.0,38.0,38.0,TP
2024-09-24,611,1,REV,False,50.0,76.0,-50.0,SL
2024-09-24,625,1,REV,False,50.0,76.0,76.0,TP
2024-09-25,574,1,CONT,False,50.0,76.0,76.0,TP
2024-09-25,630,-1,REV,True,50.0,76.0,76.0,TP
2024-09-26,576,-1,CONT,False,50.0,76.0,76.0,TP
2024-09-27,577,-1,CONT,False,50.0,76.0,-50.0,SL
2024-09-30,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-10-01,594,1,REV,False,50.0,76.0,-50.0,SL
2024-10-01,642,1,REV,False,50.0,76.0,-50.0,SL
2024-10-02,571,-1,CONT,False,25.0,38.0,-25.0,SL
2024-10-02,576,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-03,614,-1,REV,True,50.0,76.0,-50.0,SL
2024-10-04,617,1,REV,False,50.0,76.0,-50.0,SL
2024-10-04,641,1,REV,True,50.0,76.0,76.0,TP
2024-10-07,573,-1,CONT,False,50.0,76.0,-50.0,SL
2024-10-08,580,-1,CONT,False,25.0,38.0,-25.0,SL
2024-10-09,572,-1,CONT,False,25.0,38.0,-25.0,SL
2024-10-11,580,-1,CONT,False,25.0,38.0,-25.0,SL
2024-10-15,642,1,REV,False,50.0,76.0,-50.0,SL
2024-10-16,572,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-16,595,1,REV,False,50.0,76.0,76.0,TP
2024-10-17,576,-1,CONT,False,50.0,76.0,-50.0,SL
2024-10-21,571,1,CONT,False,50.0,76.0,76.0,TP
2024-10-22,573,1,CONT,False,25.0,38.0,38.0,TP
2024-10-24,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-28,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-30,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-31,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-31,574,-1,CONT,False,50.0,76.0,76.0,TP
2024-10-31,618,1,REV,True,50.0,76.0,-50.0,SL
2024-11-01,580,1,CONT,False,50.0,76.0,76.0,TP
2024-11-04,574,-1,CONT,False,25.0,38.0,38.0,TP
2024-11-04,577,-1,CONT,False,50.0,76.0,-50.0,SL
2024-11-06,574,1,CONT,False,50.0,76.0,-50.0,SL
2024-11-07,571,1,CONT,False,50.0,76.0,76.0,TP
2024-11-08,571,1,CONT,False,50.0,76.0,-50.0,SL
2024-11-11,573,-1,CONT,False,50.0,76.0,76.0,TP
2024-11-12,576,1,CONT,False,25.0,38.0,-25.0,SL
2024-11-15,575,-1,CONT,False,25.0,38.0,38.0,TP
2024-11-20,576,-1,CONT,False,25.0,38.0,38.0,TP
2024-11-20,622,1,REV,False,50.0,76.0,76.0,TP
2024-11-21,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-11-21,576,-1,CONT,False,50.0,76.0,76.0,TP
2024-11-21,609,1,REV,False,50.0,76.0,76.0,TP
2024-11-21,634,1,REV,False,50.0,76.0,76.0,TP
2024-11-21,655,1,REV,True,50.0,76.0,76.0,TP
2024-11-25,570,-1,CONT,False,50.0,76.0,-50.0,SL
2024-11-25,616,1,REV,False,50.0,76.0,-50.0,SL
2024-11-26,572,1,CONT,False,50.0,76.0,-50.0,SL
2024-11-27,571,-1,CONT,False,50.0,76.0,76.0,TP
2024-11-28,571,1,CONT,False,25.0,38.0,0.25,FC
2024-11-29,578,1,CONT,False,25.0,38.0,38.0,TP
2024-12-02,651,-1,REV,True,50.0,76.0,-50.0,SL
2024-12-03,579,1,CONT,False,25.0,38.0,38.0,TP
2024-12-04,572,-1,CONT,False,50.0,76.0,-50.0,SL
2024-12-10,571,-1,CONT,False,25.0,38.0,-25.0,SL
2024-12-11,576,1,CONT,False,25.0,38.0,38.0,TP
2024-12-12,577,-1,CONT,False,25.0,38.0,-25.0,SL
2024-12-13,577,1,CONT,False,50.0,76.0,-50.0,SL
2024-12-16,568,1,CONT,False,50.0,76.0,76.0,TP
2024-12-17,570,-1,CONT,False,50.0,76.0,-50.0,SL
2024-12-18,572,-1,CONT,False,50.0,76.0,-50.0,SL
2024-12-19,574,1,CONT,False,50.0,76.0,-50.0,SL
2024-12-19,626,1,REV,True,50.0,76.0,-50.0,SL
2024-12-19,638,1,REV,False,50.0,76.0,-50.0,SL
2024-12-20,574,-1,CONT,False,25.0,38.0,-25.0,SL
2024-12-20,580,1,CONT,False,50.0,76.0,-50.0,SL
2024-12-20,608,-1,REV,False,50.0,76.0,-50.0,SL
2024-12-24,578,1,CONT,False,25.0,38.0,38.0,TP
2024-12-24,610,-1,REV,False,50.0,76.0,-50.0,SL
2024-12-26,574,1,CONT,False,25.0,38.0,-25.0,SL
2024-12-27,575,-1,CONT,False,50.0,76.0,76.0,TP
2024-12-27,592,1,REV,False,50.0,76.0,-50.0,SL
2024-12-27,642,1,REV,False,50.0,76.0,-50.0,SL
2024-12-30,638,1,REV,True,50.0,76.0,76.0,TP
2024-12-31,572,-1,CONT,False,50.0,76.0,76.0,TP
2025-01-02,574,-1,CONT,False,50.0,76.0,76.0,TP
2025-01-02,633,1,REV,False,50.0,76.0,-50.0,SL
2025-01-03,573,1,CONT,False,25.0,38.0,-25.0,SL
2025-01-03,579,1,CONT,False,25.0,38.0,38.0,TP
2025-01-03,580,1,CONT,False,50.0,76.0,-50.0,SL
2025-01-03,612,-1,REV,False,50.0,76.0,76.0,TP
2025-01-07,620,1,REV,True,50.0,76.0,-50.0,SL
2025-01-10,621,1,REV,False,50.0,76.0,76.0,TP
2025-01-10,638,1,REV,False,50.0,76.0,-50.0,SL
2025-01-16,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-01-16,603,1,REV,False,50.0,76.0,-50.0,SL
2025-01-17,579,-1,CONT,False,50.0,76.0,-50.0,SL
2025-01-21,577,-1,CONT,False,50.0,76.0,76.0,TP
2025-01-21,596,1,REV,False,50.0,76.0,-50.0,SL
2025-01-22,572,1,CONT,False,50.0,76.0,76.0,TP
2025-01-23,553,-1,CONT,False,25.0,38.0,-25.0,SL
2025-01-23,562,1,CONT,False,25.0,38.0,-25.0,SL
2025-01-27,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-01-27,579,1,CONT,False,50.0,76.0,76.0,TP
2025-01-27,657,-1,REV,True,50.0,76.0,76.0,TP
2025-01-28,572,-1,CONT,False,50.0,76.0,76.0,TP
2025-01-28,586,1,REV,False,50.0,76.0,-50.0,SL
2025-01-28,590,1,REV,False,50.0,76.0,76.0,TP
2025-01-28,646,-1,REV,True,50.0,76.0,-50.0,SL
2025-01-29,649,1,REV,True,50.0,76.0,-50.0,SL
2025-01-30,575,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-04,573,1,CONT,False,50.0,76.0,76.0,TP
2025-02-05,579,1,CONT,False,25.0,38.0,-25.0,SL
2025-02-07,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-02-11,571,1,CONT,False,50.0,76.0,76.0,TP
2025-02-12,617,1,REV,True,50.0,76.0,76.0,TP
2025-02-12,637,1,REV,True,50.0,76.0,-50.0,SL
2025-02-13,574,1,CONT,False,50.0,76.0,-50.0,SL
2025-02-13,579,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-17,571,-1,CONT,False,25.0,38.0,-7.25,FC
2025-02-19,576,1,CONT,False,25.0,38.0,-25.0,SL
2025-02-19,580,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-20,604,1,REV,False,50.0,76.0,76.0,TP
2025-02-21,571,-1,CONT,False,50.0,76.0,76.0,TP
2025-02-21,646,1,REV,False,50.0,76.0,-50.0,SL
2025-02-24,573,-1,CONT,False,50.0,76.0,76.0,TP
2025-02-24,608,1,REV,False,50.0,76.0,76.0,TP
2025-02-25,571,-1,CONT,False,25.0,38.0,38.0,TP
2025-02-25,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-25,622,1,REV,False,50.0,76.0,76.0,TP
2025-02-25,652,1,REV,True,50.0,76.0,-50.0,SL
2025-02-26,571,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-26,578,1,CONT,False,50.0,76.0,-50.0,SL
2025-02-27,586,1,REV,False,50.0,76.0,-50.0,SL
2025-02-27,603,1,REV,False,50.0,76.0,76.0,TP
2025-02-27,623,1,REV,True,50.0,76.0,-50.0,SL
2025-02-28,572,-1,CONT,False,50.0,76.0,-50.0,SL
2025-02-28,637,-1,REV,False,50.0,76.0,-50.0,SL
2025-03-03,572,1,CONT,False,50.0,76.0,-50.0,SL
2025-03-03,599,1,REV,False,50.0,76.0,-50.0,SL
2025-03-03,628,1,REV,True,50.0,76.0,-50.0,SL
2025-03-04,645,1,REV,True,50.0,76.0,-50.0,SL
2025-03-06,655,-1,REV,True,50.0,76.0,-50.0,SL
2025-03-07,579,1,CONT,False,50.0,76.0,76.0,TP
2025-03-07,597,-1,REV,False,50.0,76.0,76.0,TP
2025-03-10,573,-1,CONT,False,50.0,76.0,-50.0,SL
2025-03-11,577,1,CONT,False,50.0,76.0,76.0,TP
2025-03-11,594,-1,REV,False,50.0,76.0,-50.0,SL
2025-03-11,644,1,REV,False,50.0,76.0,76.0,TP
2025-03-13,613,1,REV,True,50.0,76.0,76.0,TP
2025-03-14,578,1,CONT,False,50.0,76.0,-50.0,SL
2025-03-17,572,1,CONT,False,50.0,76.0,76.0,TP
2025-03-17,577,1,CONT,False,50.0,76.0,-50.0,SL
