date,strat,pnl_pts,mae_pts,stop_pts,ratio
2023-07-02,OD,-4.25,15.75,24.95832513181253,0.6310519602905822
2023-07-03,RV,41.0,2.25,40.39628291095138,0.05569819393927524
2023-07-03,B2,-40.5,22.75,50.20390186193101,0.4531520291503685
2023-07-03,OD,-2.0,7.5,20.507868828569034,0.36571328121388824
2023-07-04,OD,3.5,7.75,9.337135285148845,0.830019032960435
2023-07-05,RV,-36.72854963048667,64.75,27.17704297353331,2.382525577306463
2023-07-05,B2,-59.25,68.25,55.126624465297176,1.2380587540411463
2023-07-05,B2,1.25,29.75,67.66023510292682,0.43969696461656377
2023-07-05,OD,-24.0,16.75,24.40809862628682,0.6862476367561352
2023-07-06,RV,-72.97841497481932,74.25,63.35704900813806,1.1719295826177567
2023-07-06,B2,-3.0,14.5,76.99510737930905,0.18832365449621538
2023-07-06,OD,-30.5,17.5,28.193565808586786,0.6207089985996062
2023-07-07,FB,-20.75,32.0,143.5,0.2229965156794425
2023-07-07,B2,-179.5,102.75,79.7723171039038,1.288040810776095
2023-07-09,OD,-38.5,29.5,34.03755181799778,0.8666898300365277
2023-07-10,OD,42.5,7.75,33.426918931244195,0.23184906799041125
2023-07-11,RV,-75.26808906121005,78.75,65.73592678607596,1.1979750472869373
2023-07-11,OD,40.0,20.0,30.35339417543694,0.6589048949321364
2023-07-12,FB,-32.75,142.75,175.75,0.8122332859174964
2023-07-12,B2,-129.75,142.75,65.99428743636439,2.163066009882265
2023-07-12,B2,73.22098740585716,7.25,89.8853009397167,0.08065834929853938
2023-07-12,OD,66.5,3.5,31.79997292329638,0.11006298679694569
2023-07-13,B2,41.48646753697904,60.25,51.40987224220733,1.1719538946944699
2023-07-13,FB,58.0,19.75,74.0,0.2668918918918919
2023-07-13,OD,-25.5,16.75,24.347322223298875,0.6879606655047794
2023-07-14,FB,-48.5,63.25,82.0,0.7713414634146342
2023-07-14,B2,-20.0,31.25,54.53941295897835,0.5729801313318973
2023-07-14,B2,-102.5,117.75,79.25179738966526,1.4857707191301515
2023-07-14,B2,-7.25,45.75,85.10585254384435,0.5375658504382032
2023-07-16,OD,72.5,6.25,28.945743705324567,0.21592120982023044
2023-07-17,FB,67.5,42.25,65.25,0.6475095785440613
2023-07-17,B2,90.31584181672224,11.5,54.51856676266371,0.2109373133388315
2023-07-17,OD,-1.25,22.0,26.25463962289062,0.8379471330019275
2023-07-18,B2,-50.75,58.75,42.70417079404745,1.3757438420555677
2023-07-18,FB,62.5,21.5,93.25,0.23056300268096513
2023-07-18,B2,59.7749623171112,25.25,73.57223973138025,0.34320009955100356
2023-07-18,B2,-41.25,46.75,73.8565429519385,0.6329838648205096
2023-07-18,OD,75.0,12.75,29.986655514478393,0.4251891310067555
2023-07-19,FB,-52.0,73.0,51.25,1.424390243902439
2023-07-19,B2,-80.5,76.0,75.20472412154895,1.0105748127892298
2023-07-19,OD,25.75,4.0,42.296791207708786,0.09456982162918735
2023-07-20,RV,54.05359668783967,27.0,44.335900567562526,0.6089872914356455
2023-07-20,B2,71.83095987718298,0.75,89.94298159373804,0.008338616162266697
2023-07-20,B2,23.75,19.75,89.99466310548193,0.21945745801449584
2023-07-20,OD,70.75,34.5,35.62588592513058,0.9683969704642101
2023-07-23,OD,-15.0,21.5,30.77383844594171,0.6986453782087527
2023-07-24,RV,1.25,28.75,60.58132347254252,0.47456870124388184
2023-07-24,OD,116.5,12.75,28.799700517302927,0.4427129369744581
2023-07-25,RV,-47.94350660125383,55.75,38.24458843991028,1.4577225765573119
2023-07-25,FB,26.75,59.0,60.75,0.9711934156378601
2023-07-25,B2,46.73653717296292,28.5,56.644358713933926,0.503139247174305
2023-07-25,B2,4.0,6.25,59.9747782354504,0.10421047286683749
2023-07-25,OD,24.0,3.75,44.02082782472598,0.08518694866282522
2023-07-26,RV,57.00084019865244,7.5,47.47320025155148,0.15798387216911694
2023-07-26,B2,68.14710245191418,0.0,74.98165419031183,0.0
2023-07-26,RV,-29.25,43.75,72.87922882708878,0.6003082181865567
2023-07-26,OD,68.75,10.5,49.184928437301636,0.21348003003368904
2023-07-27,B2,-131.75,137.5,94.51985535116665,1.4547208043130258
2023-07-27,OD,30.0,9.25,50.83192442687799,0.18197225669286193
2023-07-28,B2,17.0,54.0,77.82903083946036,0.693828503548849
2023-07-28,FB,-2.5,61.75,115.25,0.5357917570498916
2023-07-30,OD,-40.75,33.25,33.38510296283008,0.9959531961611591
2023-07-31,OD,-8.0,4.25,30.067895406244855,0.14134677344651497
2023-08-01,FB,-36.25,40.0,35.5,1.1267605633802817
2023-08-01,RV,-20.5,35.5,59.71834528200818,0.5944571945581916
2023-08-01,OD,-14.0,20.5,37.92852184093261,0.540490348819139
2023-08-02,RV,17.75,0.0,79.8445437281607,0.0
2023-08-02,OD,-63.5,31.25,39.703769766835045,0.7870789142572411
2023-08-03,RV,-71.55201781515825,76.5,61.58682149294647,1.2421488582384712
2023-08-03,FB,-21.25,31.0,110.25,0.2811791383219955
2023-08-03,OD,20.25,20.75,54.06311643415538,0.3838106525966158
2023-08-04,RV,-86.51236155230801,132.25,76.22413752007503,1.7350147119102466
2023-08-04,FB,-46.0,54.25,168.5,0.3219584569732938
2023-08-04,B2,-117.75,125.0,109.30821167840138,1.1435554390713651
2023-08-06,OD,11.0,10.5,44.37605698255124,0.23661408232210948
2023-08-07,RV,68.71867514608495,18.0,59.0908071542182,0.3046159101029486
2023-08-07,OD,-27.0,12.5,29.002043205248675,0.43100411621129503
2023-08-08,B2,-66.75,70.0,73.81430564399896,0.9483256584110527
2023-08-08,RV,-59.0,67.25,73.17960203691295,0.9189719283534507
2023-08-08,OD,86.5,5.0,32.14587605305613,0.155540946893082
2023-08-09,RV,-75.71279069270169,76.5,66.14056188748206,1.1566276096979846
2023-08-09,RV,17.0,19.75,73.52500962666096,0.2686160817969949
2023-08-09,OD,76.75,3.5,37.07548611474013,0.09440199891562588
2023-08-10,RV,-86.84560718273133,115.75,76.70782974604805,1.5089724267158449
2023-08-10,FB,-186.5,187.25,185.75,1.0080753701211305
2023-08-10,B2,-133.0,136.25,124.2609244285596,1.096483070817111
2023-08-10,RV,-41.0,43.25,107.07989533952103,0.4039040182367203
2023-08-10,OD,-6.25,2.25,46.2520950129387,0.04864644508255417
2023-08-11,RV,82.06718550897313,31.0,71.80392209359653,0.4317312912182074
2023-08-11,B2,26.75,31.0,103.7747714538068,0.2987238571158792
2023-08-13,OD,-111.0,37.5,32.614047119631046,1.1498113025484655
2023-08-14,FB,60.0,24.25,106.5,0.22769953051643194
2023-08-14,OD,-2.5,10.0,33.161032100518845,0.3015587684269796
2023-08-15,FB,-106.5,135.75,105.75,1.2836879432624113
2023-08-15,B2,7.5,87.0,88.98681088808353,0.9776729734636486
2023-08-15,RV,14.75,33.5,75.63892814026808,0.44289363722706593
2023-08-15,OD,16.0,35.5,32.82624626941255,1.0814517050972974
2023-08-16,RV,54.95673296924542,47.75,45.09263605120077,1.058931217633449
2023-08-16,RV,0.25,56.0,67.40599916159002,0.8307865871960919
2023-08-16,OD,-25.5,54.0,37.572975526349815,1.4372031824344058
2023-08-17,RV,79.75,67.5,63.106878464851626,1.0696139888712004
2023-08-17,B2,64.1692534399026,88.0,79.8569034474485,1.1019711033237125
2023-08-17,OD,9.5,9.0,39.841564072522225,0.22589474609022905
2023-08-18,RV,61.08217237830104,27.25,51.34474158558157,0.530726207952174
2023-08-18,RV,-73.69334282621276,81.75,64.00087363831004,1.2773263137312172
2023-08-20,OD,-8.25,1.5,37.65892899426378,0.03983119116925711
2023-08-21,RV,-56.47464289241907,56.5,46.31365151600359,1.2199426767392016
2023-08-21,FB,-100.5,108.5,99.75,1.087719298245614
2023-08-21,B2,-75.25,101.25,64.87298836678988,1.560742036847996
2023-08-21,B2,66.47813347315967,2.0,85.38172800997593,0.023424215539024015
2023-08-21,OD,-23.0,25.0,30.33924336505217,0.8240152761620135
2023-08-22,RV,-76.33894497770598,75.0,66.78193373033356,1.1230582256400528
2023-08-22,OD,78.0,12.0,33.58497390133345,0.35730264478554663
2023-08-23,FB,208.5,5.5,62.25,0.08835341365461848
2023-08-23,RV,71.63788078281505,11.75,61.92845580060881,0.18973507167418321
2023-08-23,B2,69.60149925370024,6.75,81.79151167285006,0.08252690116547387
2023-08-23,B2,-22.75,52.75,78.44716692874994,0.6724270877482481
2023-08-23,OD,47.25,13.0,45.43686288316122,0.2861113020374865
2023-08-24,B2,180.23352443102704,46.0,113.85021671284099,0.40403963495320894
2023-08-24,OD,126.25,20.75,45.889994390966805,0.4521682836397235
2023-08-27,OD,-33.25,39.25,37.94296988049936,1.034447227605459
2023-08-28,OD,-22.0,18.75,33.435592214482654,0.5607796589850268
2023-08-29,FB,206.25,21.25,115.25,0.1843817787418655
2023-08-29,B2,67.62388103791636,10.5,68.21319719861104,0.15392915786410025
2023-08-29,OD,7.75,7.0,29.454446174934844,0.23765512202897446
2023-08-30,FB,-95.0,96.25,94.25,1.0212201591511936
2023-08-30,B2,66.96108326192552,20.0,72.2665727718919,0.2767531271080148
2023-08-30,B2,-6.5,65.0,87.3375531431798,0.7442388487050928
2023-08-30,OD,-9.5,6.5,28.685411803497292,0.2265960148847341
2023-08-31,B2,-115.5,89.25,65.49722495954651,1.3626531514140343
2023-08-31,FB,-25.75,89.25,89.5,0.9972067039106145
2023-08-31,OD,-31.5,1.5,30.459185485455492,0.04924622822617047
2023-09-01,B2,44.5,0.5,87.84590438865045,0.005691784989632359
2023-09-03,OD,-12.5,10.25,27.236444999922128,0.37633398925701594
2023-09-05,FB,-6.75,54.5,120.75,0.45134575569358176
2023-09-05,OD,-49.0,11.75,28.89237683376863,0.40668166788780485
2023-09-06,OD,-26.5,20.5,27.75557958790201,0.7385902331845182
2023-09-07,RV,-72.77858187762469,72.25,63.058980677063204,1.1457527417070967
2023-09-07,OD,48.5,25.25,31.98002745933313,0.7895552945384035
2023-09-08,B2,-84.25,88.75,69.61885994917535,1.2747982380750156
2023-09-08,FB,-48.5,87.5,112.25,0.779510022271715
2023-09-10,OD,209.75,17.75,25.48695458809722,0.6964347167742634
2023-09-11,OD,-9.25,20.0,25.02151434197124,0.7993121330171403
2023-09-12,RV,-49.24040367007364,84.0,39.22262170448881,2.1416212468629214
2023-09-12,RV,56.0,59.0,56.704121386410364,1.0404887432774836
2023-09-12,OD,-28.5,6.0,26.5792071232153,0.22574036810749593
2023-09-13,B2,85.02242683970326,1.5,97.52580725912668,0.01538054431084575
2023-09-13,FB,46.75,19.5,151.0,0.1291390728476821
2023-09-13,B2,-13.0,72.5,106.24784930509412,0.6823667535313013
2023-09-13,OD,28.25,2.75,34.38005507691797,0.07998823718715596
2023-09-14,RV,84.24805371651746,2.0,74.26292576988857,0.02693133860894747
2023-09-14,FB,28.25,1.25,82.5,0.015151515151515152
2023-09-14,B2,49.0,1.25,96.15326526805995,0.013000078536232747
2023-09-14,OD,-6.5,10.0,31.569979584450895,0.3167566191561708
2023-09-15,B2,55.078858834494895,25.75,64.50515040685991,0.3991929301394447
2023-09-15,B2,-25.0,48.75,80.0244108342885,0.6091891148183476
2023-09-17,OD,-1.0,4.0,26.98704347558567,0.1482192743202372
2023-09-18,RV,16.25,50.75,47.87458305856737,1.0600614513533202
2023-09-18,OD,-16.0,10.25,25.500321279895385,0.40195571998856205
2023-09-19,B2,-151.5,77.25,63.4565696264588,1.2173680432890892
2023-09-19,RV,-60.71231102241654,69.25,51.111368436210356,1.3548844830172684
2023-09-19,RV,29.75,35.0,58.08747393724171,0.6025395429970728
2023-09-19,OD,-44.0,16.0,25.646491025251883,0.6238670227535682
2023-09-20,B2,-34.0,60.75,58.6110432923877,1.036494090319155
2023-09-20,RV,59.91993975641344,11.5,50.43248930291658,0.22802760995846658
2023-09-20,RV,59.75,8.75,66.39597780896739,0.1317850913375393
2023-09-20,OD,-39.5,33.75,39.8857251917804,0.8461673904065096
2023-09-21,RV,74.82760571389736,23.25,64.97611845149592,0.3578237751668086
2023-09-21,OD,132.5,24.25,33.96053827379733,0.7140640647239206
2023-09-22,RV,56.61028182421069,38.0,46.96105388450841,0.8091811587843326
2023-09-22,B2,-79.25,81.25,72.6270287403184,1.1187295062078537
2023-09-22,FB,-59.75,70.75,59.0,1.1991525423728813
2023-09-24,OD,3.0,29.5,32.825150164346624,0.898701143857728
2023-09-25,FB,-46.25,46.75,45.5,1.0274725274725274
2023-09-25,OD,-36.25,30.75,35.11397146135351,0.8757197981391396
2023-09-26,B2,62.62493969107345,64.0,71.72675118602827,0.8922751824352338
2023-09-26,OD,66.5,10.25,33.12641709167194,0.3094207252065565
2023-09-27,RV,65.7474847509111,9.0,56.11729867805875,0.16037835412628124
2023-09-27,RV,74.96084144338602,27.0,65.38175243159148,0.4129592584452356
2023-09-27,RV,-2.75,21.0,83.72789378558267,0.2508124718123036
2023-09-27,OD,-18.75,16.5,43.56032848680646,0.3787850223626646
2023-09-28,FB,-31.0,50.0,203.0,0.24630541871921183
2023-09-28,OD,153.5,51.25,44.64754616732918,1.1478794334615003
2023-09-29,B2,-78.0,85.25,72.03119494552905,1.1835150043598082
2023-10-01,OD,-5.25,10.75,48.965087959740096,0.21954417826919514
2023-10-02,RV,71.01297466414871,47.5,60.96244768285416,0.7791681896880183
2023-10-02,FB,-74.25,115.75,133.25,0.8686679174484052
2023-10-02,B2,84.75,49.75,118.61232097748004,0.4194336607699096
2023-10-02,OD,-77.5,33.75,41.97536395593602,0.804043058100207
2023-10-03,FB,-118.0,141.75,117.25,1.208955223880597
2023-10-03,B2,16.75,3.5,106.51846999992516,0.03285815126712258
2023-10-03,OD,-18.25,15.75,39.888409289117554,0.39485154411251366
2023-10-04,RV,-75.82302162529595,87.75,66.16001690350845,1.3263297699572782
2023-10-04,B2,-15.25,51.75,85.18573390585802,0.6074960868117998
2023-10-04,B2,96.17335314042063,52.5,116.68012644305156,0.44994808970852324
2023-10-04,FB,-37.0,41.0,102.0,0.4019607843137255
2023-10-04,OD,-11.0,19.5,40.254586133534254,0.4844168546489028
2023-10-05,OD,-15.25,9.0,33.02191814509559,0.2725462512642282
2023-10-06,RV,-90.6803022477816,143.5,80.65189525299873,1.779251430482218
2023-10-06,FB,115.75,6.25,319.5,0.019561815336463225
2023-10-06,RV,127.48162613169552,1.25,117.68301853778632,0.010621753380659954
2023-10-06,B2,55.0,4.0,134.09834744825451,0.029828853793619704
2023-10-08,OD,-58.5,35.0,53.59407820470699,0.6530572252089983
2023-10-09,RV,-77.14885898063221,89.5,67.46637560655172,1.32658675073852
2023-10-09,FB,-89.75,95.75,89.0,1.0758426966292134
2023-10-09,B2,79.83728468264235,5.25,98.38702147863921,0.053360696574596744
2023-10-09,B2,-5.75,37.75,96.5242767456848,0.39109332152222154
2023-10-09,OD,-6.75,7.0,31.87128512713634,0.2196334403233697
2023-10-10,RV,60.06094555846903,2.75,50.31315443297981,0.05465767414092805
2023-10-10,FB,1.0,34.25,110.75,0.309255079006772
2023-10-10,RV,-69.5370461811599,102.75,59.817107553111626,1.7177360157170463
2023-10-10,B2,-192.0,115.25,70.59365219305133,1.6325830498870872
2023-10-10,B2,2.75,17.75,82.65142269246857,0.21475734381541903
2023-10-10,OD,77.5,15.75,29.297542014912676,0.5375877605016532
2023-10-11,RV,50.43463662876274,20.75,40.71373372296327,0.5096560325612345
2023-10-11,B2,66.44977998332615,40.0,84.43810946557932,0.4737197487386398
2023-10-11,OD,21.75,1.0,32.53071339963334,0.03074018044778788
2023-10-12,RV,-72.68078168262218,143.75,63.00715743130017,2.281486831979966
2023-10-12,RV,5.5,22.25,85.87557134015722,0.2590958016671201
2023-10-12,OD,-14.5,8.5,36.732065328660376,0.2314054470922394
2023-10-13,RV,87.72038177639297,46.25,78.49821705941228,0.5891853564647863
2023-10-13,B2,83.02780088761938,2.5,99.81935908681783,0.025045241953773983
2023-10-13,RV,-15.5,26.75,90.28338639897136,0.29628928496090146
2023-10-13,B2,6.5,52.0,112.8542329987142,0.46077137399527107
2023-10-15,OD,15.0,8.75,39.19841728232626,0.22322329845560346
2023-10-16,FB,80.75,18.0,96.25,0.18701298701298702
2023-10-16,B2,64.4989087438953,3.0,75.77429025889715,0.03959126492310168
2023-10-16,RV,56.0,51.75,65.57518704946645,0.7891704519418685
2023-10-16,B2,24.0,67.5,82.69871699563781,0.8162158066316856
2023-10-16,OD,-12.25,12.75,33.62781583942895,0.3791504051550829
2023-10-17,RV,-79.71963208631678,106.5,70.12062239828877,1.5188113903934632
2023-10-17,FB,-77.5,90.25,118.0,0.7648305084745762
2023-10-17,B2,17.75,38.0,97.5610767981147,0.38949959601854584
2023-10-17,OD,-66.0,36.75,37.06529163312501,0.9914936152062208
2023-10-18,RV,76.0,42.0,77.7070906098331,0.5404912173443963
2023-10-18,OD,-19.0,14.0,46.97083810435993,0.2980572747902595
2023-10-19,RV,-104.52692717673744,162.25,94.98046176699853,1.7082460643118775
2023-10-19,OD,-34.0,12.75,56.189657113284504,0.22691008728340525
2023-10-20,B2,-161.0,100.0,91.05264959211104,1.0982656786811855
2023-10-23,RV,-88.95395242700579,99.0,79.10513016296866,1.251499110058284
2023-10-23,OD,-25.0,24.25,41.80066102472686,0.5801343664315524
2023-10-24,RV,-76.65559052122626,85.75,66.98368559080393,1.2801624640936817
2023-10-24,FB,-78.75,85.75,78.0,1.0993589743589745
2023-10-24,B2,-128.25,139.0,83.72960698850491,1.6601057260316898
2023-10-24,OD,-79.0,27.25,48.73729744399125,0.559120046229802
2023-10-25,OD,-38.25,42.75,53.5845507757502,0.7978045795122463
2023-10-26,FB,-104.5,113.25,103.75,1.091566265060241
2023-10-26,RV,105.20368333634724,4.75,95.16792851886119,0.04991177252595768
2023-10-26,OD,-40.5,43.25,63.424532221117175,0.6819127943934591
2023-10-27,FB,-98.75,121.5,98.0,1.239795918367347
2023-10-27,B2,-121.75,123.0,105.88099968968996,1.1616815137794452
2023-10-29,OD,66.75,1.75,44.509342591960305,0.0393175881307243
2023-10-30,B2,-104.25,106.75,54.95443158627662,1.9425184997574958
2023-10-30,FB,-118.25,127.0,117.5,1.0808510638297872
2023-10-30,OD,-35.25,9.5,35.161921974798055,0.2701786326358675
2023-10-31,RV,77.99056018120609,48.0,68.22748084955379,0.7035288332841022
2023-10-31,FB,-0.25,7.25,74.25,0.09764309764309764
2023-10-31,B2,-16.5,18.75,96.86607223507235,0.19356622569043505
2023-10-31,OD,20.0,14.75,36.543478333157445,0.40362879158705317
2023-11-01,FB,65.75,10.25,98.75,0.10379746835443038
2023-11-01,B2,154.62985639385442,103.5,87.63098142690177,1.1810891343986092
2023-11-01,OD,-4.5,13.0,43.44801916064776,0.29920811698993427
2023-11-02,RV,61.5,16.25,56.73769808365145,0.28640569760235507
2023-11-02,B2,-9.25,14.5,74.41082731724543,0.1948641148442047
2023-11-02,FB,5.25,10.5,83.0,0.12650602409638553
2023-11-02,OD,-7.0,12.0,34.24293503537951,0.3504372504168145
2023-11-03,FB,101.25,19.25,127.0,0.1515748031496063
2023-11-03,B2,-12.0,19.75,85.78034662983357,0.2302392188414303
2023-11-05,OD,20.75,3.75,25.005114809761206,0.14996931741885539
2023-11-07,FB,102.25,25.0,72.0,0.3472222222222222
2023-11-07,RV,29.75,28.75,58.59910019673864,0.49062186797196067
2023-11-07,B2,19.25,25.75,77.7644085457038,0.3311283462648105
2023-11-07,OD,-23.75,15.5,26.591578055178328,0.5828913187414839
2023-11-08,FB,-47.75,62.0,47.0,1.3191489361702127
2023-11-08,RV,-24.5,55.25,50.406395429922114,1.0960910719516088
2023-11-08,OD,20.0,2.0,24.705271797117454,0.08095438157589323
2023-11-09,RV,-50.143714112089576,70.5,40.50890011563103,1.740358286666895
2023-11-09,FB,-53.75,111.0,53.0,2.0943396226415096
2023-11-09,B2,-89.5,101.0,76.97187680840723,1.3121675628541813
2023-11-09,OD,366.25,11.25,36.26550379502473,0.3102121526722976
2023-11-12,OD,-42.75,39.75,42.34274819861883,0.9387675975480637
2023-11-13,OD,61.0,6.5,22.971487629708644,0.2829594715317287
2023-11-14,FB,-10.75,28.25,309.5,0.0912762520193861
2023-11-14,OD,17.25,5.75,31.266160527875513,0.18390489599365922
2023-11-15,RV,-71.69148874061648,79.5,61.54380785085593,1.291762774780832
2023-11-15,B2,-72.25,85.75,81.16558936652105,1.0564821948470926
2023-11-15,OD,-34.25,20.25,33.4670563362267,0.6050726361039472
2023-11-16,RV,-56.76628004777558,58.0,45.565271416019996,1.2728992541369601
2023-11-16,B2,27.0,51.5,70.17876829915421,0.7338401805581514
2023-11-16,B2,35.25,14.75,78.90051588325508,0.18694427830896307
2023-11-16,OD,-14.0,6.0,27.51690683828032,0.21804776369897294
2023-11-17,RV,48.07408593211403,0.5,38.56409193299285,0.012965429106143
2023-11-17,RV,-58.38007563067549,60.25,48.94254652863036,1.2310352499691657
2023-11-19,OD,-11.5,10.25,24.33953045283681,0.4211256260617528
2023-11-20,FB,87.5,44.75,95.0,0.4710526315789474
2023-11-20,B2,52.06460688647712,6.25,61.23910195123814,0.10205897540719303
2023-11-20,OD,-2.5,4.5,23.293163836991248,0.19318972860413539
2023-11-21,OD,-5.5,2.25,30.89034325359179,0.07283829711857864
2023-11-22,B2,-19.5,50.25,83.87478003932536,0.599107383368873
2023-11-22,OD,47.0,7.25,28.167225585328154,0.25739134221924953
2023-11-23,OD,-6.0,8.0,11.20887364472563,0.7137202410845647
2023-11-26,OD,-33.0,0.0,21.45265480491701,0.0
2023-11-27,RV,-11.5,39.25,44.47999596836623,0.8824191447300095
2023-11-27,B2,97.21619576859666,2.25,57.472061981211056,0.039149456665319875
2023-11-27,FB,-0.25,8.25,56.25,0.14666666666666667
2023-11-27,OD,-6.25,12.25,21.67792098078333,0.5650910901861469
2023-11-28,RV,-43.8204164461622,60.0,33.81182782274701,1.7745269588659982
2023-11-28,FB,-47.25,48.25,46.5,1.0376344086021505
2023-11-28,B2,-77.25,95.75,58.97342227148472,1.6236127447244615
2023-11-28,RV,-61.16345356288548,98.0,51.27311368738866,1.9113331130522795
2023-11-28,OD,17.0,2.75,25.337284143590136,0.10853570510617253
2023-11-29,FB,-65.0,84.25,64.25,1.311284046692607
2023-11-29,B2,-76.25,87.25,65.56896174317863,1.3306600818500367
2023-11-29,OD,-11.5,11.75,27.010054336861014,0.4350231900113064
2023-11-30,RV,-38.25,42.75,62.83196733634228,0.6803861443834374
2023-11-30,OD,33.0,16.0,32.572301381372505,0.49121490718952093
2023-12-01,B2,24.5,25.5,77.3521775696137,0.32966104899957177
2023-12-01,FB,-6.0,35.0,72.5,0.4827586206896552
2023-12-01,B2,9.5,35.0,84.41016185147278,0.41464201977939136
2023-12-04,OD,-27.0,24.0,28.089456145345732,0.8544131248328447
2023-12-05,FB,-53.25,98.0,130.0,0.7538461538461538
2023-12-05,B2,-54.0,80.25,77.95631454044356,1.0294227026133524
2023-12-05,OD,460.5,3.5,37.088222095841616,0.09436958156029876
2023-12-06,OD,-213.0,13.0,29.55202602893658,0.4399021572081297
2023-12-07,FB,69.5,76.0,119.0,0.6386554621848739
2023-12-07,OD,-14.5,14.75,28.645969967555022,0.5149066349195414
2023-12-08,RV,-80.9775694867476,78.5,68.79074840440585,1.1411418224223346
2023-12-08,FB,-13.0,109.25,210.5,0.5190023752969121
2023-12-08,RV,-95.78678185336865,95.75,83.93436979767648,1.1407722513531113
2023-12-08,B2,33.75,4.75,108.98297460063304,0.04358478943528863
2023-12-10,OD,161.5,53.75,29.920529717498276,1.796425414506136
2023-12-11,FB,34.75,12.5,140.0,0.08928571428571429
2023-12-11,OD,10.0,0.25,23.510059941527455,0.010633745750618338
2023-12-12,B2,53.18099020087175,31.75,67.02211903385694,0.47372420415357425
2023-12-12,OD,-0.25,16.0,22.313177326396392,0.7170650672449087
2023-12-13,RV,71.25,28.5,50.085710965124456,0.5690245671034807
2023-12-13,B2,56.27528134926979,4.0,62.60713870640557,0.0638904777098645
2023-12-13,OD,19.5,5.5,40.165719540783414,0.1369326894396954
2023-12-14,B2,-103.25,107.25,84.64157015540381,1.2671078738625312
2023-12-14,OD,18.75,17.5,32.629494405465245,0.5363245835972517
2023-12-15,FB,-59.75,76.5,82.25,0.9300911854103343
2023-12-15,B2,61.11680228337718,14.0,73.70179815174835,0.18995465987376176
2023-12-17,OD,14.0,6.75,26.444055124456533,0.25525585876416235
2023-12-18,FB,50.25,47.75,72.75,0.6563573883161512
2023-12-18,B2,40.73188825180114,47.75,48.95512748738735,0.9753830180975867
2023-12-18,RV,56.26704235584475,9.5,44.10442130897668,0.21539790610667056
2023-12-18,B2,-53.5,60.0,51.62387503756467,1.162252929605543
2023-12-18,OD,-3.0,12.75,21.49984683454262,0.5930274805267579
2023-12-19,RV,11.5,30.75,30.997567827155585,0.9920133144466031
2023-12-19,FB,3.25,24.0,38.25,0.6274509803921569
2023-12-19,OD,-6.5,3.25,20.58357301503464,0.15789289826533698
2023-12-20,RV,36.06239521406678,4.5,26.491633397295505,0.1698649506624759
2023-12-20,FB,1.5,14.5,62.5,0.232
2023-12-20,B2,-72.25,87.25,48.0107601072625,1.817300950975818
2023-12-20,OD,68.0,7.25,38.50004616096656,0.1883114625288539
2023-12-21,OD,-34.0,33.0,35.664218303721206,0.9252971625220446
2023-12-22,FB,-22.0,57.5,95.0,0.6052631578947368
2023-12-22,B2,-50.25,65.25,55.660936320731,1.1722763631573612
2023-12-22,B2,31.25,0.25,70.14308838955903,0.0035641430358976482
2023-12-27,OD,53.5,0.25,22.87599215995124,0.010928487746104073
2023-12-28,OD,-71.25,98.0,19.208494476605825,5.1019094765263855
2024-01-01,OD,-20.5,7.0,17.1870375714931,0.4072836852123018
2024-01-02,RV,99.25,32.0,73.58988783003021,0.4348423532579648
2024-01-02,OD,-20.25,36.75,34.770980662721804,1.056915833248267
2024-01-03,B2,41.0,54.5,74.31056653509842,0.733408484703969
2024-01-03,OD,22.0,1.0,35.13482796879605,0.028461787286623977
2024-01-04,RV,31.5,67.25,57.71578429853082,1.1651925173909814
2024-01-04,OD,-19.75,16.5,29.465221638187433,0.5599822123386208
2024-01-05,FB,1.25,56.25,152.25,0.3694581280788177
2024-01-05,B2,-69.5,90.5,86.90175101579743,1.04140594340324
2024-01-08,FB,195.25,2.75,74.75,0.03678929765886288
2024-01-08,RV,75.72737352709737,9.0,55.75338690408358,0.16142517073417126
2024-01-08,B2,59.02202506275715,5.25,69.69173363010447,0.07533174634261326
2024-01-08,B2,59.14937648064006,12.0,77.88570108795172,0.15407192632764657
2024-01-08,OD,-22.0,10.0,25.62345502271384,0.3902674323636499
2024-01-09,FB,94.5,18.5,87.75,0.21082621082621084
2024-01-09,RV,64.13309862364986,2.25,54.53570132296101,0.04125737719361993
2024-01-09,OD,-30.5,23.5,32.06391367091604,0.7329111549260426
2024-01-10,FB,66.5,4.0,42.5,0.09411764705882353
2024-01-10,B2,6.75,57.25,67.55313499881814,0.8474810236564388
2024-01-10,RV,21.0,14.75,56.4323288562649,0.26137500080084874
2024-01-10,OD,149.0,3.0,29.829764829876485,0.10057068894473152
2024-01-11,OD,-25.0,38.75,41.40301895741221,0.935922089156321
2024-01-12,FB,-23.0,88.25,100.5,0.8781094527363185
2024-01-12,RV,-35.75,74.5,77.23650928221312,0.9645697441838776
2024-01-16,B2,-108.75,117.0,88.43660215165582,1.3229816292507726
2024-01-16,FB,-108.75,120.5,131.25,0.9180952380952381
2024-01-16,B2,28.75,77.0,105.92246212275434,0.7269468482592872
2024-01-16,OD,-75.0,33.75,36.4814258267153,0.9251283148940116
2024-01-17,RV,-81.94502925571942,84.25,71.0884163877383,1.1851438571999455
2024-01-17,B2,74.94773532789623,57.25,92.24317224585711,0.6206421419182193
2024-01-17,OD,35.25,16.25,35.68010401629429,0.4554358920192328
