sl,tp,is_trades,is_wr,is_exp,is_pf,is_pnl,is_dd,oos_trades,oos_wr,oos_exp,oos_pf,oos_pnl,oos_dd
2.75,1.25,216,70.83333333333334,1.4807994378306475,1.0760901310206885,319.8526785714166,-676.8169642857174,190,64.73684210526316,3.5974624060149907,1.1679152724724344,683.5178571428478,-974.191964285721
2.75,1.5,218,67.88990825688074,3.191165629095817,1.1585712701189315,695.6741071428842,-461.61607142856883,188,61.702127659574465,5.492258738601777,1.2367189115167223,1032.544642857134,-755.9776785714312
2.75,1.75,215,64.18604651162791,4.029588870431894,1.1886760350858776,866.3616071428587,-505.38839285714494,185,59.45945945945946,7.344280888030852,1.3004296971784874,1358.6919642857065,-641.6160714285761
2.75,2.0,212,61.79245283018868,5.250989723719613,1.2359903809117287,1113.209821428558,-489.63839285714494,180,56.111111111111114,7.34992559523808,1.2772407367041396,1322.986607142855,-767.5982142857174
2.75,2.25,208,58.17307692307693,4.771119505494621,1.1963074461292877,992.3928571428805,-524.4374999999964,181,51.93370165745856,6.5383040647197745,1.2353564230731653,1183.433035714279,-734.0491071428551
2.75,2.5,205,57.073170731707314,5.769882404181207,1.2313125254816315,1182.8258928571486,-584.4330357142899,180,49.44444444444444,5.373412698412697,1.1867305603916365,967.2142857142862,-1091.0178571428587
2.75,2.75,199,54.773869346733676,5.460404702081881,1.209871965882863,1086.6205357142935,-554.5223214285725,178,49.43820224719101,7.475822632423746,1.2622105752999035,1330.6964285714275,-1098.7857142857101
2.75,3.0,199,52.76381909547738,6.1829908470925545,1.2325669505548504,1230.4151785714203,-491.2589285714348,178,48.87640449438202,8.061747592295365,1.282312333675863,1434.991071428576,-985.7857142857138
3.0,0.5,258,88.37209302325581,3.758167220376631,1.4957680121983665,969.6071428571704,-301.8214285714239,224,84.82142857142857,5.493941326530585,1.6846481685691255,1230.6428571428514,-195.37500000000728
3.0,0.75,236,80.08474576271186,1.3163589588377977,1.0949986075389502,310.66071428572104,-710.3616071428514,212,78.30188679245283,5.290494440700801,1.407354381368078,1121.5848214285688,-562.6964285714312
3.0,1.0,225,75.55555555555556,0.9239682539683223,1.0520629298702269,207.89285714287325,-699.5892857142717,197,71.06598984771574,4.444162436548172,1.2562831932421663,875.4999999999891,-834.0178571428587
3.0,1.25,215,71.16279069767441,0.10770348837202448,1.005137413683128,23.156249999989086,-829.058035714279,191,67.01570680628272,5.252454188481657,1.2589285714285705,1003.2187499999964,-717.9866071428587
3.0,1.5,217,68.20276497695853,1.8067807768269581,1.083433083672489,392.07142857144936,-610.4107142857065,189,64.02116402116403,7.591553287981846,1.349504554272838,1434.8035714285688,-619.3035714285761
