variant,delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos,t_long_cong,t_short_cong,t_long_ctr,t_short_ctr,blocked_long,blocked_short
short_abs,300,-1.0,1.75,1.75,858,226,1.0066770605569988,1.3128705103340548,51.74825174825175,56.63716814159292,3326.99835234529,46991.14370573065,-39122.40966013556,-11857.51599764364,612,0,0,472,3,108
short_abs,300,-1.0,1.75,2.0,847,225,1.033007841600503,1.404107916376248,50.29515938606848,55.55555555555556,16791.286268007098,61554.75021860904,-46149.500820409194,-16232.484761493906,606,0,0,466,3,107
short_abs,300,-1.0,1.75,2.25,831,221,1.0395754252161724,1.3031094581188525,48.97713598074609,52.48868778280543,20322.422557044374,48908.57503682673,-35013.999964387294,-17083.92276964936,597,0,0,455,3,105
short_abs,300,-1.0,1.75,2.5,825,220,0.9962635744315318,1.2837285846811797,47.15151515151515,50.45454545454545,-1962.8824640859602,47989.74548892038,-46318.728154896926,-14896.301000568637,593,0,0,452,3,104
short_abs,300,-1.0,1.75,2.75,813,219,0.9915507846497635,1.3592506603608634,45.75645756457565,50.22831050228311,-4462.287206142173,60600.42118567515,-51129.99591523989,-13193.252371304188,587,0,0,445,3,102
short_abs,300,-1.0,1.75,3.0,808,218,0.9865993514199464,1.4004687442133894,44.801980198019805,50.0,-7099.76790227327,67539.9817203945,-52984.67117532644,-14325.331563559812,583,0,0,443,3,102
short_abs,300,-1.0,2.0,1.0,904,238,1.203829778335507,1.1008870966245021,66.92477876106194,65.12605042016807,78650.04446169769,14560.265725861245,-28961.241477165895,-16130.186435186915,639,0,0,503,3,110
short_abs,300,-1.0,2.0,1.25,874,233,1.059344145402941,1.2076811311245434,60.183066361556065,61.802575107296136,26749.636839409068,30658.74978676926,-37009.754687538734,-14067.790931762502,622,0,0,485,3,108
short_abs,300,-1.0,2.0,1.5,855,230,1.04526668210336,1.2532342644164873,56.60818713450293,60.43478260869565,21781.73483868075,38675.58162123554,-35183.53747380206,-13781.70619390672,610,0,0,475,3,109
short_abs,300,-1.0,2.0,1.75,842,222,1.0543672012220795,1.3544555313676754,54.75059382422803,59.909909909909906,27011.698648444253,53702.63086149207,-39715.85831414381,-11227.589966161759,597,0,0,467,3,108
short_abs,300,-1.0,2.0,2.0,830,222,1.0827828039169032,1.4441737684468405,53.25301204819277,58.55855855855856,41917.425078808556,68608.56851451164,-43637.25381723742,-15109.222505653088,591,0,0,461,3,106
short_abs,300,-1.0,2.0,2.25,814,218,1.0984794233443873,1.3210468550032644,52.21130221130221,55.04587155963303,50191.81585050668,53227.082593821615,-30868.23901470797,-16798.67275059063,582,0,0,450,3,104
short_abs,300,-1.0,2.0,2.5,808,217,1.0572874807477268,1.3015565130796225,50.495049504950494,52.995391705069125,29899.169777888637,52564.35725208823,-42717.77486852872,-16004.258075459147,578,0,0,447,3,103
short_abs,300,-1.0,2.0,2.75,796,216,1.0583840862846507,1.381091631406765,49.246231155778894,52.77777777777778,30672.2222846387,66230.40276916392,-47504.712960253964,-14686.464475615503,572,0,0,440,3,101
short_abs,300,-1.0,2.0,3.0,792,215,1.0477427601374858,1.418975916242846,48.35858585858586,52.55813953488372,25169.73670846044,72798.4137654207,-47597.84029582486,-15163.433355776215,569,0,0,438,3,101
short_abs,300,-1.0,2.25,1.0,893,236,1.2595121564769203,1.064387880623815,68.98096304591266,66.52542372881356,97290.96330971541,9658.395655781715,-27540.187850686998,-19905.185538755977,628,0,0,501,3,110
short_abs,300,-1.0,2.25,1.25,863,231,1.110042629259435,1.1802858138716765,62.340672074159905,63.63636363636363,48451.97538141161,27476.303505113465,-35038.74509660163,-18917.097690435112,612,0,0,482,3,108
short_abs,300,-1.0,2.25,1.5,844,228,1.0895134745426234,1.2228622308386234,58.649289099526065,62.280701754385966,42486.44031787186,35226.975185522824,-33393.375312040735,-17118.55603957025,600,0,0,472,3,109
short_abs,300,-1.0,2.25,1.75,831,220,1.0998083255794089,1.3222033516306932,56.79903730445247,61.81818181818182,49006.792815962544,50539.29647849924,-33369.36634169026,-12631.038711931978,587,0,0,464,3,108
short_abs,300,-1.0,2.25,2.0,819,220,1.1258635636500678,1.408866403135427,55.311355311355314,60.45454545454545,63216.569721317945,65456.74687984712,-38397.32295986335,-18023.51380074506,581,0,0,458,3,106
short_abs,300,-1.0,2.25,2.25,803,216,1.1394664488230086,1.2824269876295882,54.29638854296388,56.94444444444444,70457.16184487479,48708.98466378232,-29820.86490306887,-21560.776114727705,572,0,0,447,3,104
short_abs,300,-1.0,2.25,2.5,796,215,1.09915406844208,1.2639314545860236,52.63819095477387,54.883720930232556,51311.9752368761,47859.41632980037,-39408.65529653945,-18720.2040648181,567,0,0,444,3,103
short_abs,300,-1.0,2.25,2.75,784,214,1.0974119616197027,1.3416482181413525,51.275510204081634,54.67289719626168,50854.80260859429,61752.586023158874,-46396.54409047215,-16391.647535067314,561,0,0,437,3,101
short_abs,300,-1.0,2.25,3.0,780,213,1.0850936658855939,1.3789998141484427,50.38461538461539,54.460093896713616,44723.29769605538,68487.62197440767,-46382.130512090676,-17356.878473123288,558,0,0,435,3,101
short_abs,300,-1.0,2.5,1.0,883,235,1.3036973076857017,1.0575510540373727,70.10192525481314,67.65957446808511,110640.62904236533,8796.91003982618,-26251.130951926898,-20958.143853293222,619,0,0,499,3,109
short_abs,300,-1.0,2.5,1.25,853,230,1.1224447164124067,1.1789804499467038,63.188745603751464,65.21739130434783,53515.55589434138,27805.630653738408,-33600.681438791726,-18970.057005290946,603,0,0,480,3,107
short_abs,300,-1.0,2.5,1.5,835,227,1.0900216937316494,1.2258847723262871,59.52095808383233,63.87665198237885,42866.08335065841,36497.86781434952,-32302.3599156805,-18830.93049559866,592,0,0,470,3,108
short_abs,300,-1.0,2.5,1.75,822,219,1.1010939297941948,1.3057942740277735,57.78588807785888,63.013698630136986,49745.269252368525,49361.23064317035,-31396.90006200901,-14493.099498736556,579,0,0,462,3,107
short_abs,300,-1.0,2.5,2.0,809,219,1.1243009008319615,1.3898263067718652,56.24227441285538,61.64383561643836,62655.54696798088,64333.42722623485,-36695.2803253942,-20322.6540744707,572,0,0,456,3,105
short_abs,300,-1.0,2.5,2.25,793,215,1.1364703831948928,1.2632158078933464,55.23329129886507,58.13953488372093,69278.48645835515,46970.1075286253,-29184.493013728206,-22369.73234951518,563,0,0,445,3,103
short_abs,300,-1.0,2.5,2.5,786,214,1.0952454637051114,1.2461829242088667,53.56234096692112,56.074766355140184,49571.06231746133,46199.48487799389,-39168.84297281031,-21198.158353597246,558,0,0,442,3,102
short_abs,300,-1.0,2.5,2.75,774,213,1.0946535812593083,1.3193124753158896,52.19638242894057,55.86854460093897,49717.60300805545,59716.11657037138,-44040.05036619342,-18350.40470608161,552,0,0,435,3,100
short_abs,300,-1.0,2.5,3.0,770,212,1.078608383412048,1.3569437996223765,51.298701298701296,55.660377358490564,41718.60237894143,66736.74334740557,-46156.685392989355,-18935.17256910418,549,0,0,433,3,100
short_abs,300,-1.0,2.75,1.0,873,234,1.340262147015876,0.9670241513357734,71.47766323024055,67.09401709401709,121182.15571998042,-5444.890571205979,-28978.724753046583,-30543.659382168116,611,0,0,496,3,108
short_abs,300,-1.0,2.75,1.25,841,229,1.123144543509429,1.0631070971279863,64.3281807372176,64.62882096069869,53865.3574806092,10741.206064617,-34759.02615949599,-24749.409142926743,593,0,0,477,3,106
short_abs,300,-1.0,2.75,1.5,824,226,1.0952835809514474,1.1053066862408756,60.55825242718446,63.27433628318584,45243.98290686022,18637.950886047183,-33690.36091414084,-21631.92826823295,583,0,0,467,3,107
short_abs,300,-1.0,2.75,1.75,811,218,1.1061878914147625,1.1767564847887702,58.69297163995068,62.38532110091743,52087.56870502635,31257.253582463818,-35022.65090592326,-19276.276878213248,570,0,0,459,3,106
short_abs,300,-1.0,2.75,2.0,799,217,1.1262190581989155,1.2571578300906254,57.07133917396746,61.29032258064516,63687.53638983777,46319.99933123938,-40506.028432885505,-22551.729890694987,562,0,0,454,3,104
short_abs,300,-1.0,2.75,2.25,782,213,1.1387316997891714,1.1687273681494499,56.010230179028135,58.21596244131455,70507.29603881227,32393.718789143168,-31563.252400113706,-25609.237751574183,552,0,0,443,3,102
short_abs,300,-1.0,2.75,2.5,775,212,1.093971837216849,1.1551645055889586,54.32258064516129,56.132075471698116,48985.34626555382,31273.98603994312,-42446.273189094194,-23606.048184874962,547,0,0,440,3,101
short_abs,300,-1.0,2.75,2.75,763,211,1.0929248407938448,1.2233390042389694,52.94888597640891,55.92417061611374,48916.68409115646,44855.47480228328,-48589.075521320134,-20309.373065586333,541,0,0,433,3,99
short_abs,300,-1.0,2.75,3.0,758,210,1.078720662748217,1.2583862894385434,52.110817941952504,55.714285714285715,41801.08653517105,51880.85942798942,-48657.95053916873,-20988.402207583567,537,0,0,431,3,99
short_abs,300,-1.0,3.0,1.0,871,234,1.340951948513045,1.0180470654829388,72.21584385763491,67.52136752136752,122031.36398155495,2842.2530968289357,-29730.55908961626,-23501.091490473264,609,0,0,496,3,107
short_abs,300,-1.0,3.0,1.25,839,229,1.113518785377369,1.1135925739175812,65.07747318235995,65.06550218340611,50383.21894500379,18541.862819512535,-35449.41271221687,-20246.521062199317,591,0,0,477,3,105
short_abs,300,-1.0,3.0,1.5,821,226,1.0942751892678904,1.152686739758499,61.38855054811206,63.716814159292035,45101.70051195575,26044.130860535515,-34380.74746686172,-20107.39455250703,580,0,0,467,3,106
short_abs,300,-1.0,3.0,1.75,808,218,1.112204405986551,1.219776046597489,59.65346534653465,62.38532110091743,55165.41141644175,37494.04675258105,-35250.97866027194,-15521.78942382554,567,0,0,459,3,105
short_abs,300,-1.0,3.0,2.0,795,217,1.1390831320227464,1.3006132090771172,58.23899371069182,61.29032258064516,69995.61070246276,52338.165478592855,-40170.62585614949,-21000.27421855899,558,0,0,454,3,103
short_abs,300,-1.0,3.0,2.25,778,213,1.157305983311204,1.2129980074548734,57.19794344473008,58.21596244131455,79373.90550298391,39400.70046155808,-31077.016888626385,-23404.9805237104,548,0,0,443,3,101
short_abs,300,-1.0,3.0,2.5,771,212,1.1104199481608268,1.1946262811658481,55.512321660181584,56.132075471698116,57248.74319972099,37931.857613789325,-41591.833850726325,-22233.406527792467,543,0,0,440,3,100
short_abs,300,-1.0,3.0,2.75,759,211,1.114472905150177,1.2516606511315265,54.281949934123844,55.92417061611374,59558.939943149926,49399.940054002436,-44279.26021622654,-20001.832531874607,537,0,0,433,3,98
short_abs,300,-1.0,3.0,3.0,754,210,1.0983427074514662,1.2875583054977484,53.44827586206897,55.714285714285715,51689.09667454442,56430.08252838052,-44841.97402677081,-20988.304349146783,533,0,0,431,3,98
short_abs,300,0.9,1.0,1.0,2080,521,1.0720367568447324,0.9772783436340414,52.06730769230769,49.90403071017275,54768.819539395045,-5791.276482866597,-20856.931234339354,-23366.637539957082,1424,5,0,1172,6,422
short_abs,300,0.9,1.0,1.25,1994,507,1.0210418198388374,1.055429239047627,46.589769307923774,47.337278106508876,17081.346645507838,14380.684172276524,-24390.480337583358,-18217.70706002295,1365,5,0,1131,6,416
short_abs,300,0.9,1.0,1.5,1933,487,0.9931431680192785,1.0268606045130075,43.041903776513195,44.14784394250513,-5754.714524069641,7166.473124159093,-27624.539174621386,-18097.34257297663,1322,5,0,1093,6,401
short_abs,300,0.9,1.0,1.75,1888,477,1.0183742522706123,1.074170691850317,41.101694915254235,42.9769392033543,15500.489633446341,19851.24684016104,-25581.546277266898,-17007.666141670852,1295,5,0,1065,6,391
short_abs,300,0.9,1.0,2.0,1854,470,1.043188873067603,1.0985873796731203,39.69795037756203,41.06382978723404,36591.97238377343,26741.826557886016,-25826.518052207575,-19693.80627849743,1281,5,0,1038,6,383
short_abs,300,0.9,1.0,2.25,1808,461,1.0572314812030523,1.042294099764748,38.38495575221239,38.82863340563991,48146.24541805082,11760.448119963403,-28450.733236983688,-20024.123054226802,1257,4,0,1008,6,373
short_abs,300,0.9,1.0,2.5,1775,455,1.0507271907875435,1.0348403053943884,37.29577464788732,37.142857142857146,42560.143203228145,9820.603415895457,-28206.756253958993,-20264.338997919112,1239,4,0,987,6,368
short_abs,300,0.9,1.0,2.75,1747,454,1.0511060004701507,1.0454442710542176,35.94733829421866,35.903083700440526,42783.536312209435,12934.184178097421,-33605.890905841734,-20161.9555856815,1225,3,0,973,6,362
short_abs,300,0.9,1.0,3.0,1731,445,1.0492752655757203,1.0960607525577155,35.297515886770654,35.28089887640449,41334.82709608241,27063.093369183334,-33616.475864068125,-19943.57818098586,1212,3,0,961,6,359
short_abs,300,0.9,1.25,1.0,2028,511,1.079858254105288,0.962540710910486,57.05128205128205,54.794520547945204,63855.430242797556,-10310.34351036913,-24363.428903489985,-26591.749940882146,1382,5,0,1152,6,418
short_abs,300,0.9,1.25,1.25,1933,499,1.0182132944136073,1.0383360864468487,51.47439213657527,51.90380761523046,15712.466713464783,10884.687889219349,-29130.13005378496,-20908.006617824576,1316,5,0,1111,6,409
short_abs,300,0.9,1.25,1.5,1862,478,0.9980173631443923,1.0189616923982414,48.06659505907626,49.16317991631799,-1767.503789997827,5539.5093255586835,-34127.007065358775,-21476.40495713793,1265,5,0,1070,6,397
short_abs,300,0.9,1.25,1.75,1816,467,1.0160846290053107,1.0570951836199154,46.0352422907489,47.75160599571735,14464.401049175285,16815.0931261167,-35290.776847499765,-20285.994678652933,1241,5,0,1037,6,389
short_abs,300,0.9,1.25,2.0,1780,457,1.0291823789786727,1.0696978321834592,44.325842696629216,45.733041575492344,26490.89961359976,20835.434523391887,-28253.454725489682,-25755.46516680639,1224,5,0,1008,6,380
short_abs,300,0.9,1.25,2.25,1731,448,1.038577322128713,1.0179104227223903,42.92316580011554,43.30357142857143,34871.241872850005,5479.986376025918,-31077.666850259848,-26216.8787138076,1200,4,0,975,6,369
short_abs,300,0.9,1.25,2.5,1697,441,1.021651902301852,1.025643444624372,41.60282852091927,41.723356009070294,19619.214345946602,7897.987691540329,-36813.97499599014,-25639.393049635255,1179,4,0,955,6,364
short_abs,300,0.9,1.25,2.75,1669,440,1.0243276940003108,1.0348228670037836,40.323547034152185,40.45454545454545,22002.13189064376,10872.220222035394,-41349.72529620951,-24257.018517457836,1164,3,0,942,6,357
short_abs,300,0.9,1.25,3.0,1650,431,1.0248726873997334,1.0823962407488397,39.57575757575758,39.907192575406036,22496.191293795673,25514.56789200536,-37451.47738934138,-23554.74141894112,1150,3,0,928,6,351
short_abs,300,0.9,1.5,1.0,1985,506,1.069149731949727,1.018242374525195,60.30226700251889,58.89328063241107,57435.0401953877,5077.604134302601,-31255.294278365836,-24419.742911815847,1351,5,0,1135,6,412
short_abs,300,0.9,1.5,1.25,1872,492,1.0095235513198293,1.1080411585649588,54.754273504273506,56.09756097560975,8514.886559073675,30727.56038870306,-41007.17091282728,-20697.690439125072,1273,5,0,1086,6,403
short_abs,300,0.9,1.5,1.5,1795,469,0.9966408424571115,1.1180801764899955,51.309192200557106,54.15778251599147,-3093.864322969239,33993.23681914924,-43162.7543924997,-22447.005703728937,1217,5,0,1042,6,390
short_abs,300,0.9,1.5,1.75,1744,457,1.0173311462812804,1.1378723114950455,49.36926605504587,52.5164113785558,16127.959542219724,40504.96952848334,-27385.5048109535,-21124.247907427925,1187,5,0,1009,6,383
short_abs,300,0.9,1.5,2.0,1701,446,1.0325074194067028,1.1435685783506657,47.67783656672545,50.44843049327354,30435.340220660073,42957.08131185871,-36446.303714304595,-26564.55248798251,1164,5,0,978,6,374
short_abs,300,0.9,1.5,2.25,1651,436,1.0353418144180684,1.0969721214997659,45.97213809812235,48.1651376146789,33059.6917180793,29669.06213131573,-37787.16599850919,-27695.19833149243,1140,4,0,943,6,363
short_abs,300,0.9,1.5,2.5,1615,429,1.023626633560676,1.0933953774502445,44.76780185758514,46.386946386946384,22057.99336326345,28969.68725147257,-42955.81520086358,-27989.394387161883,1121,4,0,919,6,358
short_abs,300,0.9,1.5,2.75,1579,428,1.0142727915721848,1.1224196835291451,43.191893603546546,45.32710280373832,13317.633200981654,38331.809903171015,-45485.28840420069,-27373.59044283141,1103,3,0,901,6,352
short_abs,300,0.9,1.5,3.0,1560,419,1.0002881814708604,1.1469931802658448,42.17948717948718,44.630071599045344,270.1722950272233,45887.23710707018,-53068.66046004732,-26737.78649850079,1087,3,0,889,6,347
short_abs,300,0.9,1.75,1.0,1925,495,1.104604402853068,1.0473445693329693,63.37662337662338,61.81818181818182,85906.90977217045,12950.881773662404,-25105.00493364816,-23266.729263317684,1311,5,0,1104,6,408
short_abs,300,0.9,1.75,1.25,1813,482,1.0458052903677153,1.1293520062759648,57.915057915057915,58.71369294605809,40630.653820808766,36548.279312929226,-27749.722694725242,-17070.26441113674,1237,5,0,1053,6,397
short_abs,300,0.9,1.75,1.5,1729,460,1.0282737134129678,1.1252423475970401,54.5401966454598,56.73913043478261,25920.63188380169,36486.67615860257,-31507.728464494794,-22344.976053607534,1176,5,0,1008,6,386
short_abs,300,0.9,1.75,1.75,1679,445,1.0473072189841766,1.1236748158148775,52.53126861226921,54.831460674157306,44021.93168412934,37218.91263332924,-25985.500389925546,-20965.07874820578,1142,5,0,977,6,380
short_abs,300,0.9,1.75,2.0,1630,434,1.0634917147269292,1.1304108267489623,50.85889570552147,52.995391705069125,59308.370624222334,39956.043450524885,-30844.125194442815,-26512.618636056795,1114,5,0,945,6,370
short_abs,300,0.9,1.75,2.25,1579,424,1.0635018659725668,1.0706638488859634,49.145028499050035,50.471698113207545,59405.59395411208,22370.272810170864,-36625.74704170678,-28860.09554869095,1088,4,0,911,6,361
short_abs,300,0.9,1.75,2.5,1542,416,1.0493639685737328,1.066492335514814,47.92477302204929,48.79807692307692,46152.2887157651,21342.15370509737,-36868.87629934776,-30861.734639352144,1067,4,0,887,6,356
short_abs,300,0.9,1.75,2.75,1509,415,1.0487346586262807,1.093296819529478,46.653412856196155,47.71084337349398,45551.65162982197,30256.824817297966,-37011.978566477956,-28879.014612366518,1050,3,0,871,6,350
short_abs,300,0.9,1.75,3.0,1487,406,1.0387126768876929,1.116971098306294,45.59515803631473,47.04433497536946,36292.74733575203,37824.44804281826,-41428.44540392842,-23663.413635514516,1032,3,0,858,6,345
short_abs,300,0.9,2.0,1.0,1892,484,1.1258544911300845,1.0732955745073667,65.38054968287527,64.0495867768595,103027.10251976355,19915.496227127805,-23527.42211697194,-21835.309570923273,1284,5,0,1087,6,401
short_abs,300,0.9,2.0,1.25,1774,469,1.0668843676040942,1.1557463276139617,60.03382187147689,60.98081023454158,59130.741636062885,43664.74208900836,-28572.463505332635,-17827.711091560996,1206,5,0,1032,6,389
short_abs,300,0.9,2.0,1.5,1686,449,1.0456138142940319,1.1396724249072285,56.70225385527877,58.797327394209354,41755.823966418975,40914.584446220906,-26474.75188322307,-18196.187065651393,1144,5,0,986,6,380
short_abs,300,0.9,2.0,1.75,1633,434,1.0702763707321536,1.1513406740462293,54.80710349050827,56.91244239631337,65130.39343288208,45507.72015339404,-24664.16914922491,-17550.179513662515,1106,5,0,956,6,373
short_abs,300,0.9,2.0,2.0,1581,423,1.0825909738287367,1.1493653790769414,52.94117647058823,54.60992907801418,76838.96668507889,45844.44489447065,-28194.33439024433,-22313.77284383583,1077,5,0,922,6,361
short_abs,300,0.9,2.0,2.25,1534,412,1.0853491954721517,1.0947577390772887,51.36897001303781,52.42718446601942,79663.47398878512,29964.091259755733,-39609.52181812917,-26056.585625914013,1052,4,0,890,6,353
short_abs,300,0.9,2.0,2.5,1498,402,1.0690600891906896,1.0848054987730298,50.13351134846462,50.74626865671642,64605.713073827894,27305.564583896485,-40714.12276613052,-27646.875517879307,1030,4,0,866,6,348
short_abs,300,0.9,2.0,2.75,1465,401,1.071194248551483,1.1114349395009289,48.87372013651877,49.62593516209476,66699.65329823128,36466.55593360105,-40363.37901780086,-26075.381439376724,1012,3,0,851,6,342
short_abs,300,0.9,2.0,3.0,1445,392,1.0588629873176125,1.1385901716102929,47.88927335640138,48.97959183673469,55484.270295615606,45223.07733287504,-43726.95266497764,-24947.15173104829,995,3,0,839,6,336
short_abs,300,0.9,2.25,1.0,1856,478,1.1530064978180308,1.0324261245602078,67.1875,65.06276150627615,123139.4598138124,9155.995712367221,-23057.84663888649,-30012.276884517487,1261,5,0,1068,6,399
short_abs,300,0.9,2.25,1.25,1733,463,1.0814781287347355,1.1283468100887624,61.85804962492787,62.41900647948164,71447.03934739754,37084.23733936863,-25056.175071568097,-23688.1810364961,1181,5,0,1010,6,386
short_abs,300,0.9,2.25,1.5,1642,443,1.0675382938434208,1.1107412436565265,58.70889159561511,60.270880361173816,61126.093823622396,33542.19331918772,-25312.55840712638,-25432.626229010348,1116,5,0,964,6,376
short_abs,300,0.9,2.25,1.75,1587,428,1.089856801107755,1.1216414974163182,56.89981096408317,58.177570093457945,82560.97054765804,37796.01290544553,-24081.020891864755,-20324.15521959396,1078,5,0,932,6,371
short_abs,300,0.9,2.25,2.0,1539,417,1.099673777781887,1.118687923149094,54.97076023391813,55.875299760191844,92399.89143259893,37651.298597388595,-26416.747607733007,-27047.21482988847,1051,5,0,900,6,358
short_abs,300,0.9,2.25,2.25,1490,405,1.0887905475556263,1.056733262370811,53.22147651006711,53.58024691358025,83077.7608932569,18590.19535522464,-35189.60479995201,-32144.398220055955,1024,4,0,867,6,350
short_abs,300,0.9,2.25,2.5,1452,395,1.0732785248360652,1.0466752264416401,51.99724517906336,51.89873417721519,68634.63733841944,15586.957651956982,-35227.46834320849,-33111.822524355375,1000,4,0,843,6,345
short_abs,300,0.9,2.25,2.75,1417,394,1.0778167512766064,1.072706889630713,50.81157374735356,50.76142131979695,72818.19413858693,24679.770926595593,-38397.105301682655,-30646.52400248582,980,3,0,828,6,339
short_abs,300,0.9,2.25,3.0,1397,385,1.0663105666740393,1.1041530693317583,49.82104509663565,50.12987012987013,62402.93425700074,35099.93022997718,-41236.93429930564,-28919.471406728262,964,3,0,815,6,332
short_abs,300,0.9,2.5,1.0,1824,475,1.1544527392172943,1.0365694851083913,68.09210526315789,65.89473684210526,123255.65754277672,10369.49436541814,-22418.8538567441,-23795.296815294714,1238,5,0,1056,6,391
short_abs,300,0.9,2.5,1.25,1703,459,1.0792276409564072,1.1356494277410305,62.830299471520846,63.61655773420479,69089.04182917223,39119.910432534816,-25732.036461147072,-23745.11565384979,1161,5,0,996,6,380
short_abs,300,0.9,2.5,1.5,1613,437,1.064222737029667,1.1323344706536784,59.702417854928704,61.556064073226544,57712.47896523819,39701.775977020516,-24948.665244738477,-26582.429334899643,1096,5,0,949,6,370
short_abs,300,0.9,2.5,1.75,1560,419,1.084245085226027,1.137886013173973,57.94871794871795,59.427207637231504,77238.76025869194,42220.67203740451,-25584.106322114276,-23288.280932320267,1059,5,0,915,6,366
short_abs,300,0.9,2.5,2.0,1514,408,1.0885320644954233,1.1444604540275638,56.010568031704096,57.35294117647059,82442.49567477431,45060.98422236915,-32725.82537533003,-27705.0885099062,1033,5,0,884,6,354
short_abs,300,0.9,2.5,2.25,1466,397,1.0843663105454486,1.087168379294317,54.43383356070942,55.16372795969773,79125.86442354666,28201.75601463976,-40614.352957688214,-34170.78216699032,1006,4,0,853,6,347
short_abs,300,0.9,2.5,2.5,1425,387,1.06760534750413,1.0664452117581833,53.19298245614035,53.229974160206716,63527.78873378382,22064.769671916365,-39045.94606446039,-35058.2161895476,980,4,0,828,6,341
short_abs,300,0.9,2.5,2.75,1389,386,1.0728229814619377,1.090588964295797,52.05183585313175,52.07253886010363,68331.07108809639,30616.82307182171,-38090.650257563524,-32992.389295260364,958,3,0,814,6,335
short_abs,300,0.9,2.5,3.0,1368,377,1.0631875616471753,1.124900524818282,51.09649122807018,51.45888594164456,59530.51216583761,41876.85798736711,-40491.043465240764,-30346.562400973053,941,3,0,801,6,328
short_abs,300,0.9,2.75,1.0,1787,472,1.1635505532636057,0.9914595501070724,69.05428091773923,66.3135593220339,128155.30937624506,-2521.111422865579,-24136.286623556334,-28548.334080499335,1214,5,0,1040,6,384
short_abs,300,0.9,2.75,1.25,1663,456,1.0722504240403488,1.0759644103171484,63.61996392062537,64.03508771929825,62699.1678918885,22976.912831148147,-31515.570664124112,-24906.09174281868,1135,5,0,979,6,374
short_abs,300,0.9,2.75,1.5,1573,434,1.0693466298604137,1.0651129542296378,60.64844246662428,61.75115207373272,61467.12156519876,20580.822932143565,-26528.591821003618,-30092.125007586,1069,5,0,933,6,365
short_abs,300,0.9,2.75,1.75,1522,416,1.0852579106176836,1.0808532107564233,58.8042049934297,59.85576923076923,77489.85178160813,25909.668327170148,-29824.71313403212,-27193.90165741701,1035,5,0,898,6,360
short_abs,300,0.9,2.75,2.0,1477,405,1.0833608152525986,1.0890772584924184,56.73662830060935,57.77777777777778,77456.9964965999,29055.048711267882,-38325.05917491467,-30096.12004903931,1009,5,0,868,6,348
short_abs,300,0.9,2.75,2.25,1427,394,1.0814637014518145,1.0464919317941428,55.22074281709881,55.83756345177665,76248.90330132612,15637.466671852671,-45424.01784952832,-40334.05326243534,980,4,0,837,6,341
short_abs,300,0.9,2.75,2.5,1383,384,1.0612756563953183,1.0258577939666678,54.01301518438178,53.90625,57377.91056128649,8935.792133025097,-45334.763537657665,-41348.363494056684,953,4,0,810,6,335
short_abs,300,0.9,2.75,2.75,1346,382,1.0731787009124674,1.0532664161114378,52.971768202080234,52.87958115183246,67998.87620291978,18637.62068342323,-44318.13110700847,-38418.83868503435,930,3,0,795,6,329
short_abs,300,0.9,2.75,3.0,1323,373,1.067798349222874,1.0869083498599355,52.078609221466365,52.27882037533512,63142.70135796517,30152.507163901682,-46058.830646181785,-35575.71091421494,912,3,0,781,6,322
short_abs,300,0.9,3.0,1.0,1766,468,1.1361692417081382,1.0063735714418385,69.6489241223103,66.66666666666667,108428.26110815273,1854.7821564677724,-25732.981324781504,-26760.315375300124,1198,5,0,1031,6,380
short_abs,300,0.9,3.0,1.25,1642,452,1.0358652680539508,1.0904121996727953,64.00730816077953,64.38053097345133,31848.18621730963,27014.09968949869,-33050.56561451103,-24716.93082573096,1117,5,0,972,6,368
short_abs,300,0.9,3.0,1.5,1550,430,1.0442259392995092,1.0751981146051588,61.03225806451613,62.093023255813954,39815.26377750695,23582.03233356893,-27470.175464477543,-28049.430482908137,1050,5,0,925,6,359
short_abs,300,0.9,3.0,1.75,1496,411,1.0713978159714204,1.0866187476920077,59.35828877005348,60.09732360097323,65281.919810267864,27572.508974367083,-28154.514267672494,-23632.105407384006,1013,5,0,889,6,354
short_abs,300,0.9,3.0,2.0,1449,400,1.076282230021037,1.0940569269601328,57.48792270531401,58.0,70943.99983264969,30499.26233570106,-35987.718954084354,-30581.32597786229,985,5,0,859,6,342
short_abs,300,0.9,3.0,2.25,1397,389,1.0791033544854818,1.059877438713332,56.12025769506084,56.041131105398456,73821.16694174627,19858.752511186394,-43228.52560423,-32022.50783616706,956,4,0,826,6,335
short_abs,300,0.9,3.0,2.5,1355,379,1.055155260098717,1.036517910198471,54.981549815498155,54.08970976253298,51564.98656010455,12473.309451379391,-45688.46053646083,-32825.941262592605,931,4,0,799,6,329
short_abs,300,0.9,3.0,2.75,1318,377,1.0709064837050433,1.0634806565197557,54.09711684370258,53.05039787798408,65604.12010459305,21970.13978906616,-44422.88532196244,-30760.114368305367,908,3,0,784,6,323
short_abs,300,0.9,3.0,3.0,1296,368,1.063072717890922,1.093833565555011,53.24074074074074,52.44565217391305,58517.01066423138,32308.753239344733,-45612.92148416818,-29199.54345478349,891,3,0,770,6,316
short_abs,300,1.2,1.0,1.0,2223,561,1.0549329977307147,0.9832521540279548,51.50697255960414,49.91087344028521,45065.2240354945,-4596.8424318608595,-21634.40048508397,-18674.690502467565,1512,5,0,1267,8,453
