sl_mult,tp_mult,no_n,no_total_pts,no_wr,no_pf,no_mdd_pts,no_avg,no_tp,no_sl,no_fc,mart_n,mart_total_pts,mart_wr,mart_pf,mart_mdd_pts,mart_avg,mart_total_mnq_$,mart_mdd_mnq_$
4.0,3.0,709,4581.547572322752,57.26375176304654,1.198941638347103,-1180.8810466497102,6.461985292415729,306,0,226,709,5815.5562988057245,57.26375176304654,1.2225659423799748,-1632.8621630460852,8.202477149232333,11631.112597611449,-3265.7243260921705
4.0,3.25,704,5236.7047865252935,56.39204545454546,1.2242602494566117,-1110.0612063119925,7.438501117223428,279,0,246,704,6495.197063383566,56.39204545454546,1.2430812944864917,-1556.5815920542177,9.226132192306203,12990.394126767133,-3113.1631841084354
4.0,3.5,696,4673.241537969039,55.74712643678161,1.195636708846443,-1078.3676076557376,6.714427497081953,252,0,263,696,5870.278276517171,55.74712643678161,1.2147751961807696,-1490.5256265661124,8.434307868559154,11740.556553034343,-2981.0512531322247
4.0,3.75,684,5712.795453043901,55.70175438596491,1.2426169069364004,-988.6996417238388,8.352040136029094,230,0,276,684,7112.726631215039,55.70175438596491,1.2642192331766031,-1283.6918511234207,10.398723145051227,14225.453262430077,-2567.3837022468415
4.0,4.0,670,5847.627740767025,55.67164179104478,1.2511781732211273,-914.8909173284055,8.72780259815974,203,0,291,670,7589.2128498057755,55.67164179104478,1.2883532963620075,-1027.612410376927,11.327183357919068,15178.425699611551,-2055.224820753854
4.0,4.25,663,5609.317837043911,55.052790346908,1.2406615072018308,-863.929885305015,8.460509558135612,184,0,305,663,7247.957307355082,55.052790346908,1.2734408507034474,-1127.6388332258975,10.93206230370299,14495.914614710164,-2255.277666451795
4.0,4.5,656,5391.524406387509,54.420731707317074,1.2332610327450204,-832.6929914026496,8.218787204859007,167,0,317,656,7246.5778999290005,54.420731707317074,1.2751453581132488,-1119.1577700027992,11.046612652330793,14493.155799858001,-2238.3155400055985
4.0,4.75,648,5497.913032069306,54.32098765432099,1.2393310862890106,-824.2119281795503,8.484433691464979,151,0,326,648,7405.906883302891,54.32098765432099,1.2829211772532618,-1110.6767067797,11.428868647072363,14811.813766605783,-2221.3534135594
4.0,5.0,647,5769.117331850341,53.94126738794436,1.2502585402567965,-815.7308649564502,8.916719214606399,139,0,336,647,7829.074509805987,53.94126738794436,1.2966465134606646,-1102.1956435565999,12.100578840503843,15658.149019611974,-2204.3912871131997
4.25,1.0,883,483.2312005265527,76.55719139297848,1.0277397432205342,-1400.9340729509377,0.5472607027480778,669,0,83,883,1092.4352921967723,76.55719139297848,1.0591806239302923,-1287.3336920074862,1.237186061377998,2184.8705843935445,-2574.6673840149724
4.25,1.25,854,2363.1726135885165,73.53629976580797,1.1284563125282743,-1109.1684568716382,2.7671810463565767,619,0,100,854,3481.4859376047752,73.53629976580797,1.1774536104542324,-1092.2066161453658,4.076681425766716,6962.9718752095505,-2184.4132322907317
4.25,1.5,819,3071.3245180747863,69.84126984126983,1.1584137154860754,-1088.1311082425727,3.7500909866603007,547,0,131,819,3837.1076067786535,69.84126984126983,1.1790109811574405,-1262.721910906802,4.685113072989809,7674.215213557307,-2525.443821813604
4.25,1.75,790,1479.6212316184783,65.44303797468355,1.068829491905476,-1185.2072629079225,1.8729382678714914,478,0,157,790,2362.4533463780535,65.44303797468355,1.099378890269913,-1322.9353314428724,2.99044727389627,4724.906692756107,-2645.870662885745
4.25,2.0,764,3498.1017142145024,64.65968586387434,1.165415566057946,-1165.5118039826473,4.578667165202228,443,0,168,764,4646.209608626937,64.65968586387434,1.1977792940747503,-1318.844998207467,6.081426189302273,9292.419217253873,-2637.689996414934
4.25,2.25,750,3693.872510300218,62.133333333333326,1.1690838795252716,-1075.3647598110533,4.925163347066957,405,0,190,750,5280.172790713941,62.133333333333326,1.215309488585744,-1162.9266210712835,7.040230387618588,10560.345581427882,-2325.853242142567
4.25,2.5,736,3382.7215081306663,59.91847826086957,1.1499133117849207,-1226.3965966122496,4.596089005612319,362,0,215,736,4363.889257369681,59.91847826086957,1.1683809208773601,-1532.9992676104607,5.929197360556632,8727.778514739362,-3065.9985352209214
4.25,2.75,724,4480.657456355287,58.97790055248618,1.1969059147761225,-1051.6378649507615,6.188753392755921,340,0,225,724,5757.4039411136455,58.97790055248618,1.2204501426121244,-1388.06564955378,7.952215388278516,11514.807882227291,-2776.13129910756
4.25,3.0,706,4901.559774860061,57.932011331444755,1.2151406314218498,-1081.9230552929248,6.942719227847112,306,0,243,706,6241.366569146672,57.932011331444755,1.2358382975052404,-1531.6587067480868,8.840462562530696,12482.733138293344,-3063.3174134961737
4.25,3.25,701,5566.734197722484,57.06134094151213,1.2410241395317523,-1009.3777035076728,7.941132949675441,279,0,264,701,6764.494277064085,57.06134094151213,1.249289745057864,-1537.9183258088015,9.649777856011532,13528.98855412817,-3075.836651617603
4.25,3.5,692,5245.070865321233,56.5028901734104,1.2237128621959255,-1072.2511325786754,7.579582175319701,253,0,281,692,6340.732514250834,56.5028901734104,1.229459806818213,-1559.8937030282586,9.162908257587912,12681.465028501669,-3119.7874060565173
4.25,3.75,680,6276.948587948895,56.470588235294116,1.2715081090849472,-933.9157850456986,9.230806746983669,231,0,293,680,7537.367032923217,56.470588235294116,1.2767989727028017,-1477.5374367398408,11.084363283710614,15074.734065846435,-2955.0748734796816
4.25,4.0,666,6427.06589249907,56.45645645645646,1.2813441117187165,-954.8690140381195,9.650249087836443,204,0,308,666,8085.661875887821,56.45645645645646,1.3039723426016432,-1201.0171429716383,12.140633447279011,16171.323751775642,-2402.0342859432767
4.25,4.25,659,6149.8510155703725,55.84218512898331,1.2689796264170665,-963.1483829528461,9.332095623020292,184,0,323,659,7727.216973214153,55.84218512898331,1.2883483530308817,-1224.1334226339713,11.72567067255562,15454.433946428306,-2448.2668452679427
4.25,4.5,652,5944.040043882366,55.21472392638037,1.2623439713148088,-893.2744796441539,9.116625834175409,167,0,335,652,7584.2787332254065,55.21472392638037,1.2839597043715896,-1186.2244517539611,11.63232934543774,15168.557466450813,-2372.4489035079223
4.25,4.75,644,6056.0972959605215,55.12422360248447,1.2690395547395172,-923.8613883626494,9.403877788758574,151,0,344,644,7779.730572556869,55.12422360248447,1.2931032318076818,-1177.743388530862,12.080326976019984,15559.461145113739,-2355.486777061724
4.25,5.0,643,6321.137092804237,54.74339035769829,1.2797352043886883,-870.8778730451031,9.830695323179217,139,0,354,643,8218.548769944655,54.74339035769829,1.3069739149106325,-1169.2623253077618,12.78156884905856,16437.09753988931,-2338.5246506155236
4.5,1.0,878,598.4453076410163,77.10706150341686,1.0345419869255292,-1434.188228989209,0.681600578178834,670,0,94,878,1415.4067030097647,77.10706150341686,1.0770215637311726,-1264.678141003182,1.6120805273459735,2830.8134060195293,-2529.356282006364
4.5,1.25,850,2359.860735795662,74.0,1.1282070753891067,-1037.8354775624211,2.7763067479948966,619,0,113,850,3763.6886194291064,74.0,1.1915678279216146,-1015.6662152123192,4.427868964034243,7527.377238858213,-2031.3324304246385
4.5,1.5,815,3040.983113521681,70.30674846625767,1.1564903507314261,-1048.070982682202,3.731267623952983,547,0,144,815,3889.791149495235,70.30674846625767,1.1791566443725319,-1338.8584449551358,4.77274987668127,7779.58229899047,-2677.7168899102717
4.5,1.75,786,1620.31963394998,66.03053435114504,1.0756833703150692,-1349.5350517489483,2.0614753612595167,479,0,171,786,2657.3983943969793,66.03053435114504,1.11108551942802,-1621.686928955447,3.3809139877824164,5314.7967887939585,-3243.373857910894
4.5,2.0,761,3661.5600306252736,65.30880420499344,1.1740736747270435,-1140.4286396790253,4.811511209757258,444,0,184,761,4803.934728188755,65.30880420499344,1.2018376980355616,-1323.2667487760225,6.3126606152283244,9607.86945637751,-2646.533497552045
4.5,2.25,747,3842.0362231293047,62.784471218206164,1.176626184615948,-1034.4538234506845,5.143288116638963,406,0,206,747,5425.736149242573,62.784471218206164,1.2181703988271237,-1282.584329462521,7.263368339012816,10851.472298485147,-2565.168658925042
4.5,2.5,733,3505.2209904675265,60.572987721691675,1.1558181996792176,-1206.2311443181852,4.782020450842465,362,0,232,733,4241.943067218078,60.572987721691675,1.1604130296502813,-1833.1444747261849,5.787098318169274,8483.886134436156,-3666.2889494523697
4.5,2.75,722,4626.605035674052,59.695290858725755,1.2038469650838572,-1193.0597085605418,6.40804021561503,340,0,243,722,5765.24521162527,59.695290858725755,1.2161839824225624,-1799.0054438415045,7.985104171226135,11530.49042325054,-3598.010887683009
4.5,3.0,704,5049.456000373626,58.66477272727273,1.2222445121386674,-1197.0684442348606,7.172522727803446,306,0,260,704,6406.035391238609,58.66477272727273,1.2388881067110176,-1878.2418814561615,9.09948208982757,12812.070782477218,-3756.483762912323
4.5,3.25,699,5805.239446328974,57.93991416309014,1.2530280862496985,-1126.2486038971433,8.305063585592237,279,0,282,699,7028.520995963711,57.93991416309014,1.2563935517074027,-1645.4378145279657,10.055108720978128,14057.041991927423,-3290.8756290559313
4.5,3.5,691,5370.200933439422,57.3082489146165,1.2299800668903387,-1094.5550052408885,7.77163666199627,252,0,300,691,6458.802168580855,57.3082489146165,1.2308846076248476,-1347.5440537082277,9.347036423416577,12917.60433716171,-2695.0881074164554
4.5,3.75,679,6404.191285275444,57.2901325478645,1.278258406121191,-1004.8870393089883,9.431798652835706,230,0,312,679,7680.963196622779,57.2901325478645,1.278718737436038,-1229.254811754643,11.312169656292753,15361.926393245558,-2458.509623509286
4.5,4.0,665,6556.595114918493,57.29323308270676,1.2884342667557462,-919.7731309508781,9.859541526193222,203,0,327,665,8271.411076115663,57.29323308270676,1.3075125824108342,-1041.586027656217,12.43821214453483,16542.822152231325,-2083.172055312434
4.5,4.25,658,6327.867232646719,56.6869300911854,1.278160580889999,-880.1172828901645,9.616819502502612,184,0,340,658,7995.4856633966765,56.6869300911854,1.2956336368525359,-1026.6681337982054,12.151194017320178,15990.971326793353,-2053.336267596411
4.5,4.5,651,6111.738550662459,56.06758832565284,1.2709963556005563,-818.2473272785583,9.388231260618216,167,0,351,651,7658.646491800684,56.06758832565284,1.2839529681222295,-1059.9422811645527,11.764433935177703,15317.292983601368,-2119.8845623291054
4.5,4.75,643,6256.486329670686,55.98755832037325,1.2793098096383082,-756.0191105174645,9.730149812862654,152,0,359,643,7891.52719233047,55.98755832037325,1.2944655024870664,-1118.0223293844028,12.272981636594821,15783.05438466094,-2236.0446587688057
4.5,5.0,642,6522.197673052834,55.60747663551402,1.289968630719599,-756.0191105174645,10.159186406624352,140,0,369,642,8327.116114785736,55.60747663551402,1.3079046651606112,-1118.0223293844028,12.970585848575913,16654.232229571473,-2236.0446587688057
4.75,1.0,874,730.4975930419932,77.34553775743707,1.0425112805000107,-1406.6976196442806,0.8358096030228755,669,0,105,874,1550.992551040606,77.34553775743707,1.0841130219542214,-1459.3241995465912,1.774591019497261,3101.985102081212,-2918.6483990931824
4.75,1.25,847,2308.814548755576,74.14403778040142,1.1252836298082873,-1119.8032441485195,2.725873139026654,618,0,125,847,3652.9519253433177,74.14403778040142,1.1830478647846874,-1065.921832788768,4.312812190487978,7305.903850686635,-2131.843665577536
4.75,1.5,812,2968.9211915861633,70.44334975369459,1.1524226752479985,-1136.2032522056195,3.6563068861898564,547,0,155,812,3916.829161572271,70.44334975369459,1.1789459127009447,-1471.6581917192848,4.823681233463388,7833.658323144542,-2943.3163834385696
4.75,1.75,783,1565.018031436403,66.28352490421456,1.072859276838136,-1298.479742854503,1.9987458894462362,480,0,181,783,2670.0257194520564,66.28352490421456,1.1106555392108672,-1687.978389841886,3.409994533144389,5340.051438904113,-3375.956779683772
4.75,2.0,758,3529.3152184481637,65.56728232189974,1.1665692720013392,-1243.537870459191,4.656088678691509,445,0,191,758,4818.190385818686,65.56728232189974,1.2005319745317926,-1291.4466974561099,6.35645169633072,9636.380771637372,-2582.8933949122197
4.75,2.25,743,3753.4989900866226,63.12247644683715,1.1721045923314706,-1080.9536128544478,5.051815599039869,406,0,214,743,5488.493172997969,63.12247644683715,1.2193959130385,-1268.5490079432384,7.3869356298761355,10976.986345995938,-2537.098015886477
4.75,2.5,729,3425.748472079722,60.90534979423868,1.1517313459388319,-1258.0905757507433,4.6992434459255445,363,0,239,729,4357.571447041711,60.90534979423868,1.1638749058193598,-2031.75567443526,5.97746426205996,8715.142894083421,-4063.51134887052
4.75,2.75,718,4534.538466085406,60.02785515320335,1.1990925817745577,-1264.8658943158089,6.3155131839629615,340,0,252,718,5759.617315175579,60.02785515320335,1.2144884916271672,-1823.4249663148898,8.021751135342033,11519.234630351159,-3646.8499326297797
4.75,3.0,700,4931.836708283839,59.0,1.2160679927718268,-1172.2519139510591,7.045481011834055,306,0,268,700,6583.796697055205,59.0,1.2446000834673538,-1640.5927373415057,9.405423852936007,13167.59339411041,-3281.1854746830113
4.75,3.25,695,5686.631796915843,58.27338129496403,1.246717409651742,-975.4076159642896,8.182204024339342,279,0,290,695,7210.8844111698345,58.27338129496403,1.2619152866573546,-1403.8673980536296,10.375373253481776,14421.768822339669,-2807.734796107259
4.75,3.5,687,5243.02075395702,57.64192139737992,1.2234362060870205,-938.7900083957934,7.631762378394498,252,0,309,687,5932.866017723616,57.64192139737992,1.2071887483538086,-1482.5601149863123,8.635903955929573,11865.732035447232,-2965.1202299726247
4.75,3.75,675,6285.744840882222,57.62962962962963,1.2718605179346503,-849.1220424638941,9.312214579084774,230,0,321,675,7177.2187606366115,57.62962962962963,1.2544587274577756,-1468.8359166255123,10.632916682424609,14354.437521273223,-2937.6718332510245
4.75,4.0,661,6447.056301498968,57.639939485627835,1.2824099190646288,-768.5338064719663,9.75348910968074,203,0,336,661,7806.484882159308,57.639939485627835,1.2837105029128184,-1163.152856294043,11.810113286171418,15612.969764318615,-2326.305712588086
4.75,4.25,654,6162.906895671686,57.03363914373089,1.2691057413973978,-742.2429147636308,9.423405039253343,184,0,348,654,7418.839066716329,57.03363914373089,1.2675997689242942,-1238.8169389089226,11.343790621890411,14837.678133432659,-2477.633877817845
4.75,4.5,647,5946.035314364868,56.414219474497685,1.2618701192182455,-729.9733283376954,9.190162773361465,167,0,359,647,7081.286012122076,56.414219474497685,1.2560481302025797,-1204.7213811370766,10.944800636973842,14162.572024244151,-2409.442762274153
4.75,4.75,639,6096.451719769453,56.33802816901409,1.2703844799389576,-782.8951722128786,9.540613019983494,152,0,367,639,7325.275988345822,56.33802816901409,1.2665833521936858,-1208.5631153065624,11.463655693811928,14650.551976691644,-2417.126230613125
4.75,5.0,638,6355.998560214282,55.956112852664575,1.2806617920012393,-782.8951722128786,9.96238018842364,140,0,377,638,7751.50190142217,55.956112852664575,1.2794528413233712,-1174.0871557393757,12.149689500661708,15503.00380284434,-2348.1743114787514
5.0,1.0,869,270.4678656050779,77.33026467203682,1.0154072540886834,-1678.2849583148009,0.311240351674428,665,0,108,869,771.7222090898836,77.33026467203682,1.0403709452577523,-1685.838075506439,0.888057778009072,1543.4444181797671,-3371.676151012878
5.0,1.25,841,1771.2445959719016,74.07847800237812,1.0941427238040404,-1242.2459893144523,2.106117236589657,613,0,129,841,2857.7358519159325,74.07847800237812,1.138843570757184,-1188.3645779547014,3.3980212270106214,5715.471703831865,-2376.729155909403
5.0,1.5,807,2466.659816972876,70.50805452292441,1.1241383207063893,-1272.905496024839,3.0565796988511473,545,0,158,807,3167.933405166459,70.50805452292441,1.1408356638075428,-1619.0838332104843,3.925568036141833,6335.866810332918,-3238.1676664209685
5.0,1.75,778,1514.1534084933014,66.58097686375322,1.0705912238551851,-1429.8963295780898,1.946212607317868,479,0,189,778,2562.2437294964357,66.58097686375322,1.1053568616965812,-1886.0903257137861,3.2933724029517166,5124.487458992871,-3772.1806514275722
5.0,2.0,753,3497.4693284466666,65.86985391766268,1.1655182903920334,-1293.8119330755098,4.644713583594511,444,0,199,753,4696.011826794429,65.86985391766268,1.1937844589771518,-1395.7235707076727,6.236403488438817,9392.023653588858,-2791.4471414153454
5.0,2.25,739,3695.7663397486153,63.32882273342354,1.1697720034718992,-1130.588324098493,5.001036995600291,405,0,223,739,5607.962407343575,63.32882273342354,1.2236737811840532,-1341.6431308334213,7.588582418597531,11215.92481468715,-2683.2862616668426
5.0,2.5,725,3334.4877726929267,61.10344827586207,1.1477895142160408,-1223.6256539182248,4.599293479576451,362,0,248,725,4457.342514125214,61.10344827586207,1.1669784691736211,-2079.5797429931768,6.148058640172708,8914.685028250427,-4159.1594859863535
5.0,2.75,714,4425.478888014809,60.22408963585434,1.1943549765824155,-1371.3120113006657,6.198149703101973,339,0,260,714,6117.732696771436,60.22408963585434,1.2289087544616735,-1943.8057003174854,8.568253076710695,12235.465393542872,-3887.611400634971
5.0,3.0,696,4821.363772928663,59.195402298850574,1.2112805096427288,-1275.3278168817315,6.927246800184861,306,0,275,696,6979.024695477609,59.195402298850574,1.2605328429836586,-1782.874604430268,10.027334332582772,13958.049390955219,-3565.749208860536
5.0,3.25,691,5572.471568590327,58.465991316931984,1.2418135663366339,-1074.5622465352835,8.064358275818128,279,0,297,691,7621.93280114456,58.465991316931984,1.2779687406672522,-1542.2279927827149,11.030293489355369,15243.86560228912,-3084.4559855654297
5.0,3.5,683,5148.146300136004,57.83308931185944,1.2196425939218372,-904.8978689971791,7.537549487754033,252,0,317,683,6403.866597231924,57.83308931185944,1.2241444954104403,-1304.196650372549,9.3760857938974,12807.733194463848,-2608.393300745098
5.0,3.75,671,6196.9051865033925,57.82414307004471,1.2684290900790511,-815.2299030652803,9.235328146800883,230,0,329,671,7695.068000993317,57.82414307004471,1.2735751992918756,-1164.3882557290399,11.468059613998982,15390.136001986633,-2328.7765114580798
5.0,4.0,657,6358.3383813433,57.8386605783866,1.279065238473878,-779.2997480273953,9.677836196869558,202,0,345,657,8067.271362892911,57.8386605783866,1.292361686254841,-1110.310730921151,12.278951846107931,16134.542725785823,-2220.621461842302
5.0,4.25,650,6066.069528489119,57.230769230769226,1.2653904048714462,-747.5306503442926,9.33241465921403,183,0,357,650,7685.310651394392,57.230769230769226,1.276384940339613,-1220.9106431196587,11.823554848299064,15370.621302788784,-2441.8212862393175
5.0,4.5,643,5935.3199750311815,56.60964230171073,1.2619003492044751,-763.9535938855479,9.230668701448183,167,0,367,643,7447.364759972792,56.60964230171073,1.2684205438810696,-1214.074593643908,11.582215800890811,14894.729519945584,-2428.149187287816
5.0,4.75,635,6091.405006832125,56.535433070866134,1.2707514921543763,-809.7712339082937,9.59276379028681,152,0,375,635,7560.246834579419,56.535433070866134,1.2743019898432575,-1207.2385441681572,11.905900526896723,15120.493669158837,-2414.4770883363144
5.0,5.0,634,6344.787344339635,56.15141955835961,1.2807001988446636,-809.7712339082937,10.007551016308572,140,0,385,634,7982.004104838923,56.15141955835961,1.2867476393744988,-1200.4024946924064,12.589911837285367,15964.008209677846,-2400.804989384813
