date,strat,tp,mae_pre,flat_pnl
2023-02-05,OD,0,795.0,-675.0
2023-02-06,FB,0,2305.0,-1770.0
2023-02-06,RV,1,1030.0,1075.0
2023-02-06,OD,0,280.0,-240.0
2023-02-07,FB,1,995.0,-1660.0
2023-02-07,B2,1,965.0,1245.0
2023-02-07,B2,1,420.0,1165.0
2023-02-07,OD,1,150.0,440.0
2023-02-08,OD,1,365.0,1865.0
2023-02-09,B2,1,715.0,2410.0
2023-02-09,OD,0,815.0,-445.0
2023-02-10,RV,1,560.0,-415.0
2023-02-10,B2,1,575.0,605.0
2023-02-13,RV,1,900.0,1015.0
2023-02-13,FB,1,900.0,1965.0
2023-02-13,B2,0,1220.0,65.0
2023-02-13,OD,0,485.0,30.0
2023-02-14,RV,1,0.0,-1040.0
2023-02-14,OD,0,925.0,-815.0
2023-02-15,FB,0,975.0,570.0
2023-02-15,B2,1,415.0,1620.0
2023-02-15,OD,0,250.0,-155.0
2023-02-16,RV,0,2415.0,-1995.0
2023-02-16,OD,0,595.0,-530.0
2023-02-17,RV,1,465.0,1625.0
2023-02-17,RV,0,745.0,-180.0
2023-02-21,B2,1,825.0,1085.0
2023-02-21,OD,0,130.0,0.0
2023-02-22,RV,1,525.0,2060.0
2023-02-22,RV,0,1805.0,40.0
2023-02-22,B2,0,1490.0,-355.0
2023-02-22,OD,1,165.0,170.0
2023-02-23,B2,1,195.0,-2380.0
2023-02-23,OD,0,515.0,-365.0
2023-02-24,RV,1,120.0,1840.0
2023-02-24,B2,1,470.0,595.0
2023-02-26,OD,0,160.0,75.0
2023-02-27,OD,0,210.0,-100.0
2023-02-28,RV,1,745.0,65.0
2023-02-28,FB,0,120.0,355.0
2023-02-28,OD,1,270.0,1600.0
2023-03-01,RV,1,645.0,1060.0
2023-03-01,RV,1,560.0,835.0
2023-03-01,OD,0,750.0,-720.0
2023-03-02,FB,1,670.0,2125.0
2023-03-02,RV,1,0.0,680.0
2023-03-02,OD,0,670.0,-370.0
2023-03-03,B2,1,485.0,1285.0
2023-03-03,FB,1,485.0,1445.0
2023-03-06,FB,0,2320.0,-2100.0
2023-03-06,OD,0,105.0,315.0
2023-03-07,RV,1,60.0,1745.0
2023-03-07,B2,1,1230.0,1015.0
2023-03-07,OD,0,505.0,-370.0
2023-03-08,FB,0,1010.0,-290.0
2023-03-08,OD,0,765.0,-625.0
2023-03-09,FB,0,3500.0,-3480.0
2023-03-09,OD,0,1060.0,-910.0
2023-03-10,RV,1,1335.0,2595.0
2023-03-10,B2,1,820.0,65.0
2023-03-13,FB,1,730.0,1165.0
2023-03-13,OD,0,765.0,-550.0
2023-03-14,FB,1,460.0,-635.0
2023-03-14,B2,0,2970.0,-1695.0
2023-03-14,B2,1,1220.0,1945.0
2023-03-14,OD,0,345.0,-45.0
2023-03-15,RV,1,1005.0,-3045.0
2023-03-15,OD,0,550.0,-305.0
2023-03-16,FB,1,370.0,2820.0
2023-03-16,B2,1,170.0,1515.0
2023-03-16,B2,1,270.0,1390.0
2023-03-16,OD,0,520.0,-45.0
2023-03-17,FB,1,85.0,-1355.0
2023-03-17,B2,0,1960.0,-985.0
2023-03-19,OD,0,760.0,-550.0
2023-03-20,OD,1,230.0,360.0
2023-03-21,FB,0,1080.0,-765.0
2023-03-21,OD,0,275.0,-140.0
2023-03-22,FB,1,235.0,2195.0
2023-03-22,RV,0,1285.0,-955.0
2023-03-22,RV,1,2140.0,-1240.0
2023-03-22,B2,1,275.0,-6430.0
2023-03-22,OD,1,325.0,1470.0
2023-03-23,FB,1,525.0,270.0
2023-03-23,B2,1,65.0,2130.0
2023-03-23,RV,1,340.0,1200.0
2023-03-23,OD,1,755.0,-70.0
2023-03-24,RV,1,425.0,1330.0
2023-03-24,RV,1,550.0,-840.0
2023-03-26,OD,0,855.0,-610.0
2023-03-27,B2,1,75.0,985.0
2023-03-27,B2,0,1755.0,-580.0
2023-03-27,OD,0,470.0,-230.0
2023-03-28,RV,1,70.0,1395.0
2023-03-28,RV,1,390.0,775.0
2023-03-28,OD,1,100.0,1235.0
2023-03-29,FB,0,1000.0,55.0
2023-03-29,B2,1,575.0,970.0
2023-03-29,OD,1,480.0,1195.0
2023-03-30,RV,0,1040.0,175.0
2023-03-30,RV,0,1555.0,-1155.0
2023-03-30,FB,0,1670.0,-1415.0
2023-03-30,B2,0,1400.0,315.0
2023-03-30,OD,0,85.0,540.0
2023-03-31,B2,1,70.0,1280.0
2023-03-31,FB,1,70.0,1825.0
2023-04-02,OD,0,1165.0,-1030.0
2023-04-03,RV,0,1775.0,-1220.0
2023-04-03,FB,0,1670.0,-1625.0
2023-04-03,OD,0,535.0,-485.0
2023-04-04,B2,0,840.0,360.0
2023-04-04,OD,0,425.0,-380.0
2023-04-05,B2,0,290.0,20.0
2023-04-05,RV,0,1055.0,-135.0
2023-04-05,OD,0,825.0,-745.0
2023-04-06,RV,0,1370.0,-885.0
2023-04-06,RV,1,125.0,1510.0
2023-04-06,FB,1,270.0,1765.0
2023-04-06,B2,1,85.0,1430.0
2023-04-06,B2,1,50.0,745.0
2023-04-06,OD,0,110.0,5.0
2023-04-09,OD,0,420.0,-370.0
2023-04-10,RV,0,1380.0,-1370.0
2023-04-10,FB,0,490.0,-60.0
2023-04-10,OD,0,320.0,-245.0
2023-04-11,B2,0,1005.0,5.0
2023-04-11,OD,0,415.0,-305.0
2023-04-12,B2,0,2880.0,-2280.0
2023-04-12,OD,1,290.0,705.0
2023-04-13,FB,1,125.0,1980.0
2023-04-13,RV,1,570.0,1440.0
2023-04-13,B2,1,175.0,1275.0
2023-04-13,OD,0,245.0,-165.0
2023-04-14,RV,1,140.0,-1065.0
2023-04-14,FB,0,2750.0,-2610.0
2023-04-14,B2,0,1695.0,-710.0
2023-04-16,OD,0,115.0,185.0
2023-04-17,RV,0,980.0,-910.0
2023-04-17,OD,1,430.0,1205.0
2023-04-18,RV,1,270.0,135.0
2023-04-18,OD,0,355.0,-305.0
2023-04-19,RV,0,1035.0,-925.0
2023-04-19,B2,0,965.0,-770.0
2023-04-19,OD,0,530.0,-495.0
2023-04-20,RV,0,1425.0,-710.0
2023-04-20,OD,0,470.0,-455.0
2023-04-21,RV,0,1365.0,-765.0
2023-04-23,OD,0,600.0,-520.0
2023-04-24,RV,0,1095.0,-810.0
2023-04-24,OD,0,330.0,-295.0
2023-04-25,RV,1,115.0,1065.0
2023-04-25,B2,1,55.0,1025.0
2023-04-25,RV,0,10.0,265.0
2023-04-25,OD,0,170.0,45.0
2023-04-26,FB,0,1575.0,-1270.0
2023-04-26,B2,0,1180.0,800.0
2023-04-26,OD,1,275.0,750.0
2023-04-27,RV,1,260.0,1100.0
2023-04-27,FB,1,335.0,2260.0
2023-04-27,B2,1,180.0,1335.0
2023-04-27,OD,0,405.0,60.0
2023-04-28,RV,0,1765.0,-1045.0
2023-04-28,FB,0,515.0,570.0
2023-04-28,B2,0,570.0,780.0
2023-04-30,OD,1,450.0,-315.0
2023-05-01,RV,0,1285.0,-1080.0
2023-05-01,FB,0,170.0,165.0
2023-05-01,RV,0,1130.0,-755.0
2023-05-01,OD,0,470.0,390.0
2023-05-02,B2,1,180.0,740.0
2023-05-02,B2,0,1660.0,-715.0
2023-05-02,RV,0,1590.0,-895.0
2023-05-02,OD,0,5.0,410.0
2023-05-03,RV,0,1110.0,-810.0
2023-05-03,RV,1,530.0,955.0
2023-05-03,OD,1,90.0,925.0
2023-05-04,RV,0,1745.0,-1395.0
2023-05-04,FB,0,770.0,-640.0
2023-05-04,OD,1,135.0,990.0
2023-05-05,RV,1,125.0,2195.0
2023-05-05,FB,1,0.0,2465.0
2023-05-07,OD,0,540.0,-350.0
2023-05-08,FB,0,170.0,170.0
2023-05-08,B2,0,720.0,555.0
2023-05-08,OD,0,90.0,-55.0
2023-05-09,RV,0,905.0,-615.0
2023-05-09,B2,0,685.0,-395.0
2023-05-09,OD,0,100.0,-65.0
2023-05-10,B2,1,1435.0,1990.0
2023-05-10,OD,1,0.0,550.0
2023-05-11,RV,1,500.0,655.0
2023-05-11,OD,0,160.0,200.0
2023-05-12,B2,1,625.0,815.0
2023-05-12,RV,1,35.0,1560.0
2023-05-14,OD,1,270.0,1400.0
2023-05-15,RV,0,1140.0,-1125.0
2023-05-15,FB,0,700.0,5.0
2023-05-15,OD,0,355.0,-250.0
2023-05-16,RV,1,25.0,420.0
2023-05-16,FB,1,75.0,565.0
2023-05-16,RV,0,360.0,130.0
2023-05-16,B2,0,845.0,-490.0
2023-05-16,OD,0,75.0,100.0
2023-05-17,RV,0,180.0,530.0
2023-05-17,FB,1,590.0,2390.0
2023-05-17,B2,1,135.0,1765.0
2023-05-17,B2,1,75.0,770.0
2023-05-17,OD,0,200.0,-110.0
2023-05-18,RV,1,265.0,1630.0
2023-05-18,FB,1,250.0,1035.0
2023-05-18,RV,1,575.0,140.0
2023-05-18,B2,1,35.0,1285.0
2023-05-18,OD,0,500.0,-470.0
2023-05-21,OD,0,5.0,360.0
2023-05-22,RV,1,25.0,400.0
2023-05-22,FB,0,1305.0,-365.0
2023-05-22,B2,0,370.0,120.0
2023-05-22,OD,0,10.0,100.0
2023-05-23,OD,0,330.0,-240.0
2023-05-24,RV,1,350.0,1200.0
2023-05-24,B2,0,2170.0,-1610.0
2023-05-24,RV,0,1015.0,-1010.0
2023-05-24,OD,0,390.0,35.0
2023-05-25,FB,0,230.0,385.0
2023-05-25,OD,0,840.0,-275.0
2023-05-26,FB,1,365.0,3685.0
2023-05-26,RV,1,135.0,2725.0
2023-05-26,B2,1,150.0,2420.0
2023-05-30,OD,0,840.0,-740.0
2023-05-31,RV,0,2050.0,-1630.0
2023-05-31,FB,0,1625.0,-1480.0
2023-05-31,RV,0,1470.0,-295.0
2023-05-31,B2,0,1845.0,-535.0
2023-05-31,OD,0,960.0,-395.0
2023-06-01,FB,1,330.0,1965.0
2023-06-01,B2,1,315.0,1345.0
2023-06-01,OD,1,285.0,1475.0
2023-06-02,RV,1,995.0,1245.0
2023-06-02,FB,0,650.0,-150.0
2023-06-02,B2,0,665.0,-85.0
2023-06-04,OD,0,430.0,245.0
2023-06-05,RV,1,675.0,1005.0
2023-06-05,FB,1,135.0,785.0
2023-06-05,OD,0,330.0,-35.0
2023-06-06,FB,0,1120.0,-455.0
2023-06-06,B2,0,1380.0,-105.0
2023-06-06,OD,0,365.0,-295.0
2023-06-07,B2,0,2180.0,-1915.0
2023-06-07,OD,0,840.0,-560.0
2023-06-08,FB,1,0.0,415.0
2023-06-08,B2,1,50.0,1510.0
2023-06-08,OD,0,620.0,-545.0
2023-06-09,FB,1,155.0,-1060.0
2023-06-09,RV,1,200.0,1595.0
2023-06-09,B2,1,245.0,770.0
2023-06-11,OD,1,240.0,3200.0
2023-06-12,FB,0,10.0,335.0
2023-06-12,OD,1,515.0,605.0
2023-06-13,RV,1,470.0,895.0
2023-06-13,OD,0,545.0,220.0
2023-06-14,FB,0,3470.0,-3065.0
2023-06-14,B2,1,1030.0,1585.0
2023-06-14,OD,0,1050.0,-955.0
2023-06-15,RV,0,2730.0,-2130.0
2023-06-15,B2,1,425.0,1365.0
2023-06-15,OD,0,870.0,-770.0
2023-06-19,OD,0,215.0,-95.0
2023-06-20,FB,0,1870.0,-1385.0
2023-06-20,B2,0,3420.0,-3235.0
2023-06-20,B2,1,290.0,2230.0
2023-06-20,B2,0,970.0,-595.0
2023-06-20,OD,0,25.0,60.0
2023-06-21,B2,1,150.0,580.0
2023-06-21,RV,0,1515.0,-945.0
2023-06-21,B2,0,1760.0,455.0
2023-06-21,OD,0,440.0,-320.0
2023-06-22,FB,1,325.0,1580.0
2023-06-22,OD,0,925.0,-885.0
2023-06-23,RV,1,325.0,-1535.0
2023-06-25,OD,0,400.0,-115.0
2023-06-26,FB,0,1895.0,-725.0
2023-06-26,RV,0,2155.0,-1110.0
2023-06-26,B2,0,2210.0,-1165.0
2023-06-26,OD,0,555.0,310.0
2023-06-27,B2,1,1470.0,1575.0
2023-06-27,FB,1,130.0,2630.0
2023-06-27,OD,0,340.0,-285.0
2023-06-28,RV,1,785.0,2020.0
2023-06-28,FB,1,140.0,-370.0
2023-06-28,B2,0,2500.0,-1755.0
2023-06-28,B2,1,1165.0,875.0
2023-06-28,OD,0,720.0,-690.0
2023-06-29,RV,1,465.0,880.0
2023-06-29,OD,0,205.0,335.0
2023-06-30,FB,0,865.0,525.0
2023-06-30,RV,0,1555.0,-850.0
2023-06-30,B2,0,1285.0,-600.0
2023-07-02,OD,0,315.0,-60.0
2023-07-03,RV,0,45.0,425.0
2023-07-03,B2,0,585.0,-490.0
2023-07-03,OD,0,150.0,-45.0
2023-07-04,OD,0,155.0,85.0
2023-07-05,RV,0,2255.0,-1805.0
2023-07-05,B2,0,1365.0,-845.0
2023-07-05,B2,0,595.0,25.0
2023-07-05,OD,0,505.0,-405.0
2023-07-06,RV,1,105.0,-1180.0
2023-07-06,B2,0,430.0,-345.0
2023-07-06,OD,0,350.0,-295.0
2023-07-07,FB,0,640.0,-455.0
2023-07-07,B2,0,3545.0,-3320.0
2023-07-09,OD,0,1015.0,-790.0
2023-07-10,OD,1,155.0,325.0
2023-07-11,RV,0,1575.0,-515.0
2023-07-11,OD,0,400.0,760.0
2023-07-12,B2,0,2855.0,-2140.0
2023-07-12,FB,0,2855.0,-725.0
2023-07-12,B2,1,145.0,1865.0
2023-07-12,OD,1,70.0,1390.0
2023-07-13,B2,0,1205.0,650.0
2023-07-13,FB,1,395.0,1175.0
2023-07-13,OD,0,730.0,-480.0
2023-07-14,FB,1,360.0,-645.0
2023-07-14,B2,0,1180.0,-510.0
2023-07-14,B2,0,2470.0,-2440.0
2023-07-14,B2,0,915.0,-255.0
2023-07-16,OD,1,125.0,740.0
2023-07-17,FB,1,845.0,1295.0
2023-07-17,B2,1,230.0,1345.0
2023-07-17,OD,0,440.0,15.0
2023-07-18,B2,0,2670.0,-2530.0
2023-07-18,FB,1,430.0,1430.0
2023-07-18,B2,1,505.0,1480.0
2023-07-18,B2,0,935.0,-860.0
2023-07-18,OD,0,255.0,740.0
2023-07-19,FB,0,1740.0,-1405.0
2023-07-19,B2,0,1520.0,-920.0
2023-07-19,OD,1,80.0,455.0
2023-07-20,RV,1,540.0,3345.0
2023-07-20,B2,1,15.0,1815.0
2023-07-20,B2,1,395.0,490.0
2023-07-20,OD,1,690.0,1350.0
2023-07-23,OD,0,430.0,-230.0
2023-07-24,RV,1,495.0,230.0
2023-07-24,OD,1,255.0,1185.0
2023-07-25,FB,0,1180.0,610.0
2023-07-25,RV,0,1180.0,-985.0
2023-07-25,B2,1,570.0,920.0
2023-07-25,B2,0,125.0,345.0
2023-07-25,OD,0,75.0,510.0
2023-07-26,RV,1,150.0,1440.0
2023-07-26,B2,1,0.0,-460.0
2023-07-26,RV,0,2785.0,-2245.0
2023-07-26,OD,1,210.0,1365.0
2023-07-27,B2,0,2925.0,-2530.0
2023-07-27,OD,1,185.0,485.0
2023-07-28,B2,1,1080.0,145.0
2023-07-28,FB,1,1080.0,260.0
2023-07-30,OD,0,860.0,-755.0
2023-07-31,OD,0,170.0,-100.0
2023-08-01,FB,0,1260.0,-985.0
2023-08-01,RV,0,765.0,-545.0
2023-08-01,OD,0,410.0,-245.0
2023-08-02,RV,1,0.0,1040.0
2023-08-02,OD,0,755.0,-555.0
2023-08-03,RV,0,1530.0,-1180.0
2023-08-03,FB,1,620.0,-275.0
2023-08-03,OD,1,415.0,335.0
2023-08-04,RV,0,3590.0,-2170.0
2023-08-04,FB,0,2100.0,-2050.0
2023-08-04,B2,0,3575.0,-3515.0
2023-08-06,OD,1,210.0,275.0
2023-08-07,RV,1,360.0,1255.0
2023-08-07,OD,0,640.0,-610.0
2023-08-08,B2,0,1400.0,-985.0
2023-08-08,RV,0,1345.0,-895.0
2023-08-08,OD,1,100.0,920.0
2023-08-09,RV,0,1570.0,-1270.0
2023-08-09,RV,1,395.0,865.0
2023-08-09,OD,1,70.0,1575.0
2023-08-10,RV,0,2920.0,-2690.0
2023-08-10,FB,0,4465.0,-4155.0
2023-08-10,B2,0,2725.0,-1370.0
2023-08-10,RV,0,895.0,-760.0
2023-08-10,OD,0,295.0,-160.0
2023-08-11,RV,1,620.0,1775.0
2023-08-11,B2,1,620.0,480.0
2023-08-13,OD,0,1485.0,-1155.0
2023-08-14,FB,1,485.0,1125.0
2023-08-14,OD,0,200.0,-75.0
2023-08-15,FB,0,2715.0,-2450.0
2023-08-15,B2,0,1740.0,235.0
2023-08-15,RV,0,670.0,710.0
2023-08-15,OD,0,710.0,235.0
2023-08-16,RV,1,955.0,1650.0
2023-08-16,RV,1,1120.0,1355.0
2023-08-16,OD,0,1080.0,-575.0
2023-08-17,RV,1,1350.0,2160.0
2023-08-17,B2,1,1760.0,1750.0
2023-08-17,OD,0,180.0,80.0
2023-08-18,RV,1,545.0,-355.0
2023-08-18,RV,0,1830.0,-1235.0
2023-08-20,OD,0,580.0,-120.0
2023-08-21,RV,1,510.0,-925.0
2023-08-21,FB,0,2400.0,-1990.0
2023-08-21,B2,0,2025.0,-1820.0
2023-08-21,B2,1,40.0,1225.0
2023-08-21,OD,0,500.0,-220.0
2023-08-22,RV,0,2275.0,-2010.0
2023-08-22,OD,1,240.0,1600.0
2023-08-23,FB,1,110.0,4115.0
2023-08-23,RV,1,235.0,1925.0
2023-08-23,B2,1,135.0,1585.0
2023-08-23,B2,1,1055.0,1670.0
2023-08-23,OD,1,260.0,870.0
2023-08-24,B2,1,920.0,2685.0
2023-08-24,OD,1,415.0,2500.0
2023-08-27,OD,0,785.0,-600.0
2023-08-28,OD,0,375.0,-210.0
2023-08-29,FB,1,425.0,4260.0
2023-08-29,B2,1,210.0,1445.0
2023-08-29,OD,0,140.0,90.0
2023-08-30,FB,0,2605.0,-1980.0
2023-08-30,B2,1,400.0,1110.0
2023-08-30,B2,0,1300.0,-5.0
2023-08-30,OD,0,215.0,-170.0
2023-08-31,FB,0,1785.0,-240.0
2023-08-31,B2,0,1785.0,-475.0
2023-08-31,OD,0,390.0,-355.0
2023-09-01,B2,1,10.0,745.0
2023-09-03,OD,0,255.0,-160.0
2023-09-05,FB,0,1090.0,-55.0
2023-09-05,OD,0,515.0,-480.0
2023-09-06,OD,0,580.0,-565.0
2023-09-07,RV,0,1555.0,-1225.0
2023-09-07,OD,1,505.0,485.0
2023-09-08,B2,0,2045.0,-1830.0
2023-09-08,FB,0,1750.0,-665.0
2023-09-10,OD,1,355.0,4210.0
2023-09-11,OD,0,400.0,-225.0
2023-09-12,RV,0,2160.0,-2125.0
2023-09-12,RV,1,1180.0,1385.0
2023-09-12,OD,0,355.0,-340.0
2023-09-13,B2,1,30.0,1675.0
2023-09-13,FB,1,390.0,750.0
2023-09-13,B2,0,1450.0,-180.0
2023-09-13,OD,1,55.0,505.0
2023-09-14,RV,1,40.0,1085.0
2023-09-14,FB,1,25.0,480.0
2023-09-14,B2,1,25.0,830.0
2023-09-14,OD,0,240.0,-230.0
2023-09-15,B2,1,515.0,1240.0
2023-09-15,B2,0,975.0,-505.0
2023-09-17,OD,0,80.0,15.0
2023-09-18,RV,0,1015.0,75.0
2023-09-18,OD,0,345.0,-330.0
2023-09-19,B2,0,1720.0,-1660.0
2023-09-19,RV,0,1560.0,-1500.0
2023-09-19,RV,0,700.0,510.0
2023-09-19,OD,0,490.0,-390.0
2023-09-20,B2,0,1215.0,550.0
2023-09-20,RV,1,230.0,235.0
2023-09-20,RV,1,175.0,2640.0
2023-09-20,OD,0,850.0,-820.0
2023-09-21,RV,1,465.0,1140.0
2023-09-21,OD,1,485.0,1260.0
2023-09-22,RV,1,760.0,815.0
2023-09-22,B2,0,1760.0,-1625.0
2023-09-22,FB,0,1460.0,-1280.0
2023-09-24,OD,0,590.0,100.0
2023-09-25,FB,0,935.0,-215.0
2023-09-25,OD,0,760.0,-735.0
2023-09-26,B2,1,1280.0,1270.0
2023-09-26,OD,1,205.0,650.0
2023-09-27,RV,1,180.0,600.0
2023-09-27,RV,1,540.0,1095.0
2023-09-27,RV,0,1740.0,-680.0
2023-09-27,OD,0,455.0,-355.0
2023-09-28,FB,1,135.0,-815.0
2023-09-28,OD,1,1025.0,1445.0
2023-09-29,B2,0,2575.0,-2385.0
2023-10-01,OD,0,215.0,-70.0
2023-10-02,RV,1,950.0,-665.0
2023-10-02,FB,1,1530.0,-1525.0
2023-10-02,B2,1,995.0,1790.0
2023-10-02,OD,0,880.0,-820.0
2023-10-03,FB,0,2930.0,-2920.0
2023-10-03,B2,1,70.0,-60.0
2023-10-03,OD,0,560.0,-395.0
2023-10-04,RV,0,1875.0,-220.0
2023-10-04,B2,1,1035.0,1180.0
2023-10-04,FB,0,970.0,-495.0
2023-10-04,B2,1,1050.0,1255.0
2023-10-04,OD,0,390.0,-150.0
2023-10-05,OD,0,335.0,-305.0
2023-10-06,RV,0,3145.0,-2805.0
2023-10-06,FB,1,125.0,2300.0
2023-10-06,RV,1,25.0,2905.0
2023-10-06,B2,1,80.0,1130.0
2023-10-08,OD,0,840.0,-635.0
2023-10-09,RV,0,1790.0,-295.0
2023-10-09,FB,0,1915.0,-1200.0
2023-10-09,B2,1,105.0,1250.0
2023-10-09,B2,0,755.0,-245.0
2023-10-09,OD,0,205.0,-130.0
2023-10-10,RV,1,55.0,1525.0
2023-10-10,FB,1,80.0,190.0
2023-10-10,RV,0,2055.0,-1345.0
2023-10-10,B2,0,2305.0,-1595.0
2023-10-10,B2,0,355.0,10.0
2023-10-10,OD,1,315.0,790.0
2023-10-11,RV,1,415.0,-130.0
2023-10-11,B2,1,800.0,2355.0
2023-10-11,OD,0,20.0,470.0
2023-10-12,RV,0,3215.0,-3080.0
2023-10-12,RV,0,805.0,-660.0
2023-10-12,OD,0,395.0,-320.0
2023-10-13,RV,1,925.0,750.0
2023-10-13,B2,1,50.0,1170.0
2023-10-13,RV,0,1040.0,-195.0
2023-10-13,B2,0,1040.0,170.0
2023-10-15,OD,0,175.0,90.0
2023-10-16,FB,1,360.0,1475.0
2023-10-16,B2,1,60.0,1350.0
2023-10-16,RV,1,85.0,995.0
2023-10-16,B2,1,1350.0,425.0
2023-10-16,OD,0,285.0,-260.0
2023-10-17,RV,0,2205.0,-1965.0
2023-10-17,FB,0,1805.0,-1575.0
2023-10-17,B2,0,760.0,610.0
2023-10-17,OD,0,745.0,-740.0
2023-10-18,RV,1,840.0,1935.0
2023-10-18,OD,0,355.0,-340.0
2023-10-19,RV,1,55.0,-835.0
2023-10-19,OD,0,350.0,-295.0
2023-10-20,B2,0,2000.0,-1290.0
2023-10-23,RV,0,2615.0,-2535.0
2023-10-23,OD,0,590.0,-400.0
2023-10-24,FB,0,1750.0,-1505.0
2023-10-24,RV,0,1750.0,-875.0
2023-10-24,B2,0,3185.0,-2850.0
2023-10-24,OD,0,850.0,-845.0
2023-10-25,OD,0,855.0,-825.0
2023-10-26,FB,0,2510.0,-2360.0
2023-10-26,RV,1,95.0,3820.0
2023-10-26,OD,0,865.0,-335.0
2023-10-27,FB,0,2435.0,-2320.0
2023-10-27,B2,0,2790.0,-2180.0
2023-10-29,OD,1,35.0,1325.0
2023-10-30,FB,0,2635.0,-2420.0
2023-10-30,B2,0,2780.0,-2570.0
2023-10-30,OD,0,740.0,-625.0
2023-10-31,RV,1,960.0,1375.0
2023-10-31,FB,0,145.0,55.0
2023-10-31,B2,0,515.0,-385.0
2023-10-31,OD,0,295.0,175.0
2023-11-01,FB,1,205.0,1325.0
2023-11-01,B2,1,2070.0,1615.0
2023-11-01,OD,0,260.0,-110.0
2023-11-02,RV,1,325.0,1270.0
2023-11-02,FB,0,210.0,15.0
2023-11-02,B2,0,1090.0,-710.0
2023-11-02,OD,0,240.0,-35.0
2023-11-03,FB,1,385.0,1920.0
2023-11-03,B2,0,395.0,-115.0
2023-11-05,OD,0,75.0,415.0
2023-11-07,FB,1,500.0,2165.0
2023-11-07,RV,1,575.0,570.0
2023-11-07,B2,1,515.0,430.0
2023-11-07,OD,0,540.0,-430.0
2023-11-08,FB,0,1240.0,-620.0
2023-11-08,RV,0,1105.0,-615.0
2023-11-08,OD,0,40.0,180.0
2023-11-09,RV,0,1540.0,-1125.0
2023-11-09,FB,0,2485.0,-2100.0
2023-11-09,B2,0,2060.0,-1650.0
2023-11-09,OD,1,225.0,7280.0
2023-11-12,OD,0,855.0,-850.0
2023-11-13,OD,0,130.0,655.0
2023-11-14,FB,0,565.0,-530.0
2023-11-14,OD,0,115.0,285.0
2023-11-15,RV,0,1590.0,-320.0
2023-11-15,B2,0,1715.0,-1515.0
2023-11-15,OD,0,865.0,-860.0
2023-11-16,RV,0,1495.0,-1035.0
2023-11-16,B2,1,1030.0,285.0
2023-11-16,B2,1,295.0,830.0
2023-11-16,OD,0,235.0,-155.0
2023-11-17,RV,0,65.0,270.0
2023-11-17,RV,0,1205.0,-555.0
2023-11-19,OD,0,295.0,-235.0
2023-11-20,FB,1,895.0,1780.0
2023-11-20,B2,1,125.0,1060.0
2023-11-20,OD,0,90.0,50.0
2023-11-21,OD,0,225.0,-135.0
2023-11-22,B2,0,1005.0,-345.0
2023-11-22,OD,0,145.0,420.0
2023-11-23,OD,0,160.0,-130.0
2023-11-26,OD,0,305.0,-265.0
2023-11-27,RV,1,615.0,-165.0
2023-11-27,B2,1,45.0,780.0
2023-11-27,FB,0,165.0,-50.0
2023-11-27,OD,0,245.0,-125.0
2023-11-28,RV,0,1200.0,-665.0
2023-11-28,FB,1,385.0,-645.0
2023-11-28,B2,0,1915.0,-1255.0
2023-11-28,RV,0,1960.0,-1300.0
2023-11-28,OD,0,55.0,120.0
2023-11-29,FB,0,1835.0,-1715.0
2023-11-29,B2,0,1745.0,-1095.0
2023-11-29,OD,0,310.0,-205.0
2023-11-30,RV,0,855.0,-120.0
2023-11-30,OD,0,320.0,235.0
2023-12-01,B2,1,510.0,1270.0
2023-12-01,FB,1,700.0,50.0
2023-12-01,B2,0,700.0,260.0
2023-12-04,OD,0,545.0,-525.0
2023-12-05,FB,0,1960.0,-1130.0
2023-12-05,B2,0,1605.0,-690.0
2023-12-05,OD,1,70.0,4590.0
2023-12-06,OD,0,4180.0,-4145.0
2023-12-07,FB,1,1520.0,1500.0
2023-12-07,OD,0,295.0,-185.0
2023-12-08,RV,0,1570.0,140.0
2023-12-08,FB,0,2185.0,-170.0
2023-12-08,RV,0,1915.0,-1580.0
2023-12-08,B2,1,95.0,650.0
2023-12-10,OD,1,1075.0,3185.0
2023-12-11,FB,0,250.0,760.0
2023-12-11,OD,0,5.0,155.0
2023-12-12,B2,1,635.0,1215.0
2023-12-12,OD,0,320.0,-75.0
2023-12-13,RV,1,570.0,860.0
2023-12-13,B2,1,80.0,365.0
2023-12-13,OD,0,110.0,235.0
2023-12-14,B2,0,2350.0,-2120.0
2023-12-14,OD,0,350.0,395.0
2023-12-15,FB,0,1530.0,-1055.0
2023-12-15,B2,1,280.0,625.0
2023-12-17,OD,0,135.0,295.0
2023-12-18,FB,1,955.0,1060.0
2023-12-18,B2,1,955.0,1020.0
2023-12-18,RV,1,190.0,1150.0
2023-12-18,B2,0,1200.0,-1040.0
2023-12-18,OD,0,255.0,-70.0
2023-12-19,RV,0,615.0,315.0
2023-12-19,FB,0,480.0,215.0
2023-12-19,OD,0,65.0,-35.0
2023-12-20,RV,1,90.0,1060.0
2023-12-20,FB,0,325.0,-255.0
2023-12-20,B2,0,4295.0,-4155.0
2023-12-20,OD,1,145.0,1365.0
2023-12-21,OD,0,730.0,-725.0
2023-12-22,FB,0,1150.0,-785.0
2023-12-22,B2,0,1990.0,-1215.0
2023-12-22,B2,1,5.0,560.0
2023-12-27,OD,0,5.0,555.0
2023-12-28,OD,0,1960.0,-1445.0
2024-01-01,OD,0,295.0,-220.0
