date,entry_time,exit_time,direction,prior_gamma_sign,entry_price,exit_price,qty,bars_held,pnl_pts,pnl_$,reason
2023-10-17,2023-10-17 10:00:00-04:00,2023-10-17 10:30:00-04:00,SHORT,-1,15079.0,15177.245094512557,1,1,-98.24509451255653,-1964.9018902511307,SL
2023-10-18,2023-10-18 10:00:00-04:00,2023-10-18 14:30:00-04:00,SHORT,-1,15164.5,15098.5,2,9,66.0,2640.0,FC
2023-10-19,2023-10-19 10:00:00-04:00,2023-10-19 14:30:00-04:00,SHORT,-1,15058.0,14987.25,1,8,70.75,1415.0,FC
2023-10-20,2023-10-20 10:00:00-04:00,2023-10-20 14:30:00-04:00,SHORT,-1,14837.5,14707.5,1,9,130.0,2600.0,FC
2023-10-23,2023-10-23 10:00:00-04:00,2023-10-23 12:00:00-04:00,SHORT,-1,14636.5,14759.463077190432,1,4,-122.96307719043216,-2459.261543808643,SL
2023-10-25,2023-10-25 10:00:00-04:00,2023-10-25 14:30:00-04:00,SHORT,-1,14651.5,14485.0,2,9,166.5,6660.0,FC
2023-10-26,2023-10-26 10:00:00-04:00,2023-10-26 14:30:00-04:00,SHORT,-1,14330.5,14258.25,1,9,72.25,1445.0,FC
2023-10-27,2023-10-27 10:00:00-04:00,2023-10-27 14:30:00-04:00,SHORT,-1,14327.25,14228.5,1,9,98.75,1975.0,FC
2023-10-31,2023-10-31 10:00:00-04:00,2023-10-31 13:30:00-04:00,SHORT,-1,14340.0,14444.392483908832,1,7,-104.39248390883222,-2087.8496781766444,SL
2023-11-09,2023-11-09 10:00:00-05:00,2023-11-09 10:30:00-05:00,LONG,1,15423.0,15363.892828016184,2,1,-59.10717198381644,-2364.2868793526577,SL
2023-11-15,2023-11-15 10:00:00-05:00,2023-11-15 14:30:00-05:00,LONG,1,15918.0,15918.0,1,9,0.0,0.0,FC
2023-11-28,2023-11-28 10:00:00-05:00,2023-11-28 11:00:00-05:00,SHORT,-1,15967.5,16026.906984914065,1,2,-59.406984914065106,-1188.1396982813021,SL
2023-12-01,2023-12-01 10:00:00-05:00,2023-12-01 11:30:00-05:00,SHORT,-1,15913.75,15979.34230662496,2,3,-65.59230662495975,-2623.69226499839,SL
2023-12-07,2023-12-07 10:00:00-05:00,2023-12-07 11:00:00-05:00,SHORT,-1,15907.0,15997.792025174607,1,2,-90.79202517460726,-1815.8405034921452,SL
2023-12-08,2023-12-08 10:00:00-05:00,2023-12-08 10:30:00-05:00,SHORT,-1,15991.25,16084.640850755024,2,1,-93.39085075502408,-3735.634030200963,SL
2023-12-12,2023-12-12 10:00:00-05:00,2023-12-12 14:30:00-05:00,LONG,1,16467.25,16532.5,1,9,65.25,1305.0,FC
2023-12-13,2023-12-13 10:00:00-05:00,2023-12-13 14:30:00-05:00,LONG,1,16610.5,16697.75,1,9,87.25,1745.0,FC
2023-12-14,2023-12-14 10:00:00-05:00,2023-12-14 11:00:00-05:00,LONG,1,16849.25,16768.702481245487,1,2,-80.54751875451257,-1610.9503750902513,SL
2023-12-15,2023-12-15 10:00:00-05:00,2023-12-15 14:30:00-05:00,LONG,1,16821.75,16790.5,2,9,-31.25,-1250.0,FC
2023-12-18,2023-12-18 10:00:00-05:00,2023-12-18 14:30:00-05:00,LONG,1,16878.5,16956.25,1,9,77.75,1555.0,FC
2023-12-20,2023-12-20 10:00:00-05:00,2023-12-20 14:30:00-05:00,LONG,1,17016.5,17011.25,1,9,-5.25,-105.0,FC
2023-12-21,2023-12-21 10:00:00-05:00,2023-12-21 14:30:00-05:00,SHORT,-1,16893.5,16881.0,2,9,12.5,500.0,FC
2023-12-28,2023-12-28 10:00:00-05:00,2023-12-28 14:30:00-05:00,LONG,0,17124.5,17124.5,1,9,0.0,0.0,FC
2024-01-03,2024-01-03 10:00:00-05:00,2024-01-03 14:30:00-05:00,SHORT,-1,16613.75,16618.0,1,9,-4.25,-85.0,FC
2024-01-04,2024-01-04 10:00:00-05:00,2024-01-04 11:00:00-05:00,SHORT,-1,16460.75,16540.10752712183,2,2,-79.35752712182875,-3174.30108487315,SL
2024-01-09,2024-01-09 10:00:00-05:00,2024-01-09 14:30:00-05:00,LONG,1,16705.0,16816.25,1,9,111.25,2225.0,FC
2024-01-11,2024-01-11 10:00:00-05:00,2024-01-11 10:30:00-05:00,LONG,1,16958.25,16829.687672705903,1,1,-128.56232729409749,-2571.2465458819497,SL
2024-01-16,2024-01-16 10:00:00-05:00,2024-01-16 11:00:00-05:00,SHORT,-1,16913.75,17017.842587967276,2,2,-104.0925879672759,-4163.703518691036,SL
2024-01-17,2024-01-17 10:00:00-05:00,2024-01-17 11:30:00-05:00,SHORT,-1,16707.0,16819.108099234247,1,3,-112.10809923424677,-2242.1619846849353,SL
2024-01-19,2024-01-19 10:00:00-05:00,2024-01-19 14:30:00-05:00,LONG,1,17208.5,17415.25,2,9,206.75,8270.0,FC
2024-01-22,2024-01-22 10:00:00-05:00,2024-01-22 11:00:00-05:00,LONG,1,17540.25,17451.40181634598,1,2,-88.84818365401952,-1776.9636730803904,SL
2024-01-24,2024-01-24 10:00:00-05:00,2024-01-24 14:30:00-05:00,LONG,1,17669.75,17646.75,2,9,-23.0,-920.0,FC
2024-01-25,2024-01-25 10:00:00-05:00,2024-01-25 14:00:00-05:00,LONG,1,17668.5,17574.75987402765,1,8,-93.74012597234832,-1874.8025194469665,SL
2024-01-26,2024-01-26 10:00:00-05:00,2024-01-26 14:30:00-05:00,SHORT,-1,17548.75,17529.0,2,9,19.75,790.0,FC
2024-01-31,2024-01-31 10:00:00-05:00,2024-01-31 14:30:00-05:00,SHORT,-1,17369.5,17330.75,1,9,38.75,775.0,FC
2024-02-01,2024-02-01 10:00:00-05:00,2024-02-01 12:30:00-05:00,SHORT,-1,17303.5,17392.34836189636,1,5,-88.84836189635826,-1776.9672379271651,SL
2024-02-06,2024-02-06 10:00:00-05:00,2024-02-06 14:30:00-05:00,SHORT,-1,17654.0,17594.5,2,9,59.5,2380.0,FC
2024-02-08,2024-02-08 10:00:00-05:00,2024-02-08 14:30:00-05:00,LONG,1,17851.0,17842.75,1,9,-8.25,-165.0,FC
2024-02-09,2024-02-09 10:00:00-05:00,2024-02-09 14:30:00-05:00,LONG,1,17939.5,18051.0,2,9,111.5,4460.0,FC
2024-02-12,2024-02-12 10:00:00-05:00,2024-02-12 14:00:00-05:00,LONG,1,18040.5,17995.773298079188,1,8,-44.72670192081205,-894.534038416241,SL
2024-02-13,2024-02-13 10:00:00-05:00,2024-02-13 14:30:00-05:00,SHORT,-1,17674.5,17613.5,2,9,61.0,2440.0,FC
2024-02-15,2024-02-15 10:00:00-05:00,2024-02-15 13:30:00-05:00,SHORT,-1,17816.75,17895.526273776315,1,7,-78.77627377631507,-1575.5254755263013,SL
2024-02-16,2024-02-16 10:00:00-05:00,2024-02-16 12:00:00-05:00,SHORT,-1,17772.25,17883.474895389503,2,4,-111.22489538950322,-4448.995815580129,SL
2024-02-20,2024-02-20 10:00:00-05:00,2024-02-20 14:30:00-05:00,SHORT,-1,17562.75,17540.5,1,9,22.25,445.0,FC
2024-02-21,2024-02-21 10:00:00-05:00,2024-02-21 14:30:00-05:00,SHORT,-1,17473.0,17411.0,1,9,62.0,1240.0,FC
2024-02-23,2024-02-23 10:00:00-05:00,2024-02-23 11:30:00-05:00,LONG,1,18079.75,18000.67819929003,1,3,-79.07180070997128,-1581.4360141994257,SL
2024-02-28,2024-02-28 10:00:00-05:00,2024-02-28 14:30:00-05:00,SHORT,-1,17896.5,17910.25,2,9,-13.75,-550.0,FC
2024-03-01,2024-03-01 10:00:00-05:00,2024-03-01 14:30:00-05:00,LONG,1,18133.0,18367.75,1,9,234.75,4695.0,FC
2024-03-04,2024-03-04 10:00:00-05:00,2024-03-04 14:30:00-05:00,LONG,1,18296.25,18299.5,1,9,3.25,65.0,FC
2024-03-05,2024-03-05 10:00:00-05:00,2024-03-05 14:30:00-05:00,SHORT,-1,18038.75,17893.75,1,9,145.0,2900.0,FC
2024-03-06,2024-03-06 10:00:00-05:00,2024-03-06 12:30:00-05:00,SHORT,-1,18046.5,18135.788740041844,1,5,-89.288740041844,-1785.7748008368799,SL
2024-03-11,2024-03-11 10:00:00-04:00,2024-03-11 14:30:00-04:00,SHORT,-1,18147.5,18240.75,2,9,-93.25,-3730.0,FC
2024-03-14,2024-03-14 10:00:00-04:00,2024-03-14 14:30:00-04:00,SHORT,-1,18238.0,18300.0,1,9,-62.0,-1240.0,FC
2024-03-15,2024-03-15 10:00:00-04:00,2024-03-15 14:30:00-04:00,SHORT,-1,18094.0,18056.5,2,9,37.5,1500.0,FC
2024-03-19,2024-03-19 10:00:00-04:00,2024-03-19 13:00:00-04:00,SHORT,-1,18090.5,18209.105863549616,1,6,-118.6058635496156,-2372.117270992312,SL
2024-03-25,2024-03-25 10:00:00-04:00,2024-03-25 12:00:00-04:00,SHORT,-1,18479.0,18552.813000106955,2,4,-73.81300010695486,-2952.5200042781944,SL
2024-03-27,2024-03-27 10:00:00-04:00,2024-03-27 14:30:00-04:00,SHORT,-1,18450.5,18455.0,1,9,-4.5,-90.0,FC
2024-04-02,2024-04-02 10:00:00-04:00,2024-04-02 14:30:00-04:00,SHORT,-1,18254.5,18283.25,2,9,-28.75,-1150.0,FC
2024-04-03,2024-04-03 10:00:00-04:00,2024-04-03 10:30:00-04:00,SHORT,-1,18269.75,18354.101592078023,1,1,-84.3515920780228,-1687.031841560456,SL
2024-04-05,2024-04-05 10:00:00-04:00,2024-04-05 12:00:00-04:00,SHORT,-1,18205.5,18329.255749273252,2,4,-123.75574927325215,-4950.229970930086,SL
2024-04-10,2024-04-10 10:00:00-04:00,2024-04-10 14:30:00-04:00,SHORT,-1,18179.5,18142.75,1,9,36.75,735.0,FC
2024-04-12,2024-04-12 10:00:00-04:00,2024-04-12 14:30:00-04:00,SHORT,-1,18338.0,18168.5,1,9,169.5,3390.0,FC
2024-04-16,2024-04-16 10:00:00-04:00,2024-04-16 14:30:00-04:00,SHORT,-1,17897.75,17857.25,1,9,40.5,810.0,FC
2024-04-17,2024-04-17 10:00:00-04:00,2024-04-17 14:30:00-04:00,SHORT,-1,17891.0,17710.0,1,9,181.0,3620.0,FC
2024-04-18,2024-04-18 10:00:00-04:00,2024-04-18 11:00:00-04:00,SHORT,-1,17610.5,17716.266293862293,1,2,-105.76629386229251,-2115.3258772458503,SL
2024-04-19,2024-04-19 10:00:00-04:00,2024-04-19 14:30:00-04:00,SHORT,-1,17455.25,17211.0,2,9,244.25,9770.0,FC
2024-04-22,2024-04-22 10:00:00-04:00,2024-04-22 14:00:00-04:00,SHORT,-1,17283.0,17379.866731961312,1,8,-96.86673196131233,-1937.3346392262465,SL
2024-04-25,2024-04-25 10:00:00-04:00,2024-04-25 13:00:00-04:00,SHORT,-1,17356.5,17489.60184084183,2,6,-133.1018408418313,-5324.073633673252,SL
2024-04-29,2024-04-29 10:00:00-04:00,2024-04-29 14:30:00-04:00,LONG,1,17867.0,17887.0,1,9,20.0,400.0,FC
2024-04-30,2024-04-30 10:00:00-04:00,2024-04-30 14:30:00-04:00,SHORT,-1,17871.75,17688.5,1,9,183.25,3665.0,FC
2024-05-01,2024-05-01 10:00:00-04:00,2024-05-01 14:30:00-04:00,SHORT,-1,17475.0,17559.0,1,9,-84.0,-1680.0,FC
2024-05-02,2024-05-02 10:00:00-04:00,2024-05-02 14:00:00-04:00,SHORT,-1,17498.75,17608.58624215214,2,8,-109.8362421521415,-4393.44968608566,SL
2024-05-06,2024-05-06 10:00:00-04:00,2024-05-06 14:30:00-04:00,LONG,1,18109.75,18146.5,1,9,36.75,735.0,FC
2024-05-07,2024-05-07 10:00:00-04:00,2024-05-07 14:30:00-04:00,LONG,1,18193.5,18186.0,1,9,-7.5,-150.0,FC
2024-05-08,2024-05-08 10:00:00-04:00,2024-05-08 14:30:00-04:00,SHORT,-1,18168.0,18186.75,2,9,-18.75,-750.0,FC
2024-05-09,2024-05-09 10:00:00-04:00,2024-05-09 14:30:00-04:00,SHORT,-1,18157.5,18216.5,1,9,-59.0,-1180.0,FC
2024-05-14,2024-05-14 10:00:00-04:00,2024-05-14 14:30:00-04:00,LONG,1,18290.0,18378.5,2,9,88.5,3540.0,FC
2024-05-15,2024-05-15 10:00:00-04:00,2024-05-15 14:30:00-04:00,LONG,1,18483.0,18685.75,1,9,202.75,4055.0,FC
2024-05-16,2024-05-16 10:00:00-04:00,2024-05-16 14:30:00-04:00,LONG,1,18708.75,18675.5,1,9,-33.25,-665.0,FC
2024-05-22,2024-05-22 10:00:00-04:00,2024-05-22 14:00:00-04:00,LONG,1,18824.5,18772.03507402534,2,8,-52.4649259746584,-2098.597038986336,SL
2024-05-23,2024-05-23 10:00:00-04:00,2024-05-23 14:30:00-04:00,SHORT,-1,18852.0,18679.75,1,9,172.25,3445.0,FC
2024-05-24,2024-05-24 10:00:00-04:00,2024-05-24 10:30:00-04:00,SHORT,-1,18749.75,18826.83537886665,1,1,-77.08537886664999,-1541.7075773329998,SL
2024-05-29,2024-05-29 10:00:00-04:00,2024-05-29 14:30:00-04:00,SHORT,-1,18831.75,18837.5,2,9,-5.75,-230.0,FC
2024-05-30,2024-05-30 10:00:00-04:00,2024-05-30 14:30:00-04:00,SHORT,-1,18739.0,18674.5,1,9,64.5,1290.0,FC
2024-05-31,2024-05-31 10:00:00-04:00,2024-05-31 14:30:00-04:00,SHORT,-1,18544.25,18319.0,1,9,225.25,4505.0,FC
2024-06-04,2024-06-04 10:00:00-04:00,2024-06-04 14:30:00-04:00,SHORT,-1,18602.5,18735.5,1,9,-133.0,-2660.0,FC
2024-06-06,2024-06-06 10:00:00-04:00,2024-06-06 14:30:00-04:00,LONG,1,19033.75,19050.75,2,9,17.0,680.0,FC
2024-06-07,2024-06-07 10:00:00-04:00,2024-06-07 13:30:00-04:00,SHORT,-1,19032.5,19150.136895758813,1,7,-117.6368957588129,-2352.737915176258,SL
2024-06-11,2024-06-11 10:00:00-04:00,2024-06-11 11:00:00-04:00,SHORT,-1,19032.5,19107.73768764475,2,2,-75.2376876447488,-3009.507505789952,SL
2024-06-12,2024-06-12 10:00:00-04:00,2024-06-12 14:30:00-04:00,LONG,1,19491.0,19526.25,1,9,35.25,705.0,FC
2024-06-13,2024-06-13 10:00:00-04:00,2024-06-13 10:30:00-04:00,LONG,1,19631.25,19541.97756893088,1,1,-89.2724310691192,-1785.4486213823839,SL
2024-06-14,2024-06-14 10:00:00-04:00,2024-06-14 14:30:00-04:00,LONG,1,19638.75,19657.25,2,9,18.5,740.0,FC
2024-06-17,2024-06-17 10:00:00-04:00,2024-06-17 14:30:00-04:00,LONG,1,19954.5,20240.75,1,9,286.25,5725.0,FC
2024-06-18,2024-06-18 10:00:00-04:00,2024-06-18 14:30:00-04:00,LONG,1,20179.0,20184.75,1,9,5.75,115.0,FC
2024-06-21,2024-06-21 10:00:00-04:00,2024-06-21 12:00:00-04:00,SHORT,-1,19953.75,20066.36559806646,1,4,-112.61559806645892,-2252.3119613291783,SL
2024-06-24,2024-06-24 10:00:00-04:00,2024-06-24 14:30:00-04:00,SHORT,-1,19946.75,19781.0,2,9,165.75,6630.0,FC
2024-06-25,2024-06-25 10:00:00-04:00,2024-06-25 11:30:00-04:00,SHORT,-1,19832.0,19912.59491166889,1,3,-80.59491166888984,-1611.8982333777967,SL
2024-07-01,2024-07-01 10:00:00-04:00,2024-07-01 12:30:00-04:00,SHORT,-1,19887.75,19999.206222755616,2,5,-111.45622275561618,-4458.248910224647,SL
2024-07-02,2024-07-02 10:00:00-04:00,2024-07-02 14:30:00-04:00,LONG,1,20062.5,20223.0,1,9,160.5,3210.0,FC
2024-07-05,2024-07-05 10:00:00-04:00,2024-07-05 14:30:00-04:00,LONG,1,20513.75,20602.5,1,9,88.75,1775.0,FC
2024-07-08,2024-07-08 10:00:00-04:00,2024-07-08 14:30:00-04:00,LONG,1,20634.5,20651.25,1,9,16.75,335.0,FC
2024-07-10,2024-07-10 10:00:00-04:00,2024-07-10 11:30:00-04:00,LONG,1,20764.25,20714.395982138987,1,3,-49.854017861012835,-997.0803572202567,SL
2024-07-11,2024-07-11 10:00:00-04:00,2024-07-11 10:30:00-04:00,LONG,1,20869.5,20788.446326785157,2,1,-81.053673214843,-3242.14692859372,SL
2024-07-15,2024-07-15 10:00:00-04:00,2024-07-15 14:30:00-04:00,LONG,1,20627.75,20600.75,1,9,-27.0,-540.0,FC
2024-07-16,2024-07-16 10:00:00-04:00,2024-07-16 14:30:00-04:00,SHORT,-1,20581.0,20534.0,2,9,47.0,1880.0,FC
2024-07-17,2024-07-17 10:00:00-04:00,2024-07-17 14:30:00-04:00,SHORT,-1,20209.0,20059.25,1,9,149.75,2995.0,FC
2024-07-18,2024-07-18 10:00:00-04:00,2024-07-18 14:30:00-04:00,SHORT,-1,20067.75,19849.5,1,9,218.25,4365.0,FC
2024-07-24,2024-07-24 10:00:00-04:00,2024-07-24 14:30:00-04:00,SHORT,-1,19512.0,19290.75,1,9,221.25,4425.0,FC
2024-07-25,2024-07-25 10:00:00-04:00,2024-07-25 11:30:00-04:00,SHORT,-1,19030.5,19258.75768332686,1,3,-228.2576833268613,-4565.153666537226,SL
2024-07-26,2024-07-26 10:00:00-04:00,2024-07-26 13:00:00-04:00,SHORT,-1,19129.25,19257.472205849695,2,6,-128.22220584969546,-5128.888233987818,SL
2024-07-29,2024-07-29 10:00:00-04:00,2024-07-29 11:00:00-04:00,LONG,1,19357.75,19233.528369213545,1,2,-124.22163078645463,-2484.4326157290925,SL
2024-07-30,2024-07-30 10:00:00-04:00,2024-07-30 11:00:00-04:00,LONG,1,19225.75,19122.544711104587,2,2,-103.2052888954131,-4128.211555816524,SL
2024-08-01,2024-08-01 10:00:00-04:00,2024-08-01 10:30:00-04:00,LONG,1,19646.0,19452.722055288155,1,1,-193.2779447118446,-3865.5588942368922,SL
2024-08-02,2024-08-02 10:00:00-04:00,2024-08-02 14:30:00-04:00,SHORT,-1,18575.0,18552.75,2,9,22.25,890.0,FC
2024-08-05,2024-08-05 10:00:00-04:00,2024-08-05 14:30:00-04:00,SHORT,-1,17889.5,18035.5,1,9,-146.0,-2920.0,FC
2024-08-06,2024-08-06 10:00:00-04:00,2024-08-06 13:00:00-04:00,SHORT,-1,18142.75,18413.93722887279,2,6,-271.18722887279,-10847.4891549116,SL
2024-08-12,2024-08-12 10:00:00-04:00,2024-08-12 10:30:00-04:00,SHORT,-1,18540.25,18668.876476645157,1,1,-128.6264766451568,-2572.529532903136,SL
2024-08-16,2024-08-16 10:00:00-04:00,2024-08-16 14:30:00-04:00,LONG,1,19498.0,19615.25,2,9,117.25,4690.0,FC
2024-08-20,2024-08-20 10:00:00-04:00,2024-08-20 10:30:00-04:00,LONG,1,19918.5,19825.01787124731,1,1,-93.48212875269019,-1869.6425750538037,SL
2024-08-22,2024-08-22 10:00:00-04:00,2024-08-22 10:30:00-04:00,LONG,1,19976.0,19887.77485943226,2,1,-88.22514056774162,-3529.0056227096647,SL
2024-08-27,2024-08-27 10:00:00-04:00,2024-08-27 11:00:00-04:00,SHORT,-1,19540.5,19669.91669828508,1,2,-129.4166982850802,-2588.333965701604,SL
2024-08-28,2024-08-28 10:00:00-04:00,2024-08-28 14:30:00-04:00,SHORT,-1,19557.75,19327.25,2,9,230.5,9220.0,FC
2024-09-03,2024-09-03 10:00:00-04:00,2024-09-03 14:30:00-04:00,SHORT,-1,19366.5,19036.0,1,9,330.5,6610.0,FC
2024-09-04,2024-09-04 10:00:00-04:00,2024-09-04 14:30:00-04:00,SHORT,-1,18972.5,19016.75,1,9,-44.25,-885.0,FC
2024-09-06,2024-09-06 10:00:00-04:00,2024-09-06 14:30:00-04:00,SHORT,-1,18745.75,18457.25,2,9,288.5,11540.0,FC
2024-09-16,2024-09-16 10:00:00-04:00,2024-09-16 14:30:00-04:00,SHORT,-1,19663.25,19664.75,1,9,-1.5,-30.0,FC
2024-09-24,2024-09-24 10:00:00-04:00,2024-09-24 10:30:00-04:00,LONG,1,20089.25,19984.8281894366,2,1,-104.42181056339905,-4176.872422535962,SL
2024-09-25,2024-09-25 10:00:00-04:00,2024-09-25 13:30:00-04:00,LONG,1,20232.0,20150.272187816972,1,7,-81.72781218302771,-1634.5562436605542,SL
2024-09-27,2024-09-27 10:00:00-04:00,2024-09-27 12:30:00-04:00,LONG,1,20327.0,20223.887359473676,2,5,-103.11264052632396,-4124.505621052958,SL
2024-09-30,2024-09-30 10:00:00-04:00,2024-09-30 14:30:00-04:00,SHORT,-1,20204.25,20093.25,1,9,111.0,2220.0,FC
2024-10-01,2024-10-01 10:00:00-04:00,2024-10-01 14:30:00-04:00,SHORT,-1,20044.0,20059.25,1,9,-15.25,-305.0,FC
2024-10-02,2024-10-02 10:00:00-04:00,2024-10-02 11:30:00-04:00,SHORT,-1,19914.75,20074.21375617012,2,3,-159.46375617012018,-6378.550246804807,SL
2024-10-10,2024-10-10 10:00:00-04:00,2024-10-10 12:00:00-04:00,SHORT,-1,20357.5,20468.196441427855,1,4,-110.69644142785546,-2213.9288285571092,SL
2024-10-11,2024-10-11 10:00:00-04:00,2024-10-11 10:30:00-04:00,SHORT,-1,20359.75,20450.07229562385,2,1,-90.32229562384964,-3612.8918249539856,SL
2024-10-16,2024-10-16 10:00:00-04:00,2024-10-16 10:30:00-04:00,SHORT,-1,20223.75,20325.94224785112,1,1,-102.19224785111874,-2043.8449570223747,SL
2024-10-17,2024-10-17 10:00:00-04:00,2024-10-17 14:30:00-04:00,LONG,1,20434.25,20394.0,2,9,-40.25,-1610.0,FC
2024-10-21,2024-10-21 10:00:00-04:00,2024-10-21 11:00:00-04:00,LONG,1,20493.25,20397.700851217352,1,2,-95.54914878264753,-1910.9829756529507,SL
2024-10-24,2024-10-24 10:00:00-04:00,2024-10-24 14:30:00-04:00,SHORT,-1,20337.0,20364.0,2,9,-27.0,-1080.0,FC
2024-10-28,2024-10-28 10:00:00-04:00,2024-10-28 14:30:00-04:00,SHORT,-1,20556.25,20531.75,1,9,24.5,490.0,FC
2024-10-29,2024-10-29 10:00:00-04:00,2024-10-29 12:00:00-04:00,SHORT,-1,20514.25,20610.677769821206,1,4,-96.42776982120631,-1928.5553964241262,SL
2024-10-30,2024-10-30 10:00:00-04:00,2024-10-30 14:30:00-04:00,SHORT,-1,20632.5,20595.5,2,9,37.0,1480.0,FC
2024-10-31,2024-10-31 10:00:00-04:00,2024-10-31 14:30:00-04:00,SHORT,-1,20166.0,20039.5,1,9,126.5,2530.0,FC
2024-11-01,2024-11-01 10:00:00-04:00,2024-11-01 14:30:00-04:00,SHORT,-1,20169.75,20161.5,1,9,8.25,165.0,FC
2024-11-04,2024-11-04 10:00:00-05:00,2024-11-04 14:30:00-05:00,SHORT,-1,20131.25,20132.75,1,9,-1.5,-30.0,FC
2024-11-07,2024-11-07 10:00:00-05:00,2024-11-07 14:30:00-05:00,LONG,1,21109.25,21184.5,2,9,75.25,3010.0,FC
2024-11-08,2024-11-08 10:00:00-05:00,2024-11-08 14:30:00-05:00,LONG,1,21207.5,21258.5,1,9,51.0,1020.0,FC
2024-11-12,2024-11-12 10:00:00-05:00,2024-11-12 12:30:00-05:00,LONG,1,21235.25,21135.7696054088,1,5,-99.480394591199,-1989.60789182398,SL
2024-11-14,2024-11-14 10:00:00-05:00,2024-11-14 14:30:00-05:00,SHORT,-1,21092.0,21066.0,2,9,26.0,1040.0,FC
2024-11-15,2024-11-15 10:00:00-05:00,2024-11-15 14:30:00-05:00,SHORT,-1,20690.0,20421.5,1,9,268.5,5370.0,FC
2024-11-18,2024-11-18 10:00:00-05:00,2024-11-18 10:30:00-05:00,SHORT,-1,20530.25,20645.109452207333,1,1,-114.85945220733265,-2297.189044146653,SL
2024-11-20,2024-11-20 10:00:00-05:00,2024-11-20 14:30:00-05:00,SHORT,-1,20614.0,20572.5,2,9,41.5,1660.0,FC
2024-11-21,2024-11-21 10:00:00-05:00,2024-11-21 14:30:00-05:00,SHORT,-1,20667.0,20832.25,1,9,-165.25,-3305.0,FC
2024-11-22,2024-11-22 10:00:00-05:00,2024-11-22 10:30:00-05:00,LONG,1,20855.0,20726.357752570453,2,1,-128.64224742954684,-5145.689897181874,SL
2024-11-25,2024-11-25 10:00:00-05:00,2024-11-25 12:30:00-05:00,LONG,1,20944.75,20830.595685053268,1,5,-114.15431494673248,-2283.0862989346497,SL
2024-12-03,2024-12-03 10:00:00-05:00,2024-12-03 14:30:00-05:00,LONG,1,21203.0,21234.0,2,9,31.0,1240.0,FC
2024-12-05,2024-12-05 10:00:00-05:00,2024-12-05 14:30:00-05:00,LONG,1,21510.5,21496.0,1,9,-14.5,-290.0,FC
2024-12-09,2024-12-09 10:00:00-05:00,2024-12-09 10:30:00-05:00,LONG,1,21623.25,21549.416730897166,2,1,-73.83326910283358,-2953.3307641133433,SL
2024-12-17,2024-12-17 10:00:00-05:00,2024-12-17 14:30:00-05:00,LONG,1,22307.0,22287.25,1,9,-19.75,-395.0,FC
2024-12-18,2024-12-18 10:00:00-05:00,2024-12-18 14:30:00-05:00,SHORT,-1,22288.5,22074.75,2,9,213.75,8550.0,FC
2024-12-19,2024-12-19 10:00:00-05:00,2024-12-19 14:30:00-05:00,SHORT,-1,21578.25,21500.75,1,9,77.5,1550.0,FC
2024-12-20,2024-12-20 10:00:00-05:00,2024-12-20 10:30:00-05:00,SHORT,-1,21231.5,21428.54414595375,1,1,-197.04414595375056,-3940.882919075011,SL
2024-12-27,2024-12-27 10:00:00-05:00,2024-12-27 14:30:00-05:00,SHORT,-1,21696.0,21644.5,2,9,51.5,2060.0,FC
2024-12-30,2024-12-30 10:00:00-05:00,2024-12-30 12:00:00-05:00,SHORT,-1,21288.0,21455.170977904952,1,4,-167.17097790495245,-3343.419558099049,SL
2024-12-31,2024-12-31 10:00:00-05:00,2024-12-31 14:30:00-05:00,SHORT,-1,21435.0,21198.75,2,9,236.25,9450.0,FC
2025-01-07,2025-01-07 10:00:00-05:00,2025-01-07 10:30:00-05:00,LONG,1,21709.75,21594.047470021716,1,1,-115.70252997828356,-2314.0505995656713,SL
2025-01-08,2025-01-08 10:00:00-05:00,2025-01-08 14:30:00-05:00,SHORT,-1,21344.25,21418.0,2,9,-73.75,-2950.0,FC
2025-01-10,2025-01-10 10:00:00-05:00,2025-01-10 14:30:00-05:00,SHORT,-1,21052.75,21095.75,1,9,-43.0,-860.0,FC
2025-01-13,2025-01-13 10:00:00-05:00,2025-01-13 14:30:00-05:00,SHORT,-1,20801.75,20893.0,2,9,-91.25,-3650.0,FC
2025-01-14,2025-01-14 10:00:00-05:00,2025-01-14 14:30:00-05:00,SHORT,-1,20981.25,20982.0,1,9,-0.75,-15.0,FC
2025-01-20,2025-01-20 10:00:00-05:00,2025-01-20 12:30:00-05:00,LONG,1,21743.0,21621.20984145489,2,5,-121.7901585451109,-4871.606341804436,SL
2025-01-21,2025-01-21 10:00:00-05:00,2025-01-21 14:30:00-05:00,LONG,1,21631.0,21741.0,1,9,110.0,2200.0,FC
2025-01-22,2025-01-22 10:00:00-05:00,2025-01-22 14:30:00-05:00,LONG,1,22014.0,22019.75,1,9,5.75,115.0,FC
2025-01-27,2025-01-27 10:00:00-05:00,2025-01-27 14:30:00-05:00,SHORT,-1,21334.25,21252.25,1,9,82.0,1640.0,FC
2025-01-28,2025-01-28 10:00:00-05:00,2025-01-28 10:30:00-05:00,SHORT,-1,21283.0,21466.48732084555,1,1,-183.48732084555013,-3669.7464169110026,SL
2025-01-29,2025-01-29 10:00:00-05:00,2025-01-29 14:30:00-05:00,SHORT,-1,21519.0,21399.75,2,9,119.25,4770.0,FC
