k,mode,drift,giveback,scale_body,max_gb,min_gap,IS_pf,OOS_pf,FULL_pf,FULL_net,FULL_dd,n,robust_pf
4.0,drift_floor,1.0,0.3,False,0.5,0.3,1.158355819391977,1.6194301628106256,1.3436309639098716,159675.0,-20610.0,709,1.158355819391977
4.0,drift_floor,1.0,0.3,False,1.0,0.0,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.3,False,1.0,0.3,1.1446650743289009,1.5949513541940574,1.326583945948243,153710.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.5,True,0.5,0.0,1.1500618978416492,1.6169429097605894,1.3377430153212309,157395.0,-20610.0,709,1.1500618978416492
4.0,drift_floor,1.0,0.5,True,0.5,0.3,1.156788452864231,1.6137313909824496,1.3413319852862091,158675.0,-20610.0,709,1.156788452864231
4.0,drift_floor,1.0,0.5,True,1.0,0.0,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.5,True,1.0,0.3,1.1528436018957346,1.5989034162800506,1.3335540367364374,156170.0,-21000.0,709,1.1528436018957346
4.0,drift_floor,1.0,0.5,False,0.5,0.0,1.1525711933272478,1.606127379403722,1.3352185254875129,156775.0,-20610.0,709,1.1525711933272478
4.0,drift_floor,1.0,0.5,False,0.5,0.3,1.158355819391977,1.6194301628106256,1.3436309639098716,159675.0,-20610.0,709,1.158355819391977
4.0,drift_floor,1.0,0.5,False,1.0,0.0,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.5,False,1.0,0.3,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.7,True,0.5,0.0,1.151880536936872,1.6108378313701508,1.3369684102168178,157125.0,-20610.0,709,1.151880536936872
4.0,drift_floor,1.0,0.7,True,0.5,0.3,1.1597013846209465,1.6225899742930592,1.346243498154663,160425.0,-20610.0,709,1.1597013846209465
4.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.7,True,1.0,0.3,1.1528436018957346,1.5989034162800506,1.3335540367364374,156170.0,-21000.0,709,1.1528436018957346
4.0,drift_floor,1.0,0.7,False,0.5,0.0,1.1525711933272478,1.606127379403722,1.3352185254875129,156775.0,-20610.0,709,1.1525711933272478
4.0,drift_floor,1.0,0.7,False,0.5,0.3,1.158355819391977,1.6194301628106256,1.3436309639098716,159675.0,-20610.0,709,1.158355819391977
4.0,drift_floor,1.0,0.7,False,1.0,0.0,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
4.0,drift_floor,1.0,0.7,False,1.0,0.3,1.1446650743289009,1.5989034162800506,1.3279099938322805,154180.0,-21000.0,709,1.1446650743289009
