N,k,mode,drift,giveback,scale_body,max_gb,min_gap,IS_pf,OOS_pf,FULL_pf,FULL_net,FULL_dd,n,robust_pf
15,3.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1123450413223142,1.633392368378683,1.3159964759927003,150645.0,-23335.0,709,1.1123450413223142
15,3.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.120700123163391,1.633392368378683,1.3220001475035033,152810.0,-23335.0,709,1.120700123163391
15,3.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.117899472272688,1.6134364452948524,1.313306924882629,149485.0,-23335.0,709,1.117899472272688
15,3.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1161806371363416,1.6134364452948524,1.3120831719242407,149040.0,-23335.0,709,1.1161806371363416
15,3.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,3.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1224245161738646,1.633392368378683,1.3232273168262538,153255.0,-23335.0,709,1.1224245161738646
15,3.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1161886662059433,1.6134364452948524,1.3120962422389513,149040.0,-23335.0,709,1.1161886662059433
15,3.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1144365286091322,1.6266209409495231,1.3150427619497351,150110.0,-23335.0,709,1.1144365286091322
15,3.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1123450413223142,1.633392368378683,1.3159964759927003,150645.0,-23335.0,709,1.1123450413223142
15,3.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.120700123163391,1.633392368378683,1.3220001475035033,152810.0,-23335.0,709,1.120700123163391
15,3.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.117899472272688,1.6134364452948524,1.313306924882629,149485.0,-23335.0,709,1.117899472272688
15,3.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1161806371363416,1.6134364452948524,1.3120831719242407,149040.0,-23335.0,709,1.1161806371363416
15,3.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,3.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1224245161738646,1.633392368378683,1.3232273168262538,153255.0,-23335.0,709,1.1224245161738646
15,3.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1098984204465376,1.5862908291457287,1.2987374077954954,143975.0,-22210.0,709,1.1098984204465376
15,3.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1169798924601049,1.6134364452948524,1.3126597393891146,149245.0,-23335.0,709,1.1169798924601049
15,3.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1214588251631719,1.6266209409495231,1.320071208865293,151925.0,-23335.0,709,1.1214588251631719
15,3.0,drift_floor,0.0,0.3,True,1.0,0.0,1.113130825824015,1.633392368378683,1.3165626147631289,150850.0,-23335.0,709,1.113130825824015
15,3.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1214977606499323,1.633392368378683,1.3225714647103466,153015.0,-23335.0,709,1.1214977606499323
15,3.0,drift_floor,0.0,0.3,False,0.5,0.0,1.117899472272688,1.6134364452948524,1.313306924882629,149485.0,-23335.0,709,1.117899472272688
15,3.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1161806371363416,1.6266209409495231,1.3162864465170994,150565.0,-23335.0,709,1.1161806371363416
15,3.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,3.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1224245161738646,1.633392368378683,1.3232273168262538,153255.0,-23335.0,709,1.1224245161738646
15,3.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1100134016013194,1.6134364452948524,1.3076874915215326,147430.0,-23335.0,709,1.1100134016013194
15,3.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1214588251631719,1.6266209409495231,1.320071208865293,151925.0,-23335.0,709,1.1214588251631719
15,3.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1123450413223142,1.633392368378683,1.3159964759927003,150645.0,-23335.0,709,1.1123450413223142
15,3.0,drift_floor,0.0,0.5,True,1.0,0.3,1.120700123163391,1.633392368378683,1.3220001475035033,152810.0,-23335.0,709,1.120700123163391
15,3.0,drift_floor,0.0,0.5,False,0.5,0.0,1.117899472272688,1.6134364452948524,1.313306924882629,149485.0,-23335.0,709,1.117899472272688
15,3.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1161806371363416,1.6134364452948524,1.3120831719242407,149040.0,-23335.0,709,1.1161806371363416
15,3.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,3.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1224245161738646,1.633392368378683,1.3232273168262538,153255.0,-23335.0,709,1.1224245161738646
15,3.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1161886662059433,1.6134364452948524,1.3120962422389513,149040.0,-23335.0,709,1.1161886662059433
15,3.0,drift_floor,0.0,0.7,True,0.5,0.3,1.1144365286091322,1.6266209409495231,1.3150427619497351,150110.0,-23335.0,709,1.1144365286091322
15,3.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1123450413223142,1.633392368378683,1.3159964759927003,150645.0,-23335.0,709,1.1123450413223142
15,3.0,drift_floor,0.0,0.7,True,1.0,0.3,1.120700123163391,1.633392368378683,1.3220001475035033,152810.0,-23335.0,709,1.120700123163391
15,3.0,drift_floor,0.0,0.7,False,0.5,0.0,1.117899472272688,1.6134364452948524,1.313306924882629,149485.0,-23335.0,709,1.117899472272688
15,3.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1161806371363416,1.6134364452948524,1.3120831719242407,149040.0,-23335.0,709,1.1161806371363416
15,3.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,3.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1224245161738646,1.633392368378683,1.3232273168262538,153255.0,-23335.0,709,1.1224245161738646
15,3.0,drift_floor,1.0,0.0,True,0.5,0.0,1.1237259145490086,1.5419475081699345,1.2935395587991374,141580.0,-19545.0,709,1.1237259145490086
15,3.0,drift_floor,1.0,0.3,True,0.5,0.0,1.1136297036871046,1.6103124502678903,1.309272318863292,148010.0,-24195.0,709,1.1136297036871046
15,3.0,drift_floor,1.0,0.3,True,0.5,0.3,1.1181204569055037,1.6234457309409847,1.3166731458230454,150700.0,-24195.0,709,1.1181204569055037
15,3.0,drift_floor,1.0,0.3,True,1.0,0.0,1.1098417824809743,1.6301989876536598,1.3131868131868132,149625.0,-24195.0,709,1.1098417824809743
15,3.0,drift_floor,1.0,0.3,True,1.0,0.3,1.1181591609263042,1.6301989876536598,1.319164818066171,151790.0,-24195.0,709,1.1181591609263042
15,3.0,drift_floor,1.0,0.3,False,0.5,0.0,1.1145824348336122,1.6103124502678903,1.309943659910734,148260.0,-24195.0,709,1.1145824348336122
15,3.0,drift_floor,1.0,0.3,False,0.5,0.3,1.1128737770428552,1.6234457309409847,1.3129079232711387,149340.0,-24195.0,709,1.1128737770428552
15,3.0,drift_floor,1.0,0.3,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,3.0,drift_floor,1.0,0.3,False,1.0,0.3,1.119080611078394,1.6301989876536598,1.3198174034689134,152030.0,-24195.0,709,1.119080611078394
15,3.0,drift_floor,1.0,0.5,True,0.5,0.0,1.1067427279268167,1.6103124502678903,1.3043528040301429,146205.0,-24195.0,709,1.1067427279268167
15,3.0,drift_floor,1.0,0.5,True,0.5,0.3,1.1181204569055037,1.6234457309409847,1.3166731458230454,150700.0,-24195.0,709,1.1181204569055037
15,3.0,drift_floor,1.0,0.5,True,1.0,0.0,1.1090606331113095,1.6301989876536598,1.3126235733489555,149420.0,-24195.0,709,1.1090606331113095
15,3.0,drift_floor,1.0,0.5,True,1.0,0.3,1.117366263684948,1.6301989876536598,1.3185964396057084,151585.0,-24195.0,709,1.117366263684948
15,3.0,drift_floor,1.0,0.5,False,0.5,0.0,1.1145824348336122,1.6103124502678903,1.309943659910734,148260.0,-24195.0,709,1.1145824348336122
15,3.0,drift_floor,1.0,0.5,False,0.5,0.3,1.1128737770428552,1.6234457309409847,1.3129079232711387,149340.0,-24195.0,709,1.1128737770428552
15,3.0,drift_floor,1.0,0.5,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,3.0,drift_floor,1.0,0.5,False,1.0,0.3,1.119080611078394,1.6301989876536598,1.3198174034689134,152030.0,-24195.0,709,1.119080611078394
15,3.0,drift_floor,1.0,0.7,True,0.5,0.0,1.1067427279268167,1.6103124502678903,1.3043528040301429,146205.0,-24195.0,709,1.1067427279268167
15,3.0,drift_floor,1.0,0.7,True,0.5,0.3,1.1111397760693462,1.6234457309409847,1.3116705045007326,148885.0,-24195.0,709,1.1111397760693462
15,3.0,drift_floor,1.0,0.7,True,1.0,0.0,1.1090606331113095,1.6301989876536598,1.3126235733489555,149420.0,-24195.0,709,1.1090606331113095
15,3.0,drift_floor,1.0,0.7,True,1.0,0.3,1.117366263684948,1.6301989876536598,1.3185964396057084,151585.0,-24195.0,709,1.117366263684948
15,3.0,drift_floor,1.0,0.7,False,0.5,0.0,1.1145824348336122,1.6103124502678903,1.309943659910734,148260.0,-24195.0,709,1.1145824348336122
15,3.0,drift_floor,1.0,0.7,False,0.5,0.3,1.1128737770428552,1.6234457309409847,1.3129079232711387,149340.0,-24195.0,709,1.1128737770428552
15,3.0,drift_floor,1.0,0.7,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,3.0,drift_floor,1.0,0.7,False,1.0,0.3,1.119080611078394,1.6301989876536598,1.3198174034689134,152030.0,-24195.0,709,1.119080611078394
15,4.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.1124522194290436,1.6134364452948524,1.3094235531361342,148070.0,-23005.0,709,1.1124522194290436
15,4.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1124522194290436,1.6134364452948524,1.3094235531361342,148070.0,-23005.0,709,1.1124522194290436
15,4.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.5,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,True,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,True,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,True,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,True,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,False,0.5,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,False,0.5,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,False,1.0,0.0,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,0.0,0.7,False,1.0,0.3,1.1140443141650143,1.633392368378683,1.3172127103431626,151090.0,-23335.0,709,1.1140443141650143
15,4.0,drift_floor,1.0,0.0,True,0.5,0.0,1.120618305744888,1.5823503256349227,1.3049976500078333,146010.0,-20915.0,709,1.120618305744888
15,4.0,drift_floor,1.0,0.3,True,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,True,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,True,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,True,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,False,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,False,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.3,False,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,True,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,True,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,True,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,True,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,False,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,False,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.5,False,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,True,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,True,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,True,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,True,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,False,0.5,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,False,0.5,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,False,1.0,0.0,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
15,4.0,drift_floor,1.0,0.7,False,1.0,0.3,1.110750081661423,1.6301989876536598,1.3138336858417272,149865.0,-24195.0,709,1.110750081661423
20,1.0,pure_ratchet,0.0,0.0,True,0.5,0.0,1.1868048331599583,1.6986166889781347,1.3925935672164875,164110.0,-18865.0,709,1.1868048331599583
20,1.0,pure_ratchet,0.0,0.3,True,0.5,0.0,1.1715972883199628,1.710258281044798,1.3868518648100203,165855.0,-19005.0,709,1.1715972883199628
20,1.0,pure_ratchet,0.0,0.3,True,0.5,0.3,1.2453251945148949,1.3699891036302116,1.2987346437346436,121585.0,-17440.0,709,1.2453251945148949
20,1.0,pure_ratchet,0.0,0.3,True,1.0,0.0,1.1715972883199628,1.710258281044798,1.3868518648100203,165855.0,-19005.0,709,1.1715972883199628
20,1.0,pure_ratchet,0.0,0.3,True,1.0,0.3,1.2453251945148949,1.3699891036302116,1.2987346437346436,121585.0,-17440.0,709,1.2453251945148949
20,1.0,pure_ratchet,0.0,0.3,False,0.5,0.0,1.1397292112447428,1.6905863978418287,1.3566484395093203,159470.0,-23345.0,709,1.1397292112447428
20,1.0,pure_ratchet,0.0,0.3,False,0.5,0.3,1.1832800659309735,1.45024587792884,1.292733547598999,123415.0,-20625.0,709,1.1832800659309735
20,1.0,pure_ratchet,0.0,0.3,False,1.0,0.0,1.1397292112447428,1.6905863978418287,1.3566484395093203,159470.0,-23345.0,709,1.1397292112447428
20,1.0,pure_ratchet,0.0,0.3,False,1.0,0.3,1.1832800659309735,1.45024587792884,1.292733547598999,123415.0,-20625.0,709,1.1832800659309735
20,1.0,pure_ratchet,0.0,0.5,True,0.5,0.0,1.1653669459136007,1.668938490373147,1.3691450241323833,160615.0,-20360.0,709,1.1653669459136007
20,1.0,pure_ratchet,0.0,0.5,True,0.5,0.3,1.2070370986524706,1.3682967767631078,1.2751354533331731,114510.0,-18225.0,709,1.2070370986524706
20,1.0,pure_ratchet,0.0,0.5,True,1.0,0.0,1.170115430645099,1.666865011900714,1.3713977358837173,161740.0,-20360.0,709,1.170115430645099
20,1.0,pure_ratchet,0.0,0.5,True,1.0,0.3,1.2070370986524706,1.3609141949753303,1.27214050915373,113420.0,-18225.0,709,1.2070370986524706
20,1.0,pure_ratchet,0.0,0.5,False,0.5,0.0,1.1174319235225956,1.6767890373879208,1.3361595625041347,152445.0,-23345.0,709,1.1174319235225956
20,1.0,pure_ratchet,0.0,0.5,False,0.5,0.3,1.1673862241058344,1.4889216698628116,1.2965315384706537,125120.0,-21645.0,709,1.1673862241058344
20,1.0,pure_ratchet,0.0,0.5,False,1.0,0.0,1.1107316899654964,1.6648128580167956,1.3268755152514426,150670.0,-25035.0,709,1.1107316899654964
20,1.0,pure_ratchet,0.0,0.5,False,1.0,0.3,1.1143739190269848,1.4561358447488584,1.2492146243145557,110665.0,-27030.0,709,1.1143739190269848
20,1.0,pure_ratchet,0.0,0.7,True,0.5,0.0,1.1529656802957235,1.6845806414727573,1.3636363636363635,160500.0,-22500.0,709,1.1529656802957235
20,1.0,pure_ratchet,0.0,0.7,True,0.5,0.3,1.1889100024258106,1.3782857466576026,1.267777096211013,113500.0,-19400.0,709,1.1889100024258106
20,1.0,pure_ratchet,0.0,0.7,True,1.0,0.0,1.1390499759908397,1.6810511363636365,1.3525843350569695,157510.0,-23945.0,709,1.1390499759908397
20,1.0,pure_ratchet,0.0,0.7,True,1.0,0.3,1.1535005983090414,1.3643263225698044,1.2403442388445387,104170.0,-21250.0,709,1.1535005983090414
20,1.0,pure_ratchet,0.0,0.7,False,0.5,0.0,1.117056311522872,1.6842373312961547,1.3382961581334776,153260.0,-23345.0,709,1.117056311522872
20,1.0,pure_ratchet,0.0,0.7,False,0.5,0.3,1.1563934554871111,1.4856343832793641,1.288060369184404,122345.0,-21645.0,709,1.1563934554871111
20,1.0,pure_ratchet,0.0,0.7,False,1.0,0.0,1.1091044696606467,1.6648128580167956,1.3256786778650773,150260.0,-25780.0,709,1.1091044696606467
20,1.0,pure_ratchet,0.0,0.7,False,1.0,0.3,1.108519100915734,1.453025772461911,1.2441852641022766,108870.0,-27775.0,709,1.108519100915734
20,1.0,drift_floor,0.0,0.0,True,0.5,0.0,1.1868048331599583,1.6986166889781347,1.3925935672164875,164110.0,-18865.0,709,1.1868048331599583
20,1.0,drift_floor,0.0,0.3,True,0.5,0.0,1.1715972883199628,1.710258281044798,1.3868518648100203,165855.0,-19005.0,709,1.1715972883199628
20,1.0,drift_floor,0.0,0.3,True,0.5,0.3,1.2453251945148949,1.3699891036302116,1.2987346437346436,121585.0,-17440.0,709,1.2453251945148949
20,1.0,drift_floor,0.0,0.3,True,1.0,0.0,1.1715972883199628,1.710258281044798,1.3868518648100203,165855.0,-19005.0,709,1.1715972883199628
20,1.0,drift_floor,0.0,0.3,True,1.0,0.3,1.2453251945148949,1.3699891036302116,1.2987346437346436,121585.0,-17440.0,709,1.2453251945148949
20,1.0,drift_floor,0.0,0.3,False,0.5,0.0,1.1397292112447428,1.6905863978418287,1.3566484395093203,159470.0,-23345.0,709,1.1397292112447428
20,1.0,drift_floor,0.0,0.3,False,0.5,0.3,1.1832800659309735,1.45024587792884,1.292733547598999,123415.0,-20625.0,709,1.1832800659309735
20,1.0,drift_floor,0.0,0.3,False,1.0,0.0,1.1397292112447428,1.6905863978418287,1.3566484395093203,159470.0,-23345.0,709,1.1397292112447428
20,1.0,drift_floor,0.0,0.3,False,1.0,0.3,1.1832800659309735,1.45024587792884,1.292733547598999,123415.0,-20625.0,709,1.1832800659309735
20,1.0,drift_floor,0.0,0.5,True,0.5,0.0,1.1653669459136007,1.668938490373147,1.3691450241323833,160615.0,-20360.0,709,1.1653669459136007
20,1.0,drift_floor,0.0,0.5,True,0.5,0.3,1.2070370986524706,1.3682967767631078,1.2751354533331731,114510.0,-18225.0,709,1.2070370986524706
20,1.0,drift_floor,0.0,0.5,True,1.0,0.0,1.170115430645099,1.666865011900714,1.3713977358837173,161740.0,-20360.0,709,1.170115430645099
20,1.0,drift_floor,0.0,0.5,True,1.0,0.3,1.2070370986524706,1.3609141949753303,1.27214050915373,113420.0,-18225.0,709,1.2070370986524706
