entry_time,exit_time,entry,exit,sl,tp,risk_pts,raw_pts,gross_dollars,net_dollars,mae_pts,mfe_pts,reason,which
2024-04-24 11:40:00-04:00,2024-04-24 11:50:00-04:00,17679.25,17621.25,17621.25,17911.25,58.0,-58.0,-1160.0,-1175.0,69.0,2.75,SL,down
2024-04-25 09:40:00-04:00,2024-04-25 14:00:00-04:00,17335.0,17568.25,17187.75,17924.0,147.25,233.25,4665.0,4650.0,14.25,245.5,EOD,down
2024-04-29 10:00:00-04:00,2024-04-29 14:00:00-04:00,17867.0,17916.75,17842.25,17966.0,24.75,49.75,995.0,980.0,22.25,64.5,EOD,down
2024-04-30 11:30:00-04:00,2024-04-30 12:50:00-04:00,17771.25,17684.0,17684.0,18120.25,87.25,-87.25,-1745.0,-1760.0,89.0,4.75,SL,down
2024-05-01 11:35:00-04:00,2024-05-01 12:05:00-04:00,17461.5,17408.0,17408.0,17675.5,53.5,-53.5,-1070.0,-1085.0,62.25,21.0,SL,down
2024-05-02 09:55:00-04:00,2024-05-02 10:05:00-04:00,17507.5,17446.0,17446.0,17753.5,61.5,-61.5,-1230.0,-1245.0,67.75,20.0,SL,down
2024-05-10 11:00:00-04:00,2024-05-10 14:00:00-04:00,18218.5,18252.0,18167.25,18423.5,51.25,33.5,670.0,655.0,25.5,35.75,EOD,down
2024-05-13 09:55:00-04:00,2024-05-13 13:15:00-04:00,18277.25,18248.75,18248.75,18391.25,28.5,-28.5,-570.0,-585.0,42.25,34.25,SL,down
2024-05-17 09:40:00-04:00,2024-05-17 09:45:00-04:00,18662.0,18649.25,18649.25,18713.0,12.75,-12.75,-255.0,-270.0,21.5,1.25,SL,down
2024-05-21 09:35:00-04:00,2024-05-21 09:50:00-04:00,18709.0,18690.25,18690.25,18784.0,18.75,-18.75,-375.0,-390.0,28.25,5.0,SL,down
2024-05-23 10:05:00-04:00,2024-05-23 10:55:00-04:00,18866.0,18836.25,18836.25,18985.0,29.75,-29.75,-595.0,-610.0,33.0,49.5,SL,down
2024-05-28 10:00:00-04:00,2024-05-28 14:00:00-04:00,18864.25,18902.25,18836.25,18976.25,28.0,38.0,760.0,745.0,21.75,80.25,EOD,down
2024-05-30 10:20:00-04:00,2024-05-30 10:40:00-04:00,18715.75,18676.25,18676.25,18873.75,39.5,-39.5,-790.0,-805.0,49.75,18.25,SL,down
2024-05-31 10:30:00-04:00,2024-05-31 11:35:00-04:00,18421.25,18323.0,18323.0,18814.25,98.25,-98.25,-1965.0,-1980.0,114.25,0.0,SL,down
2024-06-03 11:10:00-04:00,2024-06-03 12:10:00-04:00,18596.25,18572.0,18572.0,18693.25,24.25,-24.25,-485.0,-500.0,26.25,41.0,SL,down
2024-06-13 10:30:00-04:00,2024-06-13 14:00:00-04:00,19574.0,19568.0,19490.0,19910.0,84.0,-6.0,-120.0,-135.0,74.0,35.0,EOD,down
2024-06-18 10:05:00-04:00,2024-06-18 14:00:00-04:00,20189.75,20202.5,20111.5,20502.75,78.25,12.75,255.0,240.0,62.75,39.75,EOD,down
2024-06-20 09:40:00-04:00,2024-06-20 10:15:00-04:00,20233.25,20186.0,20186.0,20422.25,47.25,-47.25,-945.0,-960.0,80.75,30.0,SL,down
2024-06-21 10:10:00-04:00,2024-06-21 14:00:00-04:00,19961.5,19961.25,19910.5,20165.5,51.0,-0.25,-5.0,-20.0,18.5,111.25,EOD,down
2024-06-24 11:00:00-04:00,2024-06-24 13:00:00-04:00,19907.0,19862.5,19862.5,20085.0,44.5,-44.5,-890.0,-905.0,65.75,24.75,SL,down
2024-06-28 12:30:00-04:00,2024-06-28 14:00:00-04:00,20071.75,20041.0,19971.75,20471.75,100.0,-30.75,-615.0,-630.0,86.5,6.5,EOD,down
2024-07-01 10:00:00-04:00,2024-07-01 10:15:00-04:00,19887.75,19862.25,19862.25,19989.75,25.5,-25.5,-510.0,-525.0,68.0,45.0,SL,down
2024-07-08 11:05:00-04:00,2024-07-08 11:25:00-04:00,20618.75,20662.75,20607.75,20662.75,11.0,44.0,880.0,865.0,0.75,48.0,TP,down
2024-07-09 11:45:00-04:00,2024-07-09 12:45:00-04:00,20688.5,20667.75,20667.75,20771.5,20.75,-20.75,-415.0,-430.0,27.5,28.5,SL,down
2024-07-11 10:05:00-04:00,2024-07-11 10:20:00-04:00,20860.5,20753.0,20753.0,21290.5,107.5,-107.5,-2150.0,-2165.0,182.5,0.5,SL,down
2024-07-16 10:20:00-04:00,2024-07-16 14:00:00-04:00,20540.75,20525.5,20462.25,20854.75,78.5,-15.25,-305.0,-320.0,76.25,68.0,EOD,down
2024-07-17 10:15:00-04:00,2024-07-17 11:45:00-04:00,20126.5,20082.5,20082.5,20302.5,44.0,-44.0,-880.0,-895.0,53.5,53.0,SL,down
2024-07-18 10:00:00-04:00,2024-07-18 10:35:00-04:00,20067.75,20022.5,20022.5,20248.75,45.25,-45.25,-905.0,-920.0,110.5,39.25,SL,down
2024-07-22 11:55:00-04:00,2024-07-22 12:10:00-04:00,19867.5,19843.5,19843.5,19963.5,24.0,-24.0,-480.0,-495.0,32.0,21.25,SL,down
2024-07-24 11:00:00-04:00,2024-07-24 11:20:00-04:00,19435.0,19392.5,19392.5,19605.0,42.5,-42.5,-850.0,-865.0,48.5,8.5,SL,down
2024-07-25 10:20:00-04:00,2024-07-25 14:00:00-04:00,19006.25,19289.5,18851.5,19625.25,154.75,283.25,5665.0,5650.0,25.5,384.25,EOD,down
2024-07-26 10:00:00-04:00,2024-07-26 10:10:00-04:00,19129.25,19052.25,19052.25,19437.25,77.0,-77.0,-1540.0,-1555.0,84.0,44.5,SL,down
2024-07-29 09:35:00-04:00,2024-07-29 11:05:00-04:00,19258.75,19205.0,19205.0,19473.75,53.75,-53.75,-1075.0,-1090.0,67.25,118.5,SL,down
2024-07-30 10:10:00-04:00,2024-07-30 10:15:00-04:00,19222.25,19204.25,19204.25,19294.25,18.0,-18.0,-360.0,-375.0,29.75,4.0,SL,down
2024-08-01 11:20:00-04:00,2024-08-01 11:40:00-04:00,19301.5,19235.75,19235.75,19564.5,65.75,-65.75,-1315.0,-1330.0,83.75,7.75,SL,down
2024-08-02 10:25:00-04:00,2024-08-02 14:00:00-04:00,18450.25,18492.0,18197.25,19462.25,253.0,41.75,835.0,820.0,45.75,182.75,EOD,down
2024-08-07 12:15:00-04:00,2024-08-07 12:50:00-04:00,18357.75,18305.25,18305.25,18567.75,52.5,-52.5,-1050.0,-1065.0,70.25,47.0,SL,down
2024-08-12 10:05:00-04:00,2024-08-12 10:45:00-04:00,18574.0,18740.0,18532.5,18740.0,41.5,166.0,3320.0,3305.0,8.0,169.25,TP,down
2024-08-19 09:45:00-04:00,2024-08-19 09:50:00-04:00,19604.75,19588.25,19588.25,19670.75,16.5,-16.5,-330.0,-345.0,19.75,19.5,SL,down
2024-08-20 10:50:00-04:00,2024-08-20 13:05:00-04:00,19797.75,19768.5,19768.5,19914.75,29.25,-29.25,-585.0,-600.0,49.5,60.75,SL,down
2024-08-21 12:10:00-04:00,2024-08-21 14:00:00-04:00,19800.25,19893.25,19773.25,19908.25,27.0,93.0,1860.0,1845.0,2.5,100.75,EOD,down
2024-08-22 10:25:00-04:00,2024-08-22 10:50:00-04:00,19918.75,19866.25,19866.25,20128.75,52.5,-52.5,-1050.0,-1065.0,64.25,13.25,SL,down
2024-08-23 11:05:00-04:00,2024-08-23 11:15:00-04:00,19719.25,19684.75,19684.75,19857.25,34.5,-34.5,-690.0,-705.0,56.75,38.5,SL,down
2024-08-26 10:55:00-04:00,2024-08-26 13:50:00-04:00,19570.75,19537.25,19537.25,19704.75,33.5,-33.5,-670.0,-685.0,47.0,72.25,SL,down
2024-08-28 10:20:00-04:00,2024-08-28 10:25:00-04:00,19568.5,19554.25,19554.25,19625.5,14.25,-14.25,-285.0,-300.0,22.0,9.75,SL,down
2024-08-30 11:55:00-04:00,2024-08-30 12:35:00-04:00,19470.0,19405.5,19405.5,19728.0,64.5,-64.5,-1290.0,-1305.0,90.25,13.0,SL,down
2024-09-03 09:50:00-04:00,2024-09-03 09:55:00-04:00,19415.0,19369.5,19369.5,19597.0,45.5,-45.5,-910.0,-925.0,82.0,0.0,SL,down
2024-09-06 11:00:00-04:00,2024-09-06 14:00:00-04:00,18533.75,18477.5,18295.5,19486.75,238.25,-56.25,-1125.0,-1140.0,103.5,108.5,EOD,down
2024-09-09 11:25:00-04:00,2024-09-09 12:55:00-04:00,18535.5,18710.5,18491.75,18710.5,43.75,175.0,3500.0,3485.0,6.5,183.0,TP,down
2024-09-10 12:25:00-04:00,2024-09-10 13:55:00-04:00,18646.5,18786.5,18611.5,18786.5,35.0,140.0,2800.0,2785.0,19.0,146.5,TP,down
2024-09-11 11:00:00-04:00,2024-09-11 14:00:00-04:00,18604.75,19040.25,18460.0,19183.75,144.75,435.5,8710.0,8695.0,35.5,465.5,EOD,down
2024-09-16 10:40:00-04:00,2024-09-16 10:50:00-04:00,19570.75,19549.5,19549.5,19655.75,21.25,-21.25,-425.0,-440.0,23.0,34.75,SL,down
2024-09-17 13:25:00-04:00,2024-09-17 13:45:00-04:00,19679.5,19629.0,19629.0,19881.5,50.5,-50.5,-1010.0,-1025.0,74.5,15.25,SL,down
2024-09-18 12:15:00-04:00,2024-09-18 14:00:00-04:00,19635.25,19689.0,19603.0,19764.25,32.25,53.75,1075.0,1060.0,2.0,96.25,EOD,down
2024-09-20 11:25:00-04:00,2024-09-20 12:40:00-04:00,19912.5,20022.5,19885.0,20022.5,27.5,110.0,2200.0,2185.0,12.0,112.0,TP,down
2024-09-24 10:50:00-04:00,2024-09-24 11:50:00-04:00,20018.25,20151.25,19985.0,20151.25,33.25,133.0,2660.0,2645.0,0.0,147.75,TP,down
2024-09-26 10:40:00-04:00,2024-09-26 10:50:00-04:00,20362.5,20319.25,20319.25,20535.5,43.25,-43.25,-865.0,-880.0,79.25,2.0,SL,down
2024-09-27 10:40:00-04:00,2024-09-27 11:15:00-04:00,20319.0,20274.25,20274.25,20498.0,44.75,-44.75,-895.0,-910.0,58.0,14.75,SL,down
2024-10-01 10:00:00-04:00,2024-10-01 10:05:00-04:00,20044.0,20021.0,20021.0,20136.0,23.0,-23.0,-460.0,-475.0,34.75,34.25,SL,down
2024-10-11 09:45:00-04:00,2024-10-11 14:00:00-04:00,20340.0,20436.75,20278.75,20585.0,61.25,96.75,1935.0,1920.0,14.5,141.25,EOD,down
2024-10-15 10:55:00-04:00,2024-10-15 11:00:00-04:00,20433.25,20407.0,20407.0,20538.25,26.25,-26.25,-525.0,-540.0,41.25,16.25,SL,down
2024-10-16 10:05:00-04:00,2024-10-16 10:30:00-04:00,20258.0,20345.0,20236.25,20345.0,21.75,87.0,1740.0,1725.0,15.25,91.25,TP,down
2024-10-17 09:50:00-04:00,2024-10-17 10:00:00-04:00,20475.5,20426.0,20426.0,20673.5,49.5,-49.5,-990.0,-1005.0,52.0,29.25,SL,down
2024-10-23 09:40:00-04:00,2024-10-23 10:05:00-04:00,20441.25,20398.0,20398.0,20614.25,43.25,-43.25,-865.0,-880.0,69.0,10.25,SL,down
2024-10-24 09:55:00-04:00,2024-10-24 11:50:00-04:00,20333.5,20281.25,20281.25,20542.5,52.25,-52.25,-1045.0,-1060.0,64.0,45.0,SL,down
2024-10-28 10:10:00-04:00,2024-10-28 11:45:00-04:00,20587.75,20530.25,20530.25,20817.75,57.5,-57.5,-1150.0,-1165.0,67.25,30.25,SL,down
2024-10-30 09:55:00-04:00,2024-10-30 13:45:00-04:00,20609.0,20562.5,20562.5,20795.0,46.5,-46.5,-930.0,-945.0,51.0,90.5,SL,down
2024-10-31 10:00:00-04:00,2024-10-31 10:15:00-04:00,20166.0,20124.75,20124.75,20331.0,41.25,-41.25,-825.0,-840.0,47.0,17.0,SL,down
2024-11-04 09:20:00-05:00,2024-11-04 09:30:00-05:00,20131.25,20090.25,20090.25,20295.25,41.0,-41.0,-820.0,-835.0,44.25,1.25,SL,down
2024-11-11 10:10:00-05:00,2024-11-11 12:50:00-05:00,21182.25,21158.75,21158.75,21276.25,23.5,-23.5,-470.0,-485.0,24.5,62.0,SL,down
2024-11-12 11:55:00-05:00,2024-11-12 12:00:00-05:00,21187.0,21154.75,21154.75,21316.0,32.25,-32.25,-645.0,-660.0,36.0,1.0,SL,down
2024-11-13 10:20:00-05:00,2024-11-13 14:00:00-05:00,21098.5,21257.25,20988.75,21537.5,109.75,158.75,3175.0,3160.0,19.75,170.0,EOD,down
2024-11-14 10:15:00-05:00,2024-11-14 10:20:00-05:00,21107.5,21046.25,21046.25,21352.5,61.25,-61.25,-1225.0,-1240.0,67.0,1.5,SL,down
2024-11-15 09:45:00-05:00,2024-11-15 10:15:00-05:00,20701.0,20638.5,20638.5,20951.0,62.5,-62.5,-1250.0,-1265.0,79.5,44.75,SL,down
2024-11-20 10:50:00-05:00,2024-11-20 11:15:00-05:00,20621.0,20590.25,20590.25,20744.0,30.75,-30.75,-615.0,-630.0,41.75,23.5,SL,down
2024-11-21 10:15:00-05:00,2024-11-21 10:25:00-05:00,20681.75,20629.0,20629.0,20892.75,52.75,-52.75,-1055.0,-1070.0,91.75,34.25,SL,down
2024-11-25 10:25:00-05:00,2024-11-25 12:25:00-05:00,20916.0,20832.25,20832.25,21251.0,83.75,-83.75,-1675.0,-1690.0,101.0,45.5,SL,down
2024-11-27 10:05:00-05:00,2024-11-27 10:15:00-05:00,20851.25,20827.75,20827.75,20945.25,23.5,-23.5,-470.0,-485.0,43.25,8.0,SL,down
2024-12-09 10:45:00-05:00,2024-12-09 10:50:00-05:00,21544.75,21523.25,21523.25,21630.75,21.5,-21.5,-430.0,-445.0,31.0,9.25,SL,down
2024-12-10 12:00:00-05:00,2024-12-10 12:15:00-05:00,21484.5,21461.75,21461.75,21575.5,22.75,-22.75,-455.0,-470.0,31.5,5.25,SL,down
2024-12-13 10:50:00-05:00,2024-12-13 10:55:00-05:00,21772.5,21744.75,21744.75,21883.5,27.75,-27.75,-555.0,-570.0,55.75,3.75,SL,down
2024-12-17 10:40:00-05:00,2024-12-17 14:00:00-05:00,22286.75,22308.25,22248.25,22440.75,38.5,21.5,430.0,415.0,21.0,99.25,EOD,down
2024-12-18 09:45:00-05:00,2024-12-18 14:00:00-05:00,22272.25,22288.5,22191.5,22595.25,80.75,16.25,325.0,310.0,26.5,79.5,EOD,down
2024-12-19 10:45:00-05:00,2024-12-19 11:05:00-05:00,21544.25,21485.75,21485.75,21778.25,58.5,-58.5,-1170.0,-1185.0,63.25,39.75,SL,down
2024-12-27 09:50:00-05:00,2024-12-27 10:00:00-05:00,21733.0,21697.5,21697.5,21875.0,35.5,-35.5,-710.0,-725.0,44.75,13.5,SL,down
2024-12-30 10:05:00-05:00,2024-12-30 14:00:00-05:00,21307.5,21542.5,21191.5,21771.5,116.0,235.0,4700.0,4685.0,45.25,263.5,EOD,down
2024-12-31 10:00:00-05:00,2024-12-31 10:10:00-05:00,21435.0,21392.5,21392.5,21605.0,42.5,-42.5,-850.0,-865.0,88.0,24.25,SL,down
2025-01-02 09:45:00-05:00,2025-01-02 12:30:00-05:00,21213.75,21151.5,21151.5,21462.75,62.25,-62.25,-1245.0,-1260.0,70.25,230.25,SL,down
2025-01-07 10:15:00-05:00,2025-01-07 10:20:00-05:00,21580.0,21536.0,21536.0,21756.0,44.0,-44.0,-880.0,-895.0,54.75,1.5,SL,down
2025-01-08 13:00:00-05:00,2025-01-08 14:00:00-05:00,21268.5,21325.5,21189.5,21584.5,79.0,57.0,1140.0,1125.0,3.75,139.5,EOD,down
2025-01-10 10:20:00-05:00,2025-01-10 14:00:00-05:00,20936.75,21167.25,20661.75,22036.75,275.0,230.5,4610.0,4595.0,51.75,239.75,EOD,down
2025-01-13 09:45:00-05:00,2025-01-13 09:50:00-05:00,20781.5,20740.25,20740.25,20946.5,41.25,-41.25,-825.0,-840.0,45.5,0.0,SL,down
2025-01-14 11:25:00-05:00,2025-01-14 14:00:00-05:00,20925.0,20997.25,20744.25,21648.0,180.75,72.25,1445.0,1430.0,133.25,85.0,EOD,down
2025-01-16 10:10:00-05:00,2025-01-16 10:40:00-05:00,21407.0,21349.5,21349.5,21637.0,57.5,-57.5,-1150.0,-1165.0,57.5,19.0,SL,down
2025-01-21 10:00:00-05:00,2025-01-21 10:05:00-05:00,21631.0,21589.75,21589.75,21796.0,41.25,-41.25,-825.0,-840.0,46.25,1.25,SL,down
2025-01-24 13:05:00-05:00,2025-01-24 13:15:00-05:00,21948.0,21923.25,21923.25,22047.0,24.75,-24.75,-495.0,-510.0,38.75,0.75,SL,down
2025-01-28 09:55:00-05:00,2025-01-28 13:10:00-05:00,21264.75,21564.75,21189.75,21564.75,75.0,300.0,6000.0,5985.0,10.25,309.75,TP,down
2025-01-29 09:55:00-05:00,2025-01-29 10:30:00-05:00,21535.5,21492.75,21492.75,21706.5,42.75,-42.75,-855.0,-870.0,55.0,29.0,SL,down
2025-01-30 10:40:00-05:00,2025-01-30 10:55:00-05:00,21578.25,21514.75,21514.75,21832.25,63.5,-63.5,-1270.0,-1285.0,72.75,14.25,SL,down
2025-02-07 11:10:00-05:00,2025-02-07 14:00:00-05:00,21716.0,21624.25,21576.25,22275.0,139.75,-91.75,-1835.0,-1850.0,131.0,43.25,EOD,down
2025-02-18 09:55:00-05:00,2025-02-18 10:05:00-05:00,22208.5,22183.25,22183.25,22309.5,25.25,-25.25,-505.0,-520.0,59.75,16.25,SL,down
2025-02-19 10:35:00-05:00,2025-02-19 14:00:00-05:00,22173.25,22232.5,22142.25,22297.25,31.0,59.25,1185.0,1170.0,26.25,91.0,EOD,down
2025-02-20 10:15:00-05:00,2025-02-20 10:55:00-05:00,22032.5,22011.5,22011.5,22116.5,21.0,-21.0,-420.0,-435.0,31.5,75.0,SL,down
2025-02-21 10:50:00-05:00,2025-02-21 12:15:00-05:00,21986.75,21956.25,21956.25,22108.75,30.5,-30.5,-610.0,-625.0,42.75,43.0,SL,down
2025-02-24 09:35:00-05:00,2025-02-24 09:40:00-05:00,21739.0,21707.75,21707.75,21864.0,31.25,-31.25,-625.0,-640.0,41.25,6.0,SL,down
2025-02-25 10:00:00-05:00,2025-02-25 10:05:00-05:00,21260.0,21201.0,21201.0,21496.0,59.0,-59.0,-1180.0,-1195.0,79.25,5.75,SL,down
2025-02-26 13:35:00-05:00,2025-02-26 14:00:00-05:00,21192.0,21102.0,21114.0,21504.0,78.0,-90.0,-1800.0,-1815.0,109.0,6.25,EOD,down
2025-02-27 10:15:00-05:00,2025-02-27 12:20:00-05:00,21067.5,20968.75,20968.75,21462.5,98.75,-98.75,-1975.0,-1990.0,99.5,98.5,SL,down
2025-03-03 10:25:00-05:00,2025-03-03 11:00:00-05:00,20893.5,20853.75,20853.75,21052.5,39.75,-39.75,-795.0,-810.0,45.25,95.75,SL,down
2025-03-04 10:25:00-05:00,2025-03-04 13:15:00-05:00,20122.0,20466.0,20036.0,20466.0,86.0,344.0,6880.0,6865.0,26.5,373.75,TP,down
2025-03-05 11:40:00-05:00,2025-03-05 12:45:00-05:00,20269.0,20512.0,20208.25,20512.0,60.75,243.0,4860.0,4845.0,54.0,243.25,TP,down
2025-03-06 09:50:00-05:00,2025-03-06 12:05:00-05:00,20294.75,20218.75,20218.75,20598.75,76.0,-76.0,-1520.0,-1535.0,108.75,218.5,SL,down
2025-03-07 12:05:00-05:00,2025-03-07 14:00:00-05:00,19846.0,20169.25,19610.25,20789.0,235.75,323.25,6465.0,6450.0,75.0,330.75,EOD,down
2025-03-10 10:15:00-04:00,2025-03-10 10:25:00-04:00,19720.25,19663.0,19663.0,19949.25,57.25,-57.25,-1145.0,-1160.0,66.0,29.25,SL,down
2025-03-11 10:55:00-04:00,2025-03-11 11:00:00-04:00,19409.0,19347.75,19347.75,19654.0,61.25,-61.25,-1225.0,-1240.0,103.0,3.0,SL,down
2025-03-12 10:55:00-04:00,2025-03-12 14:00:00-04:00,19561.75,19540.0,19362.25,20359.75,199.5,-21.75,-435.0,-450.0,166.5,166.0,EOD,down
2025-03-13 10:10:00-04:00,2025-03-13 11:40:00-04:00,19433.0,19340.25,19340.25,19804.0,92.75,-92.75,-1855.0,-1870.0,150.0,137.0,SL,down
2025-03-18 11:15:00-04:00,2025-03-18 14:00:00-04:00,19454.0,19508.25,19381.0,19746.0,73.0,54.25,1085.0,1070.0,27.5,94.0,EOD,down
2025-03-25 09:55:00-04:00,2025-03-25 14:00:00-04:00,20401.75,20414.25,20357.75,20577.75,44.0,12.5,250.0,235.0,31.0,93.5,EOD,down
2025-03-26 10:05:00-04:00,2025-03-26 10:20:00-04:00,20327.75,20292.25,20292.25,20469.75,35.5,-35.5,-710.0,-725.0,50.5,13.0,SL,down
2025-03-27 09:50:00-04:00,2025-03-27 14:00:00-04:00,20015.5,20015.0,19961.75,20230.5,53.75,-0.5,-10.0,-25.0,15.25,184.0,EOD,down
2025-03-28 10:40:00-04:00,2025-03-28 11:05:00-04:00,19635.25,19559.75,19559.75,19937.25,75.5,-75.5,-1510.0,-1525.0,80.0,14.75,SL,down
2025-03-31 09:55:00-04:00,2025-03-31 12:30:00-04:00,19075.25,19273.25,19025.75,19273.25,49.5,198.0,3960.0,3945.0,19.25,211.0,TP,down
2025-04-04 10:55:00-04:00,2025-04-04 13:20:00-04:00,17812.0,17630.25,17630.25,18539.0,181.75,-181.75,-3635.0,-3650.0,192.25,336.0,SL,down
2025-04-07 09:50:00-04:00,2025-04-07 10:15:00-04:00,16919.0,17895.0,16675.0,17895.0,244.0,976.0,19520.0,19505.0,13.75,1203.25,TP,down
2025-04-08 13:40:00-04:00,2025-04-08 14:00:00-04:00,17605.5,17671.25,17511.0,17983.5,94.5,65.75,1315.0,1300.0,21.25,156.0,EOD,down
2025-04-10 11:10:00-04:00,2025-04-10 11:35:00-04:00,18668.5,18414.75,18414.75,19683.5,253.75,-253.75,-5075.0,-5090.0,254.5,4.0,SL,down
2025-04-11 10:35:00-04:00,2025-04-11 14:00:00-04:00,18419.0,18821.75,18224.75,19196.0,194.25,402.75,8055.0,8040.0,96.75,454.5,EOD,down
2025-04-14 12:20:00-04:00,2025-04-14 12:30:00-04:00,18867.25,18799.75,18799.75,19137.25,67.5,-67.5,-1350.0,-1365.0,75.25,30.75,SL,down
2025-04-16 09:35:00-04:00,2025-04-16 09:55:00-04:00,18625.0,18541.75,18541.75,18958.0,83.25,-83.25,-1665.0,-1680.0,88.0,54.5,SL,down
2025-04-17 10:45:00-04:00,2025-04-17 14:00:00-04:00,18347.5,18453.0,18278.25,18624.5,69.25,105.5,2110.0,2095.0,56.5,140.0,EOD,down
2025-04-21 10:40:00-04:00,2025-04-21 10:45:00-04:00,17970.0,17936.25,17936.25,18105.0,33.75,-33.75,-675.0,-690.0,35.75,18.25,SL,down
2025-04-23 12:30:00-04:00,2025-04-23 14:00:00-04:00,18835.75,18925.75,18763.5,19124.75,72.25,90.0,1800.0,1785.0,17.75,130.5,EOD,down
2025-04-28 11:40:00-04:00,2025-04-28 11:55:00-04:00,19370.5,19332.0,19332.0,19524.5,38.5,-38.5,-770.0,-785.0,38.75,18.75,SL,down
2025-04-30 10:10:00-04:00,2025-04-30 14:00:00-04:00,19216.5,19478.25,18969.75,20203.5,246.75,261.75,5235.0,5220.0,19.25,292.5,EOD,down
2025-05-01 10:15:00-04:00,2025-05-01 11:20:00-04:00,19926.75,20113.75,19880.0,20113.75,46.75,187.0,3740.0,3725.0,1.75,199.0,TP,down
2025-05-07 12:50:00-04:00,2025-05-07 13:55:00-04:00,19873.25,19824.75,19824.75,20067.25,48.5,-48.5,-970.0,-985.0,65.25,52.5,SL,down
2025-05-08 10:35:00-04:00,2025-05-08 10:55:00-04:00,20098.25,20006.25,20006.25,20466.25,92.0,-92.0,-1840.0,-1855.0,102.0,9.0,SL,down
2025-05-09 10:45:00-04:00,2025-05-09 14:00:00-04:00,20109.75,20156.0,20051.75,20341.75,58.0,46.25,925.0,910.0,48.25,66.5,EOD,down
2025-05-12 09:50:00-04:00,2025-05-12 10:30:00-04:00,20797.75,20740.0,20740.0,21028.75,57.75,-57.75,-1155.0,-1170.0,74.25,52.5,SL,down
2025-05-16 10:50:00-04:00,2025-05-16 14:00:00-04:00,21376.25,21445.0,21311.5,21635.25,64.75,68.75,1375.0,1360.0,2.75,101.75,EOD,down
2025-05-20 10:25:00-04:00,2025-05-20 14:00:00-04:00,21399.0,21431.5,21366.5,21529.0,32.5,32.5,650.0,635.0,20.5,75.25,EOD,down
2025-05-28 11:05:00-04:00,2025-05-28 14:00:00-04:00,21466.75,21470.5,21430.75,21610.75,36.0,3.75,75.0,60.0,33.0,23.75,EOD,down
2025-05-29 09:55:00-04:00,2025-05-29 10:10:00-04:00,21545.75,21485.75,21485.75,21785.75,60.0,-60.0,-1200.0,-1215.0,138.75,12.0,SL,down
2025-05-30 13:00:00-04:00,2025-05-30 14:00:00-04:00,21109.0,21176.0,21027.0,21437.0,82.0,67.0,1340.0,1325.0,20.0,105.75,EOD,down
2025-06-25 13:25:00-04:00,2025-06-25 13:35:00-04:00,22460.75,22434.25,22434.25,22566.75,26.5,-26.5,-530.0,-545.0,38.25,0.25,SL,down
2025-06-30 10:00:00-04:00,2025-06-30 14:00:00-04:00,22826.5,22821.0,22793.75,22957.5,32.75,-5.5,-110.0,-125.0,40.25,41.0,EOD,down
2025-07-01 11:05:00-04:00,2025-07-01 11:10:00-04:00,22714.0,22683.5,22683.5,22836.0,30.5,-30.5,-610.0,-625.0,89.0,4.0,SL,down
2025-07-07 10:20:00-04:00,2025-07-07 11:00:00-04:00,22937.5,22887.5,22887.5,23137.5,50.0,-50.0,-1000.0,-1015.0,55.0,25.25,SL,down
2025-07-08 10:30:00-04:00,2025-07-08 11:00:00-04:00,22875.0,22843.5,22843.5,23001.0,31.5,-31.5,-630.0,-645.0,34.0,67.75,SL,down
2025-07-10 10:40:00-04:00,2025-07-10 14:00:00-04:00,22962.5,23037.0,22929.25,23095.5,33.25,74.5,1490.0,1475.0,22.5,79.25,EOD,down
2025-07-15 13:05:00-04:00,2025-07-15 14:00:00-04:00,23123.5,23169.5,23066.5,23351.5,57.0,46.0,920.0,905.0,36.75,47.5,EOD,down
2025-07-16 10:35:00-04:00,2025-07-16 11:20:00-04:00,23014.0,22957.25,22957.25,23241.0,56.75,-56.75,-1135.0,-1150.0,78.0,31.75,SL,down
2025-07-18 11:35:00-04:00,2025-07-18 12:25:00-04:00,23229.0,23212.25,23212.25,23296.0,16.75,-16.75,-335.0,-350.0,23.0,25.25,SL,down
2025-07-22 10:05:00-04:00,2025-07-22 10:20:00-04:00,23133.5,23193.5,23118.5,23193.5,15.0,60.0,1200.0,1185.0,1.25,65.75,TP,down
2025-07-23 10:20:00-04:00,2025-07-23 11:55:00-04:00,23167.25,23250.25,23146.5,23250.25,20.75,83.0,1660.0,1645.0,16.75,121.75,TP,down
2025-07-28 09:35:00-04:00,2025-07-28 11:20:00-04:00,23494.25,23469.0,23469.0,23595.25,25.25,-25.25,-505.0,-520.0,41.75,34.75,SL,down
2025-07-29 11:50:00-04:00,2025-07-29 12:30:00-04:00,23498.0,23471.25,23471.25,23605.0,26.75,-26.75,-535.0,-550.0,33.75,21.75,SL,down
2025-07-31 09:55:00-04:00,2025-07-31 10:25:00-04:00,23682.0,23642.25,23642.25,23841.0,39.75,-39.75,-795.0,-810.0,47.25,23.0,SL,down
2025-08-01 10:05:00-04:00,2025-08-01 14:00:00-04:00,22861.0,22845.0,22753.0,23293.0,108.0,-16.0,-320.0,-335.0,33.75,184.5,EOD,down
2025-08-05 09:40:00-04:00,2025-08-05 10:05:00-04:00,23351.0,23321.75,23321.75,23468.0,29.25,-29.25,-585.0,-600.0,35.5,46.25,SL,down
