force_hour,atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_gross_$,IS_PF,IS_maxDD_$,OOS_trades,OOS_win%,OOS_gross_$,OOS_PF,OOS_maxDD_$,FULL_trades,FULL_win%,FULL_gross_$,FULL_PF,FULL_maxDD_$,robust_PF
13,14,1.88,0.99,drift_floor,2.59,168.8,1.16,0.51,False,0.97,0.12,760,48.55263157894737,43955.0,1.050530829496531,-70440.0,623,51.68539325842697,247795.0,1.2813598196899074,-73275.0,1383,49.96384671005061,291750.0,1.1666600021707216,-73275.0,1.050530829496531
14,12,0.89,0.0,pure_ratchet,1.69,116.9,0.57,0.43,True,1.5,0.32,764,41.62303664921466,72295.0,1.1874602948230932,-20875.0,624,44.230769230769226,153645.0,1.4045365384868551,-26985.0,1388,42.79538904899135,225940.0,1.2951689180362136,-26985.0,1.1874602948230932
8,14,0.82,1.89,drift_floor,0.61,135.3,2.6,0.34,False,0.82,0.24,766,48.17232375979113,76740.0,1.1888566225328543,-30400.0,626,49.52076677316294,148690.0,1.3605917303261792,-18690.0,1392,48.7787356321839,225430.0,1.2753545297976034,-30400.0,1.1888566225328543
12,25,2.47,0.0,pure_ratchet,3.18,118.1,1.2,0.66,False,0.29,0.23,760,49.868421052631575,35260.0,1.0409945181748952,-95135.0,624,50.641025641025635,180725.0,1.2075736083753037,-67230.0,1384,50.21676300578035,215985.0,1.1247912778705431,-95135.0,1.0409945181748952
16,25,2.6,0.0,pure_ratchet,1.58,67.2,1.22,0.47,True,0.29,0.43,746,52.68096514745309,99470.0,1.1158999813571961,-51630.0,613,54.97553017944535,130930.0,1.1509331734815036,-45250.0,1359,53.71596762325239,230400.0,1.1335102653400628,-51630.0,1.1158999813571961
9,14,2.9,0.0,pure_ratchet,1.56,198.1,1.8,0.65,True,0.6,0.47,763,51.50720838794234,25215.0,1.037928129841609,-72050.0,623,53.29052969502408,125930.0,1.1812359679926314,-60660.0,1386,52.308802308802306,151145.0,1.111164637958298,-72050.0,1.037928129841609
11,7,2.32,2.35,drift_floor,2.93,168.0,0.23,0.32,False,0.39,0.28,765,48.10457516339869,76860.0,1.0997559962620704,-67030.0,622,49.67845659163987,188580.0,1.2290621545786924,-64795.0,1387,48.810382119682764,265440.0,1.1665505882352942,-67030.0,1.0997559962620704
14,12,2.05,0.0,pure_ratchet,3.87,181.3,0.04,0.15,True,1.26,0.35,750,42.4,75045.0,1.097974450529724,-81000.0,608,42.26973684210527,148350.0,1.183005810295696,-66875.0,1358,42.34167893961708,223395.0,1.14169460134023,-81000.0,1.097974450529724
16,12,1.85,0.0,pure_ratchet,2.47,95.4,0.97,0.51,False,0.51,0.48,749,44.726301735647525,75045.0,1.091806587760345,-56055.0,618,44.983818770226534,104765.0,1.1196924430328408,-81590.0,1367,44.84272128749085,179810.0,1.1062261107927525,-81590.0,1.091806587760345
14,7,2.42,0.94,drift_floor,3.98,78.1,0.07,0.24,False,0.63,0.08,749,48.865153538050734,90615.0,1.1002566854386333,-83060.0,604,49.668874172185426,201280.0,1.2140889413616687,-55150.0,1353,49.2239467849224,291895.0,1.1582944685466376,-83060.0,1.1002566854386333
9,12,0.77,0.0,pure_ratchet,3.11,165.9,2.79,0.8,True,0.45,0.53,767,45.76271186440678,8050.0,1.0314988359125858,-23920.0,626,48.722044728434504,123750.0,1.439187990204777,-19350.0,1393,47.09260588657573,131800.0,1.2452845989931793,-23920.0,1.0314988359125858
14,25,1.05,1.67,drift_floor,2.36,171.3,0.72,0.19,True,0.32,0.45,764,40.31413612565445,97905.0,1.2544672445385905,-29360.0,623,42.375601926163725,144865.0,1.3801283144622731,-34865.0,1387,41.24008651766402,242770.0,1.3169983286326126,-34865.0,1.2544672445385905
12,14,2.28,1.03,drift_floor,2.76,124.4,2.27,0.1,False,0.31,0.23,761,47.700394218134036,67760.0,1.0859849374083967,-71990.0,625,47.839999999999996,173710.0,1.206736090449271,-62110.0,1386,47.76334776334777,241470.0,1.1482962239643308,-71990.0,1.0859849374083967
10,30,2.17,0.27,drift_floor,1.97,20.4,2.81,0.0,False,1.15,0.53,763,55.17693315858454,16880.0,1.0251343825846126,-69490.0,624,59.77564102564102,146005.0,1.21672752642204,-48700.0,1387,57.245854361932224,162885.0,1.121079783240539,-69490.0,1.0251343825846126
16,10,1.49,0.0,pure_ratchet,1.2,100.8,0.14,0.81,True,1.42,0.59,755,42.384105960264904,54290.0,1.0836086149676207,-59660.0,625,46.72,147060.0,1.2227220064063244,-32605.0,1380,44.34782608695652,201350.0,1.1537468884103785,-59660.0,1.0836086149676207
12,16,1.36,0.0,pure_ratchet,1.64,127.1,1.89,0.84,True,0.57,0.6,765,41.69934640522876,57430.0,1.102325167037862,-41505.0,630,46.19047619047619,175425.0,1.297673589900224,-45175.0,1395,43.727598566308245,232855.0,1.2023822974699496,-45175.0,1.102325167037862
15,7,1.05,2.26,drift_floor,1.35,77.3,2.53,0.3,False,0.64,0.21,764,43.324607329842934,68940.0,1.1369501087615093,-27405.0,625,47.36,91720.0,1.1723056113918582,-50205.0,1389,45.14038876889849,160660.0,1.1551213907435032,-50205.0,1.1369501087615093
10,14,1.78,0.0,pure_ratchet,1.37,52.9,2.73,0.58,False,0.76,0.49,766,55.22193211488251,25515.0,1.0380735656196374,-67280.0,626,60.22364217252396,139055.0,1.2058335923738472,-41630.0,1392,57.47126436781609,164570.0,1.1222914127753174,-67280.0,1.0380735656196374
16,12,2.22,2.31,drift_floor,3.42,171.6,0.98,0.58,False,1.08,0.01,743,50.6056527590848,127930.0,1.1319301212771224,-62865.0,608,50.6578947368421,188805.0,1.1901292502278369,-66005.0,1351,50.629163582531454,316735.0,1.1613759511696808,-66005.0,1.1319301212771224
11,25,0.84,0.0,pure_ratchet,1.91,103.4,2.33,0.26,False,0.76,0.35,766,43.08093994778068,73145.0,1.1755128974205158,-27580.0,627,45.45454545454545,146320.0,1.3393242271746946,-32625.0,1393,44.14931801866475,219465.0,1.2588152743053918,-32625.0,1.1755128974205158
9,20,2.72,0.0,pure_ratchet,2.49,199.7,0.75,0.77,True,1.42,0.24,763,51.76933158584534,28370.0,1.042776152709508,-69860.0,623,53.29052969502408,141985.0,1.205769397988464,-54810.0,1386,52.45310245310245,170355.0,1.125886760663297,-69860.0,1.042776152709508
16,10,2.32,2.45,drift_floor,3.26,160.2,0.84,0.71,True,0.55,0.24,746,46.7828418230563,115995.0,1.1276901399147963,-64670.0,608,47.20394736842105,182595.0,1.1903349716209666,-75255.0,1354,46.971935007385525,298590.0,1.1598665770755643,-75255.0,1.1276901399147963
15,12,1.05,0.15,drift_floor,1.4,128.9,1.16,0.0,True,0.76,0.37,759,38.47167325428195,60775.0,1.1177867144726004,-36185.0,622,42.765273311897104,162745.0,1.3216272566476617,-48935.0,1381,40.40550325850833,223520.0,1.2187126949646765,-48935.0,1.1177867144726004
14,10,2.92,2.85,drift_floor,2.49,93.5,0.57,0.0,True,1.01,0.35,752,43.88297872340425,65300.0,1.0791088443203363,-71215.0,612,45.751633986928105,164780.0,1.1860659439927732,-72955.0,1364,44.72140762463343,230080.0,1.1344675329988398,-72955.0,1.0791088443203363
8,16,1.02,0.76,drift_floor,1.1,114.2,2.6,0.25,True,1.01,0.15,766,44.90861618798956,36860.0,1.0824184424121817,-35670.0,625,50.239999999999995,153800.0,1.3558825911399581,-15535.0,1391,47.3040977713875,190660.0,1.2168081465098164,-35670.0,1.0824184424121817
16,30,1.47,0.0,pure_ratchet,3.65,171.9,1.41,0.0,True,1.02,0.26,748,37.4331550802139,121230.0,1.1770220346655373,-36510.0,613,38.988580750407834,138240.0,1.1947535995040997,-67835.0,1361,38.13372520205731,259470.0,1.1860466783780876,-67835.0,1.1770220346655373
16,14,1.23,0.0,pure_ratchet,3.13,152.3,2.6,0.58,True,0.89,0.43,755,39.47019867549669,74885.0,1.1334396550187993,-56175.0,624,42.628205128205124,163370.0,1.2866266064301066,-72205.0,1379,40.899202320522114,238255.0,1.2106279808869618,-72205.0,1.1334396550187993
14,25,2.12,2.4,drift_floor,2.68,67.0,2.72,0.0,True,1.39,0.34,753,41.699867197875164,39975.0,1.0524816363505078,-73350.0,616,43.01948051948052,157985.0,1.1999430487882048,-67175.0,1369,42.2936449963477,197960.0,1.1275642863816941,-73350.0,1.0524816363505078
9,12,2.98,0.0,pure_ratchet,1.91,25.3,2.69,0.58,True,0.31,0.59,765,56.86274509803921,32440.0,1.05269356030765,-61070.0,624,59.294871794871796,109715.0,1.1703186245973531,-44120.0,1389,57.95536357091433,142155.0,1.1128384438923329,-61070.0,1.05269356030765
10,20,1.26,0.0,pure_ratchet,0.75,55.0,1.98,0.49,True,0.76,0.01,765,52.94117647058824,7265.0,1.0117754797717842,-50715.0,627,60.44657097288676,109420.0,1.1869612391179913,-51225.0,1392,56.32183908045977,116685.0,1.0970583464688097,-51225.0,1.0117754797717842
9,16,2.42,0.0,pure_ratchet,2.81,173.5,2.61,0.84,False,0.96,0.13,763,51.63826998689384,17500.0,1.026072511378789,-74335.0,623,53.29052969502408,128685.0,1.1838908815501794,-65840.0,1386,52.38095238095239,146185.0,1.1066269388290986,-74335.0,1.026072511378789
10,12,1.42,0.03,drift_floor,2.67,147.7,0.45,0.64,False,0.54,0.5,765,43.39869281045752,16325.0,1.0256728811027152,-90420.0,626,48.08306709265175,168090.0,1.2551360376427732,-49545.0,1391,45.50682961897915,184415.0,1.1424373025619636,-90420.0,1.0256728811027152
9,14,1.91,0.58,drift_floor,2.11,54.2,2.2,0.0,False,1.31,0.19,764,46.8586387434555,11665.0,1.018233542527999,-46880.0,625,51.2,119425.0,1.1843846254795853,-45030.0,1389,48.81209503239741,131090.0,1.101821429958445,-46880.0,1.018233542527999
13,30,1.09,2.29,drift_floor,3.7,135.6,2.31,0.18,False,0.26,0.15,763,39.84272608125819,79190.0,1.1337623728928077,-59645.0,625,42.559999999999995,149340.0,1.2504633084837864,-66180.0,1388,41.066282420749275,228530.0,1.1923208011613473,-66180.0,1.1337623728928077
9,30,2.98,0.0,pure_ratchet,1.72,60.6,0.26,0.5,False,1.08,0.58,763,52.55570117955439,30960.0,1.0464495221520411,-57025.0,624,54.64743589743589,121495.0,1.175735879077168,-55350.0,1387,53.49675558759913,152455.0,1.1122742804960675,-57025.0,1.0464495221520411
12,30,1.72,0.0,pure_ratchet,2.05,192.6,1.25,0.33,True,0.53,0.59,761,42.31274638633377,28410.0,1.040657154714713,-94080.0,628,42.8343949044586,103880.0,1.1391504695055792,-95055.0,1389,42.54859611231102,132290.0,1.091531169999308,-95055.0,1.040657154714713
13,25,1.95,0.0,pure_ratchet,3.58,35.3,1.98,0.72,True,1.42,0.27,759,49.143610013175234,14505.0,1.0165151403018382,-99660.0,624,53.044871794871796,254700.0,1.296726916871028,-73950.0,1383,50.90383224873464,269205.0,1.1550139636656782,-99660.0,1.0165151403018382
14,20,0.92,2.27,drift_floor,0.75,104.8,0.1,0.81,False,0.95,0.47,765,46.5359477124183,45460.0,1.1006286523817956,-39620.0,625,49.120000000000005,124980.0,1.2610357467339202,-38930.0,1390,47.697841726618705,170440.0,1.1831614806376909,-39620.0,1.1006286523817956
10,20,0.93,0.0,pure_ratchet,1.73,54.7,0.77,0.49,False,0.34,0.48,767,43.41590612777054,31930.0,1.07812194167156,-26540.0,628,46.65605095541402,154325.0,1.3698887876899477,-22930.0,1395,44.87455197132616,186255.0,1.225506695401603,-26540.0,1.07812194167156
8,30,2.6,0.01,drift_floor,1.5,125.8,2.68,0.0,False,1.15,0.19,763,53.473132372214934,14025.0,1.0251344086021505,-56465.0,623,58.90850722311396,172940.0,1.3190774907749077,-27095.0,1386,55.916305916305916,186965.0,1.1699681818181817,-56465.0,1.0251344086021505
11,12,1.15,0.0,pure_ratchet,3.31,24.3,0.63,0.53,True,1.21,0.46,767,41.19947848761408,40390.0,1.0830053740790595,-40285.0,626,45.52715654952076,165945.0,1.3373894480024398,-35560.0,1393,43.144292893036614,206335.0,1.210880529820276,-40285.0,1.0830053740790595
9,20,2.76,0.0,pure_ratchet,2.08,68.8,2.4,0.38,True,0.71,0.36,764,52.09424083769634,34805.0,1.0527396429978484,-54150.0,624,54.64743589743589,126280.0,1.1830410204377446,-53110.0,1388,53.24207492795389,161085.0,1.1193363657915012,-54150.0,1.0527396429978484
15,16,1.34,0.0,pure_ratchet,0.57,183.4,2.7,0.0,False,1.3,0.29,751,37.150466045272964,41950.0,1.0664643952056911,-36815.0,620,41.4516129032258,140850.0,1.2227194383390523,-38620.0,1371,39.095550692924874,182800.0,1.1446688957917022,-38620.0,1.0664643952056911
16,25,2.29,0.84,drift_floor,3.9,153.9,1.98,0.13,False,0.27,0.24,744,47.043010752688176,165265.0,1.191948756366255,-49895.0,610,44.91803278688525,150520.0,1.1581557600975076,-78400.0,1354,46.08567208271787,315785.0,1.1742065035402893,-78400.0,1.1581557600975076
14,16,2.31,0.0,pure_ratchet,2.98,57.2,0.61,0.66,True,1.15,0.08,746,50.93833780160858,65460.0,1.072041732699419,-89405.0,608,53.7828947368421,223100.0,1.2461399279563545,-53235.0,1354,52.215657311669126,288560.0,1.1589831601043505,-89405.0,1.072041732699419
8,12,0.84,2.04,drift_floor,0.91,145.9,0.28,0.87,False,1.28,0.38,765,49.673202614379086,29580.0,1.076376875209791,-39525.0,627,51.03668261562998,103660.0,1.2342625340399327,-30660.0,1392,50.287356321839084,133240.0,1.1605717143597438,-39525.0,1.076376875209791
9,16,0.79,1.12,drift_floor,3.35,183.3,0.02,0.0,False,0.9,0.03,765,38.82352941176471,45605.0,1.1156445334787184,-27965.0,625,45.28,183165.0,1.467484239810112,-30295.0,1390,41.726618705035975,228770.0,1.2909948929296013,-30295.0,1.1156445334787184
16,10,0.77,0.0,pure_ratchet,1.26,27.9,0.35,0.31,True,1.26,0.14,766,42.42819843342037,47605.0,1.134390085537645,-20055.0,629,46.89984101748807,135590.0,1.3754395680465181,-20145.0,1395,44.44444444444444,183195.0,1.2560806843915122,-20145.0,1.134390085537645
14,7,0.86,0.0,pure_ratchet,3.01,97.5,0.4,0.19,False,0.69,0.49,766,43.60313315926893,-3515.0,0.988671157379057,-45470.0,626,48.08306709265175,168345.0,1.532055435280732,-13920.0,1392,45.61781609195402,164830.0,1.2630230980970998,-45470.0,0.988671157379057
15,7,1.82,0.0,pure_ratchet,3.83,85.4,0.84,0.0,True,1.12,0.47,750,36.8,99965.0,1.1450365620103302,-40715.0,615,38.3739837398374,195355.0,1.259635575875176,-52775.0,1365,37.50915750915751,295320.0,1.2048471900448094,-52775.0,1.1450365620103302
14,25,1.05,1.22,drift_floor,1.37,146.6,1.73,0.8,False,0.7,0.59,762,45.14435695538058,87755.0,1.1922049192894846,-32200.0,623,46.06741573033708,140340.0,1.301521141285665,-44885.0,1385,45.55956678700361,228095.0,1.2473888569538292,-44885.0,1.1922049192894846
9,14,2.28,0.0,pure_ratchet,3.69,165.9,1.14,0.79,True,0.92,0.33,763,51.37614678899083,27675.0,1.0418696480982783,-73770.0,622,53.21543408360129,128050.0,1.1822244042663708,-63900.0,1385,52.202166064981945,155725.0,1.1141942604047121,-73770.0,1.0418696480982783
11,10,1.75,0.0,pure_ratchet,0.72,90.3,0.22,0.64,False,0.67,0.15,767,52.28161668839635,38135.0,1.0501650903063708,-67745.0,625,56.8,131990.0,1.1768923555269648,-57745.0,1392,54.310344827586206,170125.0,1.1129385600955952,-67745.0,1.0501650903063708
8,25,1.64,0.0,pure_ratchet,2.02,21.5,0.13,0.14,False,1.36,0.05,764,52.74869109947644,15695.0,1.0284406994654345,-52845.0,624,58.333333333333336,159960.0,1.295929033272591,-35560.0,1388,55.25936599423631,175655.0,1.1607995349624902,-52845.0,1.0284406994654345
11,12,2.23,0.33,drift_floor,2.8,25.8,2.98,0.37,False,1.09,0.1,767,56.192959582790095,43640.0,1.0554591839976617,-66625.0,622,57.073954983922825,166635.0,1.202755977368133,-60635.0,1389,56.587473002159825,210275.0,1.13070828943238,-66625.0,1.0554591839976617
10,7,2.12,1.02,drift_floor,2.91,158.1,1.38,0.0,True,0.83,0.36,764,40.83769633507853,3950.0,1.0058310759442284,-79555.0,623,45.10433386837881,170025.0,1.2386483261983297,-51585.0,1387,42.75414563806777,173975.0,1.1251749283198607,-79555.0,1.0058310759442284
13,10,1.57,0.0,pure_ratchet,1.78,32.8,2.86,0.11,False,0.33,0.14,765,50.326797385620914,45670.0,1.0757398608588937,-28780.0,626,55.27156549520767,109700.0,1.1670015832419924,-42025.0,1391,52.55212077641984,155370.0,1.1233227369599124,-42025.0,1.0757398608588937
12,16,2.96,1.77,drift_floor,0.98,77.4,2.24,0.34,False,0.6,0.17,763,58.97771952817824,37320.0,1.0473546970860113,-58485.0,625,62.72,112810.0,1.144901288325434,-50915.0,1388,60.6628242074928,150130.0,1.0958302082502194,-58485.0,1.0473546970860113
14,25,1.1,0.5,drift_floor,3.28,86.8,0.37,0.33,False,0.32,0.42,755,41.58940397350994,108450.0,1.20407971246307,-48575.0,622,43.729903536977496,131000.0,1.2338054060807253,-62030.0,1377,42.556281771968045,239450.0,1.2193358095822588,-62030.0,1.20407971246307
9,25,2.64,0.93,drift_floor,1.98,100.6,0.89,0.29,False,0.44,0.25,762,51.70603674540683,33140.0,1.0502886971828314,-65195.0,624,53.52564102564102,124880.0,1.1822094796203484,-57415.0,1386,52.52525252525253,158020.0,1.1175429200511768,-65195.0,1.0502886971828314
16,7,2.17,0.0,pure_ratchet,0.92,118.6,1.17,0.51,False,0.91,0.17,747,52.208835341365464,72650.0,1.0793438433436904,-69785.0,612,55.392156862745104,128785.0,1.1447762620215953,-51705.0,1359,53.64238410596026,201435.0,1.111587210139709,-69785.0,1.0793438433436904
8,25,2.93,2.2,drift_floor,1.78,37.5,2.43,0.35,False,1.48,0.28,764,54.18848167539267,6205.0,1.011021803810116,-47270.0,623,60.19261637239165,151965.0,1.2827361018084393,-34460.0,1387,56.885364095169436,158170.0,1.1437314565338883,-47270.0,1.011021803810116
9,10,2.46,2.8,drift_floor,2.73,115.7,1.3,0.0,False,0.63,0.43,763,46.26474442988204,6450.0,1.0100151391638523,-67210.0,623,50.08025682182986,142270.0,1.2164806488180828,-53360.0,1386,47.97979797979798,148720.0,1.1142927406587664,-67210.0,1.0100151391638523
15,10,1.46,0.16,drift_floor,2.34,123.0,1.12,0.86,True,0.63,0.13,750,42.66666666666667,73980.0,1.0941874454933764,-58100.0,616,45.616883116883116,172475.0,1.2128874186899046,-45120.0,1366,43.997071742313324,246455.0,1.1544567175871523,-58100.0,1.0941874454933764
9,14,1.19,0.97,drift_floor,2.63,67.5,2.01,0.44,True,0.93,0.0,765,45.22875816993464,39470.0,1.0680224041361481,-44055.0,625,46.400000000000006,88165.0,1.140990684843881,-54935.0,1390,45.75539568345324,127635.0,1.1058706426394045,-54935.0,1.0680224041361481
12,7,1.17,1.68,drift_floor,0.97,63.2,0.49,0.79,True,1.25,0.58,766,44.38642297650131,45350.0,1.1163924749120961,-30735.0,630,48.57142857142857,117010.0,1.2854737972089392,-26610.0,1396,46.27507163323782,162360.0,1.203074383059624,-30735.0,1.1163924749120961
11,30,2.66,0.0,pure_ratchet,3.3,36.0,0.8,0.14,False,1.26,0.06,764,53.141361256544506,38505.0,1.0458354660921114,-83605.0,621,54.428341384863124,212255.0,1.2506702096250368,-64725.0,1385,53.718411552346566,250760.0,1.1486584223568608,-83605.0,1.0458354660921114
14,30,1.29,0.57,drift_floor,3.36,144.2,1.81,0.12,True,1.23,0.08,751,37.68308921438083,73450.0,1.1174532865332492,-57140.0,615,39.67479674796748,100110.0,1.150998891377633,-70265.0,1366,38.579795021961935,173560.0,1.1347159911203564,-70265.0,1.1174532865332492
11,12,0.8,0.0,pure_ratchet,0.83,144.0,0.0,0.0,True,0.49,0.46,767,39.63494132985658,90955.0,1.2247939399181937,-24625.0,627,45.77352472089314,179900.0,1.4314717768530623,-35375.0,1394,42.39598278335725,270855.0,1.3296837723355568,-35375.0,1.2247939399181937
12,12,1.74,0.0,pure_ratchet,3.71,132.0,2.13,0.79,True,0.92,0.2,762,47.63779527559055,51225.0,1.0636082551035613,-86530.0,626,48.722044728434504,182855.0,1.2172616395468345,-62605.0,1388,48.126801152737755,234080.0,1.142128959200464,-86530.0,1.0636082551035613
14,16,2.97,0.0,pure_ratchet,1.25,47.9,2.32,0.2,True,1.03,0.47,753,63.34661354581673,65610.0,1.08970528920761,-51725.0,612,67.64705882352942,88165.0,1.1149216280509662,-54310.0,1365,65.27472527472527,153775.0,1.1026144924828336,-54310.0,1.08970528920761
8,14,2.01,0.16,drift_floor,1.82,26.2,1.84,0.84,True,0.88,0.18,765,54.248366013071895,3600.0,1.0065110642877166,-58620.0,624,60.416666666666664,156045.0,1.2882702308267828,-33580.0,1389,57.01943844492441,159645.0,1.1458984482096837,-58620.0,1.0065110642877166
11,16,1.86,0.0,pure_ratchet,0.75,126.4,0.45,0.32,False,1.25,0.29,767,51.62972620599739,56930.0,1.073480345653198,-58710.0,623,53.77207062600321,124335.0,1.1542560450603576,-57785.0,1390,52.58992805755396,181265.0,1.114666987180501,-58710.0,1.073480345653198
12,20,1.04,1.17,drift_floor,3.7,99.7,1.31,0.79,False,1.03,0.12,764,45.68062827225131,45860.0,1.0635386864145533,-88895.0,628,48.089171974522294,188035.0,1.2521539730325928,-61480.0,1392,46.76724137931034,233895.0,1.1593854771444927,-88895.0,1.0635386864145533
15,14,1.21,0.23,drift_floor,3.6,111.1,2.88,0.49,False,0.75,0.18,749,43.1241655540721,67880.0,1.0883365325178125,-64025.0,616,45.77922077922078,175550.0,1.222594163480863,-63290.0,1365,44.32234432234432,243430.0,1.1563375035322527,-64025.0,1.0883365325178125
15,16,2.39,0.0,pure_ratchet,0.96,109.3,0.06,0.17,False,0.79,0.47,747,50.0669344042838,107030.0,1.1261008641968036,-48450.0,608,51.80921052631579,110325.0,1.1242356677139287,-46815.0,1355,50.84870848708487,217355.0,1.1251471820220578,-48450.0,1.1242356677139287
14,12,1.59,2.78,drift_floor,3.45,97.3,0.48,0.23,False,0.56,0.24,752,43.08510638297872,85815.0,1.11762811067172,-52165.0,612,43.95424836601307,137250.0,1.170733376042593,-68945.0,1364,43.47507331378299,223065.0,1.1454680031041522,-68945.0,1.11762811067172
10,10,2.24,0.0,pure_ratchet,3.69,79.3,0.86,0.0,False,0.53,0.01,762,45.01312335958006,-7960.0,0.9891001458334759,-101430.0,622,47.90996784565916,168630.0,1.226801073280297,-67760.0,1384,46.31502890173411,160670.0,1.109017505767404,-101430.0,0.9891001458334759
15,30,0.89,1.54,drift_floor,2.25,45.4,2.9,0.23,True,0.91,0.33,764,41.09947643979058,42270.0,1.1163789543239448,-26560.0,624,43.42948717948718,131540.0,1.359742923560782,-31745.0,1388,42.14697406340058,173810.0,1.2384682929506352,-31745.0,1.1163789543239448
14,12,1.06,0.58,drift_floor,2.57,115.6,2.75,0.25,False,0.63,0.5,762,42.78215223097113,106125.0,1.2417563642576457,-22740.0,624,45.51282051282051,178455.0,1.407771316279548,-40570.0,1386,44.01154401154401,284580.0,1.324636953719442,-40570.0,1.2417563642576457
14,16,2.88,2.19,drift_floor,1.49,100.6,0.95,0.63,True,0.98,0.06,745,53.691275167785236,87810.0,1.0978946136223013,-76185.0,608,58.223684210526315,203475.0,1.2320178339300782,-52265.0,1353,55.7280118255728,291285.0,1.164199970123424,-76185.0,1.0978946136223013
11,12,2.6,2.33,drift_floor,2.03,59.0,0.4,0.35,True,0.99,0.54,767,52.15123859191656,62710.0,1.0794280068902624,-76850.0,624,53.84615384615385,176630.0,1.214632901548108,-62035.0,1391,52.91157440690151,239340.0,1.1484315890006573,-76850.0,1.0794280068902624
16,16,2.64,1.79,drift_floor,0.77,127.8,2.12,0.88,True,0.99,0.37,745,55.43624161073826,114405.0,1.1278318146519697,-49745.0,613,57.91190864600326,116225.0,1.130414780154736,-48450.0,1358,56.553755522827686,230630.0,1.1291205715053523,-49745.0,1.1278318146519697
9,25,1.92,1.15,drift_floor,0.77,151.6,2.09,0.36,True,1.05,0.24,762,50.39370078740157,31700.0,1.0484635376853693,-56840.0,625,53.12,123695.0,1.1865250205457245,-43220.0,1387,51.622206200432586,155395.0,1.1179688063434947,-56840.0,1.0484635376853693
13,20,2.4,2.05,drift_floor,1.92,70.0,1.5,0.0,False,1.43,0.19,762,44.35695538057743,26385.0,1.0334476354670437,-71315.0,625,49.6,179130.0,1.2246538577305106,-72565.0,1387,46.71953857245854,205515.0,1.1295639592612556,-72565.0,1.0334476354670437
14,7,2.44,0.97,drift_floor,2.0,99.9,0.81,0.88,False,0.73,0.53,748,49.19786096256685,36115.0,1.0404969752017,-93210.0,608,52.4671052631579,223505.0,1.2586743669274572,-44220.0,1356,50.66371681415929,259620.0,1.1478612739807557,-93210.0,1.0404969752017
10,14,1.64,0.36,drift_floor,3.44,30.7,2.64,0.88,True,0.73,0.08,762,49.21259842519685,5705.0,1.007722713305267,-111020.0,624,51.60256410256411,168505.0,1.22257078135216,-65105.0,1386,50.28860028860029,174210.0,1.1164649371747175,-111020.0,1.007722713305267
12,7,1.07,2.54,drift_floor,1.21,115.3,2.74,0.72,False,0.27,0.47,766,42.81984334203655,38395.0,1.101379629018417,-27420.0,630,48.095238095238095,163680.0,1.417929502483116,-24295.0,1396,45.200573065902574,202075.0,1.262309020340875,-27420.0,1.101379629018417
9,30,0.79,0.0,pure_ratchet,1.36,54.9,2.65,0.76,True,1.42,0.09,765,44.052287581699346,59375.0,1.1292713991791947,-27765.0,627,47.687400318979265,103590.0,1.2080057829583446,-31135.0,1392,45.689655172413794,162965.0,1.1702304349642754,-31135.0,1.1292713991791947
12,7,1.55,0.0,pure_ratchet,1.95,83.5,0.98,0.75,True,1.36,0.52,764,43.717277486910994,62695.0,1.099059100496915,-66435.0,629,47.53577106518283,159665.0,1.232905686799361,-45135.0,1393,45.44149318018665,222360.0,1.1686538636570492,-66435.0,1.099059100496915
13,10,2.98,0.52,drift_floor,2.15,69.4,0.02,0.39,True,0.81,0.31,760,51.05263157894737,10770.0,1.011813744309768,-90775.0,624,54.807692307692314,232945.0,1.266400965216745,-72120.0,1384,52.74566473988439,243715.0,1.1364536005128594,-90775.0,1.011813744309768
16,7,1.07,2.95,drift_floor,0.5,149.1,0.75,0.0,True,1.34,0.51,764,39.397905759162306,99400.0,1.252242650324185,-23015.0,629,44.992050874403816,158955.0,1.392748162332448,-31650.0,1393,41.92390524048816,258355.0,1.3234329423252669,-31650.0,1.252242650324185
10,7,2.54,0.0,pure_ratchet,1.66,28.7,1.83,0.61,False,0.29,0.37,765,57.25490196078431,14100.0,1.0213620180289371,-72235.0,625,63.36000000000001,109785.0,1.1604539508780134,-49870.0,1390,60.0,123885.0,1.0921581682183201,-72235.0,1.0213620180289371
12,7,2.06,0.0,pure_ratchet,2.02,31.9,1.82,0.7,False,1.34,0.55,764,55.75916230366492,78520.0,1.108432819847128,-35585.0,628,57.64331210191082,117065.0,1.1509405985275345,-43875.0,1392,56.60919540229885,195585.0,1.130415648410854,-43875.0,1.108432819847128
12,20,2.98,0.0,pure_ratchet,2.44,39.7,1.09,0.8,False,0.91,0.18,763,54.521625163827004,32000.0,1.0368667841795411,-85805.0,625,57.120000000000005,158415.0,1.181385682879912,-62020.0,1388,55.69164265129684,190415.0,1.1093490682516438,-85805.0,1.0368667841795411
14,30,1.42,1.53,drift_floor,3.94,123.1,1.49,0.47,False,0.53,0.15,746,45.57640750670242,94730.0,1.121037500798569,-59000.0,608,45.88815789473684,106215.0,1.1234993517781047,-65115.0,1354,45.71639586410635,200945.0,1.122326420911977,-65115.0,1.121037500798569
