trial,y_mult,g_mult,g_base,g_decay,all_trades,all_pf,all_gross,all_win,Pre_pf,Pre_gross,Pre_trades,F1_pf,F1_gross,F1_trades,F2_pf,F2_gross,F2_trades,F3_pf,F3_gross,F3_trades,F4_pf,F4_gross,F4_trades,min_fold_pf,mean_fold_pf,num_folds_pf_ge_1
2589,1.15,2.25,92.5,1.4,1357,1.2063103093176704,108185.0,43.404568901989684,0.9819947184507456,-3375.0,505,1.055042952593064,3460.0,244,1.399109881518013,33180.0,243,1.4904761904761905,58195.0,256,1.2313598008023239,16725.0,109,0.9819947184507456,1.2315967087680673,4
2590,1.15,2.25,92.5,1.5,1357,1.2085796559746749,109375.0,43.404568901989684,0.9911173944357011,-1665.0,505,1.0509863188036908,3205.0,244,1.3890058338846454,32340.0,243,1.497345132743363,59010.0,256,1.2280398395352055,16485.0,109,0.9911173944357011,1.231298903880521,4
2591,1.15,2.25,92.5,1.6,1357,1.1948014798428621,102150.0,43.404568901989684,0.9968257355490944,-595.0,505,1.0334871142220807,2105.0,244,1.384194382630661,31940.0,243,1.444289928360725,52715.0,256,1.2211232535620418,15985.0,109,0.9968257355490944,1.2159840828649204,4
2592,1.15,2.25,92.5,1.7,1357,1.1960982493611503,102830.0,43.404568901989684,0.9943716823601589,-1055.0,505,1.0339643652561248,2135.0,244,1.3896072652913936,32390.0,243,1.4521281078803203,53645.0,256,1.2173882971365335,15715.0,109,0.9943716823601589,1.2174919435849063,4
2593,1.15,2.25,92.5,1.8,1357,1.1928467904954423,101125.0,43.404568901989684,0.9911707434180693,-1655.0,505,1.0404867960547248,2545.0,244,1.395381006796175,32870.0,243,1.4364517488411295,51785.0,256,1.2155208189237792,15580.0,109,0.9911707434180693,1.2158022228067755,4
2594,1.15,2.25,92.5,1.9,1357,1.1974236240894007,103525.0,43.404568901989684,1.0030942409773533,580.0,505,1.0429525930639516,2700.0,244,1.4118602273410719,34240.0,243,1.430762747576907,51110.0,256,1.2060450961405451,14895.0,109,1.0030942409773533,1.2189429810199657,5
2595,1.15,2.25,92.5,2.0,1357,1.198491551927991,104085.0,43.404568901989684,1.0034943583451146,655.0,505,1.0250556792873051,1575.0,244,1.4209418415829675,34995.0,243,1.4323219553308049,51295.0,256,1.2153133213445844,15565.0,109,1.0034943583451146,1.2194254311781552,5
2596,1.15,2.25,95.0,1.0,1357,1.2076261489759335,108875.0,43.404568901989684,0.9809810877857504,-3565.0,505,1.053531657651925,3365.0,244,1.404643050460095,33640.0,243,1.4894226717235566,58070.0,256,1.2402130308479735,17365.0,109,0.9809810877857504,1.23375829969386,4
2597,1.15,2.25,95.0,1.1,1357,1.2096475838132652,109935.0,43.404568901989684,0.9781802662114221,-4090.0,505,1.053531657651925,3365.0,244,1.4030191856618752,33505.0,243,1.5056890012642226,60000.0,256,1.2373080647392447,17155.0,109,0.9781802662114221,1.235545635105738,4
2598,1.15,2.25,95.0,1.2,1357,1.2098573553529883,110045.0,43.404568901989684,0.9758062364960388,-4535.0,505,1.048520521794464,3050.0,244,1.4030191856618752,33505.0,243,1.515212810788032,61130.0,256,1.2337114400331997,16895.0,109,0.9758062364960388,1.235254038954722,4
2599,1.15,2.25,95.0,1.3,1357,1.2167035356039513,113635.0,43.404568901989684,0.9872495932140094,-2390.0,505,1.0574292077632834,3610.0,244,1.3982077344078907,33105.0,243,1.518204804045512,61485.0,256,1.246576289943284,17825.0,109,0.9872495932140094,1.241533525874796,4
2600,1.15,2.25,95.0,1.4,1357,1.2059289065181737,107985.0,43.404568901989684,0.9759662834431433,-4505.0,505,1.055042952593064,3460.0,244,1.395982438202923,32920.0,243,1.5041297935103244,59815.0,256,1.2254115368654033,16295.0,109,0.9759662834431433,1.2313066009229714,4
2601,1.15,2.25,95.0,1.5,1357,1.2046607422098479,107320.0,43.404568901989684,0.9817012990477206,-3430.0,505,1.055042952593064,3460.0,244,1.3893666927286943,32370.0,243,1.4904761904761905,58195.0,256,1.2313598008023239,16725.0,109,0.9817012990477206,1.2295893871295989,4
2602,1.15,2.25,95.0,1.6,1357,1.209895495632938,110065.0,43.404568901989684,0.9909840219797807,-1690.0,505,1.0509863188036908,3205.0,244,1.3924339929031093,32625.0,243,1.500969237252423,59440.0,256,1.2280398395352055,16485.0,109,0.9909840219797807,1.232682682094842,4
2603,1.15,2.25,95.0,1.7,1357,1.1960601090812006,102810.0,43.404568901989684,0.994345007868975,-1060.0,505,1.0334871142220807,2105.0,244,1.3875623985084502,32220.0,243,1.4514117151285293,53560.0,256,1.2211232535620418,15985.0,109,0.994345007868975,1.2175858978580154,4
2604,1.15,2.25,95.0,1.8,1357,1.1963556962508104,102965.0,43.404568901989684,0.9949585211662088,-945.0,505,1.03173719376392,1995.0,244,1.3899681241354425,32420.0,243,1.4527180783817952,53715.0,256,1.2182874533130448,15780.0,109,0.9949585211662088,1.2175338741520823,4
2605,1.15,2.25,95.0,1.9,1357,1.1932377283649263,101330.0,43.404568901989684,0.9926645149243778,-1375.0,505,1.0404867960547248,2545.0,244,1.39381728513863,32740.0,243,1.4369152970922883,51840.0,256,1.2155208189237792,15580.0,109,0.9926645149243778,1.21588094242676,4
2606,1.15,2.25,95.0,2.0,1357,1.1951542774323964,102335.0,43.404568901989684,0.9990930672997412,-170.0,505,1.0353165765192491,2220.0,244,1.4091537860107055,34015.0,243,1.430762747576907,51110.0,256,1.2097108867063218,15160.0,109,0.9990930672997412,1.2168074128225848,4
2607,1.15,2.25,97.5,1.0,1357,1.205032609939357,107515.0,43.404568901989684,0.9793005948411534,-3880.0,505,1.053531657651925,3365.0,244,1.3935165694352558,32715.0,243,1.4836915297092288,57390.0,256,1.2479596071379166,17925.0,109,0.9793005948411534,1.231599991755096,4
2608,1.15,2.25,97.5,1.1,1357,1.2091708303138946,109685.0,43.404568901989684,0.9853023553575716,-2755.0,505,1.053531657651925,3365.0,244,1.404643050460095,33640.0,243,1.4894226717235566,58070.0,256,1.2402130308479735,17365.0,109,0.9853023553575716,1.2346225532082244,4
2609,1.15,2.25,97.5,1.2,1357,1.2090182691940958,109605.0,43.404568901989684,0.9781802662114221,-4090.0,505,1.0555202036271079,3490.0,244,1.404643050460095,33640.0,243,1.500716392751791,59410.0,256,1.2373080647392447,17155.0,109,0.9781802662114221,1.2352735955579321,4
2610,1.15,2.25,97.5,1.3,1357,1.210820397421717,110550.0,43.404568901989684,0.9766064712315613,-4385.0,505,1.048520521794464,3050.0,244,1.4072893486497864,33860.0,243,1.515212810788032,61130.0,256,1.2337114400331997,16895.0,109,0.9766064712315613,1.2362681184994087,4
2611,1.15,2.25,97.5,1.4,1357,1.2146058202067203,112535.0,43.404568901989684,0.9872495932140094,-2390.0,505,1.0574292077632834,3610.0,244,1.3961628676249473,32935.0,243,1.518204804045512,61485.0,256,1.2337114400331997,16895.0,109,0.9872495932140094,1.2385515825361904,4
2612,1.15,2.25,97.5,1.5,1357,1.2062054235478088,108130.0,43.404568901989684,0.9757528875136707,-4545.0,505,1.055042952593064,3460.0,244,1.395982438202923,32920.0,243,1.5056890012642226,60000.0,256,1.2254115368654033,16295.0,109,0.9757528875136707,1.2315757632878568,4
2613,1.15,2.25,97.5,1.6,1357,1.2025725618826042,106225.0,43.404568901989684,0.980794366347462,-3600.0,505,1.056315622017181,3540.0,244,1.383232092379864,31860.0,243,1.489801938474505,58115.0,256,1.225619034444598,16310.0,109,0.980794366347462,1.227152610732722,4
2614,1.15,2.25,97.5,1.7,1357,1.208903848354247,109545.0,43.404568901989684,0.9914374883299101,-1605.0,505,1.0474864778873687,2985.0,244,1.3924339929031093,32625.0,243,1.500589970501475,59395.0,256,1.2233365610734541,16145.0,109,0.9914374883299101,1.2310568981390635,4
2615,1.15,2.25,97.5,1.8,1357,1.1966417483504328,103115.0,43.404568901989684,0.9961588732694924,-720.0,505,1.0334871142220807,2105.0,244,1.3871413965237265,32185.0,243,1.4514117151285293,53560.0,256,1.2211232535620418,15985.0,109,0.9961588732694924,1.217864470541174,4
2616,1.15,2.25,97.5,1.9,1357,1.1959933635912887,102775.0,43.404568901989684,0.9978126917229054,-410.0,505,1.03173719376392,1995.0,244,1.3947795753894268,32820.0,243,1.4439106616097765,52670.0,256,1.2171807995573385,15700.0,109,0.9978126917229054,1.2170841844086735,4
2617,1.15,2.25,97.5,2.0,1357,1.1993497082268585,104535.0,43.404568901989684,0.9965056416548854,-655.0,505,1.0404867960547248,2545.0,244,1.398087448126541,33095.0,243,1.452802359882006,53725.0,256,1.2189099460506294,15825.0,109,0.9965056416548854,1.2213584383537572,4
2618,1.15,2.25,100.0,1.0,1357,1.2082745337350775,109215.0,43.404568901989684,0.9813545306623276,-3495.0,505,1.0672128539611836,4225.0,244,1.3921332771997355,32600.0,243,1.4905604719764012,58205.0,256,1.2445704800110666,17680.0,109,0.9813545306623276,1.235166322762143,4
2619,1.15,2.25,100.0,1.1,1357,1.2068728784469278,108480.0,43.404568901989684,0.9807676918562779,-3605.0,505,1.053531657651925,3365.0,244,1.3935165694352558,32715.0,243,1.4890434049726085,58025.0,256,1.2487204315949647,17980.0,109,0.9807676918562779,1.2331159511022063,4
2620,1.15,2.25,100.0,1.2,1357,1.2077596399557573,108945.0,43.404568901989684,0.9853023553575716,-2755.0,505,1.053531657651925,3365.0,244,1.4026583268178263,33475.0,243,1.4833965444584913,57355.0,256,1.2421496749204592,17505.0,109,0.9853023553575716,1.2334077118412548,4
2621,1.15,2.25,100.0,1.3,1357,1.209504557763454,109860.0,43.404568901989684,0.977540078423004,-4210.0,505,1.0555202036271079,3490.0,244,1.404643050460095,33640.0,243,1.5038769490096924,59785.0,256,1.2373080647392447,17155.0,109,0.977540078423004,1.2357776692518287,4
2622,1.15,2.25,100.0,1.4,1357,1.208675006674549,109425.0,43.404568901989684,0.9766064712315613,-4385.0,505,1.048520521794464,3050.0,244,1.4007337463162326,33315.0,243,1.5103244837758112,60550.0,256,1.2337114400331997,16895.0,109,0.9766064712315613,1.2339793326302537,4
2623,1.15,2.25,100.0,1.5,1357,1.2135664975780922,111990.0,43.404568901989684,0.9813812051535117,-3490.0,505,1.0574292077632834,3610.0,244,1.3961628676249473,32935.0,243,1.5228824273072061,62040.0,256,1.2337114400331997,16895.0,109,0.9813812051535117,1.2383134295764298,4
2624,1.15,2.25,100.0,1.6,1357,1.208169647965216,109160.0,43.404568901989684,0.9757528875136707,-4545.0,505,1.0574292077632834,3610.0,244,1.3952005773741505,32855.0,243,1.5075010535187527,60215.0,256,1.2355097523862222,17025.0,109,0.9757528875136707,1.234278695711216,4
2625,1.15,2.25,100.0,1.7,1357,1.203096990731912,106500.0,43.404568901989684,0.9788471284910241,-3965.0,505,1.0541679923639835,3405.0,244,1.3841342394899863,31935.0,243,1.4958280657395702,58830.0,256,1.2254115368654033,16295.0,109,0.9788471284910241,1.2276777925899935,4
2626,1.15,2.25,100.0,1.8,1357,1.207521263206072,108820.0,43.404568901989684,0.9911440689268852,-1660.0,505,1.0474864778873687,2985.0,244,1.3893065495880195,32365.0,243,1.497345132743363,59010.0,256,1.222990731774796,16120.0,109,0.9911440689268852,1.2296545921840862,4
2627,1.15,2.25,100.0,1.9,1357,1.196965940730005,103285.0,43.404568901989684,0.99405158846595,-1115.0,505,1.0334871142220807,2105.0,244,1.3980273049858665,33090.0,243,1.4514117151285293,53560.0,256,1.2164199751002904,15645.0,109,0.99405158846595,1.2186795395805432,4
2628,1.15,2.25,100.0,2.0,1357,1.1931805179450017,101300.0,43.404568901989684,0.9889834351409746,-2065.0,505,1.03173719376392,1995.0,244,1.3945991459674023,32805.0,243,1.4428992836072483,52550.0,256,1.2215382487204316,16015.0,109,0.9889834351409746,1.2159514614399956,4
2629,1.15,2.25,102.5,1.0,1357,1.2078835958655936,109010.0,43.404568901989684,0.9865827309344074,-2515.0,505,1.063792554883869,4010.0,244,1.4006736031755578,33310.0,243,1.4838600927096501,57410.0,256,1.232328122838567,16795.0,109,0.9865827309344074,1.2334474209084103,4
2630,1.15,2.25,102.5,1.1,1357,1.2072066058964872,108655.0,43.404568901989684,0.9813545306623276,-3495.0,505,1.0625994272987591,3935.0,244,1.3921332771997355,32600.0,243,1.4865149599662875,57725.0,256,1.2474754461197952,17890.0,109,0.9813545306623276,1.234015528249381,4
2631,1.15,2.25,102.5,1.2,1357,1.2063293794576453,108195.0,43.404568901989684,0.9813812051535117,-3490.0,505,1.053531657651925,3365.0,244,1.3935165694352558,32715.0,243,1.4903919089759798,58185.0,256,1.2409738553050214,17420.0,109,0.9813812051535117,1.2319590393043387,4
2632,1.15,2.25,102.5,1.3,1357,1.2078645257256189,109000.0,43.404568901989684,0.9853023553575716,-2755.0,505,1.053531657651925,3365.0,244,1.4026583268178263,33475.0,243,1.4833965444584913,57355.0,256,1.2429104993775073,17560.0,109,0.9853023553575716,1.2335598767326643,4
2633,1.15,2.25,102.5,1.4,1357,1.208074297265342,109110.0,43.404568901989684,0.972898716956974,-5080.0,505,1.0555202036271079,3490.0,244,1.404643050460095,33640.0,243,1.5038769490096924,59785.0,256,1.238968045372804,17275.0,109,0.972898716956974,1.2351813930853346,4
2634,1.15,2.25,102.5,1.5,1357,1.2088657080742973,109525.0,43.404568901989684,0.9766064712315613,-4385.0,505,1.0577473751193127,3630.0,244,1.3980273049858665,33090.0,243,1.5081753055204383,60295.0,256,1.2337114400331997,16895.0,109,0.9766064712315613,1.2348535793780757,4
2635,1.15,2.25,102.5,1.6,1357,1.2128132270490866,111595.0,43.404568901989684,0.9811144602416709,-3540.0,505,1.0574292077632834,3610.0,244,1.3952005773741505,32855.0,243,1.5206489675516224,61775.0,256,1.2337114400331997,16895.0,109,0.9811144602416709,1.2376209305927852,4
2636,1.15,2.25,102.5,1.7,1357,1.20800755177543,109075.0,43.404568901989684,0.9799941316119395,-3750.0,505,1.0574292077632834,3610.0,244,1.3952005773741505,32855.0,243,1.5070375052675937,60160.0,256,1.2240973855305022,16200.0,109,0.9799941316119395,1.2327517615094938,4
2637,1.15,2.25,102.5,1.8,1357,1.2055475037186774,107785.0,43.404568901989684,0.9824215103096908,-3295.0,505,1.0541679923639835,3405.0,244,1.3833523786612136,31870.0,243,1.5033291192583227,59720.0,256,1.2225065707566745,16085.0,109,0.9824215103096908,1.229155514269977,4
2638,1.15,2.25,102.5,1.9,1357,1.2042221289904267,107090.0,43.404568901989684,0.9830883725892928,-3170.0,505,1.0474864778873687,2985.0,244,1.3877428279304744,32235.0,243,1.4948588284871471,58715.0,256,1.225826532023793,16325.0,109,0.9830883725892928,1.2278006077836152,4
2639,1.15,2.25,102.5,2.0,1357,1.1976238605591365,103630.0,43.404568901989684,0.9942116354130545,-1085.0,505,1.0312599427298759,1965.0,244,1.4035604739279486,33550.0,243,1.4513695743784238,53555.0,256,1.2164199751002904,15645.0,109,0.9942116354130545,1.2193643203099187,4
2640,1.15,2.25,105.0,1.0,1357,1.1944391471833404,101960.0,43.404568901989684,0.9784470111232628,-4040.0,505,1.063792554883869,4010.0,244,1.4012148914416311,33355.0,243,1.4561314791403286,54120.0,256,1.2007884908009407,14515.0,109,0.9784470111232628,1.2200748854780064,4
2641,1.15,2.25,105.0,1.1,1357,1.204317479690301,107140.0,43.404568901989684,0.9810877857504868,-3545.0,505,1.0544066178810054,3420.0,244,1.4006736031755578,33310.0,243,1.4817530552043827,57160.0,256,1.232328122838567,16795.0,109,0.9810877857504868,1.2300498369699997,4
2642,1.15,2.25,105.0,1.2,1357,1.207568938556009,108845.0,43.404568901989684,0.9815412521006162,-3460.0,505,1.0625994272987591,3935.0,244,1.3939977145606544,32755.0,243,1.4865149599662875,57725.0,256,1.2474754461197952,17890.0,109,0.9815412521006162,1.2344257600092223,4
2643,1.15,2.25,105.0,1.3,1357,1.206691712117167,108385.0,43.404568901989684,0.9813812051535117,-3490.0,505,1.053531657651925,3365.0,244,1.3939977145606544,32755.0,243,1.4893805309734514,58065.0,256,1.2447088117305298,17690.0,109,0.9813812051535117,1.2325999840140145,4
2644,1.15,2.25,105.0,1.4,1357,1.208169647965216,109160.0,43.404568901989684,0.9853023553575716,-2755.0,505,1.053531657651925,3365.0,244,1.4026583268178263,33475.0,243,1.4847450484618627,57515.0,256,1.2429104993775073,17560.0,109,0.9853023553575716,1.2338295775333388,4
2645,1.15,2.25,105.0,1.5,1357,1.207664289255883,108895.0,43.404568901989684,0.9756461895489343,-4565.0,505,1.0555202036271079,3490.0,244,1.404643050460095,33640.0,243,1.4972608512431522,59000.0,256,1.239728869829852,17330.0,109,0.9756461895489343,1.2345598329418284,4
2646,1.15,2.25,105.0,1.6,1357,1.2105820206720317,110425.0,43.404568901989684,0.9802608765237804,-3700.0,505,1.0577473751193127,3630.0,244,1.3980273049858665,33090.0,243,1.5099873577749683,60510.0,256,1.2337114400331997,16895.0,109,0.9802608765237804,1.2359468708874255,4
2647,1.15,2.25,105.0,1.7,1357,1.2127846218391243,111580.0,43.404568901989684,0.9823948358185067,-3300.0,505,1.0574292077632834,3610.0,244,1.3952005773741505,32855.0,243,1.5184997892962495,61520.0,256,1.2337114400331997,16895.0,109,0.9823948358185067,1.2374471700570777,4
2648,1.15,2.25,105.0,1.8,1357,1.2067203173271293,108400.0,43.404568901989684,0.9800741550854918,-3735.0,505,1.0574292077632834,3610.0,244,1.3892464064473447,32360.0,243,1.505394016013485,59965.0,256,1.2240973855305022,16200.0,109,0.9800741550854918,1.2312482341680213,4
2649,1.15,2.25,105.0,1.9,1357,1.2055761089286396,107800.0,43.404568901989684,0.9819146949771933,-3390.0,505,1.0493954820235445,3105.0,244,1.3833523786612136,31870.0,243,1.5067846607669617,60130.0,256,1.2225065707566745,16085.0,109,0.9819146949771933,1.2287907574371175,4
2650,1.15,2.25,105.0,2.0,1357,1.2025344216026546,106205.0,43.404568901989684,0.9810344367681186,-3555.0,505,1.0474864778873687,2985.0,244,1.3811270824562458,31685.0,243,1.5016013485040034,59515.0,256,1.2154516530640476,15575.0,109,0.9810344367681186,1.2253401997359568,4
2651,1.15,2.25,107.5,1.0,1357,1.1920172394065371,100690.0,43.404568901989684,0.9785803835791832,-4015.0,505,1.063792554883869,4010.0,244,1.3900884104167919,32430.0,243,1.456173619890434,54125.0,256,1.195601051321068,14140.0,109,0.9785803835791832,1.2168472040182692,4
2652,1.15,2.25,107.5,1.1,1357,1.195306838552195,102415.0,43.404568901989684,0.9781002427378698,-4105.0,505,1.063792554883869,4010.0,244,1.4074697780718108,33875.0,243,1.4561314791403286,54120.0,256,1.2007884908009407,14515.0,109,0.9781002427378698,1.2212565091269636,4
2653,1.15,2.25,107.5,1.2,1357,1.2006846180250963,105235.0,43.404568901989684,0.9810877857504868,-3545.0,505,1.0544066178810054,3420.0,244,1.4030191856618752,33505.0,243,1.4581120943952803,54355.0,256,1.2420805090607276,17500.0,109,0.9810877857504868,1.227741238549875,4
2654,1.15,2.25,107.5,1.3,1357,1.2049467943094703,107470.0,43.404568901989684,0.9815412521006162,-3460.0,505,1.0625994272987591,3935.0,244,1.3939977145606544,32755.0,243,1.4749262536873156,56350.0,256,1.2474754461197952,17890.0,109,0.9815412521006162,1.2321080187534281,4
2655,1.15,2.25,107.5,1.4,1357,1.2088275677943476,109505.0,43.404568901989684,0.9846621675691536,-2875.0,505,1.053531657651925,3365.0,244,1.4031394719432249,33515.0,243,1.4920353982300885,58380.0,256,1.2368239037211233,17120.0,109,0.9846621675691536,1.2340385198231032,4
2656,1.15,2.25,107.5,1.5,1357,1.208837102864335,109510.0,43.404568901989684,0.9853023553575716,-2755.0,505,1.053531657651925,3365.0,244,1.4026583268178263,33475.0,243,1.4876949009692373,57865.0,256,1.2429104993775073,17560.0,109,0.9853023553575716,1.2344195480348135,4
2657,1.15,2.25,107.5,1.6,1357,1.2074259125061977,108770.0,43.404568901989684,0.9793806183147057,-3865.0,505,1.0516226535157494,3245.0,244,1.3995308835027365,33215.0,243,1.4959544879898863,58845.0,256,1.239728869829852,17330.0,109,0.9793806183147057,1.233243502630586,4
2658,1.15,2.25,107.5,1.7,1357,1.2075021930660972,108810.0,43.404568901989684,0.9706847341886954,-5495.0,505,1.0577473751193127,3630.0,244,1.395982438202923,32920.0,243,1.5095238095238095,60455.0,256,1.2393138746714623,17300.0,109,0.9706847341886954,1.2346504463412407,4
2659,1.15,2.25,107.5,1.8,1357,1.2100957321026737,110170.0,43.404568901989684,0.9752994211635413,-4630.0,505,1.0574292077632834,3610.0,244,1.3968244421723703,32990.0,243,1.5166877370417193,61305.0,256,1.2337114400331997,16895.0,109,0.9752994211635413,1.2359904496348229,4
2660,1.15,2.25,107.5,1.9,1357,1.2073210267363363,108715.0,43.404568901989684,0.9798607591560191,-3775.0,505,1.055281578110086,3475.0,244,1.3914115595116376,32540.0,243,1.5080067425200168,60275.0,256,1.2240973855305022,16200.0,109,0.9798607591560191,1.2317316049656524,4
2661,1.15,2.25,107.5,2.0,1357,1.20498493458942,107490.0,43.404568901989684,0.9819146949771933,-3390.0,505,1.0506681514476615,3185.0,244,1.3837733806459374,31905.0,243,1.5031184155077961,59695.0,256,1.2226449024761379,16095.0,109,0.9819146949771933,1.2284239090109452,4
2662,1.15,2.25,110.0,1.0,1357,1.1926084137457569,101000.0,43.404568901989684,0.9746058843927552,-4760.0,505,1.063792554883869,4010.0,244,1.4005533168942081,33300.0,243,1.4567214496418037,54190.0,256,1.1972610319546273,14260.0,109,0.9746058843927552,1.2185868475534527,4
2663,1.15,2.25,110.0,1.1,1357,1.1947156642129753,102105.0,43.404568901989684,0.979487316279442,-3845.0,505,1.063792554883869,4010.0,244,1.3994105972213868,33205.0,243,1.460134850400337,54595.0,256,1.195601051321068,14140.0,109,0.979487316279442,1.2196852740212205,4
2665,1.15,2.25,110.0,1.3,1357,1.199616690186506,104675.0,43.404568901989684,0.9810877857504868,-3545.0,505,1.0544066178810054,3420.0,244,1.4030191856618752,33505.0,243,1.4533923303834808,53795.0,256,1.2420805090607276,17500.0,109,0.9810877857504868,1.2267972857475151,4
2664,1.15,2.25,110.0,1.2,1357,1.1969945459399671,103300.0,43.404568901989684,0.9781002427378698,-4105.0,505,1.063792554883869,4010.0,244,1.4093943585734048,34035.0,243,1.4622418879056047,54845.0,256,1.2007884908009407,14515.0,109,0.9781002427378698,1.2228635069803377,4
2666,1.15,2.25,110.0,1.4,1357,1.2000171631259773,104885.0,43.404568901989684,0.9815412521006162,-3460.0,505,1.0625994272987591,3935.0,244,1.3939977145606544,32755.0,243,1.4566371681415928,54180.0,256,1.2417346797620694,17475.0,109,0.9815412521006162,1.2273020483727386,4
2667,1.15,2.25,110.0,1.5,1357,1.2064724055074565,108270.0,43.404568901989684,0.9846621675691536,-2875.0,505,1.053531657651925,3365.0,244,1.4031394719432249,33515.0,243,1.4804466919511168,57005.0,256,1.238760547793609,17260.0,109,0.9846621675691536,1.2321081073818059,4
2668,1.15,2.25,110.0,1.6,1357,1.2099527060528625,110095.0,43.404568901989684,0.986769452372696,-2480.0,505,1.053531657651925,3365.0,244,1.4031394719432249,33515.0,243,1.4876949009692373,57865.0,256,1.2466454558030156,17830.0,109,0.986769452372696,1.23555618774802,4
2669,1.15,2.25,110.0,1.7,1357,1.2082173233151532,109185.0,43.404568901989684,0.9793806183147057,-3865.0,505,1.0516226535157494,3245.0,244,1.4045227641787454,33630.0,243,1.4959544879898863,58845.0,256,1.239728869829852,17330.0,109,0.9793806183147057,1.2342418787657876,4
2670,1.15,2.25,110.0,1.8,1357,1.2076738243258704,108900.0,43.404568901989684,0.9745792099015711,-4765.0,505,1.0577473751193127,3630.0,244,1.395982438202923,32920.0,243,1.5041297935103244,59815.0,256,1.2393138746714623,17300.0,109,0.9745792099015711,1.2343505382811186,4
2671,1.15,2.25,110.0,1.9,1357,1.2098668904229757,110050.0,43.404568901989684,0.9746592333751234,-4750.0,505,1.0574292077632834,3610.0,244,1.3968244421723703,32990.0,243,1.5162241887905605,61250.0,256,1.2344722644902477,16950.0,109,0.9746592333751234,1.235921867318317,4
2672,1.15,2.25,110.0,2.0,1357,1.2078645257256189,109000.0,43.404568901989684,0.9810344367681186,-3555.0,505,1.055281578110086,3475.0,244,1.3912311300896132,32525.0,243,1.5086809945217026,60355.0,256,1.2240973855305022,16200.0,109,0.9810344367681186,1.2320651050040046,4
2673,1.15,2.25,112.5,1.0,1357,1.1881460009916474,98660.0,43.404568901989684,0.9714049454506656,-5360.0,505,1.0625994272987591,3935.0,244,1.4014554640043304,33375.0,243,1.453771597134429,53840.0,256,1.1780329229492323,12870.0,109,0.9714049454506656,1.2134528713674833,4
2674,1.15,2.25,112.5,1.1,1357,1.1918551432167512,100605.0,43.404568901989684,0.9746058843927552,-4760.0,505,1.063792554883869,4010.0,244,1.40307932880255,33510.0,243,1.451622418879056,53585.0,256,1.1972610319546273,14260.0,109,0.9746058843927552,1.2180722437825715,4
2675,1.15,2.25,112.5,1.2,1357,1.1957168465616537,102630.0,43.404568901989684,0.979487316279442,-3845.0,505,1.063792554883869,4010.0,244,1.3994105972213868,33205.0,243,1.460134850400337,54595.0,256,1.2028634665928897,14665.0,109,0.979487316279442,1.2211377570755848,4
2676,1.15,2.25,112.5,1.3,1357,1.198625042907815,104155.0,43.404568901989684,0.9781002427378698,-4105.0,505,1.063792554883869,4010.0,244,1.419859265050821,34905.0,243,1.4621154656552886,54830.0,256,1.2007884908009407,14515.0,109,0.9781002427378698,1.2249312038257578,4
2677,1.15,2.25,112.5,1.4,1357,1.2026774476524658,106280.0,43.404568901989684,0.9810877857504868,-3545.0,505,1.0672128539611836,4225.0,244,1.415829674625609,34570.0,243,1.4511588706278973,53530.0,256,1.2420805090607276,17500.0,109,0.9810877857504868,1.231473938805181,4
2678,1.15,2.25,112.5,1.5,1357,1.201695335443762,105765.0,43.404568901989684,0.9820213929419296,-3370.0,505,1.0625994272987591,3935.0,244,1.406808203524388,33820.0,243,1.4545301306363254,53930.0,256,1.2413888504634112,17450.0,109,0.9820213929419296,1.2294696009729629,4
2679,1.15,2.25,112.5,1.6,1357,1.2065391509973684,108305.0,43.404568901989684,0.9848488890074422,-2840.0,505,1.053531657651925,3365.0,244,1.4031394719432249,33515.0,243,1.4804466919511168,57005.0,256,1.238760547793609,17260.0,109,0.9848488890074422,1.2321454516694634,4
2680,1.15,2.25,112.5,1.7,1357,1.2080361569853924,109090.0,43.404568901989684,0.986769452372696,-2480.0,505,1.053531657651925,3365.0,244,1.3980273049858665,33090.0,243,1.4876106194690266,57855.0,256,1.238760547793609,17260.0,109,0.986769452372696,1.2329399164546246,4
2681,1.15,2.25,112.5,1.8,1357,1.2090278042640834,109610.0,43.404568901989684,0.9836752113953426,-3060.0,505,1.0516226535157494,3245.0,244,1.4038010464906479,33570.0,243,1.4932574799831437,58525.0,256,1.239728869829852,17330.0,109,0.9836752113953426,1.2344170522429472,4
2682,1.15,2.25,112.5,1.9,1357,1.2080647621953544,109105.0,43.404568901989684,0.9743658139720984,-4805.0,505,1.0605313394845688,3805.0,244,1.3968244421723703,32990.0,243,1.5041297935103244,59815.0,256,1.2393138746714623,17300.0,109,0.9743658139720984,1.235033052762165,4
2683,1.15,2.25,112.5,2.0,1357,1.2072638163164118,108685.0,43.404568901989684,0.9746592333751234,-4750.0,505,1.0574292077632834,3610.0,244,1.3908702712455645,32495.0,243,1.5059418457648546,60030.0,256,1.2393138746714623,17300.0,109,0.9746592333751234,1.2336428865640576,4
2684,1.15,2.25,115.0,1.0,1357,1.189547656279797,99395.0,43.404568901989684,0.973538904745392,-4960.0,505,1.062838052815781,3950.0,244,1.4031996150838997,33520.0,243,1.4547829751369574,53960.0,256,1.1787937474062802,12925.0,109,0.973538904745392,1.214630659037662,4
