date,variant,direction,entry_time,exit_time,entry_price,exit_price,gap_pct,atr,exit_reason,post_holiday,dow,pnl_gross,pnl_net
2022-07-15,A90,short,2022-07-15 09:31:00-04:00,2022-07-15 11:00:00-04:00,11922.375,11945.625,0.012440557065217295,290.25,time,False,Friday,-460.0,-469.5
2022-07-18,A90,short,2022-07-18 09:31:00-04:00,2022-07-18 11:00:00-04:00,12123.875,12136.875,0.010249145904507984,286.32142857142856,time,True,Monday,-255.0,-264.5
2022-07-21,A90,short,2022-07-21 09:31:00-04:00,2022-07-21 11:00:00-04:00,12483.125,12471.375,0.04852799126454155,286.5,time,False,Thursday,240.0,230.5
2022-07-25,A90,long,2022-07-25 09:31:00-04:00,2022-07-25 11:00:00-04:00,12424.375,12361.625,-0.017068829113924044,297.7142857142857,time,True,Monday,-1250.0,-1259.5
2022-07-26,A90,long,2022-07-26 09:31:00-04:00,2022-07-26 11:00:00-04:00,12279.125,12189.375,-0.005386578105382567,287.14285714285717,time,False,Tuesday,-1790.0,-1799.5
2022-07-29,A90,short,2022-07-29 09:31:00-04:00,2022-07-29 11:00:00-04:00,12802.875,12873.875,0.057749504296100485,319.9107142857143,time,False,Friday,-1415.0,-1424.5
2022-08-01,A90,long,2022-08-01 09:31:00-04:00,2022-08-01 11:00:00-04:00,12897.875,13084.625,-0.0056280477227608205,317.5357142857143,time,True,Monday,3740.0,3730.5
2022-08-05,A90,long,2022-08-05 09:31:00-04:00,2022-08-05 11:00:00-04:00,13118.375,13230.875,-0.015035476968127015,309.5357142857143,time,False,Friday,2255.0,2245.5
2022-08-08,A90,short,2022-08-08 09:31:00-04:00,2022-08-08 11:00:00-04:00,13264.375,13326.625,0.0033091919898644573,307.3392857142857,time,True,Monday,-1240.0,-1249.5
2022-08-09,A90,long,2022-08-09 09:31:00-04:00,2022-08-09 11:00:00-04:00,13101.625,13020.625,-0.005974848732004379,295.5892857142857,time,False,Tuesday,-1615.0,-1624.5
2022-08-10,A90,short,2022-08-10 09:31:00-04:00,2022-08-10 11:00:00-04:00,13341.125,13331.625,0.024005065817246818,304.125,time,False,Wednesday,195.0,185.5
2022-08-11,A90,short,2022-08-11 09:31:00-04:00,2022-08-11 11:00:00-04:00,13489.625,13489.375,0.0072427246084634245,305.55357142857144,time,False,Thursday,10.0,0.5
2022-08-12,A90,short,2022-08-12 09:31:00-04:00,2022-08-12 11:00:00-04:00,13402.375,13429.875,0.007176673931013733,299.5892857142857,time,False,Friday,-545.0,-554.5
2022-08-15,A90,long,2022-08-15 09:31:00-04:00,2022-08-15 11:00:00-04:00,13535.125,13564.375,-0.0030934668925388653,299.44642857142856,time,True,Monday,590.0,580.5
2022-08-17,A90,long,2022-08-17 09:31:00-04:00,2022-08-17 11:00:00-04:00,13517.375,13432.125,-0.010631290027447338,272.125,time,False,Wednesday,-1700.0,-1709.5
2022-08-19,A90,long,2022-08-19 09:31:00-04:00,2022-08-19 11:00:00-04:00,13399.375,13268.125,-0.006819234689150355,257.89285714285717,time,False,Friday,-2620.0,-2629.5
2022-08-23,A90,long,2022-08-23 09:31:00-04:00,2022-08-23 11:00:00-04:00,12898.625,12899.125,-0.02799547852298423,249.48214285714286,time,False,Tuesday,15.0,5.5
2022-08-25,A90,short,2022-08-25 09:31:00-04:00,2022-08-25 11:00:00-04:00,13007.125,13080.625,0.008489852881316429,248.58928571428572,time,False,Thursday,-1465.0,-1474.5
2022-08-29,A90,long,2022-08-29 09:31:00-04:00,2022-08-29 11:00:00-04:00,12503.375,12467.125,-0.010016033571527583,265.73214285714283,time,True,Monday,-720.0,-729.5
2022-08-30,A90,short,2022-08-30 09:31:00-04:00,2022-08-30 11:00:00-04:00,12563.375,12326.125,0.004417084724082088,262.89285714285717,time,False,Tuesday,4750.0,4740.5
2022-08-31,A90,short,2022-08-31 09:31:00-04:00,2022-08-31 11:00:00-04:00,12476.875,12369.125,0.009935852034724801,259.0892857142857,time,False,Wednesday,2160.0,2150.5
2022-09-01,A90,long,2022-09-01 09:31:00-04:00,2022-09-01 11:00:00-04:00,12172.375,12060.125,-0.01022523987640267,259.73214285714283,time,False,Thursday,-2240.0,-2249.5
2022-09-02,A90,short,2022-09-02 09:31:00-04:00,2022-09-02 11:00:00-04:00,12405.125,12386.625,0.010014451749475795,277.2857142857143,time,False,Friday,375.0,365.5
2022-09-09,A90,short,2022-09-09 09:31:00-04:00,2022-09-09 11:00:00-04:00,12492.625,12629.375,0.008924064689374012,267.9107142857143,time,False,Friday,-2730.0,-2739.5
2022-09-13,A90,long,2022-09-13 09:31:00-04:00,2022-09-13 11:00:00-04:00,12455.875,12309.125,-0.017103965279147815,309.94642857142856,time,False,Tuesday,-2930.0,-2939.5
2022-09-14,A90,short,2022-09-14 09:31:00-04:00,2022-09-14 11:00:00-04:00,12170.625,12210.625,0.003504215364953822,305.44642857142856,time,False,Wednesday,-795.0,-804.5
2022-09-15,A90,long,2022-09-15 09:31:00-04:00,2022-09-15 11:00:00-04:00,12131.625,12018.875,-0.006856183868525045,285.60714285714283,time,False,Thursday,-2250.0,-2259.5
2022-09-16,A90,long,2022-09-16 09:31:00-04:00,2022-09-16 11:00:00-04:00,11866.125,11822.625,-0.012072267088502175,289.25,time,False,Friday,-865.0,-874.5
2022-09-19,A90,long,2022-09-19 09:31:00-04:00,2022-09-19 11:00:00-04:00,11819.625,11943.625,-0.010382216268263078,280.4107142857143,time,True,Monday,2485.0,2475.5
2022-09-20,A90,long,2022-09-20 09:31:00-04:00,2022-09-20 11:00:00-04:00,11916.625,11953.625,-0.009125870491632937,277.64285714285717,time,False,Tuesday,745.0,735.5
2022-09-21,A90,short,2022-09-21 09:31:00-04:00,2022-09-21 11:00:00-04:00,11962.125,11951.875,0.004070926450529866,287.44642857142856,time,False,Wednesday,210.0,200.5
2022-09-22,A90,long,2022-09-22 09:31:00-04:00,2022-09-22 11:00:00-04:00,11642.375,11544.875,-0.00718458192981708,272.82142857142856,time,False,Thursday,-1945.0,-1954.5
2022-09-23,A90,long,2022-09-23 09:31:00-04:00,2022-09-23 11:00:00-04:00,11460.625,11384.375,-0.011280060390380653,292.85714285714283,time,False,Friday,-1520.0,-1529.5
2022-09-27,A90,short,2022-09-27 09:31:00-04:00,2022-09-27 11:00:00-04:00,11469.875,11489.625,0.01244593521052173,296.4642857142857,time,False,Tuesday,-390.0,-399.5
2022-09-29,A90,long,2022-09-29 09:31:00-04:00,2022-09-29 11:00:00-04:00,11386.125,11221.875,-0.015541577502539816,314.39285714285717,time,False,Thursday,-3280.0,-3289.5
2022-09-30,A90,long,2022-09-30 09:31:00-04:00,2022-09-30 11:00:00-04:00,11186.625,11297.625,-0.004028757762592705,326.32142857142856,time,False,Friday,2225.0,2215.5
2022-10-03,A90,short,2022-10-03 09:31:00-04:00,2022-10-03 11:00:00-04:00,11104.875,11204.375,0.007050715273526853,297.4642857142857,time,True,Monday,-1985.0,-1994.5
2022-10-04,A90,short,2022-10-04 09:31:00-04:00,2022-10-04 11:00:00-04:00,11515.375,11672.375,0.020312326946505754,313.7857142857143,time,False,Tuesday,-3135.0,-3144.5
2022-10-05,A90,long,2022-10-05 09:31:00-04:00,2022-10-05 11:00:00-04:00,11485.625,11378.875,-0.012382303624403401,317.2142857142857,time,False,Wednesday,-2130.0,-2139.5
2022-10-07,A90,long,2022-10-07 09:31:00-04:00,2022-10-07 11:00:00-04:00,11345.875,11235.125,-0.01625734289987646,334.10714285714283,time,False,Friday,-2210.0,-2219.5
2022-10-11,A90,long,2022-10-11 09:31:00-04:00,2022-10-11 11:00:00-04:00,10919.875,10852.875,-0.006098254715907747,327.39285714285717,time,False,Tuesday,-1335.0,-1344.5
2022-10-13,A90,long,2022-10-13 09:31:00-04:00,2022-10-13 11:00:00-04:00,10522.875,10669.625,-0.0294232942098831,343.07142857142856,time,False,Thursday,2940.0,2930.5
2022-10-14,A90,short,2022-10-14 09:31:00-04:00,2022-10-14 11:00:00-04:00,11181.375,10920.875,0.00784172337644784,359.76785714285717,time,False,Friday,5215.0,5205.5
2022-10-18,A90,short,2022-10-18 09:31:00-04:00,2022-10-18 11:00:00-04:00,11403.125,11248.125,0.06259609560639245,385.875,time,False,Tuesday,3105.0,3095.5
2022-10-19,A90,long,2022-10-19 09:31:00-04:00,2022-10-19 11:00:00-04:00,11129.375,11184.875,-0.00418307086614178,377.875,time,False,Wednesday,1115.0,1105.5
2022-10-20,A90,long,2022-10-20 09:31:00-04:00,2022-10-20 11:00:00-04:00,11111.375,11316.625,-0.0033412566713010294,364.5357142857143,time,False,Thursday,4110.0,4100.5
2022-10-21,A90,long,2022-10-21 09:31:00-04:00,2022-10-21 11:00:00-04:00,11044.125,11091.625,-0.004619093756337178,367.8392857142857,time,False,Friday,955.0,945.5
2022-10-25,A90,short,2022-10-25 09:31:00-04:00,2022-10-25 11:00:00-04:00,11514.875,11631.375,0.004120250267053205,356.98214285714283,time,False,Tuesday,-2325.0,-2334.5
2022-10-26,A90,long,2022-10-26 09:31:00-04:00,2022-10-26 11:00:00-04:00,11474.375,11606.875,-0.019630041011619914,351.73214285714283,time,False,Wednesday,2655.0,2645.5
2022-10-28,A90,long,2022-10-28 09:31:00-04:00,2022-10-28 11:00:00-04:00,11209.125,11458.375,-0.02021371910578873,366.26785714285717,time,False,Friday,4990.0,4980.5
2022-11-03,A90,long,2022-11-03 09:31:00-04:00,2022-11-03 11:00:00-04:00,10829.625,10861.125,-0.012312462948606884,370.6607142857143,time,False,Thursday,635.0,625.5
2022-11-04,A90,short,2022-11-04 09:31:00-04:00,2022-11-04 11:00:00-04:00,10932.375,10873.875,0.018967284928697925,382.89285714285717,time,False,Friday,1175.0,1165.5
2022-11-07,A90,short,2022-11-07 09:31:00-05:00,2022-11-07 11:00:00-05:00,10939.125,10921.875,0.006000551774875795,349.55357142857144,time,True,Monday,350.0,340.5
2022-11-08,A90,short,2022-11-08 09:31:00-05:00,2022-11-08 11:00:00-05:00,11075.875,11125.375,0.005492260905088253,336.98214285714283,time,False,Tuesday,-985.0,-994.5
2022-11-09,A90,long,2022-11-09 09:31:00-05:00,2022-11-09 11:00:00-05:00,11018.375,10954.375,-0.0064921890850071495,306.10714285714283,time,False,Wednesday,-1275.0,-1284.5
2022-11-10,A90,short,2022-11-10 09:31:00-05:00,2022-11-10 11:00:00-05:00,11356.875,11450.875,0.0478628929947178,346.76785714285717,time,False,Thursday,-1875.0,-1884.5
2022-11-14,A90,long,2022-11-14 09:31:00-05:00,2022-11-14 11:00:00-05:00,11760.125,11805.625,-0.007134112879395471,335.1607142857143,time,True,Monday,915.0,905.5
2022-11-15,A90,short,2022-11-15 09:31:00-05:00,2022-11-15 11:00:00-05:00,12020.875,11996.625,0.02365188512549765,336.0357142857143,time,False,Tuesday,490.0,480.5
2022-11-16,A90,long,2022-11-16 09:31:00-05:00,2022-11-16 11:00:00-05:00,11823.625,11711.625,-0.005885567747088705,330.8392857142857,time,False,Wednesday,-2235.0,-2244.5
2022-11-17,A90,long,2022-11-17 09:31:00-05:00,2022-11-17 11:00:00-05:00,11551.125,11609.375,-0.01649673258264328,328.0,time,False,Thursday,1170.0,1160.5
2022-11-18,A90,short,2022-11-18 09:31:00-05:00,2022-11-18 11:00:00-05:00,11837.375,11664.125,0.011644055122316033,316.375,time,False,Friday,3470.0,3460.5
2022-11-21,A90,long,2022-11-21 09:31:00-05:00,2022-11-21 11:00:00-05:00,11649.375,11596.875,-0.004507776448470335,305.35714285714283,time,True,Monday,-1045.0,-1054.5
2022-11-24,A90,short,2022-11-24 09:31:00-05:00,2022-11-24 11:00:00-05:00,11913.875,11917.625,0.004574295410948892,260.01785714285717,time,False,Thursday,-70.0,-79.5
2022-12-02,A90,long,2022-12-02 09:31:00-05:00,2022-12-02 11:00:00-05:00,11845.625,11908.875,-0.01841685484038036,219.01785714285714,time,False,Friday,1270.0,1260.5
2022-12-05,A90,long,2022-12-05 09:31:00-05:00,2022-12-05 11:00:00-05:00,11920.625,11914.125,-0.007885811780861784,215.41071428571428,time,True,Monday,-125.0,-134.5
2022-12-07,A90,long,2022-12-07 09:31:00-05:00,2022-12-07 11:00:00-05:00,11509.625,11557.875,-0.004153147306943494,218.35714285714286,time,False,Wednesday,970.0,960.5
2022-12-08,A90,short,2022-12-08 09:31:00-05:00,2022-12-08 11:00:00-05:00,11565.125,11639.875,0.004691063090455083,216.41071428571428,time,False,Thursday,-1490.0,-1499.5
2022-12-09,A90,long,2022-12-09 09:31:00-05:00,2022-12-09 11:00:00-05:00,11602.375,11686.375,-0.0037994247198729347,217.78571428571428,time,False,Friday,1685.0,1675.5
2022-12-12,A90,short,2022-12-12 09:31:00-05:00,2022-12-12 11:00:00-05:00,11693.125,11670.375,0.0103905642443618,219.39285714285714,time,True,Monday,460.0,450.5
2022-12-13,A90,short,2022-12-13 09:31:00-05:00,2022-12-13 11:00:00-05:00,12287.375,12090.875,0.0391340197467176,242.82142857142858,time,False,Tuesday,3935.0,3925.5
2022-12-15,A90,long,2022-12-15 09:31:00-05:00,2022-12-15 11:00:00-05:00,11685.625,11506.875,-0.015336001685274936,285.26785714285717,time,False,Thursday,-3570.0,-3579.5
2022-12-20,A90,long,2022-12-20 09:31:00-05:00,2022-12-20 11:00:00-05:00,11133.875,11204.875,-0.005671035298845717,264.10714285714283,time,False,Tuesday,1425.0,1415.5
2022-12-21,A90,short,2022-12-21 09:31:00-05:00,2022-12-21 11:00:00-05:00,11217.125,11350.125,0.0037583051833292025,265.01785714285717,time,False,Wednesday,-2655.0,-2664.5
2022-12-27,A90,long,2022-12-27 09:31:00-05:00,2022-12-27 11:00:00-05:00,11051.625,10967.125,-0.025054033787658248,279.94642857142856,time,True,Tuesday,-1685.0,-1694.5
2022-12-29,A90,short,2022-12-29 09:31:00-05:00,2022-12-29 11:00:00-05:00,10885.375,11035.375,0.010747696093224013,277.51785714285717,time,False,Thursday,-2995.0,-3004.5
2022-12-30,A90,long,2022-12-30 09:31:00-05:00,2022-12-30 11:00:00-05:00,10911.625,10927.375,-0.011505186393078737,279.4642857142857,time,False,Friday,320.0,310.5
2023-01-03,A90,short,2023-01-03 09:31:00-05:00,2023-01-03 11:00:00-05:00,11119.125,10969.375,0.009006352087114422,288.6607142857143,time,True,Tuesday,3000.0,2990.5
2023-01-04,A90,short,2023-01-04 09:31:00-05:00,2023-01-04 11:00:00-05:00,11033.375,10960.375,0.007786632566848528,291.2857142857143,time,False,Wednesday,1465.0,1455.5
2023-01-05,A90,long,2023-01-05 09:31:00-05:00,2023-01-05 11:00:00-05:00,10923.625,10841.875,-0.005960505960506013,286.375,time,False,Thursday,-1630.0,-1639.5
2023-01-06,A90,short,2023-01-06 09:31:00-05:00,2023-01-06 11:00:00-05:00,10890.875,10987.375,0.006375900942524382,280.69642857142856,time,False,Friday,-1925.0,-1934.5
2023-01-09,A90,short,2023-01-09 09:31:00-05:00,2023-01-09 11:00:00-05:00,11199.625,11341.625,0.007828845245326344,275.85714285714283,time,True,Monday,-2835.0,-2844.5
2023-01-10,A90,long,2023-01-10 09:31:00-05:00,2023-01-10 11:00:00-05:00,11143.125,11208.125,-0.0034431874077717195,254.35714285714286,time,False,Tuesday,1305.0,1295.5
2023-01-11,A90,short,2023-01-11 09:31:00-05:00,2023-01-11 11:00:00-05:00,11323.125,11322.875,0.004034492695794922,252.98214285714286,time,False,Wednesday,10.0,0.5
2023-01-13,A90,long,2023-01-13 09:31:00-05:00,2023-01-13 11:00:00-05:00,11424.625,11511.375,-0.009300409738331128,257.75,time,False,Friday,1740.0,1730.5
2023-01-18,A90,short,2023-01-18 09:31:00-05:00,2023-01-18 11:00:00-05:00,11694.875,11615.625,0.00617297227539626,227.85714285714286,time,False,Wednesday,1590.0,1580.5
2023-01-19,A90,long,2023-01-19 09:31:00-05:00,2023-01-19 11:00:00-05:00,11407.375,11326.875,-0.005752511276229444,218.07142857142858,time,False,Thursday,-1605.0,-1614.5
2023-01-20,A90,short,2023-01-20 09:31:00-05:00,2023-01-20 11:00:00-05:00,11428.375,11468.875,0.005808580858085888,228.16071428571428,time,False,Friday,-805.0,-814.5
2023-01-24,A90,long,2023-01-24 09:31:00-05:00,2023-01-24 11:00:00-05:00,11860.125,11933.625,-0.0057425493565830266,219.76785714285714,time,False,Tuesday,1475.0,1465.5
2023-01-25,A90,long,2023-01-25 09:31:00-05:00,2023-01-25 11:00:00-05:00,11712.625,11667.875,-0.016541416516226537,228.41071428571428,time,False,Wednesday,-890.0,-899.5
2023-01-26,A90,short,2023-01-26 09:31:00-05:00,2023-01-26 11:00:00-05:00,12017.125,11912.125,0.012341258976896974,216.53571428571428,time,False,Thursday,2105.0,2095.5
2023-01-27,A90,long,2023-01-27 09:31:00-05:00,2023-01-27 11:00:00-05:00,12047.125,12116.875,-0.004153836615759743,216.10714285714286,time,False,Friday,1400.0,1390.5
2023-01-30,A90,long,2023-01-30 09:31:00-05:00,2023-01-30 11:00:00-05:00,12082.375,12021.375,-0.011717312175371197,223.375,time,True,Monday,-1215.0,-1224.5
2023-02-02,A90,short,2023-02-02 09:31:00-05:00,2023-02-02 11:00:00-05:00,12678.625,12804.125,0.021203334541500585,258.92857142857144,time,False,Thursday,-2505.0,-2514.5
2023-02-03,A90,long,2023-02-03 09:31:00-05:00,2023-02-03 11:00:00-05:00,12575.375,12799.375,-0.020084937271097947,278.125,time,False,Friday,4485.0,4475.5
2023-02-06,A90,long,2023-02-06 09:31:00-05:00,2023-02-06 11:00:00-05:00,12508.875,12557.875,-0.009972496487860805,281.23214285714283,time,True,Monday,985.0,975.5
2023-02-08,A90,long,2023-02-08 09:31:00-05:00,2023-02-08 11:00:00-05:00,12713.875,12614.875,-0.005767350928641224,294.25,time,False,Wednesday,-1975.0,-1984.5
2023-02-09,A90,short,2023-02-09 09:31:00-05:00,2023-02-09 11:00:00-05:00,12722.125,12645.875,0.014331273669523581,296.94642857142856,time,False,Thursday,1530.0,1520.5
2023-02-10,A90,long,2023-02-10 09:31:00-05:00,2023-02-10 11:00:00-05:00,12335.125,12333.625,-0.007023687335225071,287.48214285714283,time,False,Friday,-25.0,-34.5
2023-02-13,A90,short,2023-02-13 09:31:00-05:00,2023-02-13 11:00:00-05:00,12402.125,12497.625,0.004088489485295499,294.76785714285717,time,True,Monday,-1905.0,-1914.5
2023-02-14,A90,long,2023-02-14 09:31:00-05:00,2023-02-14 11:00:00-05:00,12473.125,12492.375,-0.004429899828391259,293.19642857142856,time,False,Tuesday,390.0,380.5
2023-02-15,A90,long,2023-02-15 09:31:00-05:00,2023-02-15 11:00:00-05:00,12552.625,12561.875,-0.006608103830326062,290.625,time,False,Wednesday,190.0,180.5
2023-02-16,A90,long,2023-02-16 09:31:00-05:00,2023-02-16 11:00:00-05:00,12523.875,12640.125,-0.015331695331695316,288.92857142857144,time,False,Thursday,2330.0,2320.5
2023-02-17,A90,long,2023-02-17 09:31:00-05:00,2023-02-17 11:00:00-05:00,12389.625,12324.125,-0.007629307755461667,285.69642857142856,time,False,Friday,-1305.0,-1314.5
2023-02-21,A90,long,2023-02-21 09:31:00-05:00,2023-02-21 11:00:00-05:00,12228.625,12184.875,-0.012935122591060444,293.25,time,True,Tuesday,-870.0,-879.5
2023-02-23,A90,short,2023-02-23 09:31:00-05:00,2023-02-23 11:00:00-05:00,12251.875,12115.875,0.013797811381642822,250.94642857142858,time,False,Thursday,2725.0,2715.5
2023-02-24,A90,long,2023-02-24 09:31:00-05:00,2023-02-24 11:00:00-05:00,11994.125,11934.625,-0.01813270025786906,249.01785714285714,time,False,Friday,-1185.0,-1194.5
2023-02-27,A90,short,2023-02-27 09:31:00-05:00,2023-02-27 11:00:00-05:00,12131.625,12102.125,0.011632512664429218,250.32142857142858,time,True,Monday,595.0,585.5
2023-03-01,A90,long,2023-03-01 09:31:00-05:00,2023-03-01 11:00:00-05:00,12052.125,12003.125,-0.003390391135367543,226.42857142857142,time,False,Wednesday,-975.0,-984.5
2023-03-02,A90,long,2023-03-02 09:31:00-05:00,2023-03-02 11:00:00-05:00,11857.375,11926.125,-0.008591137123745818,218.42857142857142,time,False,Thursday,1380.0,1370.5
2023-03-03,A90,short,2023-03-03 09:31:00-05:00,2023-03-03 11:00:00-05:00,12134.375,12182.125,0.00601061183883278,224.16071428571428,time,False,Friday,-950.0,-959.5
2023-03-06,A90,short,2023-03-06 09:31:00-05:00,2023-03-06 11:00:00-05:00,12360.875,12456.625,0.003979857050032454,221.23214285714286,time,True,Monday,-1910.0,-1919.5
2023-03-13,A90,short,2023-03-13 09:31:00-04:00,2023-03-13 11:00:00-04:00,11887.625,12070.875,0.003969343158161331,234.23214285714286,time,True,Monday,-3660.0,-3669.5
2023-03-14,A90,short,2023-03-14 09:31:00-04:00,2023-03-14 11:00:00-04:00,12206.625,12298.375,0.012777167036568393,244.75,time,False,Tuesday,-1830.0,-1839.5
2023-03-15,A90,long,2023-03-15 09:31:00-04:00,2023-03-15 11:00:00-04:00,12210.875,12224.625,-0.009490782989596602,246.46428571428572,time,False,Wednesday,280.0,270.5
2023-03-21,A90,short,2023-03-21 09:31:00-04:00,2023-03-21 11:00:00-04:00,12775.875,12723.375,0.006776989755713059,265.10714285714283,time,False,Tuesday,1055.0,1045.5
2023-03-23,A90,short,2023-03-23 09:31:00-04:00,2023-03-23 11:00:00-04:00,12855.125,12983.875,0.009363222361808976,275.69642857142856,time,False,Thursday,-2570.0,-2579.5
2023-03-24,A90,long,2023-03-24 09:31:00-04:00,2023-03-24 11:00:00-04:00,12827.125,12793.125,-0.003205564082140122,275.1607142857143,time,False,Friday,-675.0,-684.5
2023-03-29,A90,short,2023-03-29 09:31:00-04:00,2023-03-29 11:00:00-04:00,12887.625,12856.625,0.012531180641486506,266.14285714285717,time,False,Wednesday,625.0,615.5
2023-03-30,A90,short,2023-03-30 09:31:00-04:00,2023-03-30 11:00:00-04:00,13064.625,13088.625,0.007713222391484642,256.32142857142856,time,False,Thursday,-475.0,-484.5
2023-04-03,A90,long,2023-04-03 09:31:00-04:00,2023-04-03 11:00:00-04:00,13210.625,13187.625,-0.007512865782652756,234.30357142857142,time,True,Monday,-455.0,-464.5
2023-04-06,A90,long,2023-04-06 09:31:00-04:00,2023-04-06 11:00:00-04:00,13012.875,13021.625,-0.005217491017506348,211.58928571428572,time,False,Thursday,180.0,170.5
2023-04-10,A90,long,2023-04-10 09:31:00-04:00,2023-04-10 11:00:00-04:00,13043.625,13021.875,-0.009830714339937763,213.51785714285714,time,True,Monday,-430.0,-439.5
2023-04-12,A90,short,2023-04-12 09:31:00-04:00,2023-04-12 11:00:00-04:00,13156.375,13017.125,0.006425702811244882,197.91071428571428,time,False,Wednesday,2790.0,2780.5
2023-04-13,A90,short,2023-04-13 09:31:00-04:00,2023-04-13 11:00:00-04:00,13027.375,13108.625,0.005887462600135063,196.42857142857142,time,False,Thursday,-1620.0,-1629.5
2023-04-14,A90,long,2023-04-14 09:31:00-04:00,2023-04-14 11:00:00-04:00,13139.875,13146.375,-0.005035494557501186,198.58928571428572,time,False,Friday,135.0,125.5
2023-04-18,A90,short,2023-04-18 09:31:00-04:00,2023-04-18 11:00:00-04:00,13280.125,13177.875,0.007453345471096995,194.17857142857142,time,False,Tuesday,2050.0,2040.5
2023-04-19,A90,long,2023-04-19 09:31:00-04:00,2023-04-19 11:00:00-04:00,13085.125,13139.875,-0.008637017955905768,185.64285714285714,time,False,Wednesday,1100.0,1090.5
2023-04-20,A90,long,2023-04-20 09:31:00-04:00,2023-04-20 11:00:00-04:00,13051.625,13128.375,-0.010050060679611672,187.875,time,False,Thursday,1540.0,1530.5
2023-04-25,A90,long,2023-04-25 09:31:00-04:00,2023-04-25 11:00:00-04:00,12988.375,12952.625,-0.00454109982755313,187.51785714285714,time,False,Tuesday,-710.0,-719.5
2023-04-26,A90,short,2023-04-26 09:31:00-04:00,2023-04-26 11:00:00-04:00,12950.375,12944.375,0.010573546625048724,187.0,time,False,Wednesday,125.0,115.5
2023-04-27,A90,short,2023-04-27 09:31:00-04:00,2023-04-27 11:00:00-04:00,13040.625,13087.875,0.011283224443108919,195.58928571428572,time,False,Thursday,-940.0,-949.5
2023-05-05,A90,short,2023-05-05 09:31:00-04:00,2023-05-05 11:00:00-04:00,13139.125,13259.125,0.007070590940446042,192.96428571428572,time,False,Friday,-2395.0,-2404.5
2023-05-09,A90,long,2023-05-09 09:31:00-04:00,2023-05-09 11:00:00-04:00,13281.125,13296.375,-0.005205797535672851,186.35714285714286,time,False,Tuesday,310.0,300.5
2023-05-10,A90,short,2023-05-10 09:31:00-04:00,2023-05-10 11:00:00-04:00,13366.875,13308.875,0.00791735786457548,186.82142857142858,time,False,Wednesday,1165.0,1155.5
2023-05-23,A90,long,2023-05-23 09:31:00-04:00,2023-05-23 11:00:00-04:00,13831.375,13843.125,-0.004820750813951391,159.48214285714286,time,False,Tuesday,240.0,230.5
2023-05-24,A90,long,2023-05-24 09:31:00-04:00,2023-05-24 11:00:00-04:00,13643.125,13577.625,-0.006119326874043818,161.69642857142858,time,False,Wednesday,-1305.0,-1314.5
2023-05-25,A90,short,2023-05-25 09:31:00-04:00,2023-05-25 11:00:00-04:00,13954.125,13929.875,0.022364275771118658,166.71428571428572,time,False,Thursday,490.0,480.5
2023-05-30,A90,short,2023-05-30 09:31:00-04:00,2023-05-30 11:00:00-04:00,14509.375,14452.875,0.012173003139169802,195.41071428571428,time,True,Tuesday,1135.0,1125.5
2023-05-31,A90,long,2023-05-31 09:31:00-04:00,2023-05-31 11:00:00-04:00,14330.375,14311.125,-0.003979148566463975,193.71428571428572,time,False,Wednesday,-380.0,-389.5
2023-06-02,A90,short,2023-06-02 09:31:00-04:00,2023-06-02 11:00:00-04:00,14543.375,14585.875,0.00553116465585779,204.78571428571428,time,False,Friday,-845.0,-854.5
2023-06-12,A90,short,2023-06-12 09:31:00-04:00,2023-06-12 11:00:00-04:00,14803.625,14797.375,0.017667176517091487,246.71428571428572,time,True,Monday,130.0,120.5
2023-06-13,A90,short,2023-06-13 09:31:00-04:00,2023-06-13 11:00:00-04:00,15097.375,15051.125,0.008365476130842042,245.19642857142858,time,False,Tuesday,930.0,920.5
2023-06-16,A90,short,2023-06-16 09:31:00-04:00,2023-06-16 11:00:00-04:00,15470.375,15377.375,0.006636952207437208,233.92857142857142,time,False,Friday,1865.0,1855.5
2023-06-21,A90,long,2023-06-21 09:31:00-04:00,2023-06-21 11:00:00-04:00,15201.625,15046.375,-0.0038988270755521137,221.30357142857142,time,False,Wednesday,-3100.0,-3109.5
2023-06-22,A90,long,2023-06-22 09:31:00-04:00,2023-06-22 11:00:00-04:00,14982.125,15085.625,-0.003972277161899407,227.53571428571428,time,False,Thursday,2075.0,2065.5
2023-06-23,A90,long,2023-06-23 09:31:00-04:00,2023-06-23 11:00:00-04:00,15043.375,15038.125,-0.011271956489590673,233.125,time,False,Friday,-100.0,-109.5
2023-06-27,A90,short,2023-06-27 09:31:00-04:00,2023-06-27 11:00:00-04:00,14917.875,14929.875,0.0038186559004120824,239.25,time,False,Tuesday,-235.0,-244.5
2023-06-28,A90,long,2023-06-28 09:31:00-04:00,2023-06-28 11:00:00-04:00,15029.875,15187.625,-0.0051464504385239085,239.10714285714286,time,False,Wednesday,3160.0,3150.5
2023-06-30,A90,short,2023-06-30 09:31:00-04:00,2023-06-30 11:00:00-04:00,15252.125,15335.125,0.01004933611469827,219.23214285714286,time,False,Friday,-1655.0,-1664.5
2023-07-06,A90,long,2023-07-06 09:31:00-04:00,2023-07-06 11:00:00-04:00,15196.125,15122.875,-0.010870272733190078,187.80357142857142,time,False,Thursday,-1460.0,-1469.5
