signal_time,exit_time,exit_reason,entry,exit,entry_raw,sl_raw,tp_raw,atr,signal_low,bot_wick_low,signal_bar_total_delta,zone_id,pts,pnl_gross,pnl_net,dev_poc,dev_vah,dev_val,noise_upper_14,noise_lower_14,noise_upper_90,noise_lower_90,prev_week_iso_poc,prev_week_iso_vah,prev_week_iso_val,entry_hour,dev_loc,noise_loc,week_loc
2023-01-31 11:50:00-05:00,2023-01-31 15:50:00-05:00,tp,12076.875,12130.589285714286,12076.75,12041.642857142857,12130.714285714286,18.857142857142858,12060.5,12060.5,241,6828,53.714285714286234,1074.2857142857247,1069.7857142857247,12000.0,12077.5,11960.0,12091.395140275761,11871.976865208459,12132.65671183673,11830.764337742557,11622.5,11720.0,11450.0,11:00,in_va,inside_both,above_week_vah
2023-02-07 10:30:00-05:00,2023-02-07 11:30:00-05:00,tp,12508.375,12581.696428571428,12508.25,12464.714285714286,12581.821428571428,30.035714285714285,12494.75,12494.75,487,6916,73.32142857142753,1466.4285714285506,1461.9285714285506,12510.0,12537.5,12490.0,12591.064443021756,12425.991704983291,12613.264213765611,12403.807901468455,11925.0,12125.0,11792.5,10:00,in_va,inside_both,above_week_vah
2023-02-09 15:35:00-05:00,2023-02-09 16:55:00-05:00,eod,12405.625,12449.625,12405.5,12341.732142857143,12494.035714285714,24.767857142857142,12366.5,12366.5,230,6850,44.0,880.0,875.5,12687.5,12725.0,12547.5,12862.38647504888,12420.91124070435,12900.490306522408,12383.297091010812,11925.0,12125.0,11792.5,15:00,below_val,inside_90_only,above_week_vah
2023-02-14 11:55:00-05:00,2023-02-14 13:00:00-05:00,tp,12467.375,12570.803571428572,12467.25,12402.785714285714,12570.928571428572,39.214285714285715,12442.0,12442.0,455,6995,103.42857142857247,2068.5714285714494,2064.0714285714494,12530.0,12557.5,12425.0,12662.312468969685,12357.35147565342,12673.3426384126,12346.383732837085,12122.5,12665.0,11870.0,11:00,in_va,inside_both,in_week_va
2023-02-15 11:00:00-05:00,2023-02-15 14:00:00-05:00,tp,12588.625,12686.089285714286,12588.5,12524.392857142857,12686.214285714286,33.607142857142854,12558.0,12558.0,691,7011,97.46428571428623,1949.2857142857247,1944.7857142857247,12572.5,12597.5,12550.0,12709.300684388916,12462.417830376831,12722.185898422857,12449.598737567228,12122.5,12665.0,11870.0,11:00,in_va,inside_both,in_week_va
2023-02-16 10:15:00-05:00,2023-02-16 12:35:00-05:00,tp,12591.625,12687.089285714286,12591.5,12528.892857142857,12687.214285714286,33.107142857142854,12562.0,12562.0,416,7029,95.46428571428623,1909.2857142857247,1904.7857142857247,12550.0,12665.0,12495.0,12814.098865942702,12458.568801955962,12831.52457072127,12441.448619438072,12122.5,12665.0,11870.0,10:00,in_va,inside_both,in_week_va
2023-02-28 15:50:00-05:00,2023-02-28 16:00:00-05:00,sl,12089.875,12052.464285714286,12089.75,12052.589285714286,12142.821428571428,15.910714285714286,12068.5,12068.5,258,7149,-37.410714285713766,-748.2142857142753,-752.7142857142753,12090.0,12122.5,12062.5,12233.335718790646,11918.36725709476,12248.916275713384,11902.837903275466,12540.0,12672.5,12422.5,15:00,in_va,inside_both,below_week_val
2023-03-01 15:55:00-05:00,2023-03-01 16:55:00-05:00,eod,11965.125,11985.125,11965.0,11935.232142857143,12011.535714285714,16.767857142857142,11952.0,11952.0,483,7174,20.0,400.0,395.5,11970.0,12030.0,11942.5,12163.291548786548,11930.057719729004,12205.228835952268,11888.157839287234,12540.0,12672.5,12422.5,15:00,in_va,inside_both,below_week_val
2023-03-08 10:20:00-05:00,2023-03-08 16:55:00-05:00,eod,12200.875,12238.125,12200.75,12103.017857142857,12329.464285714286,30.982142857142858,12134.0,12134.0,1077,7262,37.25,745.0,740.5,12175.0,12187.5,12152.5,12249.742826597305,12111.058777190825,12263.344037883586,12097.468448882742,12095.0,12247.5,12055.0,10:00,above_vah,inside_both,in_week_va
2023-03-10 10:45:00-05:00,2023-03-10 11:25:00-05:00,tp,11928.625,12033.089285714286,11928.5,11866.892857142857,12033.214285714286,43.107142857142854,11910.0,11910.0,308,7306,104.46428571428623,2089.2857142857247,2084.7857142857247,11950.0,12025.0,11912.5,12078.790819444534,11948.50344080427,12103.616724827521,11923.695610531295,12095.0,12247.5,12055.0,10:00,in_va,inside_90_only,below_week_val
2023-03-20 10:20:00-04:00,2023-03-20 16:55:00-04:00,eod,12608.875,12700.875,12608.75,12515.07142857143,12742.107142857141,39.67857142857143,12554.75,12554.75,1157,7401,92.0,1840.0,1835.5,12577.5,12650.0,12550.0,12717.814969240568,12553.824773156997,12725.545019105215,12546.110307454233,12165.0,12412.5,12075.0,10:00,in_va,inside_both,above_week_vah
2023-03-20 14:40:00-04:00,2023-03-20 16:55:00-04:00,eod,12653.125,12700.875,12653.0,12615.44642857143,12708.607142857141,18.053571428571427,12633.5,12633.5,292,7413,47.75,955.0,950.5,12655.0,12677.5,12590.0,12815.121068133669,12456.714848159758,12799.337453814262,12472.466641934028,12165.0,12412.5,12075.0,14:00,in_va,inside_both,above_week_vah
2023-03-28 09:45:00-04:00,2023-03-28 10:30:00-04:00,sl,12713.125,12672.767857142857,12713.0,12672.892857142857,12771.464285714286,18.357142857142858,12691.25,12691.25,645,7418,-40.35714285714312,-807.1428571428623,-811.6428571428623,12762.5,12820.0,12752.5,12861.813170463549,12728.827875674742,12863.642837501007,12727.003634420878,12640.0,12805.0,12227.5,09:00,below_val,outside_both,in_week_va
2023-04-12 14:40:00-04:00,2023-04-12 15:15:00-04:00,sl,13006.625,12962.42857142857,13006.5,12962.55357142857,13075.142857142859,24.696428571428573,12987.25,12987.25,237,7653,-44.19642857142935,-883.928571428587,-888.428571428587,13075.0,13120.0,13020.0,13247.825521665492,12990.947396421167,13300.501919122644,12938.574277607122,12910.0,13062.5,12635.0,14:00,below_val,inside_both,in_week_va
2023-04-12 14:50:00-04:00,2023-04-12 15:15:00-04:00,sl,13000.375,12958.44642857143,13000.25,12958.57142857143,13067.107142857141,25.178571428571427,12983.75,12983.75,277,7653,-41.92857142857065,-838.571428571413,-843.071428571413,13075.0,13120.0,13017.5,13246.341715144043,12992.422660087559,13298.46058583165,12940.603858143173,12910.0,13062.5,12635.0,14:00,below_val,inside_both,in_week_va
2023-04-19 10:25:00-04:00,2023-04-19 12:15:00-04:00,tp,13117.875,13187.375,13117.75,13070.25,13187.5,22.25,13092.5,13092.5,222,7726,69.5,1390.0,1385.5,13115.0,13125.0,13085.0,13240.497517462318,13032.165265763722,13262.560805445526,13010.27221661818,13230.0,13320.0,13105.0,10:00,in_va,inside_both,in_week_va
2023-05-02 15:50:00-04:00,2023-05-02 16:55:00-04:00,eod,13198.125,13169.125,13198.0,13154.089285714286,13258.071428571428,16.160714285714285,13170.25,13170.25,611,7879,-29.0,-580.0,-584.5,13175.0,13225.0,13115.0,13395.037002092044,13194.79629187819,13444.609084244177,13145.268002141167,13180.0,13197.5,13077.5,15:00,in_va,inside_both,above_week_vah
2023-05-03 14:10:00-04:00,2023-05-03 14:35:00-04:00,sl,13232.125,13174.875,13232.0,13175.0,13310.25,21.25,13196.25,13196.25,229,7888,-57.25,-1145.0,-1149.5,13210.0,13225.0,13192.5,13296.068007245867,13072.400780027076,13318.27510622322,13050.24373493218,13180.0,13197.5,13077.5,14:00,above_vah,inside_both,above_week_vah
2023-05-17 15:00:00-04:00,2023-05-17 16:55:00-04:00,eod,13641.375,13640.625,13641.25,13604.392857142857,13692.714285714286,14.607142857142858,13619.0,13619.0,225,8057,-0.75,-15.0,-19.5,13515.0,13567.5,13475.0,13608.798307412348,13419.586451418427,13650.643899344654,13377.808152767047,13302.5,13352.5,13142.5,15:00,above_vah,inside_90_only,above_week_vah
2023-05-19 10:50:00-04:00,2023-05-19 11:30:00-04:00,sl,13873.875,13846.75,13873.75,13846.875,13921.5,20.875,13867.75,13867.75,240,8084,-27.125,-542.5,-547.0,13897.5,13917.5,13880.0,13972.824685761905,13837.738186327477,13996.08084510852,13814.506265206239,13302.5,13352.5,13142.5,10:00,below_val,inside_both,above_week_vah
2023-05-23 09:30:00-04:00,2023-05-23 12:35:00-04:00,sl,13853.875,13808.982142857143,13853.75,13809.107142857143,13911.535714285714,13.142857142857142,13822.25,13822.25,393,8094,-44.89285714285688,-897.8571428571377,-902.3571428571377,13897.5,13962.5,13865.0,13917.978389766582,13828.536659921554,13919.975684421348,13826.55149356964,13285.0,13400.0,13257.5,09:00,below_val,inside_both,above_week_vah
2023-05-23 12:20:00-04:00,2023-05-23 12:30:00-04:00,sl,13847.875,13830.464285714286,13847.75,13830.589285714286,13877.321428571428,12.410714285714286,13843.0,13843.0,218,8116,-17.410714285713766,-348.2142857142753,-352.7142857142753,13857.5,13872.5,13842.5,13978.170270912555,13768.710285868887,14021.910041000518,13725.236119645133,13285.0,13400.0,13257.5,12:00,in_va,inside_both,above_week_vah
2023-05-25 11:45:00-04:00,2023-05-25 12:20:00-04:00,tp,13938.625,13991.517857142859,13938.5,13904.55357142857,13991.642857142859,19.196428571428573,13923.75,13923.75,343,8146,52.8928571428587,1057.857142857174,1053.357142857174,13887.5,13940.0,13850.0,14021.680436326484,13775.859141529569,14061.62631029334,13736.235302054283,13285.0,13400.0,13257.5,11:00,in_va,inside_both,above_week_vah
2023-05-25 11:55:00-04:00,2023-05-25 12:20:00-04:00,tp,13943.625,14002.196428571428,13943.5,13904.589285714286,14002.321428571428,19.910714285714285,13924.5,13924.5,240,8150,58.57142857142753,1171.4285714285506,1166.9285714285506,13887.5,13940.0,13850.0,14024.97797636652,13772.588185502467,14060.58744059833,13737.265796619628,13285.0,13400.0,13257.5,11:00,above_vah,inside_both,above_week_vah
2023-05-25 14:10:00-04:00,2023-05-25 14:30:00-04:00,sl,14003.375,13971.232142857143,14003.25,13971.357142857143,14051.535714285714,16.392857142857142,13987.75,13987.75,614,8157,-32.14285714285688,-642.8571428571377,-647.3571428571377,13887.5,13967.5,13855.0,14032.65838341194,13764.969696140459,14071.925639975934,13726.019003209884,13285.0,13400.0,13257.5,14:00,above_vah,inside_both,above_week_vah
2023-05-30 11:25:00-04:00,2023-05-30 13:25:00-04:00,sl,14454.125,14388.69642857143,14454.0,14388.82142857143,14547.607142857141,28.428571428571427,14417.25,14417.25,270,8182,-65.42857142857065,-1308.571428571413,-1313.071428571413,14437.5,14512.5,14415.0,14597.289687573108,14280.819072103051,14615.763440879371,14262.527064371185,13850.0,13955.0,13515.0,11:00,in_va,inside_both,above_week_vah
2023-06-05 14:15:00-04:00,2023-06-05 14:30:00-04:00,sl,14622.625,14587.214285714286,14622.5,14587.339285714286,14676.571428571428,18.910714285714285,14606.25,14606.25,234,8260,-35.410714285713766,-708.2142857142753,-712.7142857142753,14675.0,14682.5,14597.5,14710.586328470896,14446.073661263023,14712.322456725029,14444.339794251151,13857.5,14047.5,13662.5,14:00,in_va,inside_both,above_week_vah
2023-06-05 14:50:00-04:00,2023-06-05 16:55:00-04:00,eod,14591.375,14582.125,14591.25,14524.05357142857,14684.892857142859,26.446428571428573,14550.5,14550.5,448,8274,-9.25,-185.0,-189.5,14620.0,14685.0,14592.5,14717.995474097695,14438.674165771909,14718.994935171657,14437.676006458702,13857.5,14047.5,13662.5,14:00,below_val,inside_both,above_week_vah
2023-06-08 11:50:00-04:00,2023-06-08 13:20:00-04:00,sl,14506.125,14465.44642857143,14506.0,14465.57142857143,14563.357142857141,16.928571428571427,14482.5,14482.5,935,8318,-40.67857142857065,-813.571428571413,-818.071428571413,14360.0,14425.0,14302.5,14434.215453110783,14219.932178355843,14441.968048175473,14212.19147875017,13857.5,14047.5,13662.5,11:00,above_vah,outside_both,above_week_vah
2023-06-15 15:45:00-04:00,2023-06-15 15:55:00-04:00,sl,15410.375,15363.30357142857,15410.25,15363.42857142857,15480.642857142859,23.571428571428573,15387.0,15387.0,557,8393,-47.07142857142935,-941.428571428587,-945.928571428587,15410.0,15440.0,15207.5,15349.16901226076,15026.03334659532,15376.145118717624,14999.221042931462,14300.0,14492.5,14270.0,15:00,in_va,outside_both,above_week_vah
2023-06-27 10:15:00-04:00,2023-06-27 11:35:00-04:00,tp,14922.125,14996.803571428572,14922.0,14875.035714285714,14996.928571428572,27.964285714285715,14903.0,14903.0,313,8498,74.67857142857247,1493.5714285714494,1489.0714285714494,14910.0,14952.5,14900.0,14998.645058380405,14792.349558115888,14980.215216711444,14810.72349749664,15090.0,15350.0,14960.0,10:00,in_va,inside_both,below_week_val
2023-06-27 10:35:00-04:00,2023-06-27 12:25:00-04:00,tp,14938.875,15024.660714285714,14938.75,14886.107142857143,15024.785714285714,33.392857142857146,14919.5,14919.5,244,8502,85.78571428571377,1715.7142857142753,1711.2142857142753,14915.0,14952.5,14902.5,14990.19693576399,14800.772055477686,14994.785797843097,14796.197112557255,15090.0,15350.0,14960.0,10:00,in_va,inside_both,below_week_val
2023-06-28 09:30:00-04:00,2023-06-28 10:20:00-04:00,tp,15065.125,15128.339285714286,15065.0,15013.517857142857,15128.464285714286,11.982142857142858,15025.5,15025.5,598,8510,63.214285714286234,1264.2857142857247,1259.7857142857247,15055.0,15070.0,15040.0,15093.465431612962,15024.553984529475,15093.457933653797,15024.56145316965,15090.0,15350.0,14960.0,09:00,in_va,inside_both,in_week_va
2023-06-29 09:45:00-04:00,2023-06-29 10:10:00-04:00,sl,15118.625,15050.785714285714,15118.5,15050.910714285714,15214.928571428572,28.839285714285715,15079.75,15079.75,861,8527,-67.83928571428623,-1356.7857142857247,-1361.2857142857247,15120.0,15170.0,15105.0,15199.806649336562,15076.049785043922,15200.102873779797,15075.754288628961,15090.0,15350.0,14960.0,09:00,in_va,inside_both,in_week_va
2023-06-29 14:10:00-04:00,2023-06-29 16:00:00-04:00,tp,15058.375,15110.732142857141,15058.25,15023.19642857143,15110.857142857141,17.553571428571427,15040.75,15040.75,610,8520,52.3571428571413,1047.142857142826,1042.642857142826,15115.0,15132.5,15060.0,15276.447391548789,14999.597402126217,15278.062677028338,14997.98608651993,15090.0,15350.0,14960.0,14:00,below_val,inside_both,in_week_va
2023-07-06 10:20:00-04:00,2023-07-06 13:00:00-04:00,tp,15143.125,15219.910714285714,15143.0,15095.607142857143,15220.035714285714,29.642857142857142,15125.25,15125.25,468,8594,76.78571428571377,1535.7142857142753,1531.2142857142753,15195.0,15255.0,15117.5,15427.262107555258,15123.988994339787,15418.766390545261,15132.3970125549,15060.0,15190.0,15010.0,10:00,in_va,inside_both,in_week_va
2023-07-12 09:40:00-04:00,2023-07-12 10:15:00-04:00,tp,15430.125,15497.910714285714,15430.0,15385.232142857143,15498.035714285714,23.267857142857142,15408.5,15408.5,391,8636,67.78571428571377,1355.7142857142753,1351.2142857142753,15400.0,15450.0,15310.0,15450.276855721791,15242.69086628837,15465.425025265318,15227.707380106485,15117.5,15205.0,14940.0,09:00,in_va,inside_both,above_week_vah
2023-07-18 09:55:00-04:00,2023-07-18 11:45:00-04:00,tp,15779.125,15849.517857142859,15779.0,15728.42857142857,15849.642857142859,20.071428571428573,15748.5,15748.5,1021,8687,70.3928571428587,1407.857142857174,1403.357142857174,15822.5,15840.0,15772.5,15875.619566976886,15765.914747231265,15880.208525256845,15761.328978496591,15350.0,15395.0,15222.5,09:00,in_va,inside_both,above_week_vah
2023-07-20 10:10:00-04:00,2023-07-20 10:20:00-04:00,sl,15810.125,15766.392857142857,15810.0,15766.517857142857,15879.464285714286,25.982142857142858,15792.5,15792.5,200,8704,-43.73214285714312,-874.6428571428623,-879.1428571428623,15867.5,15890.0,15840.0,15993.47269120773,15780.135388537257,16000.063760233374,15773.588047705687,15350.0,15395.0,15222.5,10:00,below_val,inside_both,above_week_vah
2023-07-26 10:40:00-04:00,2023-07-26 10:50:00-04:00,sl,15603.125,15574.5,15603.0,15574.625,15653.5,22.125,15596.75,15596.75,280,8794,-28.625,-572.5,-577.0,15622.5,15645.0,15600.0,15793.648903136287,15552.808786285646,15803.741902802345,15542.785096975278,15190.0,15602.5,15062.5,10:00,in_va,inside_both,above_week_vah
2023-07-31 10:45:00-04:00,2023-07-31 15:45:00-04:00,sl,15864.125,15807.25,15864.0,15807.375,15948.25,27.625,15835.0,15835.0,208,8849,-56.875,-1137.5,-1142.0,15852.5,15887.5,15832.5,15920.035798112063,15786.017196917795,15935.710243923342,15770.35658731341,15592.5,15872.5,15530.0,10:00,in_va,inside_both,in_week_va
2023-08-03 14:00:00-04:00,2023-08-03 15:10:00-04:00,sl,15459.125,15425.482142857143,15459.0,15425.607142857143,15509.035714285714,16.642857142857142,15442.25,15442.25,269,8906,-33.64285714285688,-672.8571428571377,-677.3571428571377,15400.0,15480.0,15385.0,15548.334721851368,15261.251138554575,15558.521923179776,15251.12525427513,15592.5,15872.5,15530.0,14:00,in_va,inside_both,below_week_val
2023-08-04 11:40:00-04:00,2023-08-04 14:00:00-04:00,sl,15556.125,15502.142857142857,15556.0,15502.267857142857,15632.214285714286,22.482142857142858,15524.75,15524.75,555,8923,-53.98214285714312,-1079.6428571428623,-1084.1428571428623,15527.5,15550.0,15462.5,15590.335097676618,15369.24040347739,15594.53921253449,15365.053702153107,15592.5,15872.5,15530.0,11:00,above_vah,inside_both,in_week_va
2023-08-10 11:05:00-04:00,2023-08-10 11:45:00-04:00,sl,15301.375,15243.785714285714,15301.25,15243.910714285714,15390.928571428572,32.339285714285715,15276.25,15276.25,293,8989,-57.589285714286234,-1151.7857142857247,-1156.2857142857247,15320.0,15392.5,15257.5,15377.881897066705,15127.10708510838,15380.83659824711,15124.171115429013,15557.5,15747.5,15522.5,11:00,in_va,inside_both,below_week_val
2023-08-15 10:25:00-04:00,2023-08-15 15:30:00-04:00,sl,15136.625,15083.92857142857,15136.5,15084.05357142857,15217.892857142859,28.946428571428573,15113.0,15113.0,352,9024,-52.69642857142935,-1053.928571428587,-1058.428571428587,15195.0,15255.0,15150.0,15355.81749205931,15148.957892155959,15349.09941675277,15155.651566076403,15467.5,15755.0,15340.0,10:00,below_val,outside_both,below_week_val
2023-08-15 10:35:00-04:00,2023-08-15 15:40:00-04:00,sl,15132.125,15077.464285714286,15132.0,15077.589285714286,15218.071428571428,31.660714285714285,15109.25,15109.25,302,9024,-54.660714285713766,-1093.2142857142753,-1097.7142857142753,15195.0,15257.5,15140.0,15354.5125867136,15150.258057825838,15353.341069381202,15151.425319974207,15467.5,15755.0,15340.0,10:00,below_val,outside_both,below_week_val
2023-08-16 15:40:00-04:00,2023-08-16 16:00:00-04:00,sl,14971.375,14934.107142857143,14971.25,14934.232142857143,15032.285714285714,24.017857142857142,14958.25,14958.25,278,9069,-37.26785714285688,-745.3571428571377,-749.8571428571377,15115.0,15135.0,15030.0,15215.598694890665,14974.362712159002,15232.7342504344,14957.26146174797,15467.5,15755.0,15340.0,15:00,below_val,inside_90_only,below_week_val
2023-08-18 10:55:00-04:00,2023-08-18 14:30:00-04:00,tp,14680.625,14762.160714285714,14680.5,14628.982142857143,14762.285714285714,30.267857142857142,14659.25,14659.25,442,9099,81.53571428571377,1630.7142857142753,1626.2142857142753,14645.0,14690.0,14625.0,14831.220102673915,14542.20965598112,14818.458096464148,14554.87276713819,15467.5,15755.0,15340.0,10:00,in_va,inside_both,below_week_val
2023-08-21 12:10:00-04:00,2023-08-21 13:15:00-04:00,tp,14835.875,14908.375,14835.75,14785.625,14908.5,22.625,14808.25,14808.25,442,9122,72.5,1450.0,1445.5,14832.5,14880.0,14800.0,14900.303955204403,14652.846356678741,14897.68572566563,14655.453138231514,15420.0,15442.5,15207.5,12:00,in_va,inside_both,below_week_val
2023-08-23 09:40:00-04:00,2023-08-23 09:55:00-04:00,tp,15027.625,15089.482142857141,15027.5,14984.19642857143,15089.607142857141,18.803571428571427,15003.0,15003.0,371,9157,61.8571428571413,1237.142857142826,1232.642857142826,15012.5,15032.5,14972.5,15047.73839010987,14924.62969113122,15043.536492815321,14928.818780323882,15420.0,15442.5,15207.5,09:00,in_va,inside_both,below_week_val
2023-08-23 15:00:00-04:00,2023-08-23 16:20:00-04:00,tp,15217.625,15270.517857142859,15217.5,15178.42857142857,15270.642857142859,14.071428571428571,15192.5,15192.5,203,9169,52.8928571428587,1057.857142857174,1053.357142857174,15177.5,15242.5,15052.5,15119.63356003276,14852.953669987328,15126.217135655701,14846.390162229318,15420.0,15442.5,15207.5,15:00,in_va,outside_both,in_week_va
2023-08-30 10:30:00-04:00,2023-08-30 16:55:00-04:00,eod,15446.875,15512.875,15446.75,15366.17857142857,15564.142857142859,36.82142857142857,15403.0,15403.0,943,9230,66.0,1320.0,1315.5,15417.5,15447.5,15385.0,15550.782621273924,15292.790033687033,15508.474522497118,15335.073449025607,15105.0,15247.5,14867.5,10:00,in_va,inside_both,above_week_vah
2023-08-30 14:10:00-04:00,2023-08-30 16:55:00-04:00,eod,15477.875,15512.875,15477.75,15433.089285714286,15539.321428571428,16.910714285714285,15450.0,15450.0,229,9238,35.0,700.0,695.5,15440.0,15485.0,15397.5,15611.857239332634,15231.751047850186,15549.12710792264,15294.444581176871,15105.0,15247.5,14867.5,14:00,in_va,inside_both,above_week_vah
2023-08-31 11:25:00-04:00,2023-08-31 12:20:00-04:00,sl,15566.625,15520.357142857143,15566.5,15520.482142857143,15634.035714285714,21.517857142857142,15542.0,15542.0,315,9255,-46.26785714285688,-925.3571428571377,-929.8571428571377,15505.0,15565.0,15485.0,15665.797446213981,15339.656933790462,15613.029855952993,15392.353942764923,15105.0,15247.5,14867.5,11:00,above_vah,inside_both,above_week_vah
2023-09-01 15:50:00-04:00,2023-09-01 16:55:00-04:00,eod,15519.625,15511.125,15519.5,15481.375,15570.75,13.125,15494.5,15494.5,284,9291,-8.5,-170.0,-174.5,15505.0,15565.0,15475.0,15854.842883536385,15316.026516979271,15787.496500076553,15382.957182022685,15105.0,15247.5,14867.5,15:00,in_va,inside_both,above_week_vah
2023-09-07 10:05:00-04:00,2023-09-07 10:45:00-04:00,tp,15193.375,15279.053571428572,15193.25,15134.660714285714,15279.178571428572,27.339285714285715,15162.0,15162.0,870,9330,85.67857142857247,1713.5714285714494,1709.0714285714494,15202.5,15285.0,15160.0,15475.50420249569,15112.820129004778,15453.035018214468,15135.017333460997,14960.0,15142.5,14837.5,10:00,in_va,inside_both,above_week_vah
2023-09-12 10:10:00-04:00,2023-09-12 10:25:00-04:00,sl,15647.375,15605.392857142857,15647.25,15605.517857142857,15708.714285714286,19.732142857142858,15625.25,15625.25,264,9371,-41.98214285714312,-839.6428571428623,-844.1428571428623,15637.5,15652.5,15612.5,15760.86489169224,15510.038114687635,15739.863650135923,15530.946210979866,15505.0,15637.5,15330.0,10:00,in_va,inside_both,above_week_vah
2023-09-15 12:30:00-04:00,2023-09-15 13:10:00-04:00,sl,15451.875,15412.19642857143,15451.75,15412.32142857143,15510.107142857141,18.928571428571427,15431.25,15431.25,490,9387,-39.67857142857065,-793.571428571413,-798.071428571413,15430.0,15587.5,15412.5,15796.185581137706,15492.07081826531,15787.485795356877,15500.733562428455,15505.0,15637.5,15330.0,12:00,in_va,outside_both,in_week_va
2023-09-18 10:05:00-04:00,2023-09-18 16:55:00-04:00,eod,15419.625,15425.125,15419.5,15360.839285714286,15503.321428571428,25.160714285714285,15386.0,15386.0,257,9438,5.5,110.0,105.5,15410.0,15427.5,15382.5,15440.087085493298,15299.262185100015,15448.442694618137,15290.921105816178,15352.5,15422.5,15177.5,10:00,in_va,inside_both,in_week_va
2023-09-18 13:10:00-04:00,2023-09-18 14:50:00-04:00,sl,15434.625,15416.25,15434.5,15416.375,15464.75,12.125,15428.5,15428.5,237,9449,-18.375,-367.5,-372.0,15410.0,15437.5,15380.0,15475.86291511965,15263.548567229662,15491.364594944716,15248.07384378081,15352.5,15422.5,15177.5,13:00,in_va,inside_both,above_week_vah
2023-09-19 12:10:00-04:00,2023-09-19 13:10:00-04:00,tp,15280.875,15327.160714285714,15280.75,15250.357142857143,15327.285714285714,16.142857142857142,15266.5,15266.5,409,9461,46.285714285713766,925.7142857142753,921.2142857142753,15280.0,15350.0,15250.0,15515.976713886866,15264.6864756336,15532.375466833802,15248.362406234384,15352.5,15422.5,15177.5,12:00,in_va,inside_both,in_week_va
2023-09-21 11:00:00-04:00,2023-09-21 12:10:00-04:00,sl,14968.625,14926.875,14968.5,14927.0,15042.0,32.0,14959.0,14959.0,404,9504,-41.75,-835.0,-839.5,14985.0,15015.0,14937.5,15207.891293223674,14914.572746157668,15223.728377856087,14898.888185194877,15352.5,15422.5,15177.5,11:00,in_va,inside_both,below_week_val
2023-09-29 12:15:00-04:00,2023-09-29 12:50:00-04:00,sl,14944.375,14886.107142857143,14944.25,14886.232142857143,15030.035714285714,27.767857142857142,14914.0,14914.0,500,9625,-58.26785714285688,-1165.3571428571377,-1169.8571428571377,14992.5,15037.5,14945.0,15104.023469292508,14774.830807523915,15104.938686856605,14773.923216010246,15555.0,15682.5,15517.5,12:00,below_val,inside_both,below_week_val
2023-09-29 14:10:00-04:00,2023-09-29 14:55:00-04:00,tp,14834.125,14887.375,14834.0,14802.75,14887.5,22.25,14825.0,14825.0,250,9613,53.25,1065.0,1060.5,14992.5,15037.5,14927.5,15112.82885615408,14766.098791549099,15116.32156850599,14762.635182223155,15555.0,15682.5,15517.5,14:00,below_val,inside_both,below_week_val
2023-10-02 15:05:00-04:00,2023-10-02 15:55:00-04:00,tp,14898.625,14979.839285714286,14898.5,14842.392857142857,14979.964285714286,25.357142857142858,14867.75,14867.75,444,9642,81.21428571428623,1624.2857142857247,1619.7857142857247,14950.0,14970.0,14885.0,14981.06667651025,14784.290082950387,15014.462099927168,14750.934465380136,15372.5,15460.0,14985.0,15:00,in_va,inside_both,below_week_val
2023-10-06 10:10:00-04:00,2023-10-06 11:05:00-04:00,tp,14779.125,14925.767857142859,14779.0,14677.42857142857,14925.892857142859,45.32142857142857,14722.75,14722.75,808,9721,146.6428571428587,2932.857142857174,2928.357142857174,14742.5,14795.0,14672.5,14921.573063472879,14675.687521603126,14926.849962901057,14670.454919616443,15372.5,15460.0,14985.0,10:00,in_va,inside_both,below_week_val
2023-10-06 15:20:00-04:00,2023-10-06 15:55:00-04:00,sl,15140.625,15111.357142857143,15140.5,15111.482142857143,15184.535714285714,15.017857142857142,15126.5,15126.5,405,9737,-29.267857142856883,-585.3571428571377,-589.8571428571377,15042.5,15147.5,14785.0,14979.465652453173,14618.280917547907,14991.155169020349,14606.689529755638,15372.5,15460.0,14985.0,15:00,in_va,outside_both,in_week_va
2023-10-10 09:40:00-04:00,2023-10-10 10:00:00-04:00,tp,15206.625,15266.375,15206.5,15165.5,15266.5,19.0,15184.5,15184.5,243,9755,59.75,1195.0,1190.5,15192.5,15222.5,15190.0,15235.471947770664,15160.040706136297,15236.71165842051,15158.801444051203,14765.0,14880.0,14655.0,09:00,in_va,inside_both,above_week_vah
2023-10-11 11:20:00-04:00,2023-10-11 11:40:00-04:00,sl,15336.375,15294.05357142857,15336.25,15294.17857142857,15404.142857142859,25.821428571428573,15320.0,15320.0,234,9786,-42.32142857142935,-846.428571428587,-850.928571428587,15327.5,15345.0,15290.0,15439.099777634545,15168.47152236922,15425.286318020473,15182.245998467311,14765.0,14880.0,14655.0,11:00,in_va,inside_both,above_week_vah
2023-10-11 12:55:00-04:00,2023-10-11 13:35:00-04:00,sl,15303.625,15263.42857142857,15303.5,15263.55357142857,15359.642857142859,16.196428571428573,15279.75,15279.75,360,9791,-40.19642857142935,-803.928571428587,-808.428571428587,15325.0,15340.0,15290.0,15465.665097339746,15141.981173713575,15436.691063226404,15170.873439048244,14765.0,14880.0,14655.0,12:00,in_va,inside_both,above_week_vah
