entry_ts,direction,entry_price,exit_ts,exit_price,exit_reason,pnl_points,pnl_dollars
2022-01-03 10:20:00-05:00,SHORT,16388.25,2022-01-03 15:00:00-05:00,16473.75,force_close,-85.5,-1710.0
2022-01-04 11:40:00-05:00,SHORT,16228.25,2022-01-04 15:00:00-05:00,16222.0,force_close,6.25,125.0
2022-01-05 10:00:00-05:00,SHORT,16214.5,2022-01-05 10:40:00-05:00,16137.724178777964,target,76.77582122203603,1535.5164244407206
2022-01-06 09:40:00-05:00,SHORT,15814.5,2022-01-06 10:00:00-05:00,15710.993040580091,target,103.50695941990853,2070.1391883981705
2022-01-06 10:40:00-05:00,SHORT,15812.0,2022-01-06 15:00:00-05:00,15818.75,force_close,-6.75,-135.0
2022-01-07 11:40:00-05:00,SHORT,15603.75,2022-01-07 15:00:00-05:00,15636.5,force_close,-32.75,-655.0
2022-01-10 11:20:00-05:00,SHORT,15288.0,2022-01-10 14:00:00-05:00,15415.259344252283,stop,-127.25934425228297,-2545.1868850456594
2022-01-11 11:20:00-05:00,LONG,15741.25,2022-01-11 15:00:00-05:00,15812.0,force_close,70.75,1415.0
2022-01-13 11:40:00-05:00,SHORT,15824.0,2022-01-13 12:20:00-05:00,15720.238578152426,target,103.76142184757373,2075.2284369514746
2022-01-14 09:40:00-05:00,SHORT,15507.5,2022-01-14 15:00:00-05:00,15497.75,force_close,9.75,195.0
2022-01-18 10:00:00-05:00,SHORT,15331.0,2022-01-18 10:20:00-05:00,15434.384420360744,stop,-103.38442036074412,-2067.6884072148823
2022-01-19 12:00:00-05:00,SHORT,15195.0,2022-01-19 15:00:00-05:00,15182.75,force_close,12.25,245.0
2022-01-21 09:40:00-05:00,SHORT,14748.25,2022-01-21 10:00:00-05:00,14630.60739508711,target,117.64260491288951,2352.85209825779
2022-01-21 10:40:00-05:00,SHORT,14700.0,2022-01-21 15:00:00-05:00,14511.25,force_close,188.75,3775.0
2022-01-24 10:40:00-05:00,SHORT,14109.5,2022-01-24 12:00:00-05:00,13924.59448646711,target,184.90551353289084,3698.1102706578167
2022-02-03 09:40:00-05:00,SHORT,14796.5,2022-02-03 10:20:00-05:00,14695.100953083731,target,101.39904691626907,2027.9809383253814
2022-02-03 10:20:00-05:00,SHORT,14799.0,2022-02-03 12:00:00-05:00,14679.928883016073,target,119.07111698392691,2381.4223396785383
2022-02-08 09:40:00-05:00,SHORT,14566.75,2022-02-08 10:20:00-05:00,14485.046230087022,target,81.7037699129778,1634.075398259556
2022-02-10 09:40:00-05:00,SHORT,14825.5,2022-02-10 10:00:00-05:00,14926.093355301382,stop,-100.59335530138196,-2011.8671060276392
2022-02-10 10:00:00-05:00,SHORT,14909.0,2022-02-10 11:00:00-05:00,15020.658115636998,stop,-111.65811563699754,-2233.1623127399507
2022-02-10 12:00:00-05:00,LONG,14954.75,2022-02-10 13:00:00-05:00,14813.596328182812,stop,-141.1536718171883,-2823.073436343766
2022-02-11 10:40:00-05:00,SHORT,14684.5,2022-02-11 11:20:00-05:00,14563.89092757838,target,120.6090724216192,2412.181448432384
2022-02-11 14:20:00-05:00,SHORT,14362.5,2022-02-11 15:00:00-05:00,14262.75,force_close,99.75,1995.0
2022-02-16 14:20:00-05:00,SHORT,14491.0,2022-02-16 14:40:00-05:00,14591.147722562333,stop,-100.147722562333,-2002.95445124666
2022-02-18 10:00:00-05:00,SHORT,14184.25,2022-02-18 10:40:00-05:00,14080.33687761986,target,103.91312238013961,2078.2624476027922
2022-02-22 10:00:00-05:00,LONG,14020.75,2022-02-22 11:40:00-05:00,13885.335348989584,stop,-135.4146510104165,-2708.29302020833
2022-02-24 09:40:00-05:00,SHORT,13305.0,2022-02-24 10:40:00-05:00,13472.875763460603,stop,-167.87576346060268,-3357.5152692120537
2022-02-28 10:00:00-05:00,LONG,14143.75,2022-02-28 11:40:00-05:00,14278.154650071538,target,134.40465007153762,2688.0930014307523
2022-03-02 10:00:00-05:00,LONG,14078.0,2022-03-02 10:40:00-05:00,13957.3009195858,stop,-120.69908041420058,-2413.9816082840116
2022-03-04 09:40:00-05:00,SHORT,13948.0,2022-03-04 10:20:00-05:00,13827.100913939352,target,120.89908606064819,2417.9817212129637
2022-03-04 12:20:00-05:00,SHORT,13866.75,2022-03-04 15:00:00-05:00,13746.0,force_close,120.75,2415.0
2022-03-07 11:20:00-05:00,SHORT,13627.25,2022-03-07 13:20:00-05:00,13486.311484465825,target,140.93851553417517,2818.7703106835033
2022-03-08 12:20:00-05:00,LONG,13538.75,2022-03-08 14:20:00-05:00,13297.56267890282,stop,-241.18732109718076,-4823.746421943615
2022-03-15 10:40:00-04:00,LONG,13297.25,2022-03-15 15:00:00-04:00,13374.0,force_close,76.75,1535.0
2022-03-18 09:40:00-04:00,LONG,14055.5,2022-03-18 10:00:00-04:00,14132.44901333146,target,76.94901333145935,1538.980266629187
2022-03-18 10:00:00-04:00,LONG,14149.25,2022-03-18 10:20:00-04:00,14238.024083807783,target,88.77408380778252,1775.4816761556503
2022-03-21 09:40:00-04:00,LONG,14424.5,2022-03-21 10:00:00-04:00,14355.635353741183,stop,-68.86464625881672,-1377.2929251763344
2022-03-21 11:00:00-04:00,LONG,14346.5,2022-03-21 12:00:00-04:00,14449.695430596576,target,103.19543059657553,2063.9086119315107
2022-03-22 10:20:00-04:00,LONG,14567.25,2022-03-22 11:20:00-04:00,14658.629383571742,target,91.37938357174244,1827.5876714348487
2022-03-23 10:20:00-04:00,LONG,14579.0,2022-03-23 12:20:00-04:00,14663.082332904154,target,84.0823329041541,1681.646658083082
2022-03-25 12:20:00-04:00,SHORT,14657.25,2022-03-25 15:00:00-04:00,14740.75,force_close,-83.5,-1670.0
2022-03-28 09:40:00-04:00,LONG,14860.5,2022-03-28 10:40:00-04:00,14780.783730744704,stop,-79.71626925529563,-1594.3253851059126
2022-04-01 11:00:00-04:00,SHORT,14891.75,2022-04-01 11:40:00-04:00,14801.71407118631,target,90.03592881368968,1800.7185762737936
2022-04-01 14:20:00-04:00,SHORT,14804.25,2022-04-01 15:00:00-04:00,14811.75,force_close,-7.5,-150.0
2022-04-04 10:00:00-04:00,LONG,15045.25,2022-04-04 12:00:00-04:00,15119.76527512779,target,74.51527512778921,1490.3055025557842
2022-04-05 11:00:00-04:00,SHORT,14964.5,2022-04-05 12:20:00-04:00,14876.836743224036,target,87.66325677596433,1753.2651355192866
2022-04-06 14:40:00-04:00,SHORT,14512.5,2022-04-06 15:00:00-04:00,14601.5,force_close,-89.0,-1780.0
2022-04-07 09:40:00-04:00,LONG,14561.75,2022-04-07 10:00:00-04:00,14475.376187978693,stop,-86.37381202130746,-1727.4762404261492
2022-04-08 11:00:00-04:00,SHORT,14470.75,2022-04-08 14:40:00-04:00,14364.546834872152,target,106.20316512784848,2124.0633025569696
2022-04-13 10:20:00-04:00,LONG,14084.25,2022-04-13 12:40:00-04:00,14187.030309123802,target,102.780309123802,2055.60618247604
2022-04-14 14:00:00-04:00,SHORT,14026.5,2022-04-14 15:00:00-04:00,13940.0,force_close,86.5,1730.0
2022-04-19 10:00:00-04:00,LONG,14016.25,2022-04-19 10:40:00-04:00,14121.928340644921,target,105.67834064492126,2113.5668128984253
2022-04-25 10:20:00-04:00,SHORT,13316.75,2022-04-25 10:40:00-04:00,13439.5690057929,stop,-122.8190057929005,-2456.38011585801
2022-04-26 12:20:00-04:00,SHORT,13160.0,2022-04-26 15:00:00-04:00,13195.75,force_close,-35.75,-715.0
2022-04-27 09:40:00-04:00,SHORT,13133.0,2022-04-27 10:00:00-04:00,13249.99666137141,stop,-116.99666137140957,-2339.9332274281915
2022-04-28 11:20:00-04:00,LONG,13212.0,2022-04-28 13:00:00-04:00,13355.838481137129,target,143.83848113712884,2876.7696227425768
2022-04-29 10:00:00-04:00,LONG,13421.75,2022-04-29 10:20:00-04:00,13295.299617672676,stop,-126.4503823273244,-2529.007646546488
2022-05-02 10:00:00-04:00,SHORT,12921.5,2022-05-02 13:20:00-04:00,12783.726726263198,target,137.77327373680237,2755.4654747360473
2022-05-04 12:00:00-04:00,SHORT,12962.25,2022-05-04 12:40:00-04:00,13052.905741820221,stop,-90.65574182022101,-1813.1148364044202
2022-05-04 12:40:00-04:00,LONG,13082.25,2022-05-04 14:20:00-04:00,13181.703165140905,target,99.45316514090518,1989.0633028181037
2022-05-09 12:20:00-04:00,SHORT,12400.5,2022-05-09 14:00:00-04:00,12246.494157377887,target,154.00584262211305,3080.116852442261
2022-05-10 11:40:00-04:00,SHORT,12304.0,2022-05-10 14:00:00-04:00,12470.173434042543,stop,-166.1734340425428,-3323.468680850856
2022-05-11 09:20:00-04:00,SHORT,12251.0,2022-05-11 10:00:00-04:00,12391.748218224662,stop,-140.7482182246622,-2814.964364493244
2022-05-11 10:00:00-04:00,SHORT,12388.5,2022-05-11 12:40:00-04:00,12197.336995510368,target,191.16300448963193,3823.2600897926386
2022-05-12 10:20:00-04:00,SHORT,11957.25,2022-05-12 14:00:00-04:00,11766.239296362719,target,191.01070363728104,3820.214072745621
2022-05-13 10:00:00-04:00,LONG,12239.75,2022-05-13 11:40:00-04:00,12350.936531128958,target,111.18653112895845,2223.730622579169
2022-05-19 09:40:00-04:00,SHORT,11958.0,2022-05-19 10:00:00-04:00,11837.849804997237,target,120.15019500276321,2403.0039000552642
2022-05-24 10:40:00-04:00,SHORT,11636.75,2022-05-24 12:20:00-04:00,11740.46820816649,stop,-103.71820816649051,-2074.3641633298103
2022-05-24 12:20:00-04:00,SHORT,11768.5,2022-05-24 13:20:00-04:00,11640.620038963005,target,127.87996103699516,2557.599220739903
2022-05-26 09:40:00-04:00,LONG,12032.25,2022-05-26 10:20:00-04:00,12135.162712677493,target,102.91271267749289,2058.254253549858
2022-05-31 11:40:00-04:00,SHORT,12630.75,2022-05-31 12:20:00-04:00,12751.546569338872,stop,-120.79656933887236,-2415.931386777447
2022-06-01 14:40:00-04:00,SHORT,12627.75,2022-06-01 15:00:00-04:00,12613.0,force_close,14.75,295.0
2022-06-02 12:40:00-04:00,LONG,12793.5,2022-06-02 15:00:00-04:00,12820.25,force_close,26.75,535.0
2022-06-03 11:40:00-04:00,SHORT,12558.5,2022-06-03 15:00:00-04:00,12579.0,force_close,-20.5,-410.0
2022-06-07 10:40:00-04:00,LONG,12661.5,2022-06-07 15:00:00-04:00,12668.5,force_close,7.0,140.0
2022-06-08 14:00:00-04:00,SHORT,12632.5,2022-06-08 15:00:00-04:00,12615.0,force_close,17.5,350.0
2022-06-13 12:40:00-04:00,SHORT,11551.25,2022-06-13 13:20:00-04:00,11420.744298247584,target,130.50570175241592,2610.1140350483183
2022-06-16 11:20:00-04:00,SHORT,11202.0,2022-06-16 15:00:00-04:00,11094.0,force_close,108.0,2160.0
2022-06-21 09:40:00-04:00,LONG,11576.0,2022-06-21 10:20:00-04:00,11647.218539199088,target,71.2185391990879,1424.370783981758
2022-06-22 09:40:00-04:00,LONG,11490.5,2022-06-22 10:00:00-04:00,11569.50721379681,target,79.0072137968109,1580.144275936218
2022-06-22 10:00:00-04:00,LONG,11588.75,2022-06-22 10:40:00-04:00,11684.470984239897,target,95.720984239897,1914.4196847979401
2022-06-22 10:40:00-04:00,LONG,11742.0,2022-06-22 12:00:00-04:00,11629.370681956416,stop,-112.62931804358414,-2252.5863608716827
2022-06-24 09:40:00-04:00,LONG,11918.25,2022-06-24 10:00:00-04:00,11984.67592672629,target,66.42592672628962,1328.5185345257923
2022-06-24 10:20:00-04:00,LONG,12048.0,2022-06-24 15:00:00-04:00,12056.0,force_close,8.0,160.0
2022-06-29 10:00:00-04:00,SHORT,11690.25,2022-06-29 15:00:00-04:00,11661.5,force_close,28.75,575.0
2022-07-01 10:00:00-04:00,SHORT,11556.0,2022-07-01 10:40:00-04:00,11445.1492588864,target,110.85074111359972,2217.0148222719945
2022-07-05 10:00:00-04:00,SHORT,11449.75,2022-07-05 10:40:00-04:00,11537.404099285248,stop,-87.65409928524787,-1753.0819857049573
2022-07-05 10:40:00-04:00,LONG,11586.25,2022-07-05 11:20:00-04:00,11477.364577657108,stop,-108.88542234289162,-2177.7084468578323
2022-07-05 12:00:00-04:00,LONG,11569.5,2022-07-05 13:40:00-04:00,11691.021346510186,target,121.52134651018605,2430.426930203721
2022-07-05 14:40:00-04:00,LONG,11783.75,2022-07-05 15:00:00-04:00,11757.5,force_close,-26.25,-525.0
2022-07-07 09:40:00-04:00,LONG,11993.75,2022-07-07 11:00:00-04:00,12065.739473561862,target,71.98947356186181,1439.7894712372363
2022-07-11 10:20:00-04:00,SHORT,11899.5,2022-07-11 13:40:00-04:00,11984.165683989988,stop,-84.66568398998788,-1693.3136797997577
2022-07-12 09:40:00-04:00,LONG,12008.25,2022-07-12 10:00:00-04:00,11928.53530129524,stop,-79.71469870475994,-1594.2939740951988
2022-07-13 09:00:00-04:00,SHORT,11560.0,2022-07-13 10:00:00-04:00,11687.811350611726,stop,-127.81135061172608,-2556.2270122345217
2022-07-13 10:00:00-04:00,SHORT,11678.5,2022-07-13 11:00:00-04:00,11828.230516506546,stop,-149.73051650654634,-2994.6103301309267
2022-07-14 14:20:00-04:00,LONG,11775.75,2022-07-14 15:00:00-04:00,11802.75,force_close,27.0,540.0
2022-07-19 10:00:00-04:00,LONG,12065.75,2022-07-19 11:00:00-04:00,12139.036469715193,target,73.28646971519265,1465.729394303853
2022-07-19 11:00:00-04:00,LONG,12140.75,2022-07-19 13:40:00-04:00,12227.59397739223,target,86.84397739222914,1736.8795478445827
2022-07-20 10:20:00-04:00,LONG,12329.0,2022-07-20 10:40:00-04:00,12406.658016607502,target,77.65801660750185,1553.160332150037
2022-07-21 11:00:00-04:00,LONG,12475.5,2022-07-21 12:20:00-04:00,12588.089152475972,target,112.58915247597179,2251.7830495194357
2022-07-25 11:40:00-04:00,SHORT,12370.0,2022-07-25 15:00:00-04:00,12289.5,force_close,80.5,1610.0
2022-08-01 09:40:00-04:00,LONG,12922.75,2022-08-01 10:00:00-04:00,12979.381373311815,target,56.63137331181497,1132.6274662362994
2022-08-01 10:00:00-04:00,LONG,12987.25,2022-08-01 10:20:00-04:00,13057.479132360972,target,70.22913236097156,1404.5826472194312
2022-08-01 11:00:00-04:00,LONG,13090.0,2022-08-01 13:00:00-04:00,12998.498212901948,stop,-91.50178709805186,-1830.0357419610373
2022-08-02 09:40:00-04:00,LONG,12919.75,2022-08-02 10:20:00-04:00,12855.840465967112,stop,-63.90953403288768,-1278.1906806577535
2022-08-05 09:40:00-04:00,SHORT,13192.75,2022-08-05 10:20:00-04:00,13280.994406936641,stop,-88.2444069366411,-1764.888138732822
2022-08-08 09:40:00-04:00,LONG,13335.25,2022-08-08 10:00:00-04:00,13411.47344817146,target,76.2234481714604,1524.468963429208
2022-08-09 11:20:00-04:00,SHORT,13051.5,2022-08-09 12:40:00-04:00,12963.707618433817,target,87.7923815661834,1755.8476313236679
2022-08-09 14:00:00-04:00,SHORT,13022.75,2022-08-09 15:00:00-04:00,13030.0,force_close,-7.25,-145.0
2022-08-15 09:40:00-04:00,LONG,13586.25,2022-08-15 12:00:00-04:00,13644.158266520799,target,57.90826652079886,1158.1653304159772
2022-08-16 11:00:00-04:00,SHORT,13556.0,2022-08-16 11:40:00-04:00,13625.975217930447,stop,-69.97521793044689,-1399.5043586089378
2022-08-17 12:40:00-04:00,SHORT,13484.5,2022-08-17 14:20:00-04:00,13570.839339326436,stop,-86.33933932643595,-1726.786786528719
2022-08-17 14:20:00-04:00,SHORT,13564.75,2022-08-17 15:00:00-04:00,13546.5,force_close,18.25,365.0
2022-08-19 14:00:00-04:00,SHORT,13276.5,2022-08-19 15:00:00-04:00,13252.25,force_close,24.25,485.0
2022-08-23 10:00:00-04:00,SHORT,12946.5,2022-08-23 15:00:00-04:00,12931.0,force_close,15.5,310.0
2022-08-24 10:20:00-04:00,LONG,12939.75,2022-08-24 12:00:00-04:00,13005.680602927145,target,65.93060292714472,1318.6120585428944
2022-08-29 09:40:00-04:00,SHORT,12561.25,2022-08-29 11:00:00-04:00,12480.197353234602,target,81.0526467653981,1621.052935307962
2022-09-01 14:40:00-04:00,LONG,12194.0,2022-09-01 15:00:00-04:00,12192.5,force_close,-1.5,-30.0
2022-09-06 11:00:00-04:00,SHORT,12105.5,2022-09-06 13:20:00-04:00,11995.514444595321,target,109.98555540467896,2199.7111080935792
2022-09-07 09:40:00-04:00,LONG,12103.75,2022-09-07 13:20:00-04:00,12184.09062189828,target,80.34062189828,1606.8124379656
2022-09-07 14:40:00-04:00,LONG,12259.5,2022-09-07 15:00:00-04:00,12269.5,force_close,10.0,200.0
2022-09-13 12:20:00-04:00,SHORT,12307.75,2022-09-13 15:00:00-04:00,12214.5,force_close,93.25,1865.0
2022-09-14 10:00:00-04:00,SHORT,12190.75,2022-09-14 10:40:00-04:00,12098.040670865104,target,92.7093291348956,1854.186582697912
2022-09-15 10:00:00-04:00,SHORT,12203.0,2022-09-15 10:40:00-04:00,12127.968617049139,target,75.03138295086137,1500.6276590172274
2022-09-16 10:20:00-04:00,SHORT,11851.0,2022-09-16 15:00:00-04:00,11892.0,force_close,-41.0,-820.0
2022-09-19 10:00:00-04:00,LONG,11914.0,2022-09-19 15:00:00-04:00,11946.25,force_close,32.25,645.0
2022-09-20 11:00:00-04:00,SHORT,11955.0,2022-09-20 13:40:00-04:00,11879.600637287296,target,75.3993627127038,1507.987254254076
2022-09-20 14:20:00-04:00,SHORT,11878.25,2022-09-20 15:00:00-04:00,11904.75,force_close,-26.5,-530.0
2022-09-21 14:40:00-04:00,LONG,11948.75,2022-09-21 15:00:00-04:00,12075.75,force_close,127.0,2540.0
2022-09-26 14:20:00-04:00,SHORT,11356.0,2022-09-26 15:00:00-04:00,11380.25,force_close,-24.25,-485.0
2022-09-27 09:40:00-04:00,LONG,11550.75,2022-09-27 10:00:00-04:00,11469.467534212536,stop,-81.28246578746439,-1625.6493157492878
2022-09-29 14:40:00-04:00,SHORT,11145.25,2022-09-29 15:00:00-04:00,11107.25,force_close,38.0,760.0
2022-09-30 10:00:00-04:00,SHORT,11228.25,2022-09-30 11:20:00-04:00,11347.280307490833,stop,-119.03030749083337,-2380.6061498166673
2022-10-03 10:20:00-04:00,LONG,11160.0,2022-10-03 13:40:00-04:00,11262.97374539576,target,102.97374539576049,2059.4749079152098
2022-10-04 09:40:00-04:00,LONG,11571.25,2022-10-04 10:20:00-04:00,11639.018715989312,target,67.76871598931211,1355.3743197862423
2022-10-05 11:20:00-04:00,SHORT,11424.75,2022-10-05 12:20:00-04:00,11511.943622339018,stop,-87.19362233901848,-1743.8724467803695
2022-10-06 09:40:00-04:00,LONG,11688.75,2022-10-06 10:20:00-04:00,11600.392287496034,stop,-88.35771250396647,-1767.1542500793294
2022-10-06 11:00:00-04:00,LONG,11640.0,2022-10-06 15:00:00-04:00,11554.5,force_close,-85.5,-1710.0
2022-10-10 14:00:00-04:00,SHORT,11036.0,2022-10-10 15:00:00-04:00,11003.5,force_close,32.5,650.0
2022-10-11 11:20:00-04:00,SHORT,10895.75,2022-10-11 12:00:00-04:00,10996.81523008497,stop,-101.06523008497061,-2021.3046016994122
2022-10-12 11:20:00-04:00,SHORT,10885.5,2022-10-12 15:00:00-04:00,10857.5,force_close,28.0,560.0
2022-10-13 10:00:00-04:00,SHORT,10614.5,2022-10-13 11:20:00-04:00,10755.604041340832,stop,-141.10404134083183,-2822.0808268166365
2022-10-13 11:20:00-04:00,LONG,10873.75,2022-10-13 11:40:00-04:00,11047.857807286951,target,174.10780728695136,3482.156145739027
2022-10-20 10:00:00-04:00,LONG,11202.75,2022-10-20 10:20:00-04:00,11317.06469876215,target,114.31469876214942,2286.2939752429884
2022-10-21 10:00:00-04:00,LONG,11153.75,2022-10-21 13:20:00-04:00,11261.667578836952,target,107.91757883695209,2158.351576739042
2022-10-25 09:20:00-04:00,LONG,11516.25,2022-10-25 10:00:00-04:00,11578.873936547208,target,62.62393654720836,1252.4787309441672
2022-10-26 10:20:00-04:00,LONG,11569.5,2022-10-26 11:00:00-04:00,11653.70818708938,target,84.20818708937986,1684.1637417875972
2022-10-28 10:00:00-04:00,LONG,11320.75,2022-10-28 11:00:00-04:00,11427.603308828104,target,106.85330882810376,2137.0661765620753
2022-11-01 12:00:00-04:00,SHORT,11365.75,2022-11-01 15:00:00-04:00,11370.25,force_close,-4.5,-90.0
2022-11-04 12:20:00-04:00,SHORT,10776.0,2022-11-04 15:00:00-04:00,10806.5,force_close,-30.5,-610.0
2022-11-09 10:20:00-05:00,SHORT,11032.25,2022-11-09 11:00:00-05:00,10935.447914133441,target,96.80208586655863,1936.0417173311725
2022-11-11 10:20:00-05:00,LONG,11733.0,2022-11-11 13:40:00-05:00,11838.351721457386,target,105.35172145738579,2107.034429147716
2022-11-17 10:20:00-05:00,SHORT,11662.0,2022-11-17 13:00:00-05:00,11752.548114035426,stop,-90.5481140354259,-1810.962280708518
2022-11-18 11:20:00-05:00,SHORT,11713.0,2022-11-18 12:20:00-05:00,11622.30313701123,target,90.69686298877059,1813.9372597754118
2022-11-22 10:20:00-05:00,SHORT,11603.75,2022-11-22 13:20:00-05:00,11675.13888457623,stop,-71.38888457623034,-1427.7776915246068
2022-11-23 12:20:00-05:00,LONG,11809.25,2022-11-23 14:20:00-05:00,11884.695648122957,target,75.44564812295721,1508.9129624591442
2022-11-29 11:40:00-05:00,SHORT,11502.75,2022-11-29 15:00:00-05:00,11512.25,force_close,-9.5,-190.0
2022-11-30 14:20:00-05:00,LONG,11911.0,2022-11-30 15:00:00-05:00,11895.75,force_close,-15.25,-305.0
2022-12-02 09:40:00-05:00,SHORT,11903.5,2022-12-02 15:00:00-05:00,11988.0,force_close,-84.5,-1690.0
2022-12-06 12:40:00-05:00,SHORT,11599.75,2022-12-06 14:40:00-05:00,11517.418975449318,target,82.33102455068183,1646.6204910136366
2022-12-07 11:00:00-05:00,SHORT,11550.75,2022-12-07 15:00:00-05:00,11502.0,force_close,48.75,975.0
2022-12-08 10:00:00-05:00,LONG,11598.5,2022-12-08 10:40:00-05:00,11672.262087057856,target,73.76208705785575,1475.241741157115
2022-12-14 09:40:00-05:00,LONG,11990.25,2022-12-14 11:20:00-05:00,12051.363481307664,target,61.11348130766419,1222.2696261532838
2022-12-16 09:40:00-05:00,SHORT,11416.75,2022-12-16 10:40:00-05:00,11339.160586613547,target,77.58941338645309,1551.7882677290618
2022-12-20 12:00:00-05:00,SHORT,11177.5,2022-12-20 15:00:00-05:00,11175.25,force_close,2.25,45.0
2022-12-27 10:20:00-05:00,SHORT,10970.25,2022-12-27 15:00:00-05:00,10924.25,force_close,46.0,920.0
2022-12-29 10:00:00-05:00,LONG,10961.5,2022-12-29 10:40:00-05:00,11018.580790578448,target,57.080790578447704,1141.615811568954
2022-12-30 10:20:00-05:00,SHORT,10941.75,2022-12-30 13:40:00-05:00,10873.957307195353,target,67.79269280464723,1355.8538560929446
2023-01-03 11:00:00-05:00,SHORT,10972.0,2023-01-03 12:00:00-05:00,10866.363757431298,target,105.63624256870207,2112.7248513740415
2023-01-04 11:00:00-05:00,SHORT,10967.75,2023-01-04 12:00:00-05:00,11065.458988327573,stop,-97.70898832757302,-1954.1797665514605
2023-01-06 10:20:00-05:00,LONG,10933.5,2023-01-06 13:40:00-05:00,11058.82608889,target,125.32608889000039,2506.521777800008
2023-01-10 11:00:00-05:00,LONG,11209.5,2023-01-10 15:00:00-05:00,11246.5,force_close,37.0,740.0
2023-01-12 09:00:00-05:00,LONG,11544.75,2023-01-12 09:20:00-05:00,11453.829377919199,stop,-90.92062208080097,-1818.4124416160194
2023-01-12 10:20:00-05:00,LONG,11498.25,2023-01-12 15:00:00-05:00,11534.75,force_close,36.5,730.0
2023-01-19 09:40:00-05:00,SHORT,11442.5,2023-01-19 10:00:00-05:00,11383.8157240146,target,58.684275985400745,1173.685519708015
2023-01-20 10:00:00-05:00,LONG,11450.25,2023-01-20 11:20:00-05:00,11510.583556013644,target,60.33355601364383,1206.6711202728766
2023-01-20 11:20:00-05:00,LONG,11520.25,2023-01-20 14:00:00-05:00,11591.802730458812,target,71.55273045881222,1431.0546091762444
2023-01-23 09:40:00-05:00,LONG,11723.75,2023-01-23 10:00:00-05:00,11778.226578956179,target,54.476578956178855,1089.531579123577
2023-01-23 10:00:00-05:00,LONG,11802.5,2023-01-23 10:40:00-05:00,11868.04968045931,target,65.54968045930946,1310.9936091861891
2023-01-23 11:20:00-05:00,LONG,11950.25,2023-01-23 15:00:00-05:00,11893.75,force_close,-56.5,-1130.0
2023-01-25 11:20:00-05:00,SHORT,11730.25,2023-01-25 13:40:00-05:00,11818.29955657311,stop,-88.04955657311075,-1760.991131462215
2023-01-27 09:40:00-05:00,LONG,12087.5,2023-01-27 10:00:00-05:00,12145.401148779853,target,57.90114877985252,1158.0229755970504
2023-01-31 10:20:00-05:00,LONG,12037.5,2023-01-31 15:00:00-05:00,12110.0,force_close,72.5,1450.0
2023-02-01 14:40:00-05:00,LONG,12240.25,2023-02-01 15:00:00-05:00,12340.75,force_close,100.5,2010.0
2023-02-03 09:40:00-05:00,LONG,12666.5,2023-02-03 10:20:00-05:00,12771.096604143944,target,104.5966041439442,2091.932082878884
2023-02-06 11:00:00-05:00,SHORT,12558.25,2023-02-06 15:00:00-05:00,12529.25,force_close,29.0,580.0
2023-02-10 09:40:00-05:00,SHORT,12359.0,2023-02-10 10:20:00-05:00,12290.220734894863,target,68.7792651051368,1375.585302102736
2023-02-10 10:20:00-05:00,SHORT,12398.25,2023-02-10 11:00:00-05:00,12309.006654067509,target,89.24334593249114,1784.8669186498228
2023-02-13 10:00:00-05:00,LONG,12462.0,2023-02-13 11:20:00-05:00,12529.229760116226,target,67.22976011622632,1344.5952023245263
2023-02-14 10:00:00-05:00,LONG,12586.25,2023-02-14 11:00:00-05:00,12467.968627879689,stop,-118.28137212031106,-2365.6274424062212
2023-02-16 09:40:00-05:00,SHORT,12549.0,2023-02-16 10:40:00-05:00,12618.713503328436,stop,-69.71350332843576,-1394.2700665687153
2023-02-16 10:40:00-05:00,SHORT,12638.75,2023-02-16 15:00:00-05:00,12651.75,force_close,-13.0,-260.0
2023-02-17 10:20:00-05:00,SHORT,12386.0,2023-02-17 11:20:00-05:00,12311.140637192319,target,74.85936280768146,1497.1872561536293
2023-02-17 14:40:00-05:00,SHORT,12369.5,2023-02-17 15:00:00-05:00,12391.5,force_close,-22.0,-440.0
2023-02-22 09:40:00-05:00,SHORT,12148.25,2023-02-22 10:20:00-05:00,12089.562781285978,target,58.68721871402158,1173.7443742804317
2023-02-22 11:00:00-05:00,SHORT,12097.5,2023-02-22 14:20:00-05:00,12177.294503688337,stop,-79.7945036883375,-1595.89007376675
2023-02-24 09:40:00-05:00,SHORT,12036.75,2023-02-24 10:00:00-05:00,11969.448561537938,target,67.30143846206192,1346.0287692412385
2023-02-28 11:20:00-05:00,LONG,12106.5,2023-02-28 15:00:00-05:00,12123.25,force_close,16.75,335.0
2023-03-01 10:40:00-05:00,SHORT,12004.0,2023-03-01 11:20:00-05:00,11925.33557787585,target,78.6644221241495,1573.28844248299
2023-03-01 12:00:00-05:00,SHORT,12011.0,2023-03-01 15:00:00-05:00,11953.25,force_close,57.75,1155.0
2023-03-02 14:00:00-05:00,LONG,11999.5,2023-03-02 15:00:00-05:00,12031.0,force_close,31.5,630.0
2023-03-07 10:40:00-05:00,SHORT,12285.0,2023-03-07 14:00:00-05:00,12205.45427591691,target,79.54572408308923,1590.9144816617845
2023-03-10 11:00:00-05:00,SHORT,12015.75,2023-03-10 13:00:00-05:00,11891.906176024073,target,123.84382397592708,2476.8764795185416
2023-03-15 09:40:00-04:00,SHORT,12223.25,2023-03-15 14:40:00-04:00,12326.649912347117,stop,-103.3999123471167,-2067.998246942334
