entry_ts,direction,entry_price,qty,exit_ts,exit_price,exit_reason,pnl_points,pnl_dollars,scaled_pnl_dollars
2021-07-16 14:20:00-04:00,LONG,14737.5,1,2021-07-16 16:20:00-04:00,14665.25,FORCE_CLOSE,-72.25,-1445.0,-1445.0
2021-07-16 14:40:00-04:00,LONG,14720.25,2,2021-07-16 16:40:00-04:00,14664.75,FORCE_CLOSE,-55.5,-1110.0,-2220.0
2021-07-19 11:35:00-04:00,LONG,14563.75,1,2021-07-19 16:20:00-04:00,14563.25,FORCE_CLOSE,-0.5,-10.0,-10.0
2021-07-20 11:45:00-04:00,LONG,14697.25,2,2021-07-20 14:40:00-04:00,14760.211609836348,TP_FIXED,62.961609836347634,1259.2321967269527,2518.4643934539054
2021-07-20 14:55:00-04:00,LONG,14752.0,1,2021-07-20 16:20:00-04:00,14724.0,FORCE_CLOSE,-28.0,-560.0,-560.0
2021-07-21 12:00:00-04:00,LONG,14780.5,2,2021-07-21 16:20:00-04:00,14826.810481836563,TP_FIXED,46.31048183656276,926.2096367312552,1852.4192734625103
2021-07-22 10:40:00-04:00,LONG,14915.0,1,2021-07-22 12:20:00-04:00,14868.5,SL_TRAIL,-46.5,-930.0,-930.0
2021-07-23 10:30:00-04:00,LONG,14996.75,1,2021-07-23 11:20:00-04:00,15035.393666600561,TP_FIXED,38.64366660056112,772.8733320112224,772.8733320112224
2021-07-23 12:45:00-04:00,LONG,15080.25,1,2021-07-23 13:40:00-04:00,15093.5,SL_TRAIL,13.25,265.0,265.0
2021-07-27 11:20:00-04:00,SHORT,14861.25,1,2021-07-27 12:40:00-04:00,14838.75,SL_TRAIL,22.5,450.0,450.0
2021-07-29 10:30:00-04:00,LONG,15064.5,1,2021-07-29 16:20:00-04:00,14980.5,SL_TRAIL,-84.0,-1680.0,-1680.0
2021-07-29 10:55:00-04:00,LONG,15074.0,1,2021-07-29 16:40:00-04:00,14931.75,SL_TRAIL,-142.25,-2845.0,-2845.0
2021-08-02 13:05:00-04:00,LONG,14997.25,1,2021-08-02 16:20:00-04:00,14959.25,FORCE_CLOSE,-38.0,-760.0,-760.0
2021-08-03 10:10:00-04:00,SHORT,14867.25,2,2021-08-03 12:00:00-04:00,15008.75,SL_TRAIL,-141.5,-2830.0,-5660.0
2021-08-12 10:05:00-04:00,SHORT,14954.5,1,2021-08-12 10:40:00-04:00,15028.75,SL_TRAIL,-74.25,-1485.0,-1485.0
2021-08-13 10:10:00-04:00,LONG,15105.75,1,2021-08-13 10:40:00-04:00,15137.345152541198,TP_FIXED,31.59515254119833,631.9030508239666,631.9030508239666
2021-08-13 11:30:00-04:00,LONG,15111.5,1,2021-08-13 16:20:00-04:00,15123.25,FORCE_CLOSE,11.75,235.0,235.0
2021-08-13 12:05:00-04:00,LONG,15106.5,1,2021-08-13 16:40:00-04:00,15125.25,FORCE_CLOSE,18.75,375.0,375.0
2021-08-17 11:50:00-04:00,LONG,14984.5,1,2021-08-17 16:20:00-04:00,14981.25,FORCE_CLOSE,-3.25,-65.0,-65.0
2021-08-17 12:30:00-04:00,LONG,14974.0,2,2021-08-17 16:40:00-04:00,14967.5,FORCE_CLOSE,-6.5,-130.0,-260.0
2021-08-20 12:20:00-04:00,LONG,15035.0,1,2021-08-20 16:00:00-04:00,15094.706340480643,TP_FIXED,59.70634048064312,1194.1268096128624,1194.1268096128624
2021-08-23 11:15:00-04:00,LONG,15271.25,1,2021-08-23 12:00:00-04:00,15306.692111080434,TP_FIXED,35.44211108043419,708.8422216086838,708.8422216086838
2021-08-30 09:50:00-04:00,LONG,15511.0,1,2021-08-30 10:20:00-04:00,15537.67820266953,TP_FIXED,26.678202669529128,533.5640533905826,533.5640533905826
2021-09-02 14:05:00-04:00,SHORT,15565.75,1,2021-09-02 16:20:00-04:00,15597.0,FORCE_CLOSE,-31.25,-625.0,-625.0
2021-09-08 11:20:00-04:00,SHORT,15570.5,2,2021-09-08 12:20:00-04:00,15582.75,SL_TRAIL,-12.25,-245.0,-490.0
2021-09-13 10:25:00-04:00,SHORT,15372.0,1,2021-09-13 16:20:00-04:00,15444.75,SL_TRAIL,-72.75,-1455.0,-1455.0
2021-09-16 10:45:00-04:00,SHORT,15397.25,1,2021-09-16 14:00:00-04:00,15471.25,SL_TRAIL,-74.0,-1480.0,-1480.0
2021-09-17 11:30:00-04:00,SHORT,15330.75,1,2021-09-17 15:40:00-04:00,15312.5,SL_TRAIL,18.25,365.0,365.0
2021-09-17 11:55:00-04:00,SHORT,15291.25,1,2021-09-17 16:20:00-04:00,15302.25,FORCE_CLOSE,-11.0,-220.0,-220.0
2021-09-20 11:55:00-04:00,SHORT,14972.0,2,2021-09-20 13:20:00-04:00,14884.077112544,TP_FIXED,87.92288745599944,1758.4577491199889,3516.9154982399778
2021-09-20 13:00:00-04:00,SHORT,14917.5,1,2021-09-20 14:40:00-04:00,14831.721428867379,TP_FIXED,85.77857113262144,1715.5714226524287,1715.5714226524287
2021-09-22 14:00:00-04:00,LONG,15135.0,1,2021-09-22 14:20:00-04:00,15206.12066162574,TP_FIXED,71.12066162574047,1422.4132325148094,1422.4132325148094
2021-09-23 12:35:00-04:00,LONG,15305.75,1,2021-09-23 16:20:00-04:00,15312.5,FORCE_CLOSE,6.75,135.0,135.0
2021-09-27 09:55:00-04:00,SHORT,15106.75,1,2021-09-27 10:40:00-04:00,15195.5,SL_TRAIL,-88.75,-1775.0,-1775.0
2021-09-27 10:45:00-04:00,LONG,15196.5,1,2021-09-27 16:20:00-04:00,15181.75,FORCE_CLOSE,-14.75,-295.0,-295.0
2021-09-28 11:10:00-04:00,SHORT,14784.5,2,2021-09-28 16:20:00-04:00,14745.0,FORCE_CLOSE,39.5,790.0,1580.0
2021-09-28 12:35:00-04:00,SHORT,14802.25,1,2021-09-28 16:40:00-04:00,14762.0,FORCE_CLOSE,40.25,805.0,805.0
2021-09-30 12:05:00-04:00,SHORT,14727.75,1,2021-09-30 16:20:00-04:00,14701.5,FORCE_CLOSE,26.25,525.0,525.0
2021-10-01 12:25:00-04:00,LONG,14678.25,1,2021-10-01 15:00:00-04:00,14768.927447265532,TP_FIXED,90.67744726553246,1813.5489453106493,1813.5489453106493
2021-10-01 13:10:00-04:00,LONG,14697.5,1,2021-10-01 15:20:00-04:00,14789.331574427933,TP_FIXED,91.83157442793345,1836.631488558669,1836.631488558669
2021-10-04 10:20:00-04:00,SHORT,14521.5,1,2021-10-04 11:00:00-04:00,14434.585288967246,TP_FIXED,86.91471103275398,1738.2942206550797,1738.2942206550797
2021-10-04 14:15:00-04:00,SHORT,14417.5,1,2021-10-04 16:20:00-04:00,14484.5,FORCE_CLOSE,-67.0,-1340.0,-1340.0
2021-10-05 10:05:00-04:00,LONG,14606.25,2,2021-10-05 11:20:00-04:00,14678.210411618122,TP_FIXED,71.96041161812173,1439.2082323624345,2878.416464724869
2021-10-07 13:15:00-04:00,LONG,14975.5,1,2021-10-07 16:00:00-04:00,14871.75,SL_TRAIL,-103.75,-2075.0,-2075.0
2021-10-07 14:35:00-04:00,LONG,14941.25,1,2021-10-07 16:20:00-04:00,14897.5,FORCE_CLOSE,-43.75,-875.0,-875.0
2021-10-15 12:15:00-04:00,LONG,15087.0,2,2021-10-15 16:00:00-04:00,15134.893775647784,TP_FIXED,47.89377564778442,957.8755129556885,1915.751025911377
2021-10-20 13:30:00-04:00,LONG,15346.5,1,2021-10-20 16:20:00-04:00,15358.75,SL_TRAIL,12.25,245.0,245.0
2021-10-20 14:05:00-04:00,LONG,15364.5,1,2021-10-20 16:40:00-04:00,15360.25,FORCE_CLOSE,-4.25,-85.0,-85.0
2021-10-21 10:20:00-04:00,LONG,15408.25,2,2021-10-21 11:20:00-04:00,15420.25,SL_TRAIL,12.0,240.0,480.0
2021-10-26 12:15:00-04:00,LONG,15596.75,1,2021-10-26 16:20:00-04:00,15552.0,FORCE_CLOSE,-44.75,-895.0,-895.0
2021-10-27 10:55:00-04:00,LONG,15648.5,2,2021-10-27 13:40:00-04:00,15713.800999121442,TP_FIXED,65.30099912144215,1306.019982428843,2612.039964857686
2021-10-27 13:25:00-04:00,LONG,15705.75,1,2021-10-27 15:20:00-04:00,15629.0,SL_TRAIL,-76.75,-1535.0,-1535.0
2021-10-27 14:45:00-04:00,LONG,15699.75,1,2021-10-27 16:00:00-04:00,15587.25,SL_TRAIL,-112.5,-2250.0,-2250.0
2021-11-01 14:25:00-04:00,LONG,15814.25,1,2021-11-01 15:40:00-04:00,15862.45378815729,TP_FIXED,48.203788157290546,964.0757631458109,964.0757631458109
2021-11-02 12:25:00-04:00,LONG,15940.75,1,2021-11-02 16:20:00-04:00,15958.25,FORCE_CLOSE,17.5,350.0,350.0
2021-11-05 13:20:00-04:00,LONG,16355.0,1,2021-11-05 16:20:00-04:00,16337.25,FORCE_CLOSE,-17.75,-355.0,-355.0
2021-11-09 11:30:00-05:00,SHORT,16236.25,2,2021-11-09 14:00:00-05:00,16164.370496630569,TP_FIXED,71.8795033694314,1437.590067388628,2875.180134777256
2021-11-09 13:00:00-05:00,SHORT,16209.0,1,2021-11-09 16:20:00-05:00,16201.75,FORCE_CLOSE,7.25,145.0,145.0
2021-11-12 11:30:00-05:00,LONG,16182.0,1,2021-11-12 16:20:00-05:00,16206.0,FORCE_CLOSE,24.0,480.0,480.0
2021-11-16 10:05:00-05:00,LONG,16246.25,1,2021-11-16 11:40:00-05:00,16302.614564755597,TP_FIXED,56.3645647555968,1127.291295111936,1127.291295111936
2021-11-16 11:15:00-05:00,LONG,16281.75,1,2021-11-16 16:20:00-05:00,16300.25,FORCE_CLOSE,18.5,370.0,370.0
2021-11-17 11:00:00-05:00,LONG,16333.5,1,2021-11-17 12:00:00-05:00,16373.432272492922,TP_FIXED,39.93227249292249,798.6454498584499,798.6454498584499
2021-11-17 12:00:00-05:00,LONG,16389.25,1,2021-11-17 13:00:00-05:00,16301.0,SL_TRAIL,-88.25,-1765.0,-1765.0
2021-11-17 13:45:00-05:00,LONG,16340.75,1,2021-11-17 16:20:00-05:00,16301.0,FORCE_CLOSE,-39.75,-795.0,-795.0
2021-11-18 14:40:00-05:00,LONG,16438.75,2,2021-11-18 16:00:00-05:00,16500.718402449555,TP_FIXED,61.96840244955456,1239.3680489910912,2478.7360979821824
2021-11-19 11:40:00-05:00,LONG,16618.25,1,2021-11-19 16:20:00-05:00,16576.5,FORCE_CLOSE,-41.75,-835.0,-835.0
2021-11-22 09:55:00-05:00,LONG,16729.5,2,2021-11-22 10:20:00-05:00,16767.189400157862,TP_FIXED,37.68940015786211,753.7880031572422,1507.5760063144844
2021-11-22 10:15:00-05:00,LONG,16755.0,1,2021-11-22 11:00:00-05:00,16694.5,SL_TRAIL,-60.5,-1210.0,-1210.0
2021-11-22 12:15:00-05:00,LONG,16497.5,1,2021-11-22 15:00:00-05:00,16578.448646935456,TP_FIXED,80.94864693545605,1618.972938709121,1618.972938709121
2021-11-23 10:45:00-05:00,SHORT,16217.25,1,2021-11-23 11:20:00-05:00,16227.0,SL_TRAIL,-9.75,-195.0,-195.0
2021-11-23 11:35:00-05:00,SHORT,16220.5,1,2021-11-23 14:00:00-05:00,16180.75,SL_TRAIL,39.75,795.0,795.0
2021-11-24 10:25:00-05:00,LONG,16235.25,1,2021-11-24 11:40:00-05:00,16322.489578821536,TP_FIXED,87.23957882153627,1744.7915764307254,1744.7915764307254
2021-11-24 12:15:00-05:00,LONG,16318.75,1,2021-11-24 16:20:00-05:00,16352.0,FORCE_CLOSE,33.25,665.0,665.0
2021-11-24 12:50:00-05:00,LONG,16317.75,1,2021-11-24 16:40:00-05:00,16357.75,FORCE_CLOSE,40.0,800.0,800.0
2021-11-29 11:10:00-05:00,LONG,16289.25,1,2021-11-29 12:20:00-05:00,16368.914914253903,TP_FIXED,79.66491425390268,1593.2982850780536,1593.2982850780536
2021-11-30 11:35:00-05:00,SHORT,16134.0,1,2021-11-30 16:20:00-05:00,16216.25,FORCE_CLOSE,-82.25,-1645.0,-1645.0
2021-12-02 10:30:00-05:00,LONG,15909.5,2,2021-12-02 12:40:00-05:00,16041.9433308711,TP_FIXED,132.44333087109953,2648.8666174219907,5297.733234843981
2021-12-03 12:35:00-05:00,SHORT,15615.25,1,2021-12-03 16:20:00-05:00,15685.75,FORCE_CLOSE,-70.5,-1410.0,-1410.0
2021-12-08 10:10:00-05:00,SHORT,16274.25,2,2021-12-08 15:40:00-05:00,16371.0,SL_TRAIL,-96.75,-1935.0,-3870.0
2021-12-14 11:25:00-05:00,SHORT,15790.5,1,2021-12-14 15:20:00-05:00,15903.0,SL_TRAIL,-112.5,-2250.0,-2250.0
2021-12-14 11:55:00-05:00,SHORT,15769.5,1,2021-12-14 15:40:00-05:00,15943.25,SL_TRAIL,-173.75,-3475.0,-3475.0
