date,direction,entry_ts,exit_ts,entry_price,exit_price,reason,pnl,bars_held,mae,mfe,init_atr,entry_hour,on_range,period,year
2024-02-21,SHORT,2024-02-21 12:30:00-05:00,2024-02-21 13:10:00-05:00,17445.75,17430.25,TP,15.5,2,-37.5,18.25,32.42681865433723,12,109.5,IS,2024
2024-02-22,LONG,2024-02-22 10:10:00-05:00,2024-02-22 11:50:00-05:00,17935.5,17979.5,TP,44.0,5,-40.5,45.5,31.225956105771832,10,249.75,IS,2024
2024-02-23,SHORT,2024-02-23 15:30:00-05:00,2024-02-23 16:10:00-05:00,17972.25,17967.0,FORCE_CLOSE,5.25,2,-44.25,10.0,35.26323605739356,15,113.75,IS,2024
2024-02-29,LONG,2024-02-29 10:10:00-05:00,2024-02-29 15:50:00-05:00,18046.5,18059.5,TP,13.0,17,-148.25,30.75,29.378168691483147,10,209.0,IS,2024
2024-03-01,LONG,2024-03-01 10:30:00-05:00,2024-03-01 11:10:00-05:00,18180.0,18200.5,TP,20.5,2,-36.25,55.25,28.202967286696783,10,133.5,IS,2024
2024-03-04,SHORT,2024-03-04 10:10:00-05:00,2024-03-04 10:30:00-05:00,18301.25,18287.5,TP,13.75,1,-10.75,20.75,18.693798821887377,10,67.0,IS,2024
2024-03-05,SHORT,2024-03-05 10:10:00-05:00,2024-03-05 10:50:00-05:00,18003.0,17922.25,TP,80.75,2,-22.75,93.0,32.651189274590976,10,144.75,IS,2024
2024-03-06,LONG,2024-03-06 12:30:00-05:00,2024-03-06 12:50:00-05:00,18155.0,18168.0,TP,13.0,1,-28.5,19.25,35.671312619780984,12,163.25,IS,2024
2024-03-07,LONG,2024-03-07 10:30:00-05:00,2024-03-07 11:30:00-05:00,18237.25,18285.25,TP,48.0,3,-18.75,55.75,36.07086529416779,10,272.75,IS,2024
2024-03-08,LONG,2024-03-08 10:30:00-05:00,2024-03-08 11:30:00-05:00,18428.0,18198.75,SL_YELLOW,-229.25,3,-236.25,8.5,41.27736372192905,10,164.25,IS,2024
2024-03-12,LONG,2024-03-12 11:10:00-04:00,2024-03-12 11:30:00-04:00,18425.25,18451.75,TP,26.5,1,-0.75,32.25,52.14739794970406,11,177.0,IS,2024
2024-03-13,SHORT,2024-03-13 10:10:00-04:00,2024-03-13 11:50:00-04:00,18337.5,18312.75,TP,24.75,5,-47.0,55.75,27.110252545976973,10,94.75,IS,2024
2024-03-14,SHORT,2024-03-14 10:10:00-04:00,2024-03-14 12:10:00-04:00,18262.75,18248.5,TP,14.25,6,-79.25,17.0,31.189993653695854,10,90.75,IS,2024
2024-03-15,SHORT,2024-03-15 10:10:00-04:00,2024-03-15 13:10:00-04:00,18070.0,18011.25,TP,58.75,9,-102.0,63.75,39.83050089678954,10,192.75,IS,2024
2024-03-18,LONG,2024-03-18 10:10:00-04:00,2024-03-18 10:30:00-04:00,18331.5,18377.5,TP,46.0,1,0.0,49.5,27.377595207291563,10,233.75,IS,2024
2024-03-19,LONG,2024-03-19 14:50:00-04:00,2024-03-19 16:10:00-04:00,18279.5,18270.0,FORCE_CLOSE,-9.5,4,-63.0,7.5,38.352787885798094,14,175.0,IS,2024
2024-03-20,LONG,2024-03-20 14:30:00-04:00,2024-03-20 14:50:00-04:00,18371.5,18428.25,TP,56.75,1,-85.25,75.25,38.14178843473208,14,103.75,IS,2024
2024-03-22,LONG,2024-03-22 14:10:00-04:00,2024-03-22 16:10:00-04:00,18611.5,18558.5,FORCE_CLOSE,-53.0,6,-64.5,4.0,27.56268785836666,14,115.0,IS,2024
2024-03-26,SHORT,2024-03-26 15:50:00-04:00,2024-03-26 16:10:00-04:00,18473.75,18464.5,FORCE_CLOSE,9.25,1,-6.75,34.5,27.19601828843674,15,102.25,IS,2024
2024-03-27,SHORT,2024-03-27 10:30:00-04:00,2024-03-27 11:50:00-04:00,18415.25,18394.25,TP,21.0,4,-28.5,24.5,31.243576104727673,10,103.75,IS,2024
2024-04-01,SHORT,2024-04-01 11:30:00-04:00,2024-04-01 11:50:00-04:00,18470.75,18461.93455649076,TP,8.81544350924014,1,-5.5,23.75,35.261774036959636,11,134.0,IS,2024
2024-04-02,SHORT,2024-04-02 10:10:00-04:00,2024-04-02 10:30:00-04:00,18241.75,18207.75,TP,34.0,1,-10.75,40.25,33.3816789324144,10,242.0,IS,2024
2024-04-03,LONG,2024-04-03 10:50:00-04:00,2024-04-03 11:10:00-04:00,18410.25,18419.244402525204,TP,8.99440252520435,1,-0.75,28.0,35.97761010081027,10,112.5,IS,2024
2024-04-04,LONG,2024-04-04 12:30:00-04:00,2024-04-04 12:50:00-04:00,18553.75,18561.0,TP,7.25,1,-5.5,9.25,24.503074524859908,12,174.0,IS,2024
2024-04-05,LONG,2024-04-05 10:30:00-04:00,2024-04-05 10:50:00-04:00,18203.0,18224.25,TP,21.25,1,-10.5,66.5,37.65956227676651,10,138.75,IS,2024
2024-04-09,SHORT,2024-04-09 11:10:00-04:00,2024-04-09 11:30:00-04:00,18231.75,18217.5,TP,14.25,1,-24.25,15.75,41.66448485088337,11,142.0,IS,2024
2024-04-11,LONG,2024-04-11 12:30:00-04:00,2024-04-11 12:50:00-04:00,18294.0,18304.319762026327,TP,10.319762026327226,1,-6.25,27.75,41.27904810530906,12,198.25,IS,2024
2024-04-12,SHORT,2024-04-12 10:50:00-04:00,2024-04-12 12:50:00-04:00,18217.75,18147.25,TP,70.5,6,-73.5,70.5,37.8953808511171,10,233.0,IS,2024
2024-04-15,SHORT,2024-04-15 12:50:00-04:00,2024-04-15 13:30:00-04:00,18099.25,18061.5,TP,37.75,2,-32.25,154.0,44.39904092476458,12,204.0,IS,2024
2024-04-16,LONG,2024-04-16 15:30:00-04:00,2024-04-16 16:10:00-04:00,17944.5,17875.25,FORCE_CLOSE,-69.25,2,-72.0,0.75,57.546155456470224,15,126.5,IS,2024
2024-04-17,SHORT,2024-04-17 11:50:00-04:00,2024-04-17 12:10:00-04:00,17736.0,17698.75,TP,37.25,1,-22.25,58.0,40.731350108951915,11,190.5,IS,2024
2024-04-18,SHORT,2024-04-18 10:10:00-04:00,2024-04-18 10:30:00-04:00,17642.0,17633.700518723766,TP,8.299481276233564,1,-28.5,10.5,33.19792510493133,10,107.25,IS,2024
2024-04-19,SHORT,2024-04-19 15:10:00-04:00,2024-04-19 15:50:00-04:00,17171.5,17156.050340415026,TP,15.449659584974142,2,-34.5,58.25,61.79863833988933,15,371.5,IS,2024
2024-04-22,LONG,2024-04-22 13:50:00-04:00,2024-04-22 14:30:00-04:00,17379.5,17417.5,TP,38.0,2,-5.5,58.25,42.46973908544952,13,113.5,IS,2024
2024-04-23,LONG,2024-04-23 10:10:00-04:00,2024-04-23 10:50:00-04:00,17515.25,17575.25,TP,60.0,2,-12.5,83.75,32.550245196445815,10,150.75,IS,2024
2024-04-24,LONG,2024-04-24 10:10:00-04:00,2024-04-24 11:50:00-04:00,17766.25,17630.0,SL_YELLOW,-136.25,5,-156.0,7.5,31.63573894539864,10,90.5,IS,2024
2024-04-25,LONG,2024-04-25 14:10:00-04:00,2024-04-25 15:30:00-04:00,17574.75,17597.75,TP,23.0,4,-82.25,30.25,48.066133621701546,14,193.0,IS,2024
2024-04-26,LONG,2024-04-26 11:10:00-04:00,2024-04-26 16:10:00-04:00,17862.5,17836.75,FORCE_CLOSE,-25.75,15,-48.25,39.0,43.48513977340088,11,150.5,IS,2024
2024-04-29,SHORT,2024-04-29 15:30:00-04:00,2024-04-29 16:10:00-04:00,17847.5,17917.25,FORCE_CLOSE,-69.75,2,-84.5,5.0,34.722149150110006,15,75.75,IS,2024
2024-04-30,SHORT,2024-04-30 11:50:00-04:00,2024-04-30 12:50:00-04:00,17741.0,17708.5,TP,32.5,3,-35.0,58.75,36.77718050512973,11,129.75,IS,2024
2024-05-01,LONG,2024-05-01 14:50:00-04:00,2024-05-01 15:50:00-04:00,17689.75,17575.75,SL_YELLOW,-114.0,3,-154.0,103.5,58.94477698342651,14,117.25,IS,2024
2024-05-02,LONG,2024-05-02 14:30:00-04:00,2024-05-02 14:50:00-04:00,17628.5,17653.5,TP,25.0,1,-3.75,31.5,47.025357377089165,14,132.75,IS,2024
2024-05-03,LONG,2024-05-03 12:10:00-04:00,2024-05-03 14:30:00-04:00,17998.0,18021.75,TP,23.75,7,-36.0,27.0,50.44423674504562,12,248.5,IS,2024
2024-05-06,LONG,2024-05-06 10:10:00-04:00,2024-05-06 13:50:00-04:00,18108.0,18129.0,TP,21.0,11,-40.75,23.75,18.802229651728794,10,94.5,IS,2024
2024-05-07,LONG,2024-05-07 11:10:00-04:00,2024-05-07 13:50:00-04:00,18244.5,18201.25,SL_YELLOW,-43.25,8,-46.5,21.75,22.044432921003956,11,62.5,IS,2024
2024-05-09,LONG,2024-05-09 11:30:00-04:00,2024-05-09 16:10:00-04:00,18229.5,18226.0,FORCE_CLOSE,-3.5,14,-59.5,9.75,32.19002223788536,11,106.75,IS,2024
2024-05-14,LONG,2024-05-14 11:30:00-04:00,2024-05-14 14:30:00-04:00,18357.75,18375.25,TP,17.5,9,-59.75,28.75,34.73226368451699,11,143.25,IS,2024
2024-05-15,LONG,2024-05-15 11:10:00-04:00,2024-05-15 12:50:00-04:00,18589.25,18620.0,TP,30.75,5,-12.0,35.25,30.79630427206701,11,154.75,IS,2024
2024-05-16,LONG,2024-05-16 11:30:00-04:00,2024-05-16 14:30:00-04:00,18745.0,18675.5,SL_YELLOW,-69.5,9,-84.0,10.5,20.57404010338958,11,60.5,IS,2024
2024-05-17,SHORT,2024-05-17 14:30:00-04:00,2024-05-17 16:10:00-04:00,18571.25,18625.25,FORCE_CLOSE,-54.0,5,-71.75,2.25,25.696251697139026,14,69.75,IS,2024
2024-05-20,LONG,2024-05-20 10:10:00-04:00,2024-05-20 13:10:00-04:00,18743.5,18783.5,TP,40.0,9,-14.0,51.0,19.433907546395453,10,56.5,IS,2024
2024-05-21,LONG,2024-05-21 14:10:00-04:00,2024-05-21 15:50:00-04:00,18774.75,18786.5,TP,11.75,5,-19.5,23.0,19.642563617128364,14,82.75,IS,2024
2024-05-22,LONG,2024-05-22 11:30:00-04:00,2024-05-22 13:50:00-04:00,18833.75,18761.5,SL_YELLOW,-72.25,7,-85.75,3.75,18.348180073750967,11,69.0,IS,2024
2024-05-23,SHORT,2024-05-23 14:10:00-04:00,2024-05-23 15:10:00-04:00,18707.75,18641.0,TP,66.75,3,-17.25,86.25,44.763797315830466,14,180.0,IS,2024
2024-05-24,LONG,2024-05-24 10:30:00-04:00,2024-05-24 11:10:00-04:00,18833.5,18882.0,TP,48.5,2,-20.0,60.5,27.742181156191513,10,92.75,IS,2024
2024-05-27,LONG,2024-05-27 11:10:00-04:00,2024-05-27 11:30:00-04:00,18913.25,18928.25,TP,15.0,1,-1.5,15.0,13.090235786017683,11,55.5,IS,2024
2024-05-28,SHORT,2024-05-28 14:50:00-04:00,2024-05-28 16:10:00-04:00,18836.75,18949.25,FORCE_CLOSE,-112.5,4,-130.75,12.5,31.293881524650377,14,95.5,IS,2024
