ymult,tpmult,mfe,label,is_live,n,net,pf,wr,sharpe,mdd,worst,worst_mae,tp,sl,fc,is_net,is_pf,is_sharpe,oos_net,oos_pf,oos_sharpe,min_net,min_pf,min_sharpe,yrs_pos,yrs_tot
2.0,2.0,0.6/0.45,y2 tp2 mfe0.6/0.45,False,740,3650.631904185242,1.1748784759073658,59.45945945945946,1.2031572147637797,-1137.2921776035582,-243.5,-247.75,242,323,175,3015.183207817774,1.1797078484238688,1.2465495879184225,635.4486963674681,1.1551009754375074,1.0510625637949378,635.4486963674681,1.1551009754375074,1.0510625637949378,7,7
2.0,2.0,0.8/0.3,y2 tp2 mfe0.8/0.3,False,727,3812.6337384970193,1.1731913209092857,57.77166437414031,1.2199877545352935,-1021.5736422980699,-243.5,-247.75,269,254,204,3156.08499611134,1.178916382999509,1.267940928507178,656.5487423856794,1.1501025931380153,1.051470868150598,656.5487423856794,1.1501025931380153,1.051470868150598,7,7
2.0,2.0,0.8/0.45,y2 tp2 mfe0.8/0.45,False,729,3723.6943349057547,1.1692088398839322,58.57338820301783,1.1937538658569722,-1052.825392073817,-243.5,-247.75,261,271,197,3150.01874402057,1.178648447130048,1.2679237567536503,573.6755908851846,1.1311558278201155,0.9203379299710972,573.6755908851846,1.1311558278201155,0.9203379299710972,7,7
2.0,2.0,0.8/0.6,y2 tp2 mfe0.8/0.6,False,730,3572.85019101328,1.1625260228134275,58.9041095890411,1.1532147662726708,-1185.6962920692895,-243.5,-247.75,253,285,192,3032.742473425049,1.1722243975992759,1.2295214124642069,540.107717588231,1.123481416915462,0.8713605593758893,540.107717588231,1.123481416915462,0.8713605593758893,7,7
2.0,2.0,1.0/0.45,y2 tp2 mfe1/0.45,False,718,3947.570704098116,1.1743703654798407,57.10306406685237,1.2394173481118016,-1136.1378280276786,-243.5,-247.75,281,220,217,3215.680450578433,1.1768436351455795,1.2688136496518434,731.890253519683,1.164275911232744,1.1466844935566243,731.890253519683,1.164275911232744,1.1466844935566243,7,7
2.0,2.5,off,y2 tp2.5 mfeoff,False,686,5446.1577440534365,1.2428176799702813,55.24781341107872,1.6084701093179978,-1120.598786272256,-243.5,-247.75,221,231,234,4923.086536644116,1.2755715945504682,1.8276455480125142,523.0712074093208,1.1146080647259686,0.7708852652473646,523.0712074093208,1.1146080647259686,0.7708852652473646,7,7
2.0,2.5,0.6/0.45,y2 tp2.5 mfe0.6/0.45,False,705,4903.302423267936,1.2317798356543577,58.01418439716311,1.5148572495287027,-992.5211607155034,-243.5,-247.75,192,320,193,4472.495936384252,1.2663507934780025,1.743535298083017,430.80648688368456,1.098735228759224,0.656444332004354,430.80648688368456,1.098735228759224,0.656444332004354,7,7
2.0,2.5,0.8/0.3,y2 tp2.5 mfe0.8/0.3,False,690,4973.459872901487,1.2246165600623922,56.231884057971016,1.486756764216026,-1205.7831486050618,-243.5,-247.75,213,251,226,4401.053552366528,1.2488298497408565,1.654163568577148,572.4063205349594,1.128486267235681,0.8528677023062297,572.4063205349594,1.128486267235681,0.8528677023062297,7,7
2.0,2.5,0.8/0.45,y2 tp2.5 mfe0.8/0.45,False,692,5137.731944212253,1.2326976739984716,56.64739884393064,1.5385859585714863,-1070.848786272256,-243.5,-247.75,209,263,220,4557.7058546371045,1.2584539314773373,1.7143667838259604,580.026089575149,1.1305042388514228,0.8684968688218436,580.026089575149,1.1305042388514228,0.8684968688218436,7,7
2.0,2.5,0.8/0.6,y2 tp2.5 mfe0.8/0.6,False,694,4827.087620139773,1.2183510933251809,57.20461095100865,1.4499595864134247,-1168.0727618928831,-243.5,-247.75,197,279,218,4284.652366238384,1.2424268624102288,1.610635577457687,542.4352539013889,1.1223630168963206,0.8242308530354614,542.4352539013889,1.1223630168963206,0.8242308530354614,7,7
